circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:152475307|152647269	1	152475307	152647269	1	1_0_1	0	1	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:13604:21490:3453,
1:154406807|154418787	1	154406807	154418787	1	1_1_0	92	0.021	exon	ENSRNOG00000018322,	+	NB501259:26:HYTWLBGXX:1:12212:3911:6565,
1:157470071|157490006	1	157470071	157490006	12	2_5_3	12	0.667	exon	ENSRNOG00000009891,	-	NB501259:26:HYTWLBGXX:3:12508:13990:7590,NB501259:26:HYTWLBGXX:3:22508:19407:9033,NB501259:26:HYTWLBGXX:2:12107:5272:11943,NB501259:26:HYTWLBGXX:2:22309:19365:13293,NB501259:26:HYTWLBGXX:3:13406:21437:14153,NB501259:26:HYTWLBGXX:3:13505:12481:18220,NB501259:26:HYTWLBGXX:2:13312:2268:18142,NB501259:26:HYTWLBGXX:4:21602:3665:9074,NB501259:26:HYTWLBGXX:3:13612:21638:18539,NB501259:26:HYTWLBGXX:4:11501:18469:9305,NB501259:26:HYTWLBGXX:2:11109:7449:19597,NB501259:26:HYTWLBGXX:2:11208:24999:9447,
1:162639900|162643789	1	162639900	162643789	5	3_4_0	19	0.345	exon	ENSRNOG00000024194,	+	NB501259:26:HYTWLBGXX:4:22405:24372:5906,NB501259:26:HYTWLBGXX:4:23611:2779:5703,NB501259:26:HYTWLBGXX:3:22503:23859:14328,NB501259:26:HYTWLBGXX:1:11105:22905:13828,NB501259:26:HYTWLBGXX:3:21404:17332:13704,
1:162639900|162648653	1	162639900	162648653	2	1_1_0	21	0.160	exon	ENSRNOG00000024194,	+	NB501259:26:HYTWLBGXX:4:11507:16151:6355,NB501259:26:HYTWLBGXX:4:13601:14062:4977,
1:174905064|174906523	1	174905064	174906523	3	2_2_0	7	0.462	exon	ENSRNOG00000009910,	+	NB501259:26:HYTWLBGXX:2:23306:16724:4201,NB501259:26:HYTWLBGXX:3:13410:17970:10693,NB501259:26:HYTWLBGXX:2:21304:11658:9092,
1:176917366|176923739	1	176917366	176923739	2	1_2_0	16	0.200	exon	ENSRNOG00000026754,	+	NB501259:26:HYTWLBGXX:3:22511:7774:17804,NB501259:26:HYTWLBGXX:2:11306:7161:3853,
1:190980864|190991049	1	190980864	190991049	1	1_1_0	5	0.286	exon	ENSRNOG00000025940,	+	NB501259:26:HYTWLBGXX:4:21506:24079:14504,
1:192938631|192948640	1	192938631	192948640	2	2_2_0	40	0.091	exon	ENSRNOG00000012806,	+	NB501259:26:HYTWLBGXX:1:22207:11695:18111,NB501259:26:HYTWLBGXX:2:11308:1182:6822,
1:194855422|194917768	1	194855422	194917768	9	1_6_0	21	0.462	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:12102:22574:14613,NB501259:26:HYTWLBGXX:1:23102:6957:4808,NB501259:26:HYTWLBGXX:4:22408:7192:13309,NB501259:26:HYTWLBGXX:1:12304:25005:16012,NB501259:26:HYTWLBGXX:4:23502:17951:10378,NB501259:26:HYTWLBGXX:3:21511:13020:17671,NB501259:26:HYTWLBGXX:1:11104:24062:16874,NB501259:26:HYTWLBGXX:2:11105:18822:11801,NB501259:26:HYTWLBGXX:2:12201:19537:15730,
1:194869116|194917768	1	194869116	194917768	1	1_1_0	17	0.105	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:23310:21614:4611,
1:194915054|194917768	1	194915054	194917768	1	1_1_0	17	0.105	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:21205:19855:11132,
1:195061116|195072549	1	195061116	195072549	3	2_1_0	120	0.048	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:22209:16697:6909,NB501259:26:HYTWLBGXX:2:21111:15308:11352,NB501259:26:HYTWLBGXX:1:11106:26169:6173,
1:195657722|195658293	1	195657722	195658293	6	1_4_0	34	0.261	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:11609:21445:6617,NB501259:26:HYTWLBGXX:2:22207:18041:8475,NB501259:26:HYTWLBGXX:1:11307:18730:18669,NB501259:26:HYTWLBGXX:3:23606:18810:16932,NB501259:26:HYTWLBGXX:4:11506:25211:5535,NB501259:26:HYTWLBGXX:2:11211:7108:1602,
1:195665691|195840151	1	195665691	195840151	1	0_1_1	69	0.028	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:12107:8217:20007,
1:195665691|195852244	1	195665691	195852244	3	2_1_0	79	0.071	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:12405:6790:11792,NB501259:26:HYTWLBGXX:2:23312:11313:7516,NB501259:26:HYTWLBGXX:2:11109:16610:3268,
1:204267319|204275972	1	204267319	204275972	2	2_2_0	23	0.148	exon	ENSRNOG00000016267,	-	NB501259:26:HYTWLBGXX:4:11507:13890:18556,NB501259:26:HYTWLBGXX:4:12601:5064:18909,
1:221157358|221158208	1	221157358	221158208	2	1_1_0	71325	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:13611:14343:8865,NB501259:26:HYTWLBGXX:2:11202:17916:2971,
1:221157460|221158208	1	221157460	221158208	2	1_1_0	71379	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:23511:16236:2827,NB501259:26:HYTWLBGXX:4:11605:15564:2527,
1:221157582|221158212	1	221157582	221158212	1	1_1_0	72409	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:23408:14586:15104,
1:221158144|221158512	1	221158144	221158512	49	2_33_0	58165	0.002	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:2:11112:12903:7451,NB501259:26:HYTWLBGXX:4:13412:1426:7914,NB501259:26:HYTWLBGXX:1:22301:24892:13331,NB501259:26:HYTWLBGXX:1:23110:10346:13240,NB501259:26:HYTWLBGXX:1:23111:9896:6286,NB501259:26:HYTWLBGXX:1:23211:23593:4661,NB501259:26:HYTWLBGXX:2:22307:23860:8606,NB501259:26:HYTWLBGXX:2:22309:16418:12099,NB501259:26:HYTWLBGXX:2:22311:23195:7316,NB501259:26:HYTWLBGXX:2:23212:22916:11851,NB501259:26:HYTWLBGXX:2:23309:6921:10695,NB501259:26:HYTWLBGXX:3:13609:15512:2811,NB501259:26:HYTWLBGXX:2:21104:8052:15128,NB501259:26:HYTWLBGXX:2:21112:4705:17641,NB501259:26:HYTWLBGXX:4:21508:11932:3288,NB501259:26:HYTWLBGXX:4:21604:23538:9573,NB501259:26:HYTWLBGXX:1:12311:3858:3163,NB501259:26:HYTWLBGXX:1:13205:2364:1987,NB501259:26:HYTWLBGXX:1:13308:11336:9094,NB501259:26:HYTWLBGXX:3:11401:7304:13496,NB501259:26:HYTWLBGXX:3:11411:15962:2217,NB501259:26:HYTWLBGXX:3:11502:7127:8578,NB501259:26:HYTWLBGXX:3:11504:11544:16864,NB501259:26:HYTWLBGXX:3:11604:4566:15862,NB501259:26:HYTWLBGXX:3:12404:23439:16151,NB501259:26:HYTWLBGXX:2:13305:4721:10390,NB501259:26:HYTWLBGXX:4:23402:3312:3948,NB501259:26:HYTWLBGXX:1:21102:19114:4385,NB501259:26:HYTWLBGXX:1:21108:1220:13578,NB501259:26:HYTWLBGXX:1:21109:26676:13576,NB501259:26:HYTWLBGXX:1:21203:16980:9979,NB501259:26:HYTWLBGXX:1:21208:13080:6083,NB501259:26:HYTWLBGXX:1:21309:12474:3118,NB501259:26:HYTWLBGXX:3:21409:5213:11649,NB501259:26:HYTWLBGXX:3:22410:19769:10522,NB501259:26:HYTWLBGXX:3:22502:17917:17514,NB501259:26:HYTWLBGXX:1:11309:13242:2844,NB501259:26:HYTWLBGXX:3:22608:17386:18919,NB501259:26:HYTWLBGXX:3:23406:3388:12115,NB501259:26:HYTWLBGXX:3:23408:18623:17534,NB501259:26:HYTWLBGXX:3:23612:22217:11422,NB501259:26:HYTWLBGXX:4:11403:11522:12706,NB501259:26:HYTWLBGXX:4:11405:21053:2896,NB501259:26:HYTWLBGXX:4:11405:17287:11416,NB501259:26:HYTWLBGXX:4:11411:8752:10129,NB501259:26:HYTWLBGXX:4:11501:15876:1379,NB501259:26:HYTWLBGXX:4:11607:2304:14790,NB501259:26:HYTWLBGXX:2:11110:3209:17496,NB501259:26:HYTWLBGXX:4:13608:6969:9002,
1:221158209|221158489	1	221158209	221158489	1	1_1_0	104463	0.000	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:4:21405:11266:8363,
1:221158209|221158738	1	221158209	221158738	6	2_4_0	73222	0.000	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:1:12211:18198:2524,NB501259:26:HYTWLBGXX:4:23406:19552:4813,NB501259:26:HYTWLBGXX:1:21112:20597:6135,NB501259:26:HYTWLBGXX:4:12605:6233:15364,NB501259:26:HYTWLBGXX:3:13406:18262:3178,NB501259:26:HYTWLBGXX:2:12208:14919:1578,
1:231457046|231498197	1	231457046	231498197	1	0_1_1	65	0.030	exon	ENSRNOG00000013239,	-	NB501259:26:HYTWLBGXX:1:11308:19121:6884,
1:235653121|235654280	1	235653121	235654280	2	1_1_0	9	0.308	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:3:13410:26226:14245,NB501259:26:HYTWLBGXX:3:13501:15588:3718,
1:235789223|235800597	1	235789223	235800597	3	1_3_0	21	0.222	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:3:21606:26198:8794,NB501259:26:HYTWLBGXX:3:12412:24622:1027,NB501259:26:HYTWLBGXX:1:12103:10249:20068,
1:244662043|244673865	1	244662043	244673865	1	1_0_1	22	0.083	exon	ENSRNOG00000011931,	+	NB501259:26:HYTWLBGXX:3:13603:14381:1819,
1:247922780|247960553	1	247922780	247960553	1	1_1_0	2	0.500	exon	ENSRNOG00000026942,	-	NB501259:26:HYTWLBGXX:4:12608:22565:10781,
1:247931326|247960553	1	247931326	247960553	1	1_1_0	11	0.154	exon	ENSRNOG00000026942,	-	NB501259:26:HYTWLBGXX:4:22403:22359:3020,
1:276011500|276141673	1	276011500	276141673	3	3_2_0	10	0.375	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:22106:18073:13624,NB501259:26:HYTWLBGXX:4:12503:15534:8197,NB501259:26:HYTWLBGXX:1:11310:20250:19956,
1:276011855|276141673	1	276011855	276141673	10	7_3_0	12	0.625	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:13501:19178:2541,NB501259:26:HYTWLBGXX:2:21109:11329:7228,NB501259:26:HYTWLBGXX:1:12209:7750:4293,NB501259:26:HYTWLBGXX:1:12104:24856:14910,NB501259:26:HYTWLBGXX:1:22310:21854:9803,NB501259:26:HYTWLBGXX:1:23201:7548:6116,NB501259:26:HYTWLBGXX:3:11602:13411:13759,NB501259:26:HYTWLBGXX:1:22107:18455:4671,NB501259:26:HYTWLBGXX:1:22111:8461:15818,NB501259:26:HYTWLBGXX:1:11310:8447:14956,
1:278669415|278749829	1	278669415	278749829	2	1_1_0	2	0.667	intron	ENSRNOG00000017406,	+	NB501259:26:HYTWLBGXX:1:12312:10105:16675,NB501259:26:HYTWLBGXX:1:11310:3234:9200,
1:280461469|280467009	1	280461469	280467009	5	2_2_0	41	0.196	exon	ENSRNOG00000009460,	-	NB501259:26:HYTWLBGXX:1:22312:13940:14452,NB501259:26:HYTWLBGXX:4:21410:2838:5030,NB501259:26:HYTWLBGXX:2:12304:7118:16506,NB501259:26:HYTWLBGXX:4:12603:6204:16763,NB501259:26:HYTWLBGXX:4:13602:11747:20237,
10:1868892|1966151	10	1868892	1966151	3	0_2_2	3	0.667	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:12604:15436:1134,NB501259:26:HYTWLBGXX:2:13305:24808:10464,NB501259:26:HYTWLBGXX:3:22605:25720:17934,
10:5130480|5179352	10	5130480	5179352	5	3_4_0	29	0.256	exon	ENSRNOG00000057378,	-	NB501259:26:HYTWLBGXX:4:22501:12899:16730,NB501259:26:HYTWLBGXX:4:23503:10259:20341,NB501259:26:HYTWLBGXX:4:11511:24776:17643,NB501259:26:HYTWLBGXX:4:11609:20498:1386,NB501259:26:HYTWLBGXX:4:22602:5629:1466,
10:29318809|29319752	10	29318809	29319752	7	6_4_0	9	0.609	exon	ENSRNOG00000003936,	+	NB501259:26:HYTWLBGXX:2:12302:14184:8524,NB501259:26:HYTWLBGXX:2:13104:11201:11227,NB501259:26:HYTWLBGXX:4:23406:10495:19756,NB501259:26:HYTWLBGXX:3:22403:9910:8978,NB501259:26:HYTWLBGXX:1:23102:22096:3534,NB501259:26:HYTWLBGXX:2:22310:5436:10646,NB501259:26:HYTWLBGXX:4:22604:2241:11828,
10:35812312|35817012	10	35812312	35817012	1	1_1_0	137	0.014	exon	ENSRNOG00000003343,	-	NB501259:26:HYTWLBGXX:2:21305:7488:13648,
10:37764317|37764822	10	37764317	37764822	2	1_1_0	16	0.200	exon	ENSRNOG00000006148,	+	NB501259:26:HYTWLBGXX:1:12212:5696:8072,NB501259:26:HYTWLBGXX:1:21311:10762:10629,
10:38742300|38758073	10	38742300	38758073	4	1_3_0	61	0.116	exon	ENSRNOG00000006965,	+	NB501259:26:HYTWLBGXX:4:11608:17395:16451,NB501259:26:HYTWLBGXX:1:23107:14499:20182,NB501259:26:HYTWLBGXX:2:21305:21661:17732,NB501259:26:HYTWLBGXX:4:22410:11419:20011,
10:43560921|43572697	10	43560921	43572697	1	1_1_0	1	0.667	exon	ENSRNOG00000002645,	-	NB501259:26:HYTWLBGXX:3:22509:23982:8650,
10:48601427|48609510	10	48601427	48609510	6	4_4_0	28	0.300	exon	ENSRNOG00000002977,	+	NB501259:26:HYTWLBGXX:1:13105:24911:17798,NB501259:26:HYTWLBGXX:4:22611:6486:20345,NB501259:26:HYTWLBGXX:4:11611:2011:15652,NB501259:26:HYTWLBGXX:2:11304:23264:8480,NB501259:26:HYTWLBGXX:4:13507:14911:18304,NB501259:26:HYTWLBGXX:4:13608:4746:8874,
10:62623758|62664462	10	62623758	62664462	4	2_2_1	0	1	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:22503:22193:10437,NB501259:26:HYTWLBGXX:1:23303:10693:19410,NB501259:26:HYTWLBGXX:3:12405:15845:7316,NB501259:26:HYTWLBGXX:2:11103:18671:5170,
10:66708457|66710251	10	66708457	66710251	2	1_1_0	17	0.190	intron	ENSRNOG00000013780,	+	NB501259:26:HYTWLBGXX:1:23108:15880:1650,NB501259:26:HYTWLBGXX:4:22404:5999:11680,
10:68917259|68920747	10	68917259	68920747	2	2_1_0	0	1	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:23111:17418:17159,NB501259:26:HYTWLBGXX:2:22310:12965:6431,
10:74338952|74360926	10	74338952	74360926	4	3_1_1	17	0.320	exon	ENSRNOG00000060561,	-	NB501259:26:HYTWLBGXX:2:11112:10040:18719,NB501259:26:HYTWLBGXX:3:13607:13381:11363,NB501259:26:HYTWLBGXX:4:11509:10673:9527,NB501259:26:HYTWLBGXX:2:11203:5230:7483,
10:74358091|74366475	10	74358091	74366475	2	1_2_1	11	0.267	intron	ENSRNOG00000060561,	-	NB501259:26:HYTWLBGXX:3:12601:4285:16333,NB501259:26:HYTWLBGXX:1:12207:8679:1121,
10:92474821|92476192	10	92474821	92476192	9	4_6_0	17	0.514	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:21410:12267:18520,NB501259:26:HYTWLBGXX:3:11504:19346:16637,NB501259:26:HYTWLBGXX:1:23110:20119:7150,NB501259:26:HYTWLBGXX:1:13204:7532:17091,NB501259:26:HYTWLBGXX:3:11509:18842:7803,NB501259:26:HYTWLBGXX:1:21101:9932:18044,NB501259:26:HYTWLBGXX:1:11106:21175:1406,NB501259:26:HYTWLBGXX:3:23612:11591:14188,NB501259:26:HYTWLBGXX:4:13409:12788:13221,
10:93451477|93471445	10	93451477	93471445	3	1_1_0	20	0.231	exon	ENSRNOG00000006285,	+	NB501259:26:HYTWLBGXX:2:22311:12222:5433,NB501259:26:HYTWLBGXX:2:21108:5278:8467,NB501259:26:HYTWLBGXX:3:22412:14705:17717,
10:97539831|97541302	10	97539831	97541302	1	1_1_0	151	0.013	intron	ENSRNOG00000003800,	+	NB501259:26:HYTWLBGXX:2:13104:7397:12623,
11:30192712|30212813	11	30192712	30212813	3	3_3_0	7	0.462	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:22212:11795:13351,NB501259:26:HYTWLBGXX:3:12509:16455:8760,NB501259:26:HYTWLBGXX:2:11107:7026:17674,
11:34612627|34631134	11	34612627	34631134	3	1_1_1	68	0.081	exon	ENSRNOG00000001682,	+	NB501259:26:HYTWLBGXX:3:23409:14899:12258,NB501259:26:HYTWLBGXX:2:21108:21445:19955,NB501259:26:HYTWLBGXX:3:23611:25740:16554,
11:34613499|34620475	11	34613499	34620475	2	2_1_0	66	0.057	exon	ENSRNOG00000001682,	+	NB501259:26:HYTWLBGXX:4:11503:5438:12895,NB501259:26:HYTWLBGXX:2:23107:8808:5275,
11:34719037|34729139	11	34719037	34729139	1	1_1_0	57	0.034	exon	ENSRNOG00000001682,	+	NB501259:26:HYTWLBGXX:3:21406:7926:5871,
11:59249796|59252302	11	59249796	59252302	1	1_1_0	40	0.048	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:13308:13423:18532,
11:62059611|62067655	11	62059611	62067655	3	1_2_0	70	0.079	exon	ENSRNOG00000056716,	-	NB501259:26:HYTWLBGXX:2:23308:21102:14923,NB501259:26:HYTWLBGXX:4:12402:15626:11995,NB501259:26:HYTWLBGXX:2:13204:2940:3843,
11:66855363|66875553	11	66855363	66875553	1	1_1_0	36	0.053	exon	ENSRNOG00000038868,	-	NB501259:26:HYTWLBGXX:2:13112:24521:9010,
11:70008446|70016051	11	70008446	70016051	2	2_2_0	12	0.250	exon	ENSRNOG00000001706,	+	NB501259:26:HYTWLBGXX:3:11602:11812:12361,NB501259:26:HYTWLBGXX:3:23503:14443:8309,
11:84369373|84379343	11	84369373	84379343	2	1_1_0	6	0.400	exon	ENSRNOG00000023107,	-	NB501259:26:HYTWLBGXX:1:13207:21362:8204,NB501259:26:HYTWLBGXX:4:22510:17284:3482,
11:84571220|84583542	11	84571220	84583542	3	1_2_0	4	0.600	exon	ENSRNOG00000023107,	-	NB501259:26:HYTWLBGXX:4:23605:18611:11430,NB501259:26:HYTWLBGXX:3:23410:2800:12966,NB501259:26:HYTWLBGXX:4:12611:23029:14712,
11:87873017|87886449	11	87873017	87886449	3	1_1_0	4	0.600	exon	ENSRNOG00000060045,	+	NB501259:26:HYTWLBGXX:3:11408:19447:17849,NB501259:26:HYTWLBGXX:1:21301:9883:8363,NB501259:26:HYTWLBGXX:4:12611:16555:2012,
12:8323968|8349668	12	8323968	8349668	1	1_1_0	15	0.118	exon	ENSRNOG00000032410,	-	NB501259:26:HYTWLBGXX:1:21105:26753:11896,
12:9273125|9313769	12	9273125	9313769	1	1_1_0	34	0.056	exon	ENSRNOG00000000942,	-	NB501259:26:HYTWLBGXX:2:21110:11377:16915,
12:25431710|25435591	12	25431710	25435591	4	1_2_0	22	0.267	exon	ENSRNOG00000001479,	+	NB501259:26:HYTWLBGXX:3:21608:4138:8532,NB501259:26:HYTWLBGXX:4:22605:9224:4710,NB501259:26:HYTWLBGXX:1:21205:21753:4195,NB501259:26:HYTWLBGXX:4:12604:4212:12546,
12:37414403|37423737	12	37414403	37423737	2	2_0_1	7	0.364	exon	ENSRNOG00000052704,	-	NB501259:26:HYTWLBGXX:4:13612:3184:17339,NB501259:26:HYTWLBGXX:4:13501:8068:14066,
12:39721959|39728237	12	39721959	39728237	1	1_1_0	5	0.286	intron	ENSRNOG00000021480,	-	NB501259:26:HYTWLBGXX:1:13304:2807:10783,
12:40388299|40397763	12	40388299	40397763	2	2_2_0	0	1	intron	ENSRNOG00000046497,	-	NB501259:26:HYTWLBGXX:1:22111:9696:14487,NB501259:26:HYTWLBGXX:4:11503:24574:3239,
12:45106589|45111351	12	45106589	45111351	1	1_1_0	0	1	exon	ENSRNOG00000001138,	-	NB501259:26:HYTWLBGXX:4:12411:15983:2044,
13:25681294|25699374	13	25681294	25699374	3	3_3_0	24	0.200	exon	ENSRNOG00000015508,	+	NB501259:26:HYTWLBGXX:2:23312:19780:11240,NB501259:26:HYTWLBGXX:2:13103:4966:16224,NB501259:26:HYTWLBGXX:4:23604:18460:16771,
13:40290284|40294094	13	40290284	40294094	6	3_3_0	34	0.261	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:21304:3967:10636,NB501259:26:HYTWLBGXX:2:22105:18410:3508,NB501259:26:HYTWLBGXX:4:22407:17468:3638,NB501259:26:HYTWLBGXX:2:12305:3302:8105,NB501259:26:HYTWLBGXX:4:22507:22744:18451,NB501259:26:HYTWLBGXX:3:23611:19879:11684,
13:44866844|44937796	13	44866844	44937796	3	3_3_0	39	0.133	exon	ENSRNOG00000004099,	+	NB501259:26:HYTWLBGXX:4:21403:9462:10534,NB501259:26:HYTWLBGXX:3:21401:7674:15738,NB501259:26:HYTWLBGXX:4:12605:6998:9635,
13:44883082|44925641	13	44883082	44925641	1	1_1_0	50	0.038	exon	ENSRNOG00000004099,	+	NB501259:26:HYTWLBGXX:1:21201:2844:17350,
13:73203187|73265813	13	73203187	73265813	3	1_1_0	10	0.375	exon	ENSRNOG00000003550,	+	NB501259:26:HYTWLBGXX:2:12211:20996:2737,NB501259:26:HYTWLBGXX:3:23509:19644:9196,NB501259:26:HYTWLBGXX:4:13410:5852:18365,
13:74485162|74520636	13	74485162	74520636	2	2_1_1	8	0.333	exon	ENSRNOG00000004736,	-	NB501259:26:HYTWLBGXX:4:21611:25692:19280,NB501259:26:HYTWLBGXX:4:22610:5078:17109,
