circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:122605870|122678378	1	122605870	122678378	21	14_11_0	16	0.724	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:11303:25316:8377,NB501259:25:HYMKWBGXX:2:12101:18864:13216,NB501259:25:HYMKWBGXX:1:12209:12783:7470,NB501259:25:HYMKWBGXX:1:13301:6902:7798,NB501259:25:HYMKWBGXX:2:22308:19572:19176,NB501259:25:HYMKWBGXX:1:11209:15281:9655,NB501259:25:HYMKWBGXX:2:21204:24320:11369,NB501259:25:HYMKWBGXX:1:12309:20959:12939,NB501259:25:HYMKWBGXX:1:13109:7329:7043,NB501259:25:HYMKWBGXX:2:23107:18714:7249,NB501259:25:HYMKWBGXX:3:21509:13982:1520,NB501259:25:HYMKWBGXX:3:21604:24511:12030,NB501259:25:HYMKWBGXX:3:22401:6406:13675,NB501259:25:HYMKWBGXX:1:12205:3149:1073,NB501259:25:HYMKWBGXX:1:21206:9911:2097,NB501259:25:HYMKWBGXX:1:22108:9599:9339,NB501259:25:HYMKWBGXX:4:22603:21558:8183,NB501259:25:HYMKWBGXX:4:23411:3084:15221,NB501259:25:HYMKWBGXX:3:11512:11649:17934,NB501259:25:HYMKWBGXX:4:21404:4071:14271,NB501259:25:HYMKWBGXX:4:21409:13205:11105,
1:122613645|122680102	1	122613645	122680102	5	4_0_3	17	0.370	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:21209:18853:13147,NB501259:25:HYMKWBGXX:3:13409:6810:4934,NB501259:25:HYMKWBGXX:1:13207:19795:13315,NB501259:25:HYMKWBGXX:2:12312:7223:1702,NB501259:25:HYMKWBGXX:3:13610:16986:2226,
1:123959921|123970510	1	123959921	123970510	2	1_2_0	2	0.667	exon	ENSRNOG00000010853,	-	NB501259:25:HYMKWBGXX:2:22312:7800:9880,NB501259:25:HYMKWBGXX:1:23103:10831:5621,
1:124542325|124543680	1	124542325	124543680	1	1_1_0	6	0.250	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:13601:14146:1266,
1:126188351|126195625	1	126188351	126195625	1	1_1_0	10	0.167	exon	ENSRNOG00000011077,	-	NB501259:25:HYMKWBGXX:4:11504:16276:19047,
1:150323630|150382015	1	150323630	150382015	1	1_1_0	1	0.667	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:22507:18066:16167,
1:157470071|157490006	1	157470071	157490006	6	3_5_2	12	0.500	exon	ENSRNOG00000009891,	-	NB501259:25:HYMKWBGXX:3:13508:8032:15186,NB501259:25:HYMKWBGXX:1:13301:16661:16770,NB501259:25:HYMKWBGXX:3:22606:9795:7199,NB501259:25:HYMKWBGXX:1:12202:24867:12834,NB501259:25:HYMKWBGXX:2:12112:6526:17081,NB501259:25:HYMKWBGXX:2:12301:21217:16974,
1:163938955|164064815	1	163938955	164064815	1	1_0_1	3	0.400	exon	ENSRNOG00000016206,	-	NB501259:25:HYMKWBGXX:4:21512:22500:5101,
1:163965001|164064815	1	163965001	164064815	1	1_1_0	2	0.500	exon	ENSRNOG00000016206,	-	NB501259:25:HYMKWBGXX:3:22405:17131:16366,
1:165819193|165865115	1	165819193	165865115	1	1_1_0	26	0.071	exon	ENSRNOG00000018873,	+	NB501259:25:HYMKWBGXX:1:12310:9555:8910,
1:167233890|167276543	1	167233890	167276543	1	1_1_0	15	0.118	exon	ENSRNOG00000020347,	-	NB501259:25:HYMKWBGXX:2:13112:4509:11390,
1:171905309|171932215	1	171905309	171932215	1	1_1_0	0	1	exon	ENSRNOG00000019667,	+	NB501259:25:HYMKWBGXX:2:13205:8892:16092,
1:194855422|194917768	1	194855422	194917768	6	1_5_0	10	0.545	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:13211:6956:6422,NB501259:25:HYMKWBGXX:1:12212:19163:4451,NB501259:25:HYMKWBGXX:3:22606:9648:10221,NB501259:25:HYMKWBGXX:3:11408:7703:11825,NB501259:25:HYMKWBGXX:4:21612:7535:2508,NB501259:25:HYMKWBGXX:4:22504:24907:5781,
1:194869116|194917768	1	194869116	194917768	1	1_1_0	10	0.167	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:23209:26349:11918,
1:195128944|195188709	1	195128944	195188709	1	1_1_0	18	0.100	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:11202:10789:11357,
1:195128944|195243535	1	195128944	195243535	1	1_1_0	14	0.125	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:12412:19511:20128,
1:195657722|195805915	1	195657722	195805915	1	1_1_0	17	0.105	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:12510:9754:3465,
1:195665691|195805915	1	195665691	195805915	5	5_3_0	38	0.208	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:22209:14575:15863,NB501259:25:HYMKWBGXX:1:11209:26636:9968,NB501259:25:HYMKWBGXX:1:21106:17988:8151,NB501259:25:HYMKWBGXX:1:13309:21663:5869,NB501259:25:HYMKWBGXX:1:12112:12960:1838,
1:195665691|195843637	1	195665691	195843637	1	1_1_0	64	0.030	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:22109:12556:2382,
1:195665691|195852244	1	195665691	195852244	3	3_1_0	54	0.100	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:12508:23744:15667,NB501259:25:HYMKWBGXX:3:11607:26451:10761,NB501259:25:HYMKWBGXX:3:11608:1005:10766,
1:195833189|195866944	1	195833189	195866944	7	2_6_0	9	0.609	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:23201:13884:19800,NB501259:25:HYMKWBGXX:3:12401:13276:1137,NB501259:25:HYMKWBGXX:2:11205:14593:14567,NB501259:25:HYMKWBGXX:2:12103:16708:18059,NB501259:25:HYMKWBGXX:1:13207:4019:3634,NB501259:25:HYMKWBGXX:3:23603:8703:13612,NB501259:25:HYMKWBGXX:1:21104:26595:3043,
1:198932174|198934500	1	198932174	198934500	2	1_1_1	1	0.800	intron	ENSRNOG00000018877,	+	NB501259:25:HYMKWBGXX:1:23211:14573:4116,NB501259:25:HYMKWBGXX:4:11401:10459:14205,
1:204960841|204961691	1	204960841	204961691	2	2_1_0	8	0.333	exon	ENSRNOG00000017294,	+	NB501259:25:HYMKWBGXX:3:23402:1192:14799,NB501259:25:HYMKWBGXX:3:23401:26607:14807,
1:221157460|221158208	1	221157460	221158208	1	1_1_0	14174	0.000	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:22203:20720:5121,
1:221158144|221158512	1	221158144	221158512	52	8_31_1	18893	0.005	exon	ENSRNOG00000062158,	-	NB501259:25:HYMKWBGXX:2:22211:5290:14345,NB501259:25:HYMKWBGXX:3:23411:2378:8449,NB501259:25:HYMKWBGXX:3:21601:12645:18074,NB501259:25:HYMKWBGXX:1:22201:5409:15859,NB501259:25:HYMKWBGXX:2:13108:10669:2036,NB501259:25:HYMKWBGXX:2:13204:21594:9577,NB501259:25:HYMKWBGXX:2:11111:9142:3520,NB501259:25:HYMKWBGXX:2:11209:23705:16050,NB501259:25:HYMKWBGXX:2:21202:2579:15096,NB501259:25:HYMKWBGXX:3:12506:18883:10446,NB501259:25:HYMKWBGXX:3:12507:6572:2639,NB501259:25:HYMKWBGXX:3:13402:26699:1263,NB501259:25:HYMKWBGXX:1:12311:20340:4485,NB501259:25:HYMKWBGXX:3:23609:4671:6378,NB501259:25:HYMKWBGXX:4:11503:3501:9288,NB501259:25:HYMKWBGXX:4:11601:3893:7772,NB501259:25:HYMKWBGXX:4:11610:9198:13807,NB501259:25:HYMKWBGXX:4:12404:5322:7794,NB501259:25:HYMKWBGXX:2:23208:10006:12189,NB501259:25:HYMKWBGXX:2:23309:8146:14392,NB501259:25:HYMKWBGXX:3:23401:18126:12723,NB501259:25:HYMKWBGXX:3:23607:13685:14512,NB501259:25:HYMKWBGXX:3:21406:7155:3920,NB501259:25:HYMKWBGXX:3:21408:15357:7772,NB501259:25:HYMKWBGXX:1:23301:5037:11591,NB501259:25:HYMKWBGXX:1:11201:24027:16245,NB501259:25:HYMKWBGXX:1:11211:21150:5545,NB501259:25:HYMKWBGXX:1:11211:23823:7739,NB501259:25:HYMKWBGXX:1:11305:10129:1080,NB501259:25:HYMKWBGXX:1:11311:9981:17601,NB501259:25:HYMKWBGXX:1:12204:17962:14273,NB501259:25:HYMKWBGXX:1:21105:16014:13924,NB501259:25:HYMKWBGXX:1:21306:8229:10331,NB501259:25:HYMKWBGXX:4:12506:5534:13359,NB501259:25:HYMKWBGXX:4:13405:11711:4070,NB501259:25:HYMKWBGXX:4:13507:25896:16598,NB501259:25:HYMKWBGXX:4:13601:18337:6985,NB501259:25:HYMKWBGXX:4:22507:4096:7421,NB501259:25:HYMKWBGXX:4:23405:5378:2965,NB501259:25:HYMKWBGXX:4:23612:13082:5282,NB501259:25:HYMKWBGXX:2:12208:6592:16901,NB501259:25:HYMKWBGXX:2:12308:8718:12967,NB501259:25:HYMKWBGXX:2:12310:15840:19336,NB501259:25:HYMKWBGXX:2:13105:6997:6085,NB501259:25:HYMKWBGXX:2:13310:24558:11559,NB501259:25:HYMKWBGXX:2:23312:25915:18289,NB501259:25:HYMKWBGXX:3:11412:5029:15589,NB501259:25:HYMKWBGXX:4:21607:19114:10242,NB501259:25:HYMKWBGXX:4:21611:2891:15343,NB501259:25:HYMKWBGXX:4:22402:19279:13802,NB501259:25:HYMKWBGXX:4:22405:6873:12019,NB501259:25:HYMKWBGXX:4:22405:6693:15428,
1:241008520|241037947	1	241008520	241037947	1	1_1_0	11	0.154	exon	ENSRNOG00000030572,	-	NB501259:25:HYMKWBGXX:3:21606:4317:7312,
1:241010281|241023581	1	241010281	241023581	1	1_1_0	29	0.065	exon	ENSRNOG00000030572,	-	NB501259:25:HYMKWBGXX:1:21112:2407:15916,
1:247944245|247945662	1	247944245	247945662	1	1_1_0	7	0.222	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:3:23404:7872:10095,
1:247944245|247960553	1	247944245	247960553	2	1_2_0	4	0.500	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:2:21104:4554:18001,NB501259:25:HYMKWBGXX:4:11610:22022:17155,
1:255608045|255632992	1	255608045	255632992	2	1_1_0	8	0.333	exon	ENSRNOG00000017938,	+	NB501259:25:HYMKWBGXX:2:11211:7283:3949,NB501259:25:HYMKWBGXX:1:23110:9405:11982,
1:259434763|259488326	1	259434763	259488326	1	1_1_0	14	0.125	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:22409:2505:16075,
1:260492682|260507970	1	260492682	260507970	1	1_1_0	11	0.154	exon	ENSRNOG00000013443,	-	NB501259:25:HYMKWBGXX:2:22308:14332:16828,
1:264674065|264689905	1	264674065	264689905	1	0_1_1	25	0.074	exon	ENSRNOG00000014482,	+	NB501259:25:HYMKWBGXX:1:22307:4621:10125,
1:265250239|265254011	1	265250239	265254011	1	1_1_0	4	0.333	exon	ENSRNOG00000016280,	+	NB501259:25:HYMKWBGXX:2:23109:21418:4047,
1:276011500|276141673	1	276011500	276141673	6	4_4_0	7	0.632	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:21308:10201:4925,NB501259:25:HYMKWBGXX:1:22109:3874:15780,NB501259:25:HYMKWBGXX:4:23511:17701:18631,NB501259:25:HYMKWBGXX:2:11301:7510:13662,NB501259:25:HYMKWBGXX:2:23305:26374:9878,NB501259:25:HYMKWBGXX:1:21208:24412:16417,
1:278679022|278731755	1	278679022	278731755	1	1_1_0	9	0.182	exon	ENSRNOG00000017406,	+	NB501259:25:HYMKWBGXX:2:21309:19985:6660,
1:278679022|278749829	1	278679022	278749829	1	1_1_0	11	0.154	exon	ENSRNOG00000017406,	+	NB501259:25:HYMKWBGXX:1:22207:20062:4315,
1:281829863|281830591	1	281829863	281830591	1	1_1_0	2	0.500	intron	ENSRNOG00000009954,	-	NB501259:25:HYMKWBGXX:4:13510:9860:9752,
10:8826660|8833169	10	8826660	8833169	1	1_1_0	30	0.062	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:21505:14282:4323,
10:16724062|16730140	10	16724062	16730140	4	3_3_0	5	0.615	exon	ENSRNOG00000020769,	-	NB501259:25:HYMKWBGXX:1:22105:2515:8856,NB501259:25:HYMKWBGXX:4:13401:25493:3334,NB501259:25:HYMKWBGXX:2:22204:1826:4614,NB501259:25:HYMKWBGXX:4:11404:7754:3493,
10:18082171|18089356	10	18082171	18089356	1	1_1_0	0	1	exon	ENSRNOG00000004616,	-	NB501259:25:HYMKWBGXX:4:22603:24741:6997,
10:18396548|18415627	10	18396548	18415627	1	1_1_0	1	0.667	exon	ENSRNOG00000005042,	-	NB501259:25:HYMKWBGXX:2:11201:2727:1171,
10:29318809|29319752	10	29318809	29319752	4	2_3_0	6	0.571	exon	ENSRNOG00000003936,	+	NB501259:25:HYMKWBGXX:4:11401:15905:20209,NB501259:25:HYMKWBGXX:3:13409:4628:17604,NB501259:25:HYMKWBGXX:3:21405:14002:20063,NB501259:25:HYMKWBGXX:2:13107:24475:17978,
10:30980709|30993573	10	30980709	30993573	3	2_2_0	2	0.750	exon	ENSRNOG00000005406,	+	NB501259:25:HYMKWBGXX:3:13412:5304:2121,NB501259:25:HYMKWBGXX:2:22312:3460:16730,NB501259:25:HYMKWBGXX:4:21403:16279:13237,
10:37158164|37172772	10	37158164	37172772	1	1_1_0	7	0.222	exon	ENSRNOG00000004563,	-	NB501259:25:HYMKWBGXX:2:21105:23578:12936,
10:38712831|38720071	10	38712831	38720071	1	1_1_0	24	0.077	exon	ENSRNOG00000006965,	+	NB501259:25:HYMKWBGXX:2:21204:25130:12814,
10:62566642|62609205	10	62566642	62609205	1	1_1_0	29	0.065	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:22410:25447:12116,
10:66766206|66783965	10	66766206	66783965	2	2_2_0	27	0.129	exon	ENSRNOG00000013780,	+	NB501259:25:HYMKWBGXX:2:21204:10310:4208,NB501259:25:HYMKWBGXX:4:22608:6102:9456,
10:67584045|67587851	10	67584045	67587851	1	1_1_0	6	0.250	exon	ENSRNOG00000004093,	+	NB501259:25:HYMKWBGXX:3:23411:20629:9308,
10:69021719|69036056	10	69021719	69036056	3	2_2_0	1	0.857	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:11104:3785:7408,NB501259:25:HYMKWBGXX:1:12105:14458:19254,NB501259:25:HYMKWBGXX:2:12309:4860:6937,
10:71546978|71557193	10	71546978	71557193	1	1_1_0	0	1	exon	ENSRNOG00000034013,	+	NB501259:25:HYMKWBGXX:3:21604:11415:6369,
10:72329605|72371397	10	72329605	72371397	1	1_1_0	22	0.083	exon	ENSRNOG00000027711,	-	NB501259:25:HYMKWBGXX:2:22308:8219:15591,
10:74615712|74626464	10	74615712	74626464	1	1_1_0	2	0.500	intron	ENSRNOG00000024730,	-	NB501259:25:HYMKWBGXX:2:23203:16272:19646,
10:86116050|86122643	10	86116050	86122643	1	1_1_0	14	0.125	exon	ENSRNOG00000005606,	-	NB501259:25:HYMKWBGXX:2:13307:10055:10958,
10:92474821|92476192	10	92474821	92476192	4	1_2_0	17	0.320	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:13210:1352:11875,NB501259:25:HYMKWBGXX:2:13211:26722:11868,NB501259:25:HYMKWBGXX:1:13308:1336:7482,NB501259:25:HYMKWBGXX:1:13309:26732:7476,
10:93439729|93471445	10	93439729	93471445	1	1_1_0	5	0.286	exon	ENSRNOG00000006285,	+	NB501259:25:HYMKWBGXX:1:11304:13858:2056,
10:94083626|94187819	10	94083626	94187819	3	3_1_0	0	1	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:13406:3866:13412,NB501259:25:HYMKWBGXX:4:11501:14993:2711,NB501259:25:HYMKWBGXX:3:12410:1657:2067,
10:95029081|95038778	10	95029081	95038778	1	1_1_0	10	0.167	exon	ENSRNOG00000014623,	-	NB501259:25:HYMKWBGXX:4:12407:2467:4094,
10:95292542|95299099	10	95292542	95299099	1	1_1_0	23	0.080	exon	ENSRNOG00000047296,	-	NB501259:25:HYMKWBGXX:2:23211:8454:5409,
10:106698273|106699402	10	106698273	106699402	2	2_0_2	7	0.364	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:12102:9249:6978,NB501259:25:HYMKWBGXX:4:22605:8559:18830,
10:108486117|108494849	10	108486117	108494849	1	1_1_0	0	1	intron	ENSRNOG00000030537,	+	NB501259:25:HYMKWBGXX:2:13105:10581:16145,
11:16669626|16673646	11	16669626	16673646	1	1_1_0	0	1	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:23602:12770:18742,
11:30385457|30403930	11	30385457	30403930	2	1_1_0	18	0.182	exon	ENSRNOG00000002104,	-	NB501259:25:HYMKWBGXX:2:21111:20175:18764,NB501259:25:HYMKWBGXX:2:22309:23799:8899,
11:31125778|31161288	11	31125778	31161288	1	1_1_0	41	0.047	exon	ENSRNOG00000002051,	-	NB501259:25:HYMKWBGXX:2:11307:7142:4607,
11:34631080|34738852	11	34631080	34738852	1	1_1_0	44	0.043	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:23503:15649:8150,
11:44539660|44540124	11	44539660	44540124	2	1_2_0	0	1	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:22504:24595:11831,NB501259:25:HYMKWBGXX:2:12307:4225:2153,
11:45487965|45497839	11	45487965	45497839	1	1_1_0	6	0.250	exon	ENSRNOG00000001640,	-	NB501259:25:HYMKWBGXX:4:21602:22045:14223,
11:62059611|62067655	11	62059611	62067655	1	1_1_0	30	0.062	exon	ENSRNOG00000056716,	-	NB501259:25:HYMKWBGXX:4:23605:6520:9224,
11:65496294|65497068	11	65496294	65497068	1	1_1_0	6	0.250	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:12302:17805:19741,
11:66549882|66569793	11	66549882	66569793	1	1_1_0	10	0.167	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:12309:24739:14672,
11:67698860|67699450	11	67698860	67699450	1	1_1_0	3	0.400	intron	ENSRNOG00000051711,	-	NB501259:25:HYMKWBGXX:1:22302:12534:12614,
11:82199964|82200721	11	82199964	82200721	1	1_1_0	6	0.250	intron	ENSRNOG00000001785,	+	NB501259:25:HYMKWBGXX:3:22404:6187:14491,
12:53627|108383	12	53627	108383	1	1_1_0	0	1	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:11508:8255:19742,
12:9229552|9238470	12	9229552	9238470	1	1_1_0	7	0.222	exon	ENSRNOG00000000942,	-	NB501259:25:HYMKWBGXX:3:11409:2136:12969,
12:9233368|9240810	12	9233368	9240810	4	2_1_0	13	0.381	exon	ENSRNOG00000000942,	-	NB501259:25:HYMKWBGXX:4:12601:8460:18875,NB501259:25:HYMKWBGXX:3:13512:8697:1827,NB501259:25:HYMKWBGXX:4:13512:10328:11473,NB501259:25:HYMKWBGXX:2:13304:10365:16753,
12:9237057|9273272	12	9237057	9273272	1	1_1_0	16	0.111	exon	ENSRNOG00000000942,	-	NB501259:25:HYMKWBGXX:1:12307:4900:9936,
12:40388299|40397763	12	40388299	40397763	3	2_1_0	0	1	intron	ENSRNOG00000046497,	-	NB501259:25:HYMKWBGXX:3:11411:12550:2262,NB501259:25:HYMKWBGXX:4:11407:8355:16577,NB501259:25:HYMKWBGXX:4:12403:24752:5156,
12:51960260|51961629	12	51960260	51961629	2	1_1_0	4	0.500	exon	ENSRNOG00000037483,	+	NB501259:25:HYMKWBGXX:1:13212:9122:19235,NB501259:25:HYMKWBGXX:1:22110:3980:3335,
13:14604148|14604424	13	14604148	14604424	1	1_1_0	4	0.333	intron	ENSRNOG00000029556,	+	NB501259:25:HYMKWBGXX:4:23609:16598:4475,
13:35748508|35784163	13	35748508	35784163	1	1_1_0	17	0.105	exon	ENSRNOG00000002625,	-	NB501259:25:HYMKWBGXX:2:21305:21984:12579,
13:54896024|54897192	13	54896024	54897192	1	1_1_0	1	0.667	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:11405:18426:7514,
13:68736732|68756721	13	68736732	68756721	1	1_1_0	4	0.333	exon	ENSRNOG00000032258,	-	NB501259:25:HYMKWBGXX:4:23402:11801:7882,
13:68764055|68773859	13	68764055	68773859	1	1_1_0	3	0.400	exon	ENSRNOG00000032258,	-	NB501259:25:HYMKWBGXX:2:11203:7879:13336,
13:70122311|70160288	13	70122311	70160288	1	0_1_1	1	0.667	intron	ENSRNOG00000002347,	-	NB501259:25:HYMKWBGXX:1:11207:6106:10184,
13:70281030|70288727	13	70281030	70288727	1	1_1_0	14	0.125	exon	ENSRNOG00000027962,	-	NB501259:25:HYMKWBGXX:3:11506:2660:11717,
13:78836820|78847234	13	78836820	78847234	1	1_1_0	1	0.667	exon	ENSRNOG00000026907,	-	NB501259:25:HYMKWBGXX:1:22105:19307:11450,
13:83601157|83607039	13	83601157	83607039	2	2_1_0	12	0.250	exon	ENSRNOG00000003078,	-	NB501259:25:HYMKWBGXX:2:11110:1659:1814,NB501259:25:HYMKWBGXX:4:11604:11504:14403,
13:92652136|92730574	13	92652136	92730574	2	2_1_0	28	0.125	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:23508:18746:20127,NB501259:25:HYMKWBGXX:2:12306:6140:16960,
13:92652136|92807534	13	92652136	92807534	1	1_1_0	41	0.047	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:11506:15082:16712,
13:92668874|92672818	13	92668874	92672818	3	2_3_0	36	0.143	exon	ENSRNOG00000061764,	+	NB501259:25:HYMKWBGXX:3:12611:20870:20247,NB501259:25:HYMKWBGXX:2:23211:15222:7001,NB501259:25:HYMKWBGXX:4:22409:12505:6491,
13:98275090|98399944	13	98275090	98399944	2	1_2_0	6	0.400	intron	ENSRNOG00000002841,	+	NB501259:25:HYMKWBGXX:3:13502:11857:18185,NB501259:25:HYMKWBGXX:4:12511:4934:13884,
13:100427452|100436465	13	100427452	100436465	1	1_1_0	1	0.667	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:11503:4968:16210,
13:106312132|106315680	13	106312132	106315680	4	4_2_0	4	0.667	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:13111:19259:17034,NB501259:25:HYMKWBGXX:4:23609:4869:18238,NB501259:25:HYMKWBGXX:2:21312:20655:8778,NB501259:25:HYMKWBGXX:2:23211:5517:10062,
13:111709661|111716205	13	111709661	111716205	2	2_1_0	4	0.500	exon	ENSRNOG00000046139,	-	NB501259:25:HYMKWBGXX:3:23512:2899:1486,NB501259:25:HYMKWBGXX:3:21610:25026:7234,
14:2944122|2955913	14	2944122	2955913	2	2_2_0	6	0.400	exon	ENSRNOG00000002039,	+	NB501259:25:HYMKWBGXX:4:11511:4771:8358,NB501259:25:HYMKWBGXX:1:22205:20454:13150,
14:30367924|30368609	14	30367924	30368609	1	1_1_0	116	0.017	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:22302:15686:5173,
14:43545088|43559238	14	43545088	43559238	1	1_1_0	4	0.333	exon	ENSRNOG00000025494,	-	NB501259:25:HYMKWBGXX:4:23401:11936:14640,
14:66955240|66977993	14	66955240	66977993	2	1_1_0	14	0.222	exon	ENSRNOG00000003840,	-	NB501259:25:HYMKWBGXX:3:23607:4579:12772,NB501259:25:HYMKWBGXX:3:21610:25487:12004,
14:69775089|69863668	14	69775089	69863668	1	1_1_0	4	0.333	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:21503:23729:2676,
14:79953865|79974054	14	79953865	79974054	1	1_1_0	4	0.333	exon	ENSRNOG00000060665,	-	NB501259:25:HYMKWBGXX:4:11609:15004:8871,
14:104268362|104277402	14	104268362	104277402	1	1_1_0	4	0.333	exon	ENSRNOG00000004888,	+	NB501259:25:HYMKWBGXX:4:11504:14974:6848,
14:106921499|107008241	14	106921499	107008241	1	1_1_0	9	0.182	exon	ENSRNOG00000008917,	-	NB501259:25:HYMKWBGXX:3:11501:9074:9654,
14:113906516|113922713	14	113906516	113922713	2	2_2_0	40	0.091	exon	ENSRNOG00000004057,	+	NB501259:25:HYMKWBGXX:4:11411:4154:3274,NB501259:25:HYMKWBGXX:4:21512:22087:4435,
15:2849126|2867333	15	2849126	2867333	3	2_3_0	20	0.231	exon	ENSRNOG00000012850,	-	NB501259:25:HYMKWBGXX:2:21106:3679:13442,NB501259:25:HYMKWBGXX:1:21303:11073:10340,NB501259:25:HYMKWBGXX:4:11609:17907:10266,
15:4152545|4162016	15	4152545	4162016	1	1_1_0	17	0.105	exon	ENSRNOG00000027012,	+	NB501259:25:HYMKWBGXX:1:12305:13100:10914,
15:10416533|10434205	15	10416533	10434205	1	1_1_0	10	0.167	exon	ENSRNOG00000006143,	-	NB501259:25:HYMKWBGXX:4:21402:14136:13026,
15:27707844|27708118	15	27707844	27708118	1	1_1_0	3	0.400	intron	ENSRNOG00000008850,	-	NB501259:25:HYMKWBGXX:1:23312:15071:16463,
