circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:144710109|144726484	1	144710109	144726484	2	2_2_0	5	0.444	exon	ENSRNOG00000032723,	+	NB501259:26:HYTWLBGXX:4:23601:26346:11631,NB501259:26:HYTWLBGXX:4:23602:1016:11634,
1:151218854|151226199	1	151218854	151226199	3	3_3_0	24	0.200	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:4:12501:5231:11707,NB501259:26:HYTWLBGXX:2:11303:15221:19756,NB501259:26:HYTWLBGXX:3:21610:2178:16021,
1:156284580|156285669	1	156284580	156285669	1	1_1_0	0	1	intron	ENSRNOG00000022748,	+	NB501259:26:HYTWLBGXX:1:12301:23107:1173,
1:157470071|157490006	1	157470071	157490006	46	11_25_17	22	0.807	exon	ENSRNOG00000009891,	-	NB501259:26:HYTWLBGXX:4:21611:12621:13028,NB501259:26:HYTWLBGXX:1:13305:9025:19258,NB501259:26:HYTWLBGXX:4:11608:5070:16170,NB501259:26:HYTWLBGXX:4:11609:10573:13137,NB501259:26:HYTWLBGXX:2:12212:8768:12589,NB501259:26:HYTWLBGXX:2:11312:2688:11600,NB501259:26:HYTWLBGXX:3:21401:8247:19867,NB501259:26:HYTWLBGXX:3:11607:9112:10210,NB501259:26:HYTWLBGXX:2:22212:13512:1919,NB501259:26:HYTWLBGXX:4:22610:8227:15737,NB501259:26:HYTWLBGXX:4:13406:8859:1135,NB501259:26:HYTWLBGXX:4:13507:20303:8542,NB501259:26:HYTWLBGXX:2:21109:26527:17240,NB501259:26:HYTWLBGXX:1:11212:24458:5607,NB501259:26:HYTWLBGXX:3:13604:16868:4303,NB501259:26:HYTWLBGXX:3:13609:21918:1344,NB501259:26:HYTWLBGXX:4:21605:16020:18029,NB501259:26:HYTWLBGXX:4:21605:10071:19022,NB501259:26:HYTWLBGXX:1:13310:17531:6094,NB501259:26:HYTWLBGXX:1:13310:12530:7142,NB501259:26:HYTWLBGXX:4:11403:8140:19610,NB501259:26:HYTWLBGXX:4:11408:25631:8164,NB501259:26:HYTWLBGXX:4:11412:24311:1621,NB501259:26:HYTWLBGXX:4:11608:9825:3845,NB501259:26:HYTWLBGXX:4:11609:20298:1427,NB501259:26:HYTWLBGXX:4:11612:14217:11371,NB501259:26:HYTWLBGXX:4:12405:7249:5683,NB501259:26:HYTWLBGXX:2:11304:16281:3294,NB501259:26:HYTWLBGXX:2:12107:7293:20131,NB501259:26:HYTWLBGXX:3:23511:21977:3722,NB501259:26:HYTWLBGXX:3:23611:25721:11880,NB501259:26:HYTWLBGXX:3:21607:12162:16380,NB501259:26:HYTWLBGXX:3:21607:10509:18770,NB501259:26:HYTWLBGXX:3:11606:22280:3993,NB501259:26:HYTWLBGXX:3:11611:3983:18411,NB501259:26:HYTWLBGXX:3:11401:5133:2420,NB501259:26:HYTWLBGXX:4:12506:24145:14680,NB501259:26:HYTWLBGXX:4:13407:26255:13863,NB501259:26:HYTWLBGXX:2:22111:24811:4677,NB501259:26:HYTWLBGXX:1:11209:22769:12010,NB501259:26:HYTWLBGXX:1:21209:7858:4365,NB501259:26:HYTWLBGXX:3:12604:13832:14319,NB501259:26:HYTWLBGXX:3:12609:24672:20266,NB501259:26:HYTWLBGXX:3:13405:16409:12564,NB501259:26:HYTWLBGXX:3:13604:24689:11624,NB501259:26:HYTWLBGXX:3:13604:10602:16288,
1:163549258|163556818	1	163549258	163556818	1	1_1_0	10	0.167	exon	ENSRNOG00000015560,	-	NB501259:26:HYTWLBGXX:4:21606:1897:18478,
1:167260358|167269761	1	167260358	167269761	1	1_1_0	24	0.077	exon	ENSRNOG00000020347,	-	NB501259:26:HYTWLBGXX:2:12101:18617:15460,
1:174609600|174613577	1	174609600	174613577	2	1_2_0	21	0.160	exon	ENSRNOG00000010752,	-	NB501259:26:HYTWLBGXX:4:21603:21388:3132,NB501259:26:HYTWLBGXX:4:23605:25098:4165,
1:175646900|175650721	1	175646900	175650721	1	1_1_0	4	0.333	exon	ENSRNOG00000017900,	-	NB501259:26:HYTWLBGXX:1:12110:1928:10193,
1:185233419|185234547	1	185233419	185234547	9	7_8_0	11	0.621	exon	ENSRNOG00000020479,	+	NB501259:26:HYTWLBGXX:4:12401:13652:8205,NB501259:26:HYTWLBGXX:1:23111:11920:4797,NB501259:26:HYTWLBGXX:3:22411:3037:6537,NB501259:26:HYTWLBGXX:4:22612:14664:11048,NB501259:26:HYTWLBGXX:1:11112:25480:3769,NB501259:26:HYTWLBGXX:1:21203:11250:6954,NB501259:26:HYTWLBGXX:2:11107:9662:17687,NB501259:26:HYTWLBGXX:2:11304:1467:14293,NB501259:26:HYTWLBGXX:1:21207:19793:17875,
1:185233419|185252682	1	185233419	185252682	2	1_2_0	10	0.286	exon	ENSRNOG00000020479,	+	NB501259:26:HYTWLBGXX:4:12606:13858:11181,NB501259:26:HYTWLBGXX:2:23304:25190:8237,
1:192952650|192955267	1	192952650	192955267	3	2_1_1	27	0.182	exon	ENSRNOG00000012806,	+	NB501259:26:HYTWLBGXX:1:21104:2821:6632,NB501259:26:HYTWLBGXX:3:23503:13057:15630,NB501259:26:HYTWLBGXX:3:23507:24063:5481,
1:194855422|194917768	1	194855422	194917768	3	1_2_0	10	0.375	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:21401:8713:17567,NB501259:26:HYTWLBGXX:4:12407:23326:8949,NB501259:26:HYTWLBGXX:2:12203:20808:12489,
1:195657722|195658293	1	195657722	195658293	1	1_1_0	3	0.400	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:21103:14180:4407,
1:195665691|195805915	1	195665691	195805915	1	0_1_1	27	0.069	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:21301:26640:9645,
1:195665691|195852244	1	195665691	195852244	2	2_2_0	19	0.174	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:22212:17670:2366,NB501259:26:HYTWLBGXX:4:13502:1513:13012,
1:199252327|199255030	1	199252327	199255030	1	1_1_0	76	0.026	exon	ENSRNOG00000019193,	+	NB501259:26:HYTWLBGXX:4:11506:6496:8704,
1:204959173|204961691	1	204959173	204961691	5	4_4_0	5	0.667	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:13103:10990:16316,NB501259:26:HYTWLBGXX:1:13211:12690:14035,NB501259:26:HYTWLBGXX:1:22201:8499:9415,NB501259:26:HYTWLBGXX:1:12102:5209:8113,NB501259:26:HYTWLBGXX:3:12605:23208:6967,
1:218737326|218761520	1	218737326	218761520	2	2_2_0	13	0.235	exon	ENSRNOG00000015540,	-	NB501259:26:HYTWLBGXX:4:22504:9673:1905,NB501259:26:HYTWLBGXX:1:11303:18417:12271,
1:219046820|219048317	1	219046820	219048317	1	1_1_0	18	0.100	exon	ENSRNOG00000016790,	-	NB501259:26:HYTWLBGXX:4:22505:25771:3765,
1:219592036|219638528	1	219592036	219638528	1	1_1_0	11	0.154	exon	ENSRNOG00000019145,	-	NB501259:26:HYTWLBGXX:1:13310:5068:2862,
1:221156954|221158443	1	221156954	221158443	3	2_2_0	20919	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:21402:12645:6258,NB501259:26:HYTWLBGXX:4:21402:15844:20053,NB501259:26:HYTWLBGXX:2:13111:2300:3302,
1:221157399|221158202	1	221157399	221158202	1	1_1_0	24541	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:12610:14385:11063,
1:221158144|221158512	1	221158144	221158512	47	2_36_0	26249	0.004	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:3:22504:13044:2073,NB501259:26:HYTWLBGXX:1:12211:9892:15255,NB501259:26:HYTWLBGXX:1:12309:22837:9754,NB501259:26:HYTWLBGXX:1:13107:19536:15710,NB501259:26:HYTWLBGXX:1:13111:11065:16448,NB501259:26:HYTWLBGXX:1:13307:23586:16566,NB501259:26:HYTWLBGXX:4:11502:26812:3697,NB501259:26:HYTWLBGXX:4:11503:1309:3705,NB501259:26:HYTWLBGXX:4:11509:13831:10172,NB501259:26:HYTWLBGXX:4:11510:14449:14155,NB501259:26:HYTWLBGXX:4:11603:13328:20146,NB501259:26:HYTWLBGXX:4:12407:14188:9016,NB501259:26:HYTWLBGXX:2:12304:16889:4443,NB501259:26:HYTWLBGXX:2:13105:13845:15763,NB501259:26:HYTWLBGXX:2:13301:23902:12935,NB501259:26:HYTWLBGXX:2:11312:16251:17235,NB501259:26:HYTWLBGXX:2:11312:26400:19847,NB501259:26:HYTWLBGXX:2:12201:13393:3531,NB501259:26:HYTWLBGXX:1:22209:14316:11267,NB501259:26:HYTWLBGXX:1:23205:24210:14825,NB501259:26:HYTWLBGXX:1:23207:15570:16749,NB501259:26:HYTWLBGXX:3:22507:23829:5853,NB501259:26:HYTWLBGXX:3:22604:15056:6281,NB501259:26:HYTWLBGXX:3:22607:9184:8965,NB501259:26:HYTWLBGXX:3:23505:7254:12123,NB501259:26:HYTWLBGXX:3:21407:22515:15360,NB501259:26:HYTWLBGXX:3:11503:13146:2986,NB501259:26:HYTWLBGXX:3:11507:16173:5657,NB501259:26:HYTWLBGXX:2:23104:21445:7388,NB501259:26:HYTWLBGXX:2:23309:9241:18700,NB501259:26:HYTWLBGXX:4:22512:7491:19836,NB501259:26:HYTWLBGXX:4:23401:12394:14966,NB501259:26:HYTWLBGXX:4:23404:6634:14860,NB501259:26:HYTWLBGXX:4:23412:16913:1525,NB501259:26:HYTWLBGXX:4:12604:19237:1931,NB501259:26:HYTWLBGXX:4:13605:3180:20145,NB501259:26:HYTWLBGXX:2:13311:1675:11672,NB501259:26:HYTWLBGXX:2:22106:2331:15493,NB501259:26:HYTWLBGXX:1:11103:21553:10612,NB501259:26:HYTWLBGXX:1:11105:10050:13190,NB501259:26:HYTWLBGXX:1:11209:3321:15123,NB501259:26:HYTWLBGXX:1:12205:25338:9709,NB501259:26:HYTWLBGXX:1:21202:5107:10198,NB501259:26:HYTWLBGXX:1:21209:21894:9099,NB501259:26:HYTWLBGXX:3:12511:7882:13572,NB501259:26:HYTWLBGXX:3:13403:10092:11793,NB501259:26:HYTWLBGXX:3:13607:21286:2857,
1:221158144|221158790	1	221158144	221158790	3	3_1_0	11894	0.001	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:1:21102:14203:14210,NB501259:26:HYTWLBGXX:2:13210:8286:8556,NB501259:26:HYTWLBGXX:1:11110:14442:14546,
1:221158209|221158489	1	221158209	221158489	4	2_3_0	44675	0.000	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:4:23501:7781:1603,NB501259:26:HYTWLBGXX:3:23412:25503:18317,NB501259:26:HYTWLBGXX:3:11501:23209:16759,NB501259:26:HYTWLBGXX:2:22309:12051:13986,
1:221158272|221158489	1	221158272	221158489	2	1_2_0	60320	0.000	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:3:12608:2278:14961,NB501259:26:HYTWLBGXX:3:11406:11570:17892,
1:222680977|222686592	1	222680977	222686592	4	3_3_0	372	0.021	exon	ENSRNOG00000021202,	-	NB501259:26:HYTWLBGXX:3:23603:22391:9004,NB501259:26:HYTWLBGXX:3:12410:20616:15030,NB501259:26:HYTWLBGXX:4:13409:13968:15098,NB501259:26:HYTWLBGXX:4:13506:14118:8417,
1:231457046|231498197	1	231457046	231498197	1	1_1_0	25	0.074	exon	ENSRNOG00000013239,	-	NB501259:26:HYTWLBGXX:3:13405:17607:11457,
1:231482693|231498197	1	231482693	231498197	3	3_1_0	45	0.118	exon	ENSRNOG00000013239,	-	NB501259:26:HYTWLBGXX:4:21506:22266:10763,NB501259:26:HYTWLBGXX:4:13611:9949:12990,NB501259:26:HYTWLBGXX:2:21206:13682:18097,
1:235710950|235724436	1	235710950	235724436	1	1_1_0	52	0.037	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:3:23401:10602:10928,
1:247931326|247960553	1	247931326	247960553	1	1_1_0	14	0.125	exon	ENSRNOG00000026942,	-	NB501259:26:HYTWLBGXX:1:23306:23522:19560,
1:247944245|247945662	1	247944245	247945662	4	2_2_0	14	0.364	exon	ENSRNOG00000026942,	-	NB501259:26:HYTWLBGXX:1:23207:12083:17605,NB501259:26:HYTWLBGXX:3:11503:7559:15590,NB501259:26:HYTWLBGXX:3:22410:23941:10426,NB501259:26:HYTWLBGXX:2:22212:2126:13321,
1:247944245|247960553	1	247944245	247960553	2	2_2_0	10	0.286	exon	ENSRNOG00000026942,	-	NB501259:26:HYTWLBGXX:3:23406:23276:7461,NB501259:26:HYTWLBGXX:3:23503:3301:15892,
1:260791756|260801171	1	260791756	260801171	2	2_1_0	13	0.235	exon	ENSRNOG00000042679,	+	NB501259:26:HYTWLBGXX:1:22107:14285:15026,NB501259:26:HYTWLBGXX:3:12508:21146:20387,
1:261527625|261560719	1	261527625	261560719	1	0_1_1	6	0.250	exon	ENSRNOG00000015220,	-	NB501259:26:HYTWLBGXX:2:21110:17339:18214,
1:264059563|264167348	1	264059563	264167348	1	1_1_0	365	0.005	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:2:12210:9294:17505,
1:270073075|270093865	1	270073075	270093865	1	1_1_0	7	0.222	exon	ENSRNOG00000011313,	-	NB501259:26:HYTWLBGXX:2:23311:17634:18986,
1:274628955|274647456	1	274628955	274647456	1	1_1_0	94	0.021	exon	ENSRNOG00000014779,	+	NB501259:26:HYTWLBGXX:4:23412:13955:17592,
1:275999821|276141673	1	275999821	276141673	11	10_8_0	1	0.957	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:12309:7202:12326,NB501259:26:HYTWLBGXX:2:23202:10833:19286,NB501259:26:HYTWLBGXX:2:23301:22495:16256,NB501259:26:HYTWLBGXX:4:12601:23456:3491,NB501259:26:HYTWLBGXX:4:13501:13739:19756,NB501259:26:HYTWLBGXX:1:12102:26229:7481,NB501259:26:HYTWLBGXX:3:13408:15091:7579,NB501259:26:HYTWLBGXX:2:11103:23489:18810,NB501259:26:HYTWLBGXX:2:23202:18137:14238,NB501259:26:HYTWLBGXX:2:23204:12642:8183,NB501259:26:HYTWLBGXX:2:22203:3849:17465,
1:276011500|276141673	1	276011500	276141673	24	15_19_0	6	0.889	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:13104:22243:9240,NB501259:26:HYTWLBGXX:1:13205:19823:16220,NB501259:26:HYTWLBGXX:2:12212:15901:14704,NB501259:26:HYTWLBGXX:1:22306:6026:15890,NB501259:26:HYTWLBGXX:3:21508:13621:19637,NB501259:26:HYTWLBGXX:2:22210:11036:4690,NB501259:26:HYTWLBGXX:2:23302:6227:5994,NB501259:26:HYTWLBGXX:1:11107:9114:1502,NB501259:26:HYTWLBGXX:1:11305:7687:17391,NB501259:26:HYTWLBGXX:1:21203:19598:19271,NB501259:26:HYTWLBGXX:4:13610:17843:7450,NB501259:26:HYTWLBGXX:4:21611:16897:19425,NB501259:26:HYTWLBGXX:1:12209:1950:10971,NB501259:26:HYTWLBGXX:1:12307:20372:13372,NB501259:26:HYTWLBGXX:4:11401:12156:20263,NB501259:26:HYTWLBGXX:4:11501:23578:4940,NB501259:26:HYTWLBGXX:1:23305:5243:3307,NB501259:26:HYTWLBGXX:3:22604:3765:11888,NB501259:26:HYTWLBGXX:3:11609:12038:11864,NB501259:26:HYTWLBGXX:3:11611:13989:13980,NB501259:26:HYTWLBGXX:4:12603:16114:5030,NB501259:26:HYTWLBGXX:1:11108:17139:13106,NB501259:26:HYTWLBGXX:1:11111:2227:14429,NB501259:26:HYTWLBGXX:3:13607:14982:4727,
1:278580846|278620822	1	278580846	278620822	2	2_2_0	5	0.444	exon	ENSRNOG00000017406,	+	NB501259:26:HYTWLBGXX:3:11607:2900:2886,NB501259:26:HYTWLBGXX:1:21103:23370:15571,
1:282151800|282156982	1	282151800	282156982	1	1_1_0	118	0.017	exon	ENSRNOG00000010117,	-	NB501259:26:HYTWLBGXX:2:13302:11893:6918,
10:5044817|5130612	10	5044817	5130612	3	1_3_0	5	0.545	intron	ENSRNOG00000057378,	-	NB501259:26:HYTWLBGXX:3:11512:13517:4883,NB501259:26:HYTWLBGXX:4:21505:10531:11229,NB501259:26:HYTWLBGXX:2:22312:11212:16795,
10:9233537|9248214	10	9233537	9248214	3	2_1_0	14	0.300	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:12608:4861:9761,NB501259:26:HYTWLBGXX:1:22304:3657:9116,NB501259:26:HYTWLBGXX:1:21209:15542:4587,
10:16706378|16730140	10	16706378	16730140	1	1_1_0	29	0.065	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:11201:4749:1486,
10:16724062|16727861	10	16724062	16727861	2	2_1_0	110	0.035	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:23204:11045:19544,NB501259:26:HYTWLBGXX:1:11201:7261:3519,
