circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:122605870|122678378	1	122605870	122678378	54	34_29_0	28	0.794	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:23406:24398:6846,NB501259:25:HYMKWBGXX:2:21204:8816:19171,NB501259:25:HYMKWBGXX:2:21207:5192:10403,NB501259:25:HYMKWBGXX:2:21311:9848:13290,NB501259:25:HYMKWBGXX:1:12107:2362:3859,NB501259:25:HYMKWBGXX:1:12205:19402:3304,NB501259:25:HYMKWBGXX:1:23305:9691:14180,NB501259:25:HYMKWBGXX:2:12304:10137:3148,NB501259:25:HYMKWBGXX:2:12307:13639:7704,NB501259:25:HYMKWBGXX:2:13304:25670:11367,NB501259:25:HYMKWBGXX:2:23311:7638:5994,NB501259:25:HYMKWBGXX:1:13108:19454:7170,NB501259:25:HYMKWBGXX:1:13307:22632:17149,NB501259:25:HYMKWBGXX:3:21502:4545:16186,NB501259:25:HYMKWBGXX:3:22411:5597:9696,NB501259:25:HYMKWBGXX:3:12502:23544:14879,NB501259:25:HYMKWBGXX:2:11201:1281:15288,NB501259:25:HYMKWBGXX:2:11202:26584:15286,NB501259:25:HYMKWBGXX:2:12201:12726:5263,NB501259:25:HYMKWBGXX:4:12605:12993:16794,NB501259:25:HYMKWBGXX:4:13408:17069:9650,NB501259:25:HYMKWBGXX:4:13601:3603:7302,NB501259:25:HYMKWBGXX:1:21103:14069:14378,NB501259:25:HYMKWBGXX:3:23608:11351:14260,NB501259:25:HYMKWBGXX:4:11506:8408:6031,NB501259:25:HYMKWBGXX:4:11601:1407:18583,NB501259:25:HYMKWBGXX:3:22509:21258:2528,NB501259:25:HYMKWBGXX:3:23501:6388:18494,NB501259:25:HYMKWBGXX:3:23604:13385:2351,NB501259:25:HYMKWBGXX:4:22406:20283:3532,NB501259:25:HYMKWBGXX:3:12602:1594:4110,NB501259:25:HYMKWBGXX:3:13502:22277:15018,NB501259:25:HYMKWBGXX:2:13312:25697:9454,NB501259:25:HYMKWBGXX:2:21309:20864:6241,NB501259:25:HYMKWBGXX:1:11312:22365:17714,NB501259:25:HYMKWBGXX:1:22301:22260:18091,NB501259:25:HYMKWBGXX:1:22306:6193:18895,NB501259:25:HYMKWBGXX:2:12211:2970:11448,NB501259:25:HYMKWBGXX:2:13106:11450:11059,NB501259:25:HYMKWBGXX:2:13307:3626:14194,NB501259:25:HYMKWBGXX:2:23102:16939:13229,NB501259:25:HYMKWBGXX:2:23204:8687:1247,NB501259:25:HYMKWBGXX:2:23304:15501:10028,NB501259:25:HYMKWBGXX:1:12210:2808:13981,NB501259:25:HYMKWBGXX:1:12304:21539:5055,NB501259:25:HYMKWBGXX:1:13105:10460:12361,NB501259:25:HYMKWBGXX:1:13206:11163:5420,NB501259:25:HYMKWBGXX:1:13301:3289:6432,NB501259:25:HYMKWBGXX:3:11502:21058:7414,NB501259:25:HYMKWBGXX:1:21101:12398:3331,NB501259:25:HYMKWBGXX:1:21108:20171:9425,NB501259:25:HYMKWBGXX:1:21306:2326:17067,NB501259:25:HYMKWBGXX:4:11403:9678:5643,NB501259:25:HYMKWBGXX:3:22509:22367:2329,
1:122613645|122680102	1	122613645	122680102	9	8_0_8	35	0.340	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:22406:23684:10860,NB501259:25:HYMKWBGXX:4:23503:7441:2449,NB501259:25:HYMKWBGXX:4:23603:21952:9879,NB501259:25:HYMKWBGXX:3:13412:25661:18304,NB501259:25:HYMKWBGXX:3:13505:3899:5611,NB501259:25:HYMKWBGXX:3:21609:11405:15270,NB501259:25:HYMKWBGXX:3:12410:19525:6110,NB501259:25:HYMKWBGXX:1:12310:22371:6161,NB501259:25:HYMKWBGXX:3:11404:4325:19542,
1:122613709|122680102	1	122613709	122680102	1	1_1_0	50	0.038	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:23404:24745:11657,
1:122678291|122778266	1	122678291	122778266	3	2_3_0	49	0.109	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:23608:10080:12149,NB501259:25:HYMKWBGXX:3:21410:3344:1033,NB501259:25:HYMKWBGXX:1:11306:21690:13542,
1:123959921|123970510	1	123959921	123970510	9	7_8_0	6	0.750	exon	ENSRNOG00000010853,	-	NB501259:25:HYMKWBGXX:2:22106:18559:13696,NB501259:25:HYMKWBGXX:1:11208:15109:2698,NB501259:25:HYMKWBGXX:1:22207:17080:14200,NB501259:25:HYMKWBGXX:1:22303:14511:8873,NB501259:25:HYMKWBGXX:2:11209:15110:12690,NB501259:25:HYMKWBGXX:1:21207:6029:7411,NB501259:25:HYMKWBGXX:1:23210:22538:9556,NB501259:25:HYMKWBGXX:3:21607:24902:8023,NB501259:25:HYMKWBGXX:4:12507:16141:14266,
1:126162432|126166549	1	126162432	126166549	1	1_1_0	72	0.027	exon	ENSRNOG00000011077,	-	NB501259:25:HYMKWBGXX:4:13403:1949:10089,
1:126573474|126583015	1	126573474	126583015	4	3_4_0	2	0.800	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:23404:7277:5252,NB501259:25:HYMKWBGXX:3:21502:6975:16641,NB501259:25:HYMKWBGXX:3:22503:10747:15650,NB501259:25:HYMKWBGXX:2:21204:22422:3674,
1:128501692|128545003	1	128501692	128545003	1	1_1_0	8	0.200	intron	ENSRNOG00000023274,	-	NB501259:25:HYMKWBGXX:4:13505:19447:19318,
1:131448966|131452460	1	131448966	131452460	1	1_1_0	15	0.118	exon	ENSRNOG00000010308,	-	NB501259:25:HYMKWBGXX:3:12510:2509:17854,
1:136739007|136739837	1	136739007	136739837	1	1_1_0	5	0.286	exon	ENSRNOG00000011160,	-	NB501259:25:HYMKWBGXX:4:21408:18740:5253,
1:142849916|142852148	1	142849916	142852148	4	3_3_0	22	0.267	exon	ENSRNOG00000060206,	+	NB501259:25:HYMKWBGXX:4:23510:19095:6112,NB501259:25:HYMKWBGXX:2:12207:12871:2933,NB501259:25:HYMKWBGXX:2:12301:19797:7306,NB501259:25:HYMKWBGXX:3:11505:25788:16974,
1:143143055|143152276	1	143143055	143152276	1	1_1_0	12	0.143	exon	ENSRNOG00000019005,	+	NB501259:25:HYMKWBGXX:3:12509:3529:7908,
1:151218854|151226199	1	151218854	151226199	2	1_2_0	15	0.211	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:12612:8812:17478,NB501259:25:HYMKWBGXX:1:23104:11688:10228,
1:157468625|157490006	1	157468625	157490006	4	2_2_0	14	0.364	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:11406:15178:19878,NB501259:25:HYMKWBGXX:4:11502:19407:14986,NB501259:25:HYMKWBGXX:4:21607:24929:10185,NB501259:25:HYMKWBGXX:2:23211:4742:15946,
1:157470071|157490006	1	157470071	157490006	6	3_3_1	23	0.343	exon	ENSRNOG00000009891,	-	NB501259:25:HYMKWBGXX:4:21406:7708:20367,NB501259:25:HYMKWBGXX:2:22110:8504:9418,NB501259:25:HYMKWBGXX:2:11302:24841:6251,NB501259:25:HYMKWBGXX:4:12511:14026:5823,NB501259:25:HYMKWBGXX:4:11602:7278:11314,NB501259:25:HYMKWBGXX:2:21103:14558:4212,
1:159751805|159752611	1	159751805	159752611	1	1_1_0	0	1	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:12309:18840:17697,
1:162615312|162653911	1	162615312	162653911	2	1_2_0	22	0.154	exon	ENSRNOG00000024194,	+	NB501259:25:HYMKWBGXX:4:21401:25049:14770,NB501259:25:HYMKWBGXX:3:23407:12734:15991,
1:162639900|162643789	1	162639900	162643789	1	1_1_0	31	0.061	exon	ENSRNOG00000024194,	+	NB501259:25:HYMKWBGXX:1:11210:3813:10164,
1:162684057|162696070	1	162684057	162696070	1	1_1_0	43	0.044	exon	ENSRNOG00000012788,	+	NB501259:25:HYMKWBGXX:3:23607:11799:13215,
1:163564635|163604876	1	163564635	163604876	1	1_1_0	28	0.067	exon	ENSRNOG00000015560,	-	NB501259:25:HYMKWBGXX:3:13609:3106:5409,
1:166231693|166259335	1	166231693	166259335	2	2_2_0	50	0.074	exon	ENSRNOG00000019319,	+	NB501259:25:HYMKWBGXX:2:12101:13163:12994,NB501259:25:HYMKWBGXX:4:11408:10696:9100,
1:166351174|166368428	1	166351174	166368428	1	0_1_1	30	0.062	exon	ENSRNOG00000019319,	+	NB501259:25:HYMKWBGXX:3:21503:21773:13879,
1:174609600|174613577	1	174609600	174613577	1	1_1_0	17	0.105	exon	ENSRNOG00000010752,	-	NB501259:25:HYMKWBGXX:1:23309:14354:11303,
1:185233419|185234547	1	185233419	185234547	2	2_2_0	16	0.200	exon	ENSRNOG00000020479,	+	NB501259:25:HYMKWBGXX:4:22512:13458:14067,NB501259:25:HYMKWBGXX:1:11312:7497:10636,
1:185261106|185297636	1	185261106	185297636	2	1_1_0	13	0.235	exon	ENSRNOG00000020479,	+	NB501259:25:HYMKWBGXX:3:11502:26274:1608,NB501259:25:HYMKWBGXX:3:23408:15764:8004,
1:189541080|189544120	1	189541080	189544120	1	0_1_1	6	0.250	exon	ENSRNOG00000014673,	-	NB501259:25:HYMKWBGXX:2:12210:23104:3455,
1:189679087|189685094	1	189679087	189685094	1	1_1_0	15	0.118	exon	ENSRNOG00000024530,	+	NB501259:25:HYMKWBGXX:3:12609:9088:5999,
1:189679087|189687895	1	189679087	189687895	1	1_1_0	3	0.400	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:13106:14707:4439,
1:190692397|190708982	1	190692397	190708982	4	4_3_0	2	0.800	exon	ENSRNOG00000025110,	+	NB501259:25:HYMKWBGXX:2:22112:25202:10652,NB501259:25:HYMKWBGXX:4:12607:17299:7307,NB501259:25:HYMKWBGXX:4:13410:9853:6870,NB501259:25:HYMKWBGXX:3:23505:4355:7935,
1:192952650|192955267	1	192952650	192955267	11	7_6_2	31	0.415	exon	ENSRNOG00000012806,	+	NB501259:25:HYMKWBGXX:3:13408:19909:5349,NB501259:25:HYMKWBGXX:3:22406:13571:15726,NB501259:25:HYMKWBGXX:3:11604:14872:10498,NB501259:25:HYMKWBGXX:3:11609:21426:18187,NB501259:25:HYMKWBGXX:1:22101:19722:15570,NB501259:25:HYMKWBGXX:2:21211:11942:16233,NB501259:25:HYMKWBGXX:1:11210:6376:10293,NB501259:25:HYMKWBGXX:1:12102:21983:19007,NB501259:25:HYMKWBGXX:1:12110:11257:9776,NB501259:25:HYMKWBGXX:3:21501:2480:17232,NB501259:25:HYMKWBGXX:4:12403:12300:12325,
1:195009269|195011851	1	195009269	195011851	1	1_1_0	25	0.074	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:12204:23374:5281,
1:195060108|195064198	1	195060108	195064198	1	1_1_0	150	0.013	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:13305:20343:3660,
1:195657722|195822166	1	195657722	195822166	2	1_2_0	14	0.222	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:22607:6984:2096,NB501259:25:HYMKWBGXX:1:22303:13676:4843,
1:195665691|195665942	1	195665691	195665942	3	2_2_0	18	0.250	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:21509:10649:19092,NB501259:25:HYMKWBGXX:1:22311:16604:8230,NB501259:25:HYMKWBGXX:2:22303:22239:2959,
1:195675546|195805915	1	195675546	195805915	7	2_5_0	16	0.467	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:13103:9885:11789,NB501259:25:HYMKWBGXX:3:21405:24937:7923,NB501259:25:HYMKWBGXX:2:12210:5831:17994,NB501259:25:HYMKWBGXX:2:23106:8761:5261,NB501259:25:HYMKWBGXX:3:12501:23431:5522,NB501259:25:HYMKWBGXX:2:11312:24791:5586,NB501259:25:HYMKWBGXX:1:21311:10052:18806,
1:195805819|195843637	1	195805819	195843637	2	1_2_0	24	0.143	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:13303:3586:12755,NB501259:25:HYMKWBGXX:3:21604:21325:14156,
1:197974979|197979643	1	197974979	197979643	1	1_1_0	36	0.053	exon	ENSRNOG00000018761,	-	NB501259:25:HYMKWBGXX:4:11506:20152:1788,
1:204959173|204961691	1	204959173	204961691	4	3_2_0	20	0.286	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:22303:7662:8089,NB501259:25:HYMKWBGXX:3:21504:18437:17750,NB501259:25:HYMKWBGXX:4:13507:19382:8881,NB501259:25:HYMKWBGXX:4:13512:13221:9522,
1:204959173|204975227	1	204959173	204975227	2	1_2_0	3	0.571	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:22511:23631:1086,NB501259:25:HYMKWBGXX:1:13111:19429:19004,
1:206353708|206359803	1	206353708	206359803	2	2_2_0	1	0.800	exon	ENSRNOG00000027542,	-	NB501259:25:HYMKWBGXX:1:23104:15472:5235,NB501259:25:HYMKWBGXX:3:21407:5592:17950,
1:207221461|207228383	1	207221461	207228383	1	1_1_0	6	0.250	exon	ENSRNOG00000018683,	+	NB501259:25:HYMKWBGXX:4:22509:6750:13450,
1:214562895|214581660	1	214562895	214581660	1	1_1_0	6	0.250	exon	ENSRNOG00000019534,	+	NB501259:25:HYMKWBGXX:2:13301:14296:4275,
1:221156297|221158699	1	221156297	221158699	1	1_1_0	1458	0.001	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:22603:17446:19238,
1:221158144|221158512	1	221158144	221158512	49	1_37_1	25931	0.004	exon	ENSRNOG00000062158,	-	NB501259:25:HYMKWBGXX:4:22407:17454:1346,NB501259:25:HYMKWBGXX:3:23607:2435:12275,NB501259:25:HYMKWBGXX:4:21508:7469:15720,NB501259:25:HYMKWBGXX:4:21510:26518:8374,NB501259:25:HYMKWBGXX:4:21511:1126:8378,NB501259:25:HYMKWBGXX:4:21606:2256:6428,NB501259:25:HYMKWBGXX:4:21612:6881:7497,NB501259:25:HYMKWBGXX:4:22405:19628:12527,NB501259:25:HYMKWBGXX:4:22410:9191:11667,NB501259:25:HYMKWBGXX:4:22411:15468:13010,NB501259:25:HYMKWBGXX:4:22412:21451:15463,NB501259:25:HYMKWBGXX:4:22509:5275:19367,NB501259:25:HYMKWBGXX:4:22601:13509:12340,NB501259:25:HYMKWBGXX:4:23408:1420:13769,NB501259:25:HYMKWBGXX:3:12604:12102:6220,NB501259:25:HYMKWBGXX:3:13410:15858:1240,NB501259:25:HYMKWBGXX:3:13601:15799:5631,NB501259:25:HYMKWBGXX:2:21102:11126:13808,NB501259:25:HYMKWBGXX:1:11101:6257:8066,NB501259:25:HYMKWBGXX:1:22207:3981:7583,NB501259:25:HYMKWBGXX:1:22210:23153:17260,NB501259:25:HYMKWBGXX:2:12206:7470:15234,NB501259:25:HYMKWBGXX:2:12305:17696:17973,NB501259:25:HYMKWBGXX:2:13207:17914:1682,NB501259:25:HYMKWBGXX:2:13303:14379:16750,NB501259:25:HYMKWBGXX:2:22311:14778:3360,NB501259:25:HYMKWBGXX:2:23302:11371:2260,NB501259:25:HYMKWBGXX:1:12310:17956:13969,NB501259:25:HYMKWBGXX:1:13208:13602:8269,NB501259:25:HYMKWBGXX:1:13310:9746:9434,NB501259:25:HYMKWBGXX:3:21503:23407:7723,NB501259:25:HYMKWBGXX:3:21606:10974:4276,NB501259:25:HYMKWBGXX:3:22402:2942:14973,NB501259:25:HYMKWBGXX:3:11401:3761:15887,NB501259:25:HYMKWBGXX:3:11412:22729:13096,NB501259:25:HYMKWBGXX:3:11607:6076:3591,NB501259:25:HYMKWBGXX:4:13412:24447:2319,NB501259:25:HYMKWBGXX:4:13506:5752:7547,NB501259:25:HYMKWBGXX:1:21204:15214:16568,NB501259:25:HYMKWBGXX:1:21312:7937:5724,NB501259:25:HYMKWBGXX:1:22201:20233:8061,NB501259:25:HYMKWBGXX:1:22203:21639:9972,NB501259:25:HYMKWBGXX:4:11404:14369:8248,NB501259:25:HYMKWBGXX:4:11411:3676:13180,NB501259:25:HYMKWBGXX:4:11501:26431:3941,NB501259:25:HYMKWBGXX:4:11502:1110:3946,NB501259:25:HYMKWBGXX:3:22506:21830:11430,NB501259:25:HYMKWBGXX:3:22608:23303:5052,NB501259:25:HYMKWBGXX:3:23511:5307:6105,
1:221158144|221158790	1	221158144	221158790	2	2_1_0	12079	0.000	exon	ENSRNOG00000062158,	-	NB501259:25:HYMKWBGXX:2:13310:3940:19088,NB501259:25:HYMKWBGXX:3:11604:18172:5471,
1:221158237|221158508	1	221158237	221158508	85	61_1_1	48643	0.003	exon	ENSRNOG00000062158,	-	NB501259:25:HYMKWBGXX:3:21406:12319:12967,NB501259:25:HYMKWBGXX:4:21603:15033:10506,NB501259:25:HYMKWBGXX:4:22401:22401:7966,NB501259:25:HYMKWBGXX:4:22404:6078:13114,NB501259:25:HYMKWBGXX:4:22502:21203:5838,NB501259:25:HYMKWBGXX:4:22612:5342:11189,NB501259:25:HYMKWBGXX:4:23401:10940:5222,NB501259:25:HYMKWBGXX:4:23512:3718:3108,NB501259:25:HYMKWBGXX:3:12609:26199:10650,NB501259:25:HYMKWBGXX:3:12610:4215:19103,NB501259:25:HYMKWBGXX:3:13505:4602:13384,NB501259:25:HYMKWBGXX:3:13506:19779:5747,NB501259:25:HYMKWBGXX:3:13511:9570:16777,NB501259:25:HYMKWBGXX:3:13605:14591:7998,NB501259:25:HYMKWBGXX:3:13608:20888:13383,NB501259:25:HYMKWBGXX:2:21105:7435:3609,NB501259:25:HYMKWBGXX:2:22203:15963:10349,NB501259:25:HYMKWBGXX:1:11102:11857:6252,NB501259:25:HYMKWBGXX:1:11201:8683:9672,NB501259:25:HYMKWBGXX:1:11202:2550:8348,NB501259:25:HYMKWBGXX:1:11211:18387:9611,NB501259:25:HYMKWBGXX:1:11302:20158:20215,NB501259:25:HYMKWBGXX:1:11308:15574:11047,NB501259:25:HYMKWBGXX:1:12106:11099:18064,NB501259:25:HYMKWBGXX:1:12203:7302:12050,NB501259:25:HYMKWBGXX:1:23106:24228:5862,NB501259:25:HYMKWBGXX:1:23301:11527:16213,NB501259:25:HYMKWBGXX:1:23306:18627:5117,NB501259:25:HYMKWBGXX:1:23311:5373:12486,NB501259:25:HYMKWBGXX:2:12307:13124:6514,NB501259:25:HYMKWBGXX:2:13111:6018:5374,NB501259:25:HYMKWBGXX:2:13210:15907:10617,NB501259:25:HYMKWBGXX:2:13304:13746:19825,NB501259:25:HYMKWBGXX:2:22302:15258:1522,NB501259:25:HYMKWBGXX:2:22303:1357:4649,NB501259:25:HYMKWBGXX:2:22304:26782:4645,NB501259:25:HYMKWBGXX:2:23101:7731:11138,NB501259:25:HYMKWBGXX:2:23105:2062:14906,NB501259:25:HYMKWBGXX:2:23305:21386:8173,NB501259:25:HYMKWBGXX:1:12207:23124:9654,NB501259:25:HYMKWBGXX:1:12207:2416:13659,NB501259:25:HYMKWBGXX:1:12208:18109:8638,NB501259:25:HYMKWBGXX:1:12210:9021:18495,NB501259:25:HYMKWBGXX:1:13103:2458:16377,NB501259:25:HYMKWBGXX:1:13106:4095:7846,NB501259:25:HYMKWBGXX:1:13107:2118:3246,NB501259:25:HYMKWBGXX:1:13107:6541:5579,NB501259:25:HYMKWBGXX:1:13204:16534:9921,NB501259:25:HYMKWBGXX:1:13207:2405:4000,NB501259:25:HYMKWBGXX:1:13302:6417:3063,NB501259:25:HYMKWBGXX:3:21412:20826:7250,NB501259:25:HYMKWBGXX:3:21507:13125:12768,NB501259:25:HYMKWBGXX:3:21604:24859:17103,NB501259:25:HYMKWBGXX:3:21611:10003:8602,NB501259:25:HYMKWBGXX:3:22401:25384:19306,NB501259:25:HYMKWBGXX:3:11406:11068:3607,NB501259:25:HYMKWBGXX:3:11511:6435:12342,NB501259:25:HYMKWBGXX:3:11612:15557:9418,NB501259:25:HYMKWBGXX:3:11612:21351:19449,NB501259:25:HYMKWBGXX:3:12404:16370:1524,NB501259:25:HYMKWBGXX:3:12406:20227:13891,NB501259:25:HYMKWBGXX:2:11204:21887:2327,NB501259:25:HYMKWBGXX:2:11207:20654:19881,NB501259:25:HYMKWBGXX:2:11209:7691:2087,NB501259:25:HYMKWBGXX:2:11212:8037:17025,NB501259:25:HYMKWBGXX:2:11306:9637:13195,NB501259:25:HYMKWBGXX:2:12201:19246:18419,NB501259:25:HYMKWBGXX:2:12203:14465:10726,NB501259:25:HYMKWBGXX:4:12506:5479:14819,NB501259:25:HYMKWBGXX:4:13401:19061:10390,NB501259:25:HYMKWBGXX:4:13508:4762:17669,NB501259:25:HYMKWBGXX:1:13312:10142:7753,NB501259:25:HYMKWBGXX:1:21106:9506:16283,NB501259:25:HYMKWBGXX:1:21208:8647:12277,NB501259:25:HYMKWBGXX:1:21301:17892:19836,NB501259:25:HYMKWBGXX:1:22108:17210:17117,NB501259:25:HYMKWBGXX:1:22201:5547:6356,NB501259:25:HYMKWBGXX:4:11410:16761:14941,NB501259:25:HYMKWBGXX:4:11605:2387:11596,NB501259:25:HYMKWBGXX:4:12403:17241:16514,NB501259:25:HYMKWBGXX:4:12408:18350:2975,NB501259:25:HYMKWBGXX:3:22510:7251:11838,NB501259:25:HYMKWBGXX:3:22608:6037:8899,NB501259:25:HYMKWBGXX:3:23502:14734:8515,NB501259:25:HYMKWBGXX:3:23504:7191:8381,
1:229591944|229616057	1	229591944	229616057	1	1_1_0	8	0.200	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:21404:10682:5878,
1:234330008|234330889	1	234330008	234330889	1	1_1_0	2	0.500	intron	ENSRNOG00000013413,	-	NB501259:25:HYMKWBGXX:3:12501:21088:18914,
1:235393886|235395646	1	235393886	235395646	2	1_2_0	41	0.089	exon	ENSRNOG00000046420,	-	NB501259:25:HYMKWBGXX:3:23408:19471:4769,NB501259:25:HYMKWBGXX:1:13303:23363:18010,
1:235703054|235734344	1	235703054	235734344	1	1_1_0	27	0.069	exon	ENSRNOG00000025539,	-	NB501259:25:HYMKWBGXX:3:22403:20290:13791,
1:235720725|235737635	1	235720725	235737635	1	1_1_0	26	0.071	exon	ENSRNOG00000025539,	-	NB501259:25:HYMKWBGXX:4:12506:6648:17654,
1:239044013|239046071	1	239044013	239046071	1	1_1_0	3	0.400	intron	ENSRNOG00000018282,	-	NB501259:25:HYMKWBGXX:3:12602:17725:6846,
1:242182989|242250100	1	242182989	242250100	1	1_1_0	9	0.182	exon	ENSRNOG00000015232,	-	NB501259:25:HYMKWBGXX:1:21212:20880:4001,
1:247903565|247908512	1	247903565	247908512	1	1_1_0	24	0.077	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:4:21404:18380:1320,
