circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:221158012|221158361	1	221158012	221158361	2	1_2_0	84869	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:23505:4003:1189,NB501259:26:HYTWLBGXX:2:11201:1733:17669,
1:221158144|221158512	1	221158144	221158512	100	5_69_0	47456	0.004	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:4:13510:25847:7771,NB501259:26:HYTWLBGXX:3:21403:10770:15063,NB501259:26:HYTWLBGXX:2:11111:11664:8157,NB501259:26:HYTWLBGXX:1:13311:4794:10449,NB501259:26:HYTWLBGXX:4:11403:13414:18658,NB501259:26:HYTWLBGXX:4:11404:20585:7172,NB501259:26:HYTWLBGXX:4:11501:7592:1874,NB501259:26:HYTWLBGXX:4:11502:4163:6025,NB501259:26:HYTWLBGXX:4:11507:22662:14842,NB501259:26:HYTWLBGXX:4:11602:8798:15018,NB501259:26:HYTWLBGXX:4:12502:22581:15084,NB501259:26:HYTWLBGXX:2:21206:14699:14075,NB501259:26:HYTWLBGXX:2:21211:17050:17255,NB501259:26:HYTWLBGXX:2:21212:9945:16900,NB501259:26:HYTWLBGXX:2:21311:3318:14810,NB501259:26:HYTWLBGXX:2:22106:14668:8131,NB501259:26:HYTWLBGXX:2:22111:22568:15195,NB501259:26:HYTWLBGXX:2:22203:8702:6332,NB501259:26:HYTWLBGXX:3:23407:15895:6091,NB501259:26:HYTWLBGXX:3:23410:16955:15980,NB501259:26:HYTWLBGXX:1:12303:3662:10843,NB501259:26:HYTWLBGXX:1:12309:12057:4734,NB501259:26:HYTWLBGXX:1:13101:9551:8937,NB501259:26:HYTWLBGXX:1:13102:14093:10089,NB501259:26:HYTWLBGXX:1:13105:9695:5677,NB501259:26:HYTWLBGXX:1:13105:8808:19504,NB501259:26:HYTWLBGXX:1:13107:4441:5506,NB501259:26:HYTWLBGXX:1:13209:10853:2031,NB501259:26:HYTWLBGXX:1:13301:23538:7978,NB501259:26:HYTWLBGXX:1:13305:22282:1208,NB501259:26:HYTWLBGXX:4:12608:13238:3092,NB501259:26:HYTWLBGXX:4:13409:2754:19787,NB501259:26:HYTWLBGXX:3:21411:18208:13649,NB501259:26:HYTWLBGXX:3:21505:19331:13381,NB501259:26:HYTWLBGXX:3:21609:12305:19639,NB501259:26:HYTWLBGXX:3:21612:22228:16890,NB501259:26:HYTWLBGXX:3:22402:7534:10851,NB501259:26:HYTWLBGXX:3:22501:9523:3478,NB501259:26:HYTWLBGXX:3:22505:15113:7064,NB501259:26:HYTWLBGXX:4:13612:17745:15635,NB501259:26:HYTWLBGXX:4:21404:23918:18480,NB501259:26:HYTWLBGXX:4:22401:16075:16112,NB501259:26:HYTWLBGXX:2:23103:13014:11981,NB501259:26:HYTWLBGXX:2:23104:17159:13059,NB501259:26:HYTWLBGXX:2:23207:22498:8700,NB501259:26:HYTWLBGXX:2:23212:15003:2153,NB501259:26:HYTWLBGXX:2:23301:4026:3862,NB501259:26:HYTWLBGXX:2:23310:1141:7263,NB501259:26:HYTWLBGXX:2:23311:26606:7253,NB501259:26:HYTWLBGXX:1:22307:21537:6287,NB501259:26:HYTWLBGXX:1:22312:4485:11935,NB501259:26:HYTWLBGXX:1:23111:11852:10577,NB501259:26:HYTWLBGXX:1:23201:17688:6283,NB501259:26:HYTWLBGXX:1:23309:22714:2852,NB501259:26:HYTWLBGXX:2:13101:9931:6818,NB501259:26:HYTWLBGXX:2:13103:16181:3692,NB501259:26:HYTWLBGXX:2:13103:2867:17496,NB501259:26:HYTWLBGXX:2:13106:3752:5846,NB501259:26:HYTWLBGXX:2:13107:24916:4243,NB501259:26:HYTWLBGXX:2:13203:23428:15890,NB501259:26:HYTWLBGXX:2:13207:6536:7808,NB501259:26:HYTWLBGXX:4:22508:7003:11365,NB501259:26:HYTWLBGXX:4:23408:17553:5939,NB501259:26:HYTWLBGXX:4:23411:19653:16773,NB501259:26:HYTWLBGXX:4:23507:13614:19927,NB501259:26:HYTWLBGXX:4:23605:8587:8417,NB501259:26:HYTWLBGXX:4:23611:8796:5279,NB501259:26:HYTWLBGXX:2:11104:21336:17006,NB501259:26:HYTWLBGXX:2:11107:14268:4065,NB501259:26:HYTWLBGXX:2:11201:25504:3864,NB501259:26:HYTWLBGXX:2:11211:23970:7223,NB501259:26:HYTWLBGXX:2:12107:8014:19771,NB501259:26:HYTWLBGXX:2:12108:21556:2212,NB501259:26:HYTWLBGXX:1:11102:19467:3786,NB501259:26:HYTWLBGXX:1:11111:23883:12908,NB501259:26:HYTWLBGXX:1:11210:6150:19381,NB501259:26:HYTWLBGXX:1:11301:2850:2562,NB501259:26:HYTWLBGXX:1:11306:11666:14729,NB501259:26:HYTWLBGXX:1:12202:12688:6596,NB501259:26:HYTWLBGXX:1:21102:4888:4058,NB501259:26:HYTWLBGXX:1:21201:14336:1852,NB501259:26:HYTWLBGXX:1:21203:3523:17573,NB501259:26:HYTWLBGXX:1:21205:3231:4638,NB501259:26:HYTWLBGXX:1:21206:17908:16374,NB501259:26:HYTWLBGXX:1:21303:2113:6461,NB501259:26:HYTWLBGXX:1:22103:3836:13414,NB501259:26:HYTWLBGXX:1:22206:19530:2538,NB501259:26:HYTWLBGXX:3:11501:21960:6041,NB501259:26:HYTWLBGXX:3:11501:9639:14919,NB501259:26:HYTWLBGXX:3:11504:14619:9578,NB501259:26:HYTWLBGXX:3:11506:17104:16076,NB501259:26:HYTWLBGXX:3:11507:15544:14148,NB501259:26:HYTWLBGXX:3:11510:19979:8330,NB501259:26:HYTWLBGXX:3:12411:13576:1739,NB501259:26:HYTWLBGXX:3:12506:24125:12805,NB501259:26:HYTWLBGXX:3:12602:22470:5707,NB501259:26:HYTWLBGXX:3:13401:16358:8739,NB501259:26:HYTWLBGXX:3:13501:25866:15712,NB501259:26:HYTWLBGXX:3:13602:4038:2202,NB501259:26:HYTWLBGXX:3:13605:12768:18455,
1:221158144|221158790	1	221158144	221158790	6	2_2_0	29780	0.000	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:1:13209:17500:17087,NB501259:26:HYTWLBGXX:1:12309:5635:10190,NB501259:26:HYTWLBGXX:4:12603:22714:17799,NB501259:26:HYTWLBGXX:4:13505:16913:15148,NB501259:26:HYTWLBGXX:2:13207:12376:5203,NB501259:26:HYTWLBGXX:1:11110:8044:17744,
1:221158237|221158508	1	221158237	221158508	219	112_1_0	93138	0.005	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:1:21201:14866:6560,NB501259:26:HYTWLBGXX:4:11506:25321:1207,NB501259:26:HYTWLBGXX:4:11606:24583:14450,NB501259:26:HYTWLBGXX:4:12406:3677:6281,NB501259:26:HYTWLBGXX:4:12407:16593:6776,NB501259:26:HYTWLBGXX:4:12411:24914:14071,NB501259:26:HYTWLBGXX:4:12412:21322:14888,NB501259:26:HYTWLBGXX:4:12502:13778:16805,NB501259:26:HYTWLBGXX:2:13311:9309:16747,NB501259:26:HYTWLBGXX:2:21109:13329:9738,NB501259:26:HYTWLBGXX:2:21112:6654:4645,NB501259:26:HYTWLBGXX:2:21112:18574:11969,NB501259:26:HYTWLBGXX:2:21203:3508:17275,NB501259:26:HYTWLBGXX:2:21205:6492:8656,NB501259:26:HYTWLBGXX:2:21208:3186:5980,NB501259:26:HYTWLBGXX:2:21212:24778:2294,NB501259:26:HYTWLBGXX:2:21212:4321:19077,NB501259:26:HYTWLBGXX:2:21303:16463:4440,NB501259:26:HYTWLBGXX:2:22101:18578:5874,NB501259:26:HYTWLBGXX:2:22108:19520:1499,NB501259:26:HYTWLBGXX:2:22109:25826:5196,NB501259:26:HYTWLBGXX:2:22203:12047:8949,NB501259:26:HYTWLBGXX:2:22204:20465:12029,NB501259:26:HYTWLBGXX:2:22205:6338:15387,NB501259:26:HYTWLBGXX:3:22507:2268:10576,NB501259:26:HYTWLBGXX:3:22509:22370:9100,NB501259:26:HYTWLBGXX:3:22608:23507:3631,NB501259:26:HYTWLBGXX:3:22608:10277:17321,NB501259:26:HYTWLBGXX:3:23401:7908:14188,NB501259:26:HYTWLBGXX:3:23404:15698:4897,NB501259:26:HYTWLBGXX:3:23410:8007:2793,NB501259:26:HYTWLBGXX:3:23502:15862:9262,NB501259:26:HYTWLBGXX:3:23502:22126:14537,NB501259:26:HYTWLBGXX:3:23504:24058:13654,NB501259:26:HYTWLBGXX:3:23509:14757:2538,NB501259:26:HYTWLBGXX:3:23510:25806:7101,NB501259:26:HYTWLBGXX:3:23511:7270:4763,NB501259:26:HYTWLBGXX:3:23511:4258:14410,NB501259:26:HYTWLBGXX:3:23602:6254:9480,NB501259:26:HYTWLBGXX:3:23602:10731:13039,NB501259:26:HYTWLBGXX:3:23604:8575:16553,NB501259:26:HYTWLBGXX:3:23609:2418:2931,NB501259:26:HYTWLBGXX:3:23609:20289:18129,NB501259:26:HYTWLBGXX:1:12206:6566:19939,NB501259:26:HYTWLBGXX:1:12303:22882:18172,NB501259:26:HYTWLBGXX:1:12307:9942:5349,NB501259:26:HYTWLBGXX:1:12309:5610:2731,NB501259:26:HYTWLBGXX:1:12310:13067:20107,NB501259:26:HYTWLBGXX:1:12311:6050:11123,NB501259:26:HYTWLBGXX:1:13105:21248:5845,NB501259:26:HYTWLBGXX:1:13110:20078:18762,NB501259:26:HYTWLBGXX:1:13111:17896:8397,NB501259:26:HYTWLBGXX:1:13111:18535:14191,NB501259:26:HYTWLBGXX:1:13310:4716:12874,NB501259:26:HYTWLBGXX:4:12509:26053:6444,NB501259:26:HYTWLBGXX:4:12606:9474:2483,NB501259:26:HYTWLBGXX:4:12607:14190:13958,NB501259:26:HYTWLBGXX:4:12608:23964:15303,NB501259:26:HYTWLBGXX:4:12609:9859:5486,NB501259:26:HYTWLBGXX:4:13402:23999:7387,NB501259:26:HYTWLBGXX:4:13403:3239:8446,NB501259:26:HYTWLBGXX:4:13407:10359:3348,NB501259:26:HYTWLBGXX:4:13508:12894:3654,NB501259:26:HYTWLBGXX:4:13509:7664:19295,NB501259:26:HYTWLBGXX:4:13605:20681:4373,NB501259:26:HYTWLBGXX:3:21409:22808:9926,NB501259:26:HYTWLBGXX:3:21409:9761:16279,NB501259:26:HYTWLBGXX:3:21411:2981:10940,NB501259:26:HYTWLBGXX:3:21609:16890:16402,NB501259:26:HYTWLBGXX:3:21610:6761:17591,NB501259:26:HYTWLBGXX:3:22402:12989:7217,NB501259:26:HYTWLBGXX:3:22403:12107:15038,NB501259:26:HYTWLBGXX:3:22502:1482:10902,NB501259:26:HYTWLBGXX:3:22504:15644:4618,NB501259:26:HYTWLBGXX:4:13611:6099:13928,NB501259:26:HYTWLBGXX:4:21407:16314:2403,NB501259:26:HYTWLBGXX:4:21501:5456:14451,NB501259:26:HYTWLBGXX:4:21502:10552:19249,NB501259:26:HYTWLBGXX:4:21504:6782:17694,NB501259:26:HYTWLBGXX:4:21505:11866:14641,NB501259:26:HYTWLBGXX:4:21505:10673:15886,NB501259:26:HYTWLBGXX:4:21506:4898:9582,NB501259:26:HYTWLBGXX:4:21507:16302:14158,NB501259:26:HYTWLBGXX:4:21602:13386:11387,NB501259:26:HYTWLBGXX:4:21604:11379:8131,NB501259:26:HYTWLBGXX:4:21606:5727:13110,NB501259:26:HYTWLBGXX:4:22409:21550:9150,NB501259:26:HYTWLBGXX:4:22502:4212:5306,NB501259:26:HYTWLBGXX:4:22504:5729:15153,NB501259:26:HYTWLBGXX:2:22207:19033:7606,NB501259:26:HYTWLBGXX:2:22212:16736:17511,NB501259:26:HYTWLBGXX:2:22303:6016:14000,NB501259:26:HYTWLBGXX:2:22305:14186:14619,NB501259:26:HYTWLBGXX:2:23110:16726:19906,NB501259:26:HYTWLBGXX:2:23111:5628:14266,NB501259:26:HYTWLBGXX:2:23203:20595:7608,NB501259:26:HYTWLBGXX:2:23210:22596:2046,NB501259:26:HYTWLBGXX:2:23210:14105:6867,NB501259:26:HYTWLBGXX:2:23306:22348:5251,NB501259:26:HYTWLBGXX:2:23311:10649:7163,NB501259:26:HYTWLBGXX:1:22208:7230:8515,NB501259:26:HYTWLBGXX:1:22210:1951:5719,NB501259:26:HYTWLBGXX:1:22303:22192:18297,NB501259:26:HYTWLBGXX:1:22312:15551:11478,NB501259:26:HYTWLBGXX:1:23101:11970:4229,NB501259:26:HYTWLBGXX:1:23108:7194:9553,NB501259:26:HYTWLBGXX:1:23210:6697:4843,NB501259:26:HYTWLBGXX:1:23211:17217:14160,NB501259:26:HYTWLBGXX:1:23212:12569:6323,NB501259:26:HYTWLBGXX:1:23212:4330:19072,NB501259:26:HYTWLBGXX:1:23301:11894:4700,NB501259:26:HYTWLBGXX:1:23302:3413:11858,NB501259:26:HYTWLBGXX:1:23304:16607:9286,NB501259:26:HYTWLBGXX:1:23310:26532:15820,NB501259:26:HYTWLBGXX:1:23311:3734:2762,NB501259:26:HYTWLBGXX:1:23311:15685:20048,NB501259:26:HYTWLBGXX:2:12206:12377:6430,NB501259:26:HYTWLBGXX:2:12307:18149:6158,NB501259:26:HYTWLBGXX:2:12311:7930:17956,NB501259:26:HYTWLBGXX:2:13101:18334:8404,NB501259:26:HYTWLBGXX:2:13102:22649:6662,NB501259:26:HYTWLBGXX:2:13108:20701:2651,NB501259:26:HYTWLBGXX:2:13110:17845:20272,NB501259:26:HYTWLBGXX:2:13207:22083:19456,NB501259:26:HYTWLBGXX:2:13306:17426:6100,NB501259:26:HYTWLBGXX:2:13306:1676:11471,NB501259:26:HYTWLBGXX:2:13309:19014:14830,NB501259:26:HYTWLBGXX:4:22506:14607:19013,NB501259:26:HYTWLBGXX:4:22605:9012:7655,NB501259:26:HYTWLBGXX:4:22609:17813:13587,NB501259:26:HYTWLBGXX:4:22612:5683:9867,NB501259:26:HYTWLBGXX:4:23406:12800:6831,NB501259:26:HYTWLBGXX:4:23410:6191:13536,NB501259:26:HYTWLBGXX:4:23412:21982:6477,NB501259:26:HYTWLBGXX:4:23508:4753:11464,NB501259:26:HYTWLBGXX:4:23511:9253:8616,NB501259:26:HYTWLBGXX:4:23601:10322:4217,NB501259:26:HYTWLBGXX:4:23605:20820:1676,NB501259:26:HYTWLBGXX:4:23611:22020:4584,NB501259:26:HYTWLBGXX:2:11102:12811:2711,NB501259:26:HYTWLBGXX:2:11109:20760:5942,NB501259:26:HYTWLBGXX:2:11208:21891:6574,NB501259:26:HYTWLBGXX:2:11212:22089:8728,NB501259:26:HYTWLBGXX:2:11302:15727:1960,NB501259:26:HYTWLBGXX:2:11303:17807:2927,NB501259:26:HYTWLBGXX:2:11308:21613:19421,NB501259:26:HYTWLBGXX:2:11309:22790:18913,NB501259:26:HYTWLBGXX:2:12102:7036:9165,NB501259:26:HYTWLBGXX:2:12106:15105:8646,NB501259:26:HYTWLBGXX:2:12106:16704:14519,NB501259:26:HYTWLBGXX:2:12109:24117:15388,NB501259:26:HYTWLBGXX:1:11101:24284:11592,NB501259:26:HYTWLBGXX:1:11101:1758:17996,NB501259:26:HYTWLBGXX:1:11108:1339:13384,NB501259:26:HYTWLBGXX:1:11109:9036:3576,NB501259:26:HYTWLBGXX:1:11109:26793:13378,NB501259:26:HYTWLBGXX:1:11111:10195:16276,NB501259:26:HYTWLBGXX:1:11112:12453:19892,NB501259:26:HYTWLBGXX:1:11202:17095:16129,NB501259:26:HYTWLBGXX:1:11206:16084:11005,NB501259:26:HYTWLBGXX:1:11212:15563:17001,NB501259:26:HYTWLBGXX:1:11303:12153:11335,NB501259:26:HYTWLBGXX:1:11307:10302:4924,NB501259:26:HYTWLBGXX:1:11307:16246:6992,NB501259:26:HYTWLBGXX:1:11308:16334:12035,NB501259:26:HYTWLBGXX:1:11312:25678:15563,NB501259:26:HYTWLBGXX:1:12104:15591:2010,NB501259:26:HYTWLBGXX:1:12104:18932:18732,NB501259:26:HYTWLBGXX:1:12107:11098:15558,NB501259:26:HYTWLBGXX:1:12108:13737:3186,NB501259:26:HYTWLBGXX:1:12108:16062:7588,NB501259:26:HYTWLBGXX:1:12108:7865:19374,NB501259:26:HYTWLBGXX:1:12201:3340:14915,NB501259:26:HYTWLBGXX:1:12201:25038:15041,NB501259:26:HYTWLBGXX:1:21109:26583:6376,NB501259:26:HYTWLBGXX:1:21208:9415:10907,NB501259:26:HYTWLBGXX:1:21212:4465:17718,NB501259:26:HYTWLBGXX:1:21302:24151:1713,NB501259:26:HYTWLBGXX:1:21305:2190:12188,NB501259:26:HYTWLBGXX:1:21306:5013:12415,NB501259:26:HYTWLBGXX:1:21308:4968:4178,NB501259:26:HYTWLBGXX:1:21312:21323:18867,NB501259:26:HYTWLBGXX:1:22106:1950:17869,NB501259:26:HYTWLBGXX:1:22203:9000:11453,NB501259:26:HYTWLBGXX:3:11401:6632:11353,NB501259:26:HYTWLBGXX:3:11402:5883:7567,NB501259:26:HYTWLBGXX:3:11402:23337:20169,NB501259:26:HYTWLBGXX:3:11404:24221:16019,NB501259:26:HYTWLBGXX:3:11410:12255:17204,NB501259:26:HYTWLBGXX:3:11503:16740:3427,NB501259:26:HYTWLBGXX:3:11601:18255:11139,NB501259:26:HYTWLBGXX:3:11604:3228:14807,NB501259:26:HYTWLBGXX:3:11612:16369:12905,NB501259:26:HYTWLBGXX:3:12401:19035:2882,NB501259:26:HYTWLBGXX:3:12402:23217:8007,NB501259:26:HYTWLBGXX:3:12405:5398:8024,NB501259:26:HYTWLBGXX:3:12503:23840:14978,NB501259:26:HYTWLBGXX:3:12509:18666:4234,NB501259:26:HYTWLBGXX:3:12510:14109:1957,NB501259:26:HYTWLBGXX:3:12603:16334:4849,NB501259:26:HYTWLBGXX:3:12607:2334:13360,NB501259:26:HYTWLBGXX:3:12607:7122:14917,NB501259:26:HYTWLBGXX:3:12609:9464:18725,NB501259:26:HYTWLBGXX:3:13401:17230:12720,NB501259:26:HYTWLBGXX:3:13402:12355:6249,NB501259:26:HYTWLBGXX:3:13404:9618:14575,NB501259:26:HYTWLBGXX:3:13410:21564:3339,NB501259:26:HYTWLBGXX:3:13410:14419:16452,NB501259:26:HYTWLBGXX:3:13411:16881:8083,NB501259:26:HYTWLBGXX:3:13412:3999:19199,NB501259:26:HYTWLBGXX:3:13501:9441:8546,NB501259:26:HYTWLBGXX:3:13502:11519:8401,NB501259:26:HYTWLBGXX:3:13502:4720:18934,NB501259:26:HYTWLBGXX:3:13509:15045:3749,NB501259:26:HYTWLBGXX:3:13511:23903:11389,NB501259:26:HYTWLBGXX:3:13604:22905:17981,NB501259:26:HYTWLBGXX:3:13605:11869:17974,NB501259:26:HYTWLBGXX:3:13606:13650:2467,NB501259:26:HYTWLBGXX:3:13607:19988:9093,
1:221158272|221158489	1	221158272	221158489	2	1_2_0	101474	0.000	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:4:21408:22298:5289,NB501259:26:HYTWLBGXX:1:21310:6910:8631,
1:235653121|235656288	1	235653121	235656288	2	2_2_0	13	0.235	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:2:21302:16821:8936,NB501259:26:HYTWLBGXX:3:13604:24166:6616,
1:235730946|235780409	1	235730946	235780409	1	1_1_0	14	0.125	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:4:22607:9635:4304,
1:256263404|256299276	1	256263404	256299276	3	1_1_0	3	0.667	exon	ENSRNOG00000036601,	+	NB501259:26:HYTWLBGXX:1:13106:16659:14982,NB501259:26:HYTWLBGXX:4:13508:13089:14149,NB501259:26:HYTWLBGXX:2:11203:10767:8812,
1:260476434|260507970	1	260476434	260507970	4	2_2_0	15	0.348	exon	ENSRNOG00000013443,	-	NB501259:26:HYTWLBGXX:1:12103:21443:18206,NB501259:26:HYTWLBGXX:3:11501:12912:11275,NB501259:26:HYTWLBGXX:4:21406:11466:9966,NB501259:26:HYTWLBGXX:2:11112:6463:4258,
1:260791756|260801171	1	260791756	260801171	3	2_2_0	13	0.316	exon	ENSRNOG00000042679,	+	NB501259:26:HYTWLBGXX:3:23410:9330:19124,NB501259:26:HYTWLBGXX:4:21610:21954:16135,NB501259:26:HYTWLBGXX:3:11410:2284:8560,
1:275999821|276141673	1	275999821	276141673	3	2_3_0	0	1	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:21612:24241:7738,NB501259:26:HYTWLBGXX:2:23112:13361:5613,NB501259:26:HYTWLBGXX:4:22608:22685:7382,
1:276011500|276141673	1	276011500	276141673	10	6_5_0	1	0.952	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:11605:12442:10636,NB501259:26:HYTWLBGXX:3:12503:16757:9814,NB501259:26:HYTWLBGXX:2:21212:23131:1660,NB501259:26:HYTWLBGXX:3:22603:4202:7465,NB501259:26:HYTWLBGXX:3:22606:6288:10880,NB501259:26:HYTWLBGXX:2:12306:7160:4690,NB501259:26:HYTWLBGXX:1:21104:5926:2716,NB501259:26:HYTWLBGXX:1:21107:11388:2849,NB501259:26:HYTWLBGXX:1:22111:18797:15394,NB501259:26:HYTWLBGXX:3:12408:21237:12384,
1:276704845|276716415	1	276704845	276716415	1	1_1_0	2	0.500	exon	ENSRNOG00000049232,	+	NB501259:26:HYTWLBGXX:2:22304:15871:15024,
1:278580846|278594581	1	278580846	278594581	2	2_2_0	2	0.667	exon	ENSRNOG00000017406,	+	NB501259:26:HYTWLBGXX:2:23308:22949:7440,NB501259:26:HYTWLBGXX:2:12309:21236:15284,
1:278580846|278620822	1	278580846	278620822	1	1_1_0	5	0.286	exon	ENSRNOG00000017406,	+	NB501259:26:HYTWLBGXX:1:23207:18273:9737,
1:278679022|278731755	1	278679022	278731755	1	1_1_0	5	0.286	exon	ENSRNOG00000017406,	+	NB501259:26:HYTWLBGXX:4:12511:9713:8485,
10:1427562|1442380	10	1427562	1442380	5	3_4_0	4	0.714	exon	ENSRNOG00000002912,	-	NB501259:26:HYTWLBGXX:2:21304:16514:18531,NB501259:26:HYTWLBGXX:4:21406:4745:18872,NB501259:26:HYTWLBGXX:3:11506:19780:5278,NB501259:26:HYTWLBGXX:3:11608:2303:13397,NB501259:26:HYTWLBGXX:2:12102:10300:17642,
10:16724062|16727861	10	16724062	16727861	2	1_0_1	73	0.052	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:12302:14148:3989,NB501259:26:HYTWLBGXX:2:12112:6396:19818,
10:16724062|16730140	10	16724062	16730140	21	10_14_1	3	0.933	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:13104:14922:14059,NB501259:26:HYTWLBGXX:1:13204:24189:3575,NB501259:26:HYTWLBGXX:4:12512:2689:13991,NB501259:26:HYTWLBGXX:4:12605:3345:2258,NB501259:26:HYTWLBGXX:4:13410:14759:18859,NB501259:26:HYTWLBGXX:3:22402:10450:8524,NB501259:26:HYTWLBGXX:2:23108:15916:18801,NB501259:26:HYTWLBGXX:1:12102:13288:20113,NB501259:26:HYTWLBGXX:3:12503:23502:2250,NB501259:26:HYTWLBGXX:4:11404:21105:1281,NB501259:26:HYTWLBGXX:2:21311:19814:20274,NB501259:26:HYTWLBGXX:4:12605:17955:4788,NB501259:26:HYTWLBGXX:3:21510:9039:7275,NB501259:26:HYTWLBGXX:4:22410:14885:17226,NB501259:26:HYTWLBGXX:2:22306:17229:11786,NB501259:26:HYTWLBGXX:2:22310:11348:9502,NB501259:26:HYTWLBGXX:2:13103:26547:2734,NB501259:26:HYTWLBGXX:2:13304:25250:13853,NB501259:26:HYTWLBGXX:1:21308:13720:4106,NB501259:26:HYTWLBGXX:3:12506:19876:12310,NB501259:26:HYTWLBGXX:3:13402:18818:3767,
10:21109521|21216881	10	21109521	21216881	3	3_2_0	24	0.200	exon	ENSRNOG00000027341,	-	NB501259:26:HYTWLBGXX:2:11112:26567:8940,NB501259:26:HYTWLBGXX:3:13408:4550:7616,NB501259:26:HYTWLBGXX:2:12103:10474:5840,
10:30980709|30993573	10	30980709	30993573	4	1_2_0	1	0.889	exon	ENSRNOG00000005406,	+	NB501259:26:HYTWLBGXX:4:11603:5218:8562,NB501259:26:HYTWLBGXX:4:21502:24880:16178,NB501259:26:HYTWLBGXX:2:11212:8039:8565,NB501259:26:HYTWLBGXX:2:22208:7025:9529,
10:37166067|37178344	10	37166067	37178344	7	4_3_0	12	0.538	exon	ENSRNOG00000004563,	-	NB501259:26:HYTWLBGXX:4:13510:15025:14107,NB501259:26:HYTWLBGXX:3:13612:3727:12650,NB501259:26:HYTWLBGXX:4:11408:17154:19314,NB501259:26:HYTWLBGXX:4:12411:6014:1789,NB501259:26:HYTWLBGXX:1:13202:6198:3983,NB501259:26:HYTWLBGXX:2:23109:13701:7733,NB501259:26:HYTWLBGXX:2:11209:21213:18407,
10:37180938|37194876	10	37180938	37194876	1	0_1_1	16	0.111	exon	ENSRNOG00000004563,	-	NB501259:26:HYTWLBGXX:4:11610:12859:10199,
10:37764317|37764822	10	37764317	37764822	3	3_3_0	1	0.857	exon	ENSRNOG00000006148,	+	NB501259:26:HYTWLBGXX:4:22511:5289:13869,NB501259:26:HYTWLBGXX:1:11309:6860:2854,NB501259:26:HYTWLBGXX:3:12411:8735:11903,
10:38606987|38617357	10	38606987	38617357	3	2_2_0	103	0.055	exon	ENSRNOG00000016596,	-	NB501259:26:HYTWLBGXX:2:13205:8715:11812,NB501259:26:HYTWLBGXX:4:23611:7768:13222,NB501259:26:HYTWLBGXX:1:11211:18519:9704,
10:38712831|38720071	10	38712831	38720071	3	3_0_3	41	0.128	exon	ENSRNOG00000006965,	+	NB501259:26:HYTWLBGXX:4:11409:16403:9820,NB501259:26:HYTWLBGXX:4:21509:6568:10830,NB501259:26:HYTWLBGXX:2:13111:23148:6328,
10:48433396|48438287	10	48433396	48438287	1	1_1_0	22	0.083	exon	ENSRNOG00000002903,	+	NB501259:26:HYTWLBGXX:1:23208:18738:17332,
10:57508985|57541484	10	57508985	57541484	8	4_3_0	14	0.533	exon	ENSRNOG00000005015,	+	NB501259:26:HYTWLBGXX:4:11606:18847:13529,NB501259:26:HYTWLBGXX:2:21206:23227:12291,NB501259:26:HYTWLBGXX:4:12603:6738:5111,NB501259:26:HYTWLBGXX:4:12612:19132:16557,NB501259:26:HYTWLBGXX:1:22311:20471:4549,NB501259:26:HYTWLBGXX:2:12101:15004:8510,NB501259:26:HYTWLBGXX:3:12604:3500:4162,NB501259:26:HYTWLBGXX:2:11304:14632:12483,
10:61648582|61660003	10	61648582	61660003	5	3_4_0	3	0.769	exon	ENSRNOG00000002764,	+	NB501259:26:HYTWLBGXX:4:12401:9671:19582,NB501259:26:HYTWLBGXX:4:21405:16078:8849,NB501259:26:HYTWLBGXX:2:11309:16358:12796,NB501259:26:HYTWLBGXX:3:11409:21521:7690,NB501259:26:HYTWLBGXX:1:13207:3118:17749,
10:62623758|62664462	10	62623758	62664462	4	3_4_0	2	0.800	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:22604:3750:3185,NB501259:26:HYTWLBGXX:3:13603:26734:18072,NB501259:26:HYTWLBGXX:3:13604:1395:18074,NB501259:26:HYTWLBGXX:1:22108:12906:3166,
10:62970399|63023931	10	62970399	63023931	2	2_2_0	1	0.800	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:22403:23086:16582,NB501259:26:HYTWLBGXX:3:13601:3352:12193,
10:66685782|66687140	10	66685782	66687140	1	1_1_0	1	0.667	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:11608:21644:8106,
10:67363508|67364610	10	67363508	67364610	2	1_1_0	7	0.364	exon	ENSRNOG00000058663,	+	NB501259:26:HYTWLBGXX:3:11606:25686:7522,NB501259:26:HYTWLBGXX:3:13601:1398:5568,
