circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:122605870|122678378	1	122605870	122678378	47	38_27_0	35	0.729	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:23109:8981:13422,NB501259:25:HYMKWBGXX:2:23212:13381:10049,NB501259:25:HYMKWBGXX:1:21104:13675:2992,NB501259:25:HYMKWBGXX:1:21205:16285:2927,NB501259:25:HYMKWBGXX:1:21209:4852:6091,NB501259:25:HYMKWBGXX:1:12308:18552:3429,NB501259:25:HYMKWBGXX:1:12104:12969:18280,NB501259:25:HYMKWBGXX:1:12109:23215:17150,NB501259:25:HYMKWBGXX:4:22603:21101:15772,NB501259:25:HYMKWBGXX:4:23612:11588:3770,NB501259:25:HYMKWBGXX:3:12506:11466:12186,NB501259:25:HYMKWBGXX:3:12602:3894:5111,NB501259:25:HYMKWBGXX:3:13401:17056:4205,NB501259:25:HYMKWBGXX:2:23312:5548:18012,NB501259:25:HYMKWBGXX:3:11511:9651:15432,NB501259:25:HYMKWBGXX:3:12409:4112:6969,NB501259:25:HYMKWBGXX:2:22101:8860:12280,NB501259:25:HYMKWBGXX:2:22106:11714:5709,NB501259:25:HYMKWBGXX:4:13505:23882:11117,NB501259:25:HYMKWBGXX:2:11202:17472:9447,NB501259:25:HYMKWBGXX:2:12201:21730:15230,NB501259:25:HYMKWBGXX:2:12204:11342:1340,NB501259:25:HYMKWBGXX:2:12309:20463:16145,NB501259:25:HYMKWBGXX:4:21406:4776:16757,NB501259:25:HYMKWBGXX:4:21510:11557:8892,NB501259:25:HYMKWBGXX:4:21510:11848:19915,NB501259:25:HYMKWBGXX:2:23210:12734:13493,NB501259:25:HYMKWBGXX:3:21407:18530:8696,NB501259:25:HYMKWBGXX:3:21512:15332:1385,NB501259:25:HYMKWBGXX:3:21602:4834:19481,NB501259:25:HYMKWBGXX:1:13301:23335:18894,NB501259:25:HYMKWBGXX:4:22604:13378:13003,NB501259:25:HYMKWBGXX:3:12505:11246:1165,NB501259:25:HYMKWBGXX:3:11502:5027:4727,NB501259:25:HYMKWBGXX:3:11509:1872:15247,NB501259:25:HYMKWBGXX:3:12401:13607:5161,NB501259:25:HYMKWBGXX:2:22107:25031:6753,NB501259:25:HYMKWBGXX:4:13502:13307:4068,NB501259:25:HYMKWBGXX:2:12110:23604:3354,NB501259:25:HYMKWBGXX:2:12312:9809:1141,NB501259:25:HYMKWBGXX:2:13112:22542:13092,NB501259:25:HYMKWBGXX:4:21503:26774:9318,NB501259:25:HYMKWBGXX:4:21504:1410:9319,NB501259:25:HYMKWBGXX:4:21609:9181:14395,NB501259:25:HYMKWBGXX:4:21610:23140:9827,NB501259:25:HYMKWBGXX:1:22212:16458:4293,NB501259:25:HYMKWBGXX:1:23303:20827:19171,
1:122607012|122679091	1	122607012	122679091	2	0_2_2	5	0.444	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:12305:9488:9301,NB501259:25:HYMKWBGXX:1:23208:13185:20004,
1:122613645|122680102	1	122613645	122680102	7	7_0_5	36	0.280	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:13306:6822:6943,NB501259:25:HYMKWBGXX:1:11108:15745:17149,NB501259:25:HYMKWBGXX:3:23405:3091:3740,NB501259:25:HYMKWBGXX:2:21111:23995:11314,NB501259:25:HYMKWBGXX:2:21306:11701:10472,NB501259:25:HYMKWBGXX:3:21411:7177:3515,NB501259:25:HYMKWBGXX:4:23404:11863:8099,
1:123959921|123970510	1	123959921	123970510	2	2_1_0	9	0.308	exon	ENSRNOG00000010853,	-	NB501259:25:HYMKWBGXX:2:12102:12704:15078,NB501259:25:HYMKWBGXX:1:21208:8446:5562,
1:125490829|125491822	1	125490829	125491822	1	1_1_0	8	0.200	exon	ENSRNOG00000016358,	+	NB501259:25:HYMKWBGXX:4:11402:15695:12734,
1:126180595|126189469	1	126180595	126189469	1	1_1_0	37	0.051	exon	ENSRNOG00000011077,	-	NB501259:25:HYMKWBGXX:4:22407:19173:6054,
1:154405931|154425509	1	154405931	154425509	1	1_1_0	55	0.035	exon	ENSRNOG00000018322,	+	NB501259:25:HYMKWBGXX:2:22212:4227:15563,
1:162629429|162643789	1	162629429	162643789	2	2_2_0	18	0.182	exon	ENSRNOG00000024194,	+	NB501259:25:HYMKWBGXX:4:13609:3705:5218,NB501259:25:HYMKWBGXX:2:11201:10787:6990,
1:162684057|162696070	1	162684057	162696070	1	1_1_0	28	0.067	exon	ENSRNOG00000012788,	+	NB501259:25:HYMKWBGXX:1:23111:7982:14787,
1:163576317|163598771	1	163576317	163598771	1	1_1_0	44	0.043	exon	ENSRNOG00000015560,	-	NB501259:25:HYMKWBGXX:4:13404:3740:3560,
1:167248401|167269761	1	167248401	167269761	1	1_1_0	23	0.080	exon	ENSRNOG00000020347,	-	NB501259:25:HYMKWBGXX:4:23601:25812:8070,
1:178364154|178409492	1	178364154	178409492	1	1_1_0	36	0.053	exon	ENSRNOG00000013176,	+	NB501259:25:HYMKWBGXX:2:21112:12050:17093,
1:188589095|188594263	1	188589095	188594263	1	1_1_0	2	0.500	exon	ENSRNOG00000036758,	+	NB501259:25:HYMKWBGXX:3:22608:1614:13128,
1:192451835|192452202	1	192451835	192452202	1	1_1_0	13	0.133	intron	ENSRNOG00000012061,	+	NB501259:25:HYMKWBGXX:2:13308:15837:17492,
1:192952650|192955267	1	192952650	192955267	4	4_4_0	28	0.222	exon	ENSRNOG00000012806,	+	NB501259:25:HYMKWBGXX:3:23408:23618:15135,NB501259:25:HYMKWBGXX:3:13606:13822:10299,NB501259:25:HYMKWBGXX:2:21112:22541:9547,NB501259:25:HYMKWBGXX:2:11301:22628:5197,
1:194866929|194917768	1	194866929	194917768	9	1_9_0	14	0.562	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:13502:3460:9953,NB501259:25:HYMKWBGXX:2:23110:23061:15993,NB501259:25:HYMKWBGXX:3:13611:2314:4660,NB501259:25:HYMKWBGXX:3:23507:7617:10754,NB501259:25:HYMKWBGXX:4:12511:25460:5943,NB501259:25:HYMKWBGXX:2:11212:8935:12384,NB501259:25:HYMKWBGXX:2:12206:15572:17251,NB501259:25:HYMKWBGXX:2:12305:25295:14138,NB501259:25:HYMKWBGXX:2:13107:25070:9815,
1:194915054|194917768	1	194915054	194917768	1	1_1_0	14	0.125	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:21206:15330:13329,
1:195060108|195064198	1	195060108	195064198	2	1_1_0	143	0.027	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:12104:6219:14484,NB501259:25:HYMKWBGXX:3:22504:14598:12024,
1:195636385|195693016	1	195636385	195693016	1	1_1_0	15	0.118	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:21202:2997:16749,
1:195657722|195658293	1	195657722	195658293	8	2_6_1	46	0.258	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:11512:13269:6746,NB501259:25:HYMKWBGXX:3:23407:3821:1978,NB501259:25:HYMKWBGXX:3:12509:12434:12226,NB501259:25:HYMKWBGXX:2:23104:17748:14517,NB501259:25:HYMKWBGXX:1:11205:1799:19526,NB501259:25:HYMKWBGXX:2:22110:16155:10503,NB501259:25:HYMKWBGXX:2:11212:22055:19028,NB501259:25:HYMKWBGXX:1:22212:4643:14860,
1:195665691|195805915	1	195665691	195805915	2	2_1_0	89	0.043	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:13306:20636:6055,NB501259:25:HYMKWBGXX:3:22609:5841:9975,
1:195665691|195843637	1	195665691	195843637	1	1_1_0	127	0.016	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:21202:13733:15266,
1:195675546|195805915	1	195675546	195805915	5	1_4_0	58	0.147	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:22405:26359:4790,NB501259:25:HYMKWBGXX:1:12206:8024:16777,NB501259:25:HYMKWBGXX:2:12110:9575:5704,NB501259:25:HYMKWBGXX:4:21602:5405:13096,NB501259:25:HYMKWBGXX:4:21612:26081:13739,
1:195805819|195866944	1	195805819	195866944	6	0_6_1	40	0.231	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:13108:14893:10936,NB501259:25:HYMKWBGXX:2:22205:5785:10604,NB501259:25:HYMKWBGXX:4:11411:20518:5893,NB501259:25:HYMKWBGXX:3:21411:26560:15100,NB501259:25:HYMKWBGXX:4:23507:1599:17400,NB501259:25:HYMKWBGXX:2:13208:4880:7362,
1:201442093|201484941	1	201442093	201484941	2	2_2_0	5	0.444	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:11406:1936:16808,NB501259:25:HYMKWBGXX:4:12507:12633:1265,
1:206131433|206132501	1	206131433	206132501	1	1_1_0	4	0.333	intron	ENSRNOG00000018384,	-	NB501259:25:HYMKWBGXX:3:23512:18127:12904,
1:221158128|221158782	1	221158128	221158782	1	1_1_0	5150	0.000	exon	ENSRNOG00000062158,	-	NB501259:25:HYMKWBGXX:3:13603:16415:6206,
1:221158144|221158512	1	221158144	221158512	45	5_37_0	18072	0.005	exon	ENSRNOG00000062158,	-	NB501259:25:HYMKWBGXX:3:21604:17399:5711,NB501259:25:HYMKWBGXX:3:13503:11929:11929,NB501259:25:HYMKWBGXX:3:11604:17725:3511,NB501259:25:HYMKWBGXX:4:22403:8201:1784,NB501259:25:HYMKWBGXX:2:23204:13217:12111,NB501259:25:HYMKWBGXX:3:23608:19223:12968,NB501259:25:HYMKWBGXX:4:12407:15381:3392,NB501259:25:HYMKWBGXX:4:12501:15384:18492,NB501259:25:HYMKWBGXX:1:21107:17455:6336,NB501259:25:HYMKWBGXX:1:21112:5437:13726,NB501259:25:HYMKWBGXX:1:13211:5408:15760,NB501259:25:HYMKWBGXX:1:11211:1067:13203,NB501259:25:HYMKWBGXX:1:11212:26521:13200,NB501259:25:HYMKWBGXX:3:22504:17849:5734,NB501259:25:HYMKWBGXX:3:22504:14890:13462,NB501259:25:HYMKWBGXX:3:22506:11097:1289,NB501259:25:HYMKWBGXX:3:22512:16890:9696,NB501259:25:HYMKWBGXX:3:22611:20381:16616,NB501259:25:HYMKWBGXX:3:23405:19358:12020,NB501259:25:HYMKWBGXX:4:22605:13431:17586,NB501259:25:HYMKWBGXX:4:23407:7650:3709,NB501259:25:HYMKWBGXX:3:12510:14468:7197,NB501259:25:HYMKWBGXX:3:13408:1513:15914,NB501259:25:HYMKWBGXX:3:11402:25283:13616,NB501259:25:HYMKWBGXX:3:11506:4516:13945,NB501259:25:HYMKWBGXX:3:12402:22212:3043,NB501259:25:HYMKWBGXX:3:12404:20816:6011,NB501259:25:HYMKWBGXX:2:22105:4686:10234,NB501259:25:HYMKWBGXX:2:22201:22357:17590,NB501259:25:HYMKWBGXX:4:12608:14480:11183,NB501259:25:HYMKWBGXX:4:13408:19235:11067,NB501259:25:HYMKWBGXX:2:11205:24114:2112,NB501259:25:HYMKWBGXX:2:11303:7168:9721,NB501259:25:HYMKWBGXX:2:12207:23084:7556,NB501259:25:HYMKWBGXX:2:12207:21695:12703,NB501259:25:HYMKWBGXX:2:13106:7651:9809,NB501259:25:HYMKWBGXX:2:13207:21045:9923,NB501259:25:HYMKWBGXX:2:13212:18167:17485,NB501259:25:HYMKWBGXX:2:13212:3956:18863,NB501259:25:HYMKWBGXX:2:13304:16847:14361,NB501259:25:HYMKWBGXX:4:21411:23111:7771,NB501259:25:HYMKWBGXX:4:21503:19010:16839,NB501259:25:HYMKWBGXX:4:21607:1772:7143,NB501259:25:HYMKWBGXX:4:22501:14607:17627,NB501259:25:HYMKWBGXX:1:23201:16286:8548,
1:221158209|221158443	1	221158209	221158443	2	2_2_0	25524	0.000	exon	ENSRNOG00000062158,	-	NB501259:25:HYMKWBGXX:3:22610:19111:18927,NB501259:25:HYMKWBGXX:2:11105:17729:20119,
1:221158209|221158489	1	221158209	221158489	1	1_1_0	26549	0.000	exon	ENSRNOG00000062158,	-	NB501259:25:HYMKWBGXX:3:23406:14757:11496,
1:221158209|221158592	1	221158209	221158592	5	1_5_0	18515	0.001	exon	ENSRNOG00000062158,	-	NB501259:25:HYMKWBGXX:2:12204:3184:1330,NB501259:25:HYMKWBGXX:4:12403:5198:18291,NB501259:25:HYMKWBGXX:3:21510:16826:16633,NB501259:25:HYMKWBGXX:1:21110:15371:5622,NB501259:25:HYMKWBGXX:4:21510:11346:3795,
1:222619896|222621077	1	222619896	222621077	1	1_1_0	4	0.333	exon	ENSRNOG00000025061,	-	NB501259:25:HYMKWBGXX:2:22311:4899:8006,
1:233132065|233132843	1	233132065	233132843	1	1_1_0	7	0.222	intron	ENSRNOG00000013971,	-	NB501259:25:HYMKWBGXX:4:13503:11918:5587,
1:235703054|235724436	1	235703054	235724436	2	2_2_0	37	0.098	exon	ENSRNOG00000025539,	-	NB501259:25:HYMKWBGXX:4:13403:25415:6516,NB501259:25:HYMKWBGXX:1:23201:21077:5856,
1:235750193|235780409	1	235750193	235780409	1	1_1_0	26	0.071	exon	ENSRNOG00000025539,	-	NB501259:25:HYMKWBGXX:2:22204:12516:2547,
1:247922780|247960553	1	247922780	247960553	1	1_1_0	14	0.125	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:2:22207:19803:15946,
1:247944245|247945662	1	247944245	247945662	4	2_1_0	19	0.296	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:1:21203:7104:17490,NB501259:25:HYMKWBGXX:2:13105:7546:17061,NB501259:25:HYMKWBGXX:3:21610:20577:12972,NB501259:25:HYMKWBGXX:3:11509:16605:7590,
1:247944245|247960553	1	247944245	247960553	4	2_3_0	20	0.286	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:1:23303:16555:12443,NB501259:25:HYMKWBGXX:4:11603:15994:14142,NB501259:25:HYMKWBGXX:2:22109:2795:13910,NB501259:25:HYMKWBGXX:2:11108:24311:11666,
1:257191149|257192683	1	257191149	257192683	1	1_1_0	0	1	exon	ENSRNOG00000014276,	+	NB501259:25:HYMKWBGXX:2:12307:22894:2774,
1:259459399|259488326	1	259459399	259488326	1	1_1_0	25	0.074	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:23205:21149:14820,
1:260791756|260801171	1	260791756	260801171	1	1_1_0	13	0.133	exon	ENSRNOG00000042679,	+	NB501259:25:HYMKWBGXX:2:11101:8629:8185,
1:264674065|264692492	1	264674065	264692492	1	1_1_0	43	0.044	exon	ENSRNOG00000014482,	+	NB501259:25:HYMKWBGXX:4:12511:23702:16309,
1:264674065|264708786	1	264674065	264708786	1	0_1_1	30	0.062	exon	ENSRNOG00000014482,	+	NB501259:25:HYMKWBGXX:3:23602:18945:3650,
1:264677948|264702556	1	264677948	264702556	1	1_1_0	104	0.019	exon	ENSRNOG00000014482,	+	NB501259:25:HYMKWBGXX:2:22101:24729:2773,
1:275999821|276141673	1	275999821	276141673	1	1_1_0	1	0.667	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:22508:23653:1092,
1:276011500|276141673	1	276011500	276141673	9	6_7_0	1	0.947	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:22402:2104:7493,NB501259:25:HYMKWBGXX:1:21312:24910:6725,NB501259:25:HYMKWBGXX:1:11106:24231:15018,NB501259:25:HYMKWBGXX:3:12601:23812:17131,NB501259:25:HYMKWBGXX:2:11110:9780:15098,NB501259:25:HYMKWBGXX:2:11302:5703:18028,NB501259:25:HYMKWBGXX:4:11409:20996:2820,NB501259:25:HYMKWBGXX:3:11405:18599:15675,NB501259:25:HYMKWBGXX:2:21103:5893:12019,
1:278679022|278749829	1	278679022	278749829	1	1_1_0	7	0.222	exon	ENSRNOG00000017406,	+	NB501259:25:HYMKWBGXX:2:11104:2123:15298,
10:1392225|1451663	10	1392225	1451663	1	1_1_0	9	0.182	exon	ENSRNOG00000002912,	-	NB501259:25:HYMKWBGXX:4:13603:25946:14034,
10:9537151|9541815	10	9537151	9541815	1	1_1_0	19	0.095	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:13209:18909:18472,
10:13460955|13483091	10	13460955	13483091	2	2_2_0	43	0.085	exon	ENSRNOG00000006136,	-	NB501259:25:HYMKWBGXX:3:21501:8890:3665,NB501259:25:HYMKWBGXX:4:21401:15388:7846,
10:15925136|15926325	10	15925136	15926325	1	1_1_0	3	0.400	intron	ENSRNOG00000020644,	-	NB501259:25:HYMKWBGXX:3:11606:7932:11195,
10:16699071|16730140	10	16699071	16730140	2	2_2_0	29	0.121	exon	ENSRNOG00000020769,	-	NB501259:25:HYMKWBGXX:1:12205:15511:8108,NB501259:25:HYMKWBGXX:2:11104:17691:3724,
10:16724062|16730140	10	16724062	16730140	22	14_17_0	10	0.815	exon	ENSRNOG00000020769,	-	NB501259:25:HYMKWBGXX:3:21408:12029:1089,NB501259:25:HYMKWBGXX:1:22107:17141:15601,NB501259:25:HYMKWBGXX:1:12210:7613:13274,NB501259:25:HYMKWBGXX:1:13101:8901:4536,NB501259:25:HYMKWBGXX:4:22611:6221:9636,NB501259:25:HYMKWBGXX:4:23411:14834:16104,NB501259:25:HYMKWBGXX:4:23603:9731:4095,NB501259:25:HYMKWBGXX:3:13509:17198:10325,NB501259:25:HYMKWBGXX:4:21509:4421:16951,NB501259:25:HYMKWBGXX:4:21602:13051:15609,NB501259:25:HYMKWBGXX:4:21603:1273:6462,NB501259:25:HYMKWBGXX:1:22209:24160:10885,NB501259:25:HYMKWBGXX:2:22205:19123:14499,NB501259:25:HYMKWBGXX:3:23610:20909:1877,NB501259:25:HYMKWBGXX:4:11510:21454:3258,NB501259:25:HYMKWBGXX:4:11607:3017:7300,NB501259:25:HYMKWBGXX:3:21402:19318:13126,NB501259:25:HYMKWBGXX:1:12107:6648:1358,NB501259:25:HYMKWBGXX:3:13605:20540:12780,NB501259:25:HYMKWBGXX:2:12111:21712:2941,NB501259:25:HYMKWBGXX:2:13307:1237:12475,NB501259:25:HYMKWBGXX:4:21610:16399:19801,
10:18359720|18435415	10	18359720	18435415	1	1_1_0	1	0.667	exon	ENSRNOG00000005042,	-	NB501259:25:HYMKWBGXX:4:22406:25528:1938,
10:21041234|21216881	10	21041234	21216881	2	2_2_0	12	0.250	exon	ENSRNOG00000027341,	-	NB501259:25:HYMKWBGXX:1:12205:11334:6455,NB501259:25:HYMKWBGXX:2:13204:11890:1196,
10:29318809|29319752	10	29318809	29319752	12	8_9_0	10	0.706	exon	ENSRNOG00000003936,	+	NB501259:25:HYMKWBGXX:4:11406:20455:18250,NB501259:25:HYMKWBGXX:1:22202:19843:6452,NB501259:25:HYMKWBGXX:1:22203:1978:18091,NB501259:25:HYMKWBGXX:3:22602:24217:20373,NB501259:25:HYMKWBGXX:4:23509:7029:4727,NB501259:25:HYMKWBGXX:3:11505:23201:17701,NB501259:25:HYMKWBGXX:4:22409:18898:14170,NB501259:25:HYMKWBGXX:4:11403:2101:9101,NB501259:25:HYMKWBGXX:1:22105:19337:13587,NB501259:25:HYMKWBGXX:1:13207:13503:20082,NB501259:25:HYMKWBGXX:3:22508:20182:2354,NB501259:25:HYMKWBGXX:4:13503:2380:14636,
10:30980709|30993573	10	30980709	30993573	1	1_1_0	3	0.400	exon	ENSRNOG00000005406,	+	NB501259:25:HYMKWBGXX:2:12208:7669:8456,
10:42539581|42550525	10	42539581	42550525	1	1_1_0	35	0.054	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:22612:25239:2494,
10:48659695|48680787	10	48659695	48680787	1	1_1_0	45	0.043	exon	ENSRNOG00000055246,	-	NB501259:25:HYMKWBGXX:3:11606:18793:8232,
10:48688808|48714344	10	48688808	48714344	1	1_1_0	56	0.034	exon	ENSRNOG00000055246,	-	NB501259:25:HYMKWBGXX:3:22502:23502:5984,
10:57508985|57541484	10	57508985	57541484	4	2_3_0	16	0.333	exon	ENSRNOG00000005015,	+	NB501259:25:HYMKWBGXX:3:22502:9214:16192,NB501259:25:HYMKWBGXX:3:23407:5507:10436,NB501259:25:HYMKWBGXX:3:23412:2216:18491,NB501259:25:HYMKWBGXX:3:13409:9256:13053,
10:61461420|61498597	10	61461420	61498597	1	1_1_0	33	0.057	exon	ENSRNOG00000002755,	-	NB501259:25:HYMKWBGXX:2:12109:17125:5255,
10:62566642|62609205	10	62566642	62609205	5	5_1_0	39	0.204	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:11505:20880:10866,NB501259:25:HYMKWBGXX:2:23107:6475:17032,NB501259:25:HYMKWBGXX:1:11107:13563:4788,NB501259:25:HYMKWBGXX:2:21312:2630:3093,NB501259:25:HYMKWBGXX:2:12307:14476:11353,
10:63908528|63915032	10	63908528	63915032	1	1_1_0	149	0.013	exon	ENSRNOG00000005290,	+	NB501259:25:HYMKWBGXX:3:21601:23906:6317,
10:67594109|67622435	10	67594109	67622435	1	1_1_0	8	0.200	exon	ENSRNOG00000004093,	+	NB501259:25:HYMKWBGXX:2:22310:18982:1205,
10:71546978|71557193	10	71546978	71557193	1	1_1_0	0	1	exon	ENSRNOG00000034013,	+	NB501259:25:HYMKWBGXX:1:21202:20706:18684,
10:81793533|81805332	10	81793533	81805332	1	1_1_0	71	0.027	exon	ENSRNOG00000002749,	+	NB501259:25:HYMKWBGXX:1:13111:4436:6804,
10:81794106|81801844	10	81794106	81801844	1	1_1_0	105	0.019	exon	ENSRNOG00000002749,	+	NB501259:25:HYMKWBGXX:2:12201:16645:8934,
10:92356282|92374255	10	92356282	92374255	1	1_1_0	31	0.061	exon	ENSRNOG00000005133,	+	NB501259:25:HYMKWBGXX:2:13310:18225:17551,
10:92474821|92476192	10	92474821	92476192	3	2_3_0	31	0.162	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:23205:18781:14257,NB501259:25:HYMKWBGXX:2:23305:11073:4760,NB501259:25:HYMKWBGXX:2:13306:5375:12459,
10:93451477|93483645	10	93451477	93483645	1	1_1_0	19	0.095	exon	ENSRNOG00000006285,	+	NB501259:25:HYMKWBGXX:2:21304:5657:13068,
10:94388808|94389910	10	94388808	94389910	2	2_1_0	91	0.042	exon	ENSRNOG00000009006,	-	NB501259:25:HYMKWBGXX:2:11205:11066:16222,NB501259:25:HYMKWBGXX:1:23106:24604:6105,
10:95265354|95268582	10	95265354	95268582	1	1_1_0	41	0.047	exon	ENSRNOG00000047296,	-	NB501259:25:HYMKWBGXX:3:23408:13741:19936,
