circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:195805819|195866944	1	195805819	195866944	8	1_7_0	35	0.314	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:21611:15959:18426,NB501259:26:HYTWLBGXX:1:23102:21672:3761,NB501259:26:HYTWLBGXX:4:23510:10891:13619,NB501259:26:HYTWLBGXX:4:12409:3455:6746,NB501259:26:HYTWLBGXX:2:12106:16357:19468,NB501259:26:HYTWLBGXX:4:21507:8994:10530,NB501259:26:HYTWLBGXX:1:13104:3109:2022,NB501259:26:HYTWLBGXX:2:23104:17257:6369,
1:198932174|198934500	1	198932174	198934500	3	2_2_1	5	0.545	intron	ENSRNOG00000018877,	+	NB501259:26:HYTWLBGXX:3:21505:10371:16536,NB501259:26:HYTWLBGXX:2:11307:12870:12551,NB501259:26:HYTWLBGXX:1:13109:3624:8653,
1:202547323|202564738	1	202547323	202564738	1	1_1_0	4	0.333	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:23311:16976:13613,
1:204959173|204961691	1	204959173	204961691	1	1_1_0	10	0.167	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:4:11402:2814:18463,
1:214562895|214581660	1	214562895	214581660	1	1_1_0	12	0.143	exon	ENSRNOG00000019534,	+	NB501259:26:HYTWLBGXX:1:13209:6765:2642,
1:220047471|220049075	1	220047471	220049075	1	1_1_0	6	0.250	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:13302:4120:4197,
1:221158144|221158512	1	221158144	221158512	74	6_51_0	43910	0.003	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:1:11109:17323:18868,NB501259:26:HYTWLBGXX:1:11202:12590:20168,NB501259:26:HYTWLBGXX:1:11310:21051:12428,NB501259:26:HYTWLBGXX:1:12103:8744:14736,NB501259:26:HYTWLBGXX:1:12205:4884:3769,NB501259:26:HYTWLBGXX:3:22407:25340:5035,NB501259:26:HYTWLBGXX:1:22212:2204:3943,NB501259:26:HYTWLBGXX:1:22212:9231:8700,NB501259:26:HYTWLBGXX:1:22312:11899:17965,NB501259:26:HYTWLBGXX:1:23109:12136:14565,NB501259:26:HYTWLBGXX:1:23304:6784:7528,NB501259:26:HYTWLBGXX:1:23310:25887:18018,NB501259:26:HYTWLBGXX:4:12612:21129:13090,NB501259:26:HYTWLBGXX:4:13404:22031:1825,NB501259:26:HYTWLBGXX:4:13506:11371:2392,NB501259:26:HYTWLBGXX:4:22604:13526:6294,NB501259:26:HYTWLBGXX:4:23402:1743:19486,NB501259:26:HYTWLBGXX:4:23407:15426:5246,NB501259:26:HYTWLBGXX:4:23412:18219:16173,NB501259:26:HYTWLBGXX:3:12506:25030:10950,NB501259:26:HYTWLBGXX:3:13408:2136:7166,NB501259:26:HYTWLBGXX:3:13505:18778:20178,NB501259:26:HYTWLBGXX:3:13512:7359:11396,NB501259:26:HYTWLBGXX:3:11412:16047:13762,NB501259:26:HYTWLBGXX:3:11501:25532:16423,NB501259:26:HYTWLBGXX:3:11504:22568:14774,NB501259:26:HYTWLBGXX:3:11605:3005:20097,NB501259:26:HYTWLBGXX:3:11607:21697:6228,NB501259:26:HYTWLBGXX:3:12404:3050:6258,NB501259:26:HYTWLBGXX:3:12410:11462:14252,NB501259:26:HYTWLBGXX:4:11408:19894:14271,NB501259:26:HYTWLBGXX:4:11610:4748:18100,NB501259:26:HYTWLBGXX:4:12502:10276:7683,NB501259:26:HYTWLBGXX:1:12110:5937:5429,NB501259:26:HYTWLBGXX:1:12203:20682:12931,NB501259:26:HYTWLBGXX:3:21504:13198:12656,NB501259:26:HYTWLBGXX:3:21607:4636:9250,NB501259:26:HYTWLBGXX:3:22401:20554:13691,NB501259:26:HYTWLBGXX:3:22402:16379:8645,NB501259:26:HYTWLBGXX:3:22411:19442:7785,NB501259:26:HYTWLBGXX:2:11101:17095:4734,NB501259:26:HYTWLBGXX:2:11206:12883:1110,NB501259:26:HYTWLBGXX:2:11301:22199:19216,NB501259:26:HYTWLBGXX:2:11305:2211:16006,NB501259:26:HYTWLBGXX:2:11308:15397:1143,NB501259:26:HYTWLBGXX:3:23407:12324:5170,NB501259:26:HYTWLBGXX:3:23504:18332:10229,NB501259:26:HYTWLBGXX:3:23506:12367:13932,NB501259:26:HYTWLBGXX:3:23507:18291:3207,NB501259:26:HYTWLBGXX:3:23606:3671:19682,NB501259:26:HYTWLBGXX:3:23609:24087:9158,NB501259:26:HYTWLBGXX:2:12209:16139:7601,NB501259:26:HYTWLBGXX:2:12211:24508:8397,NB501259:26:HYTWLBGXX:2:12312:25543:16201,NB501259:26:HYTWLBGXX:2:13104:22490:1817,NB501259:26:HYTWLBGXX:2:13202:10309:5305,NB501259:26:HYTWLBGXX:2:13211:19991:8226,NB501259:26:HYTWLBGXX:2:13301:7966:9908,NB501259:26:HYTWLBGXX:4:21404:14320:15141,NB501259:26:HYTWLBGXX:4:21409:8107:19524,NB501259:26:HYTWLBGXX:4:21503:15599:2522,NB501259:26:HYTWLBGXX:4:21603:22078:6359,NB501259:26:HYTWLBGXX:4:22405:15064:1286,NB501259:26:HYTWLBGXX:2:21210:5563:16410,NB501259:26:HYTWLBGXX:2:21304:10516:7677,NB501259:26:HYTWLBGXX:2:21308:11912:6418,NB501259:26:HYTWLBGXX:2:21308:25498:18858,NB501259:26:HYTWLBGXX:2:22206:5256:11498,NB501259:26:HYTWLBGXX:1:21207:11513:15520,NB501259:26:HYTWLBGXX:1:21305:22471:5864,NB501259:26:HYTWLBGXX:1:22103:23481:18478,NB501259:26:HYTWLBGXX:2:22208:23762:11978,NB501259:26:HYTWLBGXX:2:22210:5893:14154,NB501259:26:HYTWLBGXX:2:22303:22201:9198,
1:221158144|221158790	1	221158144	221158790	5	3_2_0	25137	0.000	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:4:11607:13133:19014,NB501259:26:HYTWLBGXX:2:22209:5065:3443,NB501259:26:HYTWLBGXX:1:11201:8076:1724,NB501259:26:HYTWLBGXX:3:21406:24711:4267,NB501259:26:HYTWLBGXX:2:22311:3507:8796,
1:221158209|221158443	1	221158209	221158443	2	2_2_0	74911	0.000	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:3:13404:6363:7834,NB501259:26:HYTWLBGXX:2:21210:22866:9948,
1:221158209|221158592	1	221158209	221158592	3	1_2_0	51697	0.000	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:4:22404:5681:9636,NB501259:26:HYTWLBGXX:2:23306:18029:12807,NB501259:26:HYTWLBGXX:2:21208:21393:17433,
1:221158272|221158489	1	221158272	221158489	2	1_1_0	96352	0.000	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:1:12112:5095:7967,NB501259:26:HYTWLBGXX:2:23212:15909:2436,
1:235653121|235656288	1	235653121	235656288	2	2_2_0	26	0.133	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:3:23612:10522:9203,NB501259:26:HYTWLBGXX:4:22403:1485:4667,
1:235750193|235780409	1	235750193	235780409	1	1_1_0	28	0.067	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:4:22611:4320:11719,
1:235759864|235764346	1	235759864	235764346	1	1_1_0	18	0.100	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:2:21112:20913:9711,
1:242127551|242128129	1	242127551	242128129	1	1_1_0	0	1	intron	ENSRNOG00000015213,	-	NB501259:26:HYTWLBGXX:1:12105:13304:10397,
1:244714474|244757847	1	244714474	244757847	3	1_2_0	40	0.130	exon	ENSRNOG00000011931,	+	NB501259:26:HYTWLBGXX:4:23509:18658:5262,NB501259:26:HYTWLBGXX:3:13510:20921:19851,NB501259:26:HYTWLBGXX:3:12606:3531:2335,
1:256263404|256337357	1	256263404	256337357	1	1_1_0	4	0.333	exon	ENSRNOG00000036601,	+	NB501259:26:HYTWLBGXX:1:11304:9227:7838,
1:259450673|259469398	1	259450673	259469398	1	1_0_1	39	0.049	exon	ENSRNOG00000015658,	-	NB501259:26:HYTWLBGXX:4:21611:25154:19605,
1:259459399|259489683	1	259459399	259489683	2	2_2_0	14	0.222	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:13605:3822:15234,NB501259:26:HYTWLBGXX:3:23401:12185:6200,
1:260484266|260507970	1	260484266	260507970	4	1_1_0	30	0.211	exon	ENSRNOG00000013443,	-	NB501259:26:HYTWLBGXX:1:22302:25663:18925,NB501259:26:HYTWLBGXX:4:13601:13645:11724,NB501259:26:HYTWLBGXX:3:21509:24729:9063,NB501259:26:HYTWLBGXX:2:11103:10688:3139,
1:260760901|260761262	1	260760901	260761262	2	2_2_0	9	0.308	intron	ENSRNOG00000042679,	+	NB501259:26:HYTWLBGXX:1:23211:6546:15314,NB501259:26:HYTWLBGXX:3:23402:20830:19676,
1:260791756|260801171	1	260791756	260801171	1	1_1_0	11	0.154	exon	ENSRNOG00000042679,	+	NB501259:26:HYTWLBGXX:2:23308:20931:1637,
1:264674065|264684424	1	264674065	264684424	1	1_1_0	27	0.069	exon	ENSRNOG00000014482,	+	NB501259:26:HYTWLBGXX:2:23210:20139:16267,
1:264674065|264692492	1	264674065	264692492	1	1_1_0	34	0.056	exon	ENSRNOG00000014482,	+	NB501259:26:HYTWLBGXX:4:11505:6739:15975,
1:267378101|267409237	1	267378101	267409237	1	1_1_0	5	0.286	exon	ENSRNOG00000011339,	+	NB501259:26:HYTWLBGXX:1:13201:15345:3065,
1:274328313|274333440	1	274328313	274333440	1	1_1_0	28	0.067	exon	ENSRNOG00000014173,	+	NB501259:26:HYTWLBGXX:2:21207:3494:4832,
1:274700623|274718538	1	274700623	274718538	1	1_1_0	43	0.044	exon	ENSRNOG00000015339,	+	NB501259:26:HYTWLBGXX:3:12508:19463:16295,
1:275999821|276141673	1	275999821	276141673	1	1_1_0	1	0.667	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:13610:17569:10278,
1:276011500|276141673	1	276011500	276141673	11	9_7_0	7	0.759	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:11608:11271:9313,NB501259:26:HYTWLBGXX:4:12403:17161:4989,NB501259:26:HYTWLBGXX:1:11211:10154:15089,NB501259:26:HYTWLBGXX:3:21410:20079:13591,NB501259:26:HYTWLBGXX:2:11210:3906:3195,NB501259:26:HYTWLBGXX:3:23401:3634:9392,NB501259:26:HYTWLBGXX:3:23509:7002:14030,NB501259:26:HYTWLBGXX:2:22105:18471:9890,NB501259:26:HYTWLBGXX:1:13202:23561:6027,NB501259:26:HYTWLBGXX:4:11509:18599:11551,NB501259:26:HYTWLBGXX:1:21304:14219:2822,
1:278679022|278749829	1	278679022	278749829	1	1_1_0	14	0.125	exon	ENSRNOG00000017406,	+	NB501259:26:HYTWLBGXX:1:21104:3236:8134,
10:8725042|8726047	10	8725042	8726047	1	1_1_0	105	0.019	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:12102:24067:2759,
10:16706378|16730140	10	16706378	16730140	3	1_2_1	13	0.316	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:3:12510:25134:8652,NB501259:26:HYTWLBGXX:1:11201:25061:9187,NB501259:26:HYTWLBGXX:1:21204:11539:10000,
10:16724062|16725151	10	16724062	16725151	4	3_3_0	124	0.061	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:3:13609:5091:8206,NB501259:26:HYTWLBGXX:3:21601:8559:17114,NB501259:26:HYTWLBGXX:1:13107:11391:1968,NB501259:26:HYTWLBGXX:2:23204:23573:16936,
10:16724062|16730140	10	16724062	16730140	35	19_18_0	22	0.761	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:22207:15614:10366,NB501259:26:HYTWLBGXX:1:22307:16334:13461,NB501259:26:HYTWLBGXX:1:23108:4143:11633,NB501259:26:HYTWLBGXX:1:23110:15958:9483,NB501259:26:HYTWLBGXX:4:22511:12798:19255,NB501259:26:HYTWLBGXX:3:11603:15343:10189,NB501259:26:HYTWLBGXX:1:11307:6267:3058,NB501259:26:HYTWLBGXX:2:11303:18759:6758,NB501259:26:HYTWLBGXX:3:22611:17017:1524,NB501259:26:HYTWLBGXX:4:21405:2374:3928,NB501259:26:HYTWLBGXX:4:21604:21197:4780,NB501259:26:HYTWLBGXX:2:21111:23518:8424,NB501259:26:HYTWLBGXX:2:21212:21881:8651,NB501259:26:HYTWLBGXX:1:12211:16213:13598,NB501259:26:HYTWLBGXX:1:13203:19124:3924,NB501259:26:HYTWLBGXX:1:21209:13450:13611,NB501259:26:HYTWLBGXX:1:22203:4907:18146,NB501259:26:HYTWLBGXX:2:23105:11575:3507,NB501259:26:HYTWLBGXX:1:22209:14319:19887,NB501259:26:HYTWLBGXX:4:12608:1989:18099,NB501259:26:HYTWLBGXX:4:23508:5939:9264,NB501259:26:HYTWLBGXX:3:13407:15490:14002,NB501259:26:HYTWLBGXX:3:13601:14130:8382,NB501259:26:HYTWLBGXX:3:12504:3386:3543,NB501259:26:HYTWLBGXX:4:11408:19305:19076,NB501259:26:HYTWLBGXX:4:12502:23814:9158,NB501259:26:HYTWLBGXX:1:12204:15381:15255,NB501259:26:HYTWLBGXX:3:22502:20599:13501,NB501259:26:HYTWLBGXX:3:22508:15717:2907,NB501259:26:HYTWLBGXX:4:13611:14540:11353,NB501259:26:HYTWLBGXX:2:21203:17969:17857,NB501259:26:HYTWLBGXX:2:21211:5430:5454,NB501259:26:HYTWLBGXX:1:13109:18198:12079,NB501259:26:HYTWLBGXX:2:23107:2620:13741,NB501259:26:HYTWLBGXX:2:23212:19148:11628,
10:16769713|16774652	10	16769713	16774652	2	2_1_0	1	0.800	exon	ENSRNOG00000003269,	-	NB501259:26:HYTWLBGXX:4:13512:21344:10278,NB501259:26:HYTWLBGXX:3:23608:10895:20021,
