circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:99510577|99533851	1	99510577	99533851	2	1_1_0	2	0.667	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:4:12505:3532:9495,NB501259:26:HYTWLBGXX:4:12610:14960:9246,
1:100956380|100957253	1	100956380	100957253	1	1_1_0	14	0.125	exon	ENSRNOG00000026163,	-	NB501259:26:HYTWLBGXX:3:11408:11745:16591,
1:102527975|102614134	1	102527975	102614134	2	1_1_0	7	0.364	exon	ENSRNOG00000011488,	-	NB501259:26:HYTWLBGXX:3:22410:10619:6444,NB501259:26:HYTWLBGXX:4:13509:3510:16230,
1:112253443|112436794	1	112253443	112436794	1	1_1_0	22	0.083	exon	ENSRNOG00000014862,	-	NB501259:26:HYTWLBGXX:3:13606:9928:17573,
1:116643750|116660509	1	116643750	116660509	1	1_1_0	142	0.014	exon	ENSRNOG00000015734,	+	NB501259:26:HYTWLBGXX:2:22306:15323:19650,
1:116729463|116742443	1	116729463	116742443	7	1_4_1	61	0.187	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:22103:9800:10245,NB501259:26:HYTWLBGXX:1:12110:4780:10943,NB501259:26:HYTWLBGXX:3:23506:16477:1786,NB501259:26:HYTWLBGXX:3:23603:24159:14578,NB501259:26:HYTWLBGXX:3:13607:18051:19344,NB501259:26:HYTWLBGXX:1:21204:19656:1356,NB501259:26:HYTWLBGXX:2:11102:5062:10612,
1:116742400|116753295	1	116742400	116753295	7	5_1_0	26	0.350	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:13501:10788:19660,NB501259:26:HYTWLBGXX:3:12406:3574:3094,NB501259:26:HYTWLBGXX:4:21611:8507:12245,NB501259:26:HYTWLBGXX:1:22206:24145:17498,NB501259:26:HYTWLBGXX:1:23301:19711:13617,NB501259:26:HYTWLBGXX:4:13412:19930:9524,NB501259:26:HYTWLBGXX:3:13509:3025:18047,
1:116742400|116755128	1	116742400	116755128	2	1_1_0	58	0.065	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:13502:18861:4208,NB501259:26:HYTWLBGXX:4:23410:18009:7342,
1:120860173|120955517	1	120860173	120955517	3	3_3_0	52	0.103	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:21610:2327:2105,NB501259:26:HYTWLBGXX:4:22501:20217:3513,NB501259:26:HYTWLBGXX:2:13301:6959:18009,
1:120893965|120955517	1	120893965	120955517	1	1_1_0	21	0.087	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:13612:12780:1381,
1:120895187|120926055	1	120895187	120926055	1	1_1_0	10	0.167	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:11101:12739:12307,
1:120895187|120951785	1	120895187	120951785	1	1_1_0	28	0.067	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:12404:16241:3836,
1:121786859|121848757	1	121786859	121848757	2	2_1_0	31	0.114	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:13211:5116:20212,NB501259:26:HYTWLBGXX:1:11105:21890:13787,
1:122409656|122417464	1	122409656	122417464	2	1_2_0	43	0.085	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:21507:9338:17025,NB501259:26:HYTWLBGXX:4:13609:22164:2425,
1:122605870|122678378	1	122605870	122678378	34	19_17_0	38	0.642	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:11101:5718:15715,NB501259:26:HYTWLBGXX:1:12303:6341:15224,NB501259:26:HYTWLBGXX:1:12308:16112:6519,NB501259:26:HYTWLBGXX:4:21601:11253:2950,NB501259:26:HYTWLBGXX:4:21601:17773:15852,NB501259:26:HYTWLBGXX:4:22404:22518:6605,NB501259:26:HYTWLBGXX:1:23208:21083:10048,NB501259:26:HYTWLBGXX:3:21410:25393:14392,NB501259:26:HYTWLBGXX:4:12601:11155:8268,NB501259:26:HYTWLBGXX:3:22603:15838:3976,NB501259:26:HYTWLBGXX:3:22607:3329:14849,NB501259:26:HYTWLBGXX:3:12612:7779:11867,NB501259:26:HYTWLBGXX:3:11402:8150:15756,NB501259:26:HYTWLBGXX:3:11510:18935:4031,NB501259:26:HYTWLBGXX:3:11510:19072:19138,NB501259:26:HYTWLBGXX:2:12306:4516:11757,NB501259:26:HYTWLBGXX:2:13301:25157:18070,NB501259:26:HYTWLBGXX:2:21107:2931:12539,NB501259:26:HYTWLBGXX:1:11210:11880:18848,NB501259:26:HYTWLBGXX:1:13301:1846:7339,NB501259:26:HYTWLBGXX:3:21610:17109:17408,NB501259:26:HYTWLBGXX:3:22501:20405:17344,NB501259:26:HYTWLBGXX:4:12512:7579:10026,NB501259:26:HYTWLBGXX:4:11611:5147:7804,NB501259:26:HYTWLBGXX:4:12402:13988:2273,NB501259:26:HYTWLBGXX:4:12504:12134:1173,NB501259:26:HYTWLBGXX:3:23505:25836:7080,NB501259:26:HYTWLBGXX:3:23608:17490:8052,NB501259:26:HYTWLBGXX:3:12506:10009:8351,NB501259:26:HYTWLBGXX:3:12611:24032:19788,NB501259:26:HYTWLBGXX:3:13508:4383:18857,NB501259:26:HYTWLBGXX:2:11303:9692:9360,NB501259:26:HYTWLBGXX:2:13212:21326:6331,NB501259:26:HYTWLBGXX:2:13312:23412:18096,
1:122613645|122680102	1	122613645	122680102	14	12_2_8	27	0.509	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:21404:18934:15581,NB501259:26:HYTWLBGXX:3:21401:3863:16337,NB501259:26:HYTWLBGXX:3:21607:3974:18632,NB501259:26:HYTWLBGXX:3:21608:6355:8766,NB501259:26:HYTWLBGXX:4:11405:11852:19876,NB501259:26:HYTWLBGXX:4:12409:16367:7017,NB501259:26:HYTWLBGXX:3:12601:22201:10628,NB501259:26:HYTWLBGXX:3:13406:22472:1764,NB501259:26:HYTWLBGXX:2:22207:9314:14395,NB501259:26:HYTWLBGXX:2:22209:20180:18681,NB501259:26:HYTWLBGXX:2:12103:2640:4460,NB501259:26:HYTWLBGXX:4:23609:5326:13092,NB501259:26:HYTWLBGXX:2:23107:7753:13932,NB501259:26:HYTWLBGXX:1:22106:21817:7892,
1:128513529|128576607	1	128513529	128576607	2	2_0_2	6	0.400	exon	ENSRNOG00000023274,	-	NB501259:26:HYTWLBGXX:4:21401:19450:5746,NB501259:26:HYTWLBGXX:2:12201:24792:8479,
1:131552706|131577776	1	131552706	131577776	2	2_1_0	3	0.571	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:13401:4124:3115,NB501259:26:HYTWLBGXX:1:11201:25111:13473,
1:136672898|136675861	1	136672898	136675861	1	1_1_0	4	0.333	exon	ENSRNOG00000011160,	-	NB501259:26:HYTWLBGXX:4:13606:2165:9827,
1:144710109|144726484	1	144710109	144726484	1	1_1_0	4	0.333	exon	ENSRNOG00000032723,	+	NB501259:26:HYTWLBGXX:2:11102:9963:1539,
1:151218854|151226199	1	151218854	151226199	2	2_2_0	55	0.068	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:11303:3731:6581,NB501259:26:HYTWLBGXX:3:11605:5783:7254,
1:157470071|157490006	1	157470071	157490006	10	4_7_0	41	0.328	exon	ENSRNOG00000009891,	-	NB501259:26:HYTWLBGXX:4:21505:12856:19489,NB501259:26:HYTWLBGXX:4:13412:12985:11253,NB501259:26:HYTWLBGXX:3:23403:6047:6046,NB501259:26:HYTWLBGXX:3:13508:5745:10552,NB501259:26:HYTWLBGXX:4:23510:14669:19219,NB501259:26:HYTWLBGXX:1:22310:24036:16044,NB501259:26:HYTWLBGXX:3:22407:4844:18947,NB501259:26:HYTWLBGXX:2:11111:12203:9744,NB501259:26:HYTWLBGXX:2:12207:21550:16180,NB501259:26:HYTWLBGXX:4:23410:14189:17985,
1:161668656|161681442	1	161668656	161681442	4	1_4_0	10	0.444	exon	ENSRNOG00000011151,	+	NB501259:26:HYTWLBGXX:3:23404:6827:9666,NB501259:26:HYTWLBGXX:1:13103:9591:7419,NB501259:26:HYTWLBGXX:4:12403:6954:10072,NB501259:26:HYTWLBGXX:2:11304:26378:7276,
1:165564153|165568457	1	165564153	165568457	1	1_1_0	19	0.095	exon	ENSRNOG00000018042,	-	NB501259:26:HYTWLBGXX:1:21201:4533:6300,
1:167254585|167269761	1	167254585	167269761	6	5_5_0	35	0.255	exon	ENSRNOG00000020347,	-	NB501259:26:HYTWLBGXX:1:13207:16895:7345,NB501259:26:HYTWLBGXX:3:23607:22331:4656,NB501259:26:HYTWLBGXX:3:11408:8641:17328,NB501259:26:HYTWLBGXX:3:11411:16407:11209,NB501259:26:HYTWLBGXX:3:12410:17234:6683,NB501259:26:HYTWLBGXX:4:23403:15709:8220,
1:185233419|185252682	1	185233419	185252682	2	1_1_0	19	0.174	exon	ENSRNOG00000020479,	+	NB501259:26:HYTWLBGXX:4:21510:26369:8038,NB501259:26:HYTWLBGXX:2:22309:12591:5611,
1:188510274|188530025	1	188510274	188530025	2	1_1_0	7	0.364	exon	ENSRNOG00000016063,	+	NB501259:26:HYTWLBGXX:1:22309:21247:4213,NB501259:26:HYTWLBGXX:2:13305:21876:3177,
1:190980864|190991049	1	190980864	190991049	1	1_1_0	0	1	exon	ENSRNOG00000025940,	+	NB501259:26:HYTWLBGXX:3:21602:13703:16098,
1:193078527|193078943	1	193078527	193078943	1	1_1_0	4	0.333	intron	ENSRNOG00000024737,	+	NB501259:26:HYTWLBGXX:1:12209:20640:2841,
1:194864350|194917768	1	194864350	194917768	9	2_8_0	27	0.400	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:21403:23067:17509,NB501259:26:HYTWLBGXX:4:12609:16886:12490,NB501259:26:HYTWLBGXX:1:22312:26616:9850,NB501259:26:HYTWLBGXX:3:22603:6827:2635,NB501259:26:HYTWLBGXX:3:13401:17618:1648,NB501259:26:HYTWLBGXX:3:13504:16841:13332,NB501259:26:HYTWLBGXX:2:23107:17991:3827,NB501259:26:HYTWLBGXX:2:11108:8205:19642,NB501259:26:HYTWLBGXX:4:22605:20861:17179,
1:195009269|195011851	1	195009269	195011851	3	3_2_0	32	0.158	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:23308:6299:4229,NB501259:26:HYTWLBGXX:2:13201:14072:5427,NB501259:26:HYTWLBGXX:1:12308:11771:19125,
1:195657722|195665942	1	195657722	195665942	10	1_7_0	26	0.435	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:13507:6905:4582,NB501259:26:HYTWLBGXX:1:13210:10833:7140,NB501259:26:HYTWLBGXX:1:13307:7720:1531,NB501259:26:HYTWLBGXX:4:11607:6390:16966,NB501259:26:HYTWLBGXX:3:22607:19777:12813,NB501259:26:HYTWLBGXX:1:22112:20182:12839,NB501259:26:HYTWLBGXX:3:11611:15705:16766,NB501259:26:HYTWLBGXX:3:12504:6055:9882,NB501259:26:HYTWLBGXX:2:22106:24923:5260,NB501259:26:HYTWLBGXX:4:23511:15122:10817,
1:195664768|195852244	1	195664768	195852244	1	1_1_0	36	0.053	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:21612:2766:9686,
1:195665691|195805915	1	195665691	195805915	4	1_1_0	83	0.088	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:11108:18352:12788,NB501259:26:HYTWLBGXX:1:22206:16918:7403,NB501259:26:HYTWLBGXX:3:21405:20576:8453,NB501259:26:HYTWLBGXX:3:13406:13869:14515,
1:195675546|195805915	1	195675546	195805915	3	1_2_0	29	0.171	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:23409:9919:10463,NB501259:26:HYTWLBGXX:1:12111:14751:11503,NB501259:26:HYTWLBGXX:2:13306:15756:10235,
1:195833189|195840151	1	195833189	195840151	9	6_2_0	45	0.286	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:12504:18431:7089,NB501259:26:HYTWLBGXX:3:13608:15775:15658,NB501259:26:HYTWLBGXX:1:22302:1198:17594,NB501259:26:HYTWLBGXX:1:23106:16465:5082,NB501259:26:HYTWLBGXX:4:12506:24840:15943,NB501259:26:HYTWLBGXX:3:12611:25715:15450,NB501259:26:HYTWLBGXX:2:23201:3534:9067,NB501259:26:HYTWLBGXX:1:21304:3628:17914,NB501259:26:HYTWLBGXX:2:21107:15063:18162,
1:214933395|214938246	1	214933395	214938246	1	0_1_1	2	0.500	exon	ENSRNOG00000020021,	+	NB501259:26:HYTWLBGXX:1:13212:17370:20198,
1:216443147|216443699	1	216443147	216443699	6	4_2_0	37	0.245	intron	ENSRNOG00000020532,	-	NB501259:26:HYTWLBGXX:3:13612:1293:17413,NB501259:26:HYTWLBGXX:4:11502:13399:7927,NB501259:26:HYTWLBGXX:3:22602:5834:6280,NB501259:26:HYTWLBGXX:4:23407:17185:7305,NB501259:26:HYTWLBGXX:3:23509:3336:7559,NB501259:26:HYTWLBGXX:2:21103:16976:1852,
1:219577024|219638528	1	219577024	219638528	1	1_1_0	3	0.400	exon	ENSRNOG00000019145,	-	NB501259:26:HYTWLBGXX:4:23512:1503:13768,
1:219592036|219638528	1	219592036	219638528	1	1_1_0	12	0.143	exon	ENSRNOG00000019145,	-	NB501259:26:HYTWLBGXX:1:22108:8478:20077,
1:221155395|221158443	1	221155395	221158443	5	4_1_0	34832	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:21203:22026:10328,NB501259:26:HYTWLBGXX:3:21403:10282:2846,NB501259:26:HYTWLBGXX:4:13609:10770:3732,NB501259:26:HYTWLBGXX:2:23111:5401:3757,NB501259:26:HYTWLBGXX:2:23311:10476:3583,
1:221158144|221158512	1	221158144	221158512	72	7_44_1	39794	0.004	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:4:21607:12169:17689,NB501259:26:HYTWLBGXX:1:22306:1721:5225,NB501259:26:HYTWLBGXX:1:23203:25799:16943,NB501259:26:HYTWLBGXX:1:23206:23398:16427,NB501259:26:HYTWLBGXX:1:23306:13611:11321,NB501259:26:HYTWLBGXX:3:13402:25915:4740,NB501259:26:HYTWLBGXX:3:13603:26738:3213,NB501259:26:HYTWLBGXX:3:13604:1387:3229,NB501259:26:HYTWLBGXX:2:11104:3630:4324,NB501259:26:HYTWLBGXX:2:11307:17101:7252,NB501259:26:HYTWLBGXX:2:12304:24747:2672,NB501259:26:HYTWLBGXX:1:11201:9364:9669,NB501259:26:HYTWLBGXX:1:11203:1287:12665,NB501259:26:HYTWLBGXX:1:11204:26661:12661,NB501259:26:HYTWLBGXX:1:12301:24749:15895,NB501259:26:HYTWLBGXX:1:12304:6545:9769,NB501259:26:HYTWLBGXX:1:13206:7006:6927,NB501259:26:HYTWLBGXX:1:13302:7710:19413,NB501259:26:HYTWLBGXX:1:13303:21243:19467,NB501259:26:HYTWLBGXX:4:22504:18927:1854,NB501259:26:HYTWLBGXX:1:22301:24941:10999,NB501259:26:HYTWLBGXX:1:22303:17548:19278,NB501259:26:HYTWLBGXX:1:22312:26033:17342,NB501259:26:HYTWLBGXX:1:23106:4274:5746,NB501259:26:HYTWLBGXX:1:23205:9419:10635,NB501259:26:HYTWLBGXX:1:23210:19258:6931,NB501259:26:HYTWLBGXX:3:21405:14461:5549,NB501259:26:HYTWLBGXX:3:21407:23087:10036,NB501259:26:HYTWLBGXX:3:21408:3050:7310,NB501259:26:HYTWLBGXX:3:21504:4735:8979,NB501259:26:HYTWLBGXX:3:21605:20753:5442,NB501259:26:HYTWLBGXX:3:22401:25954:11751,NB501259:26:HYTWLBGXX:4:12607:9218:6026,NB501259:26:HYTWLBGXX:4:13410:17947:1232,NB501259:26:HYTWLBGXX:4:13511:3344:4524,NB501259:26:HYTWLBGXX:4:13607:9584:4061,NB501259:26:HYTWLBGXX:4:11509:5542:12089,NB501259:26:HYTWLBGXX:3:22604:11119:2545,NB501259:26:HYTWLBGXX:3:23610:2364:14066,NB501259:26:HYTWLBGXX:3:12604:10322:18379,NB501259:26:HYTWLBGXX:3:13507:9957:10513,NB501259:26:HYTWLBGXX:2:22307:22032:18505,NB501259:26:HYTWLBGXX:2:23101:11947:4457,NB501259:26:HYTWLBGXX:2:23211:7640:3440,NB501259:26:HYTWLBGXX:2:23308:5142:11286,NB501259:26:HYTWLBGXX:2:23308:22326:15090,NB501259:26:HYTWLBGXX:2:23309:12934:13964,NB501259:26:HYTWLBGXX:2:23312:21721:12458,NB501259:26:HYTWLBGXX:1:21205:11233:17160,NB501259:26:HYTWLBGXX:1:21303:6783:7152,NB501259:26:HYTWLBGXX:1:21303:13555:14857,NB501259:26:HYTWLBGXX:1:21308:22579:15709,NB501259:26:HYTWLBGXX:1:21311:8993:8533,NB501259:26:HYTWLBGXX:1:21312:7983:15032,NB501259:26:HYTWLBGXX:1:22107:18338:9135,NB501259:26:HYTWLBGXX:1:22204:2437:14970,NB501259:26:HYTWLBGXX:3:11402:14177:2696,NB501259:26:HYTWLBGXX:3:11411:13008:18178,NB501259:26:HYTWLBGXX:3:11501:8630:3412,NB501259:26:HYTWLBGXX:2:11104:16411:7522,NB501259:26:HYTWLBGXX:2:11106:4611:13550,NB501259:26:HYTWLBGXX:2:11204:17698:17842,NB501259:26:HYTWLBGXX:2:11206:4068:9626,NB501259:26:HYTWLBGXX:2:11307:24400:4924,NB501259:26:HYTWLBGXX:2:11309:5929:15897,NB501259:26:HYTWLBGXX:2:13110:20850:14259,NB501259:26:HYTWLBGXX:2:13202:11925:2441,NB501259:26:HYTWLBGXX:2:21111:10643:4600,NB501259:26:HYTWLBGXX:2:21204:8404:5404,NB501259:26:HYTWLBGXX:2:21206:23083:15421,NB501259:26:HYTWLBGXX:4:23407:6858:16938,NB501259:26:HYTWLBGXX:4:23502:16400:3750,
1:221158144|221158790	1	221158144	221158790	2	2_1_0	19789	0.000	exon	ENSRNOG00000062158,	-	NB501259:26:HYTWLBGXX:2:22202:3706:2119,NB501259:26:HYTWLBGXX:1:11310:1739:10924,
1:231411886|231415776	1	231411886	231415776	3	1_1_0	23	0.207	exon	ENSRNOG00000013239,	-	NB501259:26:HYTWLBGXX:4:13412:1853:16971,NB501259:26:HYTWLBGXX:1:22201:22801:18661,NB501259:26:HYTWLBGXX:3:11602:9286:19901,
1:235750193|235780409	1	235750193	235780409	2	1_1_0	31	0.114	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:3:21405:2399:7497,NB501259:26:HYTWLBGXX:1:21309:21965:7292,
1:244662043|244673865	1	244662043	244673865	1	0_1_1	17	0.105	exon	ENSRNOG00000011931,	+	NB501259:26:HYTWLBGXX:3:23601:6781:5343,
1:247931326|247960553	1	247931326	247960553	6	4_2_0	18	0.400	exon	ENSRNOG00000026942,	-	NB501259:26:HYTWLBGXX:2:13102:16438:10919,NB501259:26:HYTWLBGXX:2:13303:15783:1960,NB501259:26:HYTWLBGXX:1:13206:1416:8901,NB501259:26:HYTWLBGXX:1:13207:26776:8898,NB501259:26:HYTWLBGXX:2:12207:23571:6159,NB501259:26:HYTWLBGXX:2:12212:4762:9139,
1:260791756|260801171	1	260791756	260801171	4	3_4_0	4	0.667	exon	ENSRNOG00000042679,	+	NB501259:26:HYTWLBGXX:3:11405:3154:4749,NB501259:26:HYTWLBGXX:2:21102:5335:20064,NB501259:26:HYTWLBGXX:2:21307:16381:3685,NB501259:26:HYTWLBGXX:1:12212:17296:14562,
1:264044019|264066989	1	264044019	264066989	3	2_3_0	174	0.033	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:3:12509:10733:12768,NB501259:26:HYTWLBGXX:3:11512:4990:18525,NB501259:26:HYTWLBGXX:1:12306:2992:8470,
1:264674065|264689905	1	264674065	264689905	2	2_2_0	26	0.133	exon	ENSRNOG00000014482,	+	NB501259:26:HYTWLBGXX:3:11601:14788:8960,NB501259:26:HYTWLBGXX:2:21101:1845:7393,
1:264682394|264688964	1	264682394	264688964	2	2_2_0	67	0.056	exon	ENSRNOG00000014482,	+	NB501259:26:HYTWLBGXX:1:22206:8047:4696,NB501259:26:HYTWLBGXX:2:22106:12124:3716,
1:270073075|270093865	1	270073075	270093865	2	1_2_0	11	0.267	exon	ENSRNOG00000011313,	-	NB501259:26:HYTWLBGXX:3:11602:10806:7611,NB501259:26:HYTWLBGXX:3:11409:21140:2521,
1:275999821|276141673	1	275999821	276141673	6	3_5_0	0	1	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:13206:21577:6597,NB501259:26:HYTWLBGXX:4:21411:11567:2666,NB501259:26:HYTWLBGXX:1:21111:4478:13402,NB501259:26:HYTWLBGXX:2:13205:19191:19726,NB501259:26:HYTWLBGXX:2:21201:12070:13948,NB501259:26:HYTWLBGXX:2:21310:25785:12215,
1:276011500|276141673	1	276011500	276141673	13	8_9_0	0	1	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:11306:5879:16619,NB501259:26:HYTWLBGXX:1:13305:25332:7305,NB501259:26:HYTWLBGXX:4:21408:13344:8883,NB501259:26:HYTWLBGXX:1:22303:14024:10613,NB501259:26:HYTWLBGXX:4:13406:12892:2338,NB501259:26:HYTWLBGXX:4:12403:6728:2972,NB501259:26:HYTWLBGXX:3:13510:14762:4061,NB501259:26:HYTWLBGXX:2:12311:22813:5377,NB501259:26:HYTWLBGXX:4:23407:17434:1055,NB501259:26:HYTWLBGXX:4:23412:18195:2289,NB501259:26:HYTWLBGXX:2:21308:3989:14790,NB501259:26:HYTWLBGXX:2:21310:9535:9670,NB501259:26:HYTWLBGXX:2:21312:7866:15074,
1:278580846|278620822	1	278580846	278620822	4	2_1_0	1	0.889	exon	ENSRNOG00000017406,	+	NB501259:26:HYTWLBGXX:4:11409:20637:2959,NB501259:26:HYTWLBGXX:1:11112:24542:3256,NB501259:26:HYTWLBGXX:1:23203:25208:4490,NB501259:26:HYTWLBGXX:2:11302:21165:19569,
10:16724062|16725151	10	16724062	16725151	6	1_2_0	94	0.113	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:22203:16823:18124,NB501259:26:HYTWLBGXX:2:11204:21353:6668,NB501259:26:HYTWLBGXX:4:11601:20911:16447,NB501259:26:HYTWLBGXX:1:21108:19087:2075,NB501259:26:HYTWLBGXX:2:21303:13219:12847,NB501259:26:HYTWLBGXX:2:21305:7020:16219,
10:16724062|16730140	10	16724062	16730140	13	6_7_0	22	0.542	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:13204:5210:3577,NB501259:26:HYTWLBGXX:4:21409:18287:16301,NB501259:26:HYTWLBGXX:4:21412:15273:6023,NB501259:26:HYTWLBGXX:3:23603:20428:20081,NB501259:26:HYTWLBGXX:2:23312:14928:14313,NB501259:26:HYTWLBGXX:1:22109:3686:16579,NB501259:26:HYTWLBGXX:1:22203:22273:6764,NB501259:26:HYTWLBGXX:4:21509:15399:5252,NB501259:26:HYTWLBGXX:4:11511:25783:3111,NB501259:26:HYTWLBGXX:3:22509:9315:5443,NB501259:26:HYTWLBGXX:2:11306:7056:8896,NB501259:26:HYTWLBGXX:2:12109:11088:14028,NB501259:26:HYTWLBGXX:4:22612:4784:19860,
10:18359720|18435415	10	18359720	18435415	2	2_2_0	5	0.444	exon	ENSRNOG00000005042,	-	NB501259:26:HYTWLBGXX:1:11203:11560:17640,NB501259:26:HYTWLBGXX:1:22210:6046:9987,
10:28118642|28118924	10	28118642	28118924	1	1_1_0	3	0.400	intron	ENSRNOG00000003680,	+	NB501259:26:HYTWLBGXX:3:13405:19593:18223,
10:29318809|29319752	10	29318809	29319752	15	11_8_0	7	0.811	exon	ENSRNOG00000003936,	+	NB501259:26:HYTWLBGXX:1:11302:23035:2413,NB501259:26:HYTWLBGXX:1:22212:12975:15564,NB501259:26:HYTWLBGXX:3:21508:19226:3218,NB501259:26:HYTWLBGXX:4:13401:19475:14835,NB501259:26:HYTWLBGXX:3:22612:4130:10441,NB501259:26:HYTWLBGXX:3:23407:4808:14600,NB501259:26:HYTWLBGXX:1:22102:14668:18124,NB501259:26:HYTWLBGXX:3:11608:16375:11509,NB501259:26:HYTWLBGXX:2:12107:21911:4879,NB501259:26:HYTWLBGXX:2:12310:10835:8997,NB501259:26:HYTWLBGXX:1:12308:24984:12745,NB501259:26:HYTWLBGXX:1:23202:10962:13708,NB501259:26:HYTWLBGXX:3:21408:8544:15944,NB501259:26:HYTWLBGXX:2:13101:22561:20067,NB501259:26:HYTWLBGXX:2:21204:14495:18011,
10:30980709|30988908	10	30980709	30988908	1	1_1_0	2	0.500	exon	ENSRNOG00000005406,	+	NB501259:26:HYTWLBGXX:3:13403:14809:14865,
10:30980709|30993573	10	30980709	30993573	3	2_2_0	5	0.545	exon	ENSRNOG00000005406,	+	NB501259:26:HYTWLBGXX:2:12111:21713:18641,NB501259:26:HYTWLBGXX:1:23306:14222:8059,NB501259:26:HYTWLBGXX:2:12101:4652:6521,
10:32599793|32637288	10	32599793	32637288	2	2_1_0	7	0.364	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:23212:12400:16337,NB501259:26:HYTWLBGXX:2:23110:11067:12464,
