Name	Description	female_mean	female_median	male_mean	male_median
ENSG00000237973.1	MTCO1P12	174.43859375	91.75	197.08928571428572	101.8
ENSG00000229344.1	MTCO2P12	50.64346875	25.64	60.222978021978015	28.08
ENSG00000240409.1	MTATP8P1	27.451015625	19.97	33.01374175824176	23.61
ENSG00000248527.1	MTATP6P1	6770.76015625	6709.0	6876.651703296702	6732.0
ENSG00000198744.5	MTCO3P12	147.72996875	42.6	105.81456593406594	37.28
ENSG00000268663.1	WBP1LP6	0.08524296875000001	0.06901	0.08940664835164835	0.06681000000000001
ENSG00000273547.1	OR4F16	0.062344843750000004	0.049260000000000005	0.07739725274725276	0.05929
ENSG00000283574.1	RP11-206L10.17	0.0	0.0	0.0	0.0
ENSG00000229376.3	CICP3	0.22545734374999998	0.1954	0.2149825714285714	0.1755
ENSG00000228327.3	RP11-206L10.2	0.7375756249999998	0.6212	0.6963534615384616	0.5785
ENSG00000223181.1	RNU6-1199P	0.0438109375	0.0	0.04625769230769231	0.0
ENSG00000229905.1	RP11-206L10.4	0.078264375	0.05072	0.09017263736263736	0.05991000000000001
ENSG00000237491.8	RP11-206L10.9	0.6561504687499999	0.6176	0.5823098351648351	0.5697
ENSG00000230092.7	RP11-206L10.8	0.6357082812499999	0.5584	0.5547743406593406	0.4782
ENSG00000177757.2	FAM87B	0.32680437500000004	0.3019	0.32380434065934066	0.2776
ENSG00000228794.8	LINC01128	4.658262499999999	4.32	4.7667186813186815	4.671
ENSG00000225880.5	LINC00115	2.3681296875	2.074	2.1764258241758245	2.0580000000000003
ENSG00000230368.2	FAM41C	0.16384453125	0.1361	0.14793565934065933	0.1138
ENSG00000234711.1	TUBB8P11	0.18433499999999997	0.1643	0.18217554945054942	0.1559
ENSG00000283040.1	FAM166AP3	0.07909546875000001	0.05767000000000001	0.07637269230769232	0.05706
ENSG00000272438.1	RP11-54O7.16	0.5670276562500001	0.5255	0.633321153846154	0.5098
ENSG00000230699.2	RP11-54O7.1	0.32981875	0.3264	0.34415791208791213	0.298
ENSG00000241180.1	RP11-54O7.2	0.0524375	0.0	0.019843956043956043	0.0
ENSG00000223764.2	RP11-54O7.3	0.66510578125	0.6068	0.7427134065934065	0.6098
ENSG00000187634.11	SAMD11	1.4121390625	1.08	1.3067144505494506	1.067
ENSG00000188976.10	NOC2L	26.572796875	26.51	26.394296703296703	26.92
ENSG00000187961.13	KLHL17	4.5160640625	4.323	4.451184615384615	4.376
ENSG00000187583.10	PLEKHN1	0.1651621875	0.1245	0.16973153846153846	0.1391
ENSG00000187642.9	PERM1	0.16245953125	0.1394	0.16646236263736264	0.131
ENSG00000272512.1	RP11-54O7.17	4.67265625	3.902	3.92929945054945	3.449
ENSG00000188290.10	HES4	30.4595	26.29	34.39596703296703	33.45
ENSG00000187608.8	ISG15	71.93196875	21.96	29.96915934065934	23.34
ENSG00000231702.2	RP11-54O7.10	0.240825	0.1337	0.2560532967032967	0.1743
ENSG00000224969.1	RP11-54O7.11	0.8607328125	0.7440000000000001	0.7889539560439561	0.7259
ENSG00000188157.14	AGRN	15.173234375	14.54	15.46026923076923	15.13
ENSG00000217801.9	RP11-465B22.3	1.6676796875000002	1.506	1.5775791208791206	1.5219999999999998
ENSG00000273443.1	RP11-54O7.18	0.38245984375	0.2688	0.3327937912087912	0.2177
ENSG00000237330.2	RNF223	0.08638359375000002	0.05578	0.08543906593406593	0.06632
ENSG00000131591.17	C1orf159	6.8894062499999995	6.702000000000001	7.266914835164836	7.435
ENSG00000223823.1	LINC01342	0.107538125	0.07664	0.10303351648351648	0.06867000000000001
ENSG00000207730.3	MIR200B	0.08665624999999999	0.0	0.06059835164835165	0.0
ENSG00000207607.3	MIR200A	0.0416421875	0.0	0.06027692307692307	0.0
ENSG00000198976.1	MIR429	0.11234687499999998	0.0	0.07267802197802198	0.0
ENSG00000272141.1	RP11-465B22.8	0.12192609374999999	0.09044	0.10703884615384616	0.07808
ENSG00000205231.1	TTLL10-AS1	0.150403921875	0.07072	0.1327831098901099	0.06586
ENSG00000162571.13	TTLL10	0.3595785625	0.09406	0.24553714835164833	0.09929
ENSG00000186891.13	TNFRSF18	0.25441484375	0.1749	0.3078348901098901	0.2404
ENSG00000186827.10	TNFRSF4	0.54838640625	0.4132	0.5430098901098901	0.4516
ENSG00000078808.16	SDF4	52.33296875	52.33296875	51.6254010989011	51.45
ENSG00000176022.4	B3GALT6	10.300843749999999	9.879	11.35303846153846	11.53
ENSG00000184163.3	C1QTNF12	0.784178125	0.7004	0.7999802197802198	0.6753
ENSG00000260179.1	RP5-902P8.12	0.537445	0.4984	0.45076060439560434	0.3987
ENSG00000160087.20	UBE2J2	13.228984375	14.33	13.275923076923076	13.55
ENSG00000230415.1	LINC01786	4.96896875	4.961	4.710363186813187	4.414
ENSG00000162572.20	SCNN1D	12.385156249999998	12.385156249999998	12.36959340659341	12.32
ENSG00000131584.18	ACAP3	100.96946875	99.74	109.25375274725273	112.9
ENSG00000278073.1	MIR6726	0.07763281250000001	0.0	0.07660494505494506	0.0
ENSG00000169972.11	PUSL1	6.432015625	6.769	7.088269230769231	7.051
ENSG00000127054.20	INTS11	25.473328125000002	26.51	24.97231868131868	25.13
ENSG00000283712.1	MIR6727	0.09010156250000001	0.0	0.0607	0.0
ENSG00000240731.1	RP5-890O3.9	8.418078125000001	8.417	7.914752747252748	7.443
ENSG00000224051.6	CPTP	13.47021875	13.89	14.006692307692306	14.18
ENSG00000169962.4	TAS1R3	0.52798859375	0.4867	0.4924707142857142	0.4657
ENSG00000107404.19	DVL1	61.481249999999996	65.22	65.07901098901098	67.92
ENSG00000284372.1	MIR6808	0.0564765625	0.0	0.04235274725274725	0.0
ENSG00000162576.16	MXRA8	13.344765625	13.344765625	13.166296703296704	13.11
ENSG00000175756.13	AURKAIP1	70.65546875000001	70.95	77.47384615384615	78.59
ENSG00000223663.2	NDUFB4P8	0.31220000000000003	0.2954	0.28576879120879123	0.2459
ENSG00000221978.11	CCNL2	50.26359375	52.82	46.63559340659341	44.84
ENSG00000224870.6	RP4-758J18.2	10.121609375	10.121609375	10.838395604395602	10.54
ENSG00000242485.5	MRPL20	49.9399375	52.08	52.100362637362636	54.34
ENSG00000272455.1	RP4-758J18.13	4.711109375	4.456	4.357636263736263	4.282
ENSG00000235098.8	ANKRD65	13.472328124999999	12.43	14.740373626373625	13.99
ENSG00000225905.1	RP4-758J18.7	2.4017703125	2.068	2.5455736263736264	2.269
ENSG00000205116.3	TMEM88B	6.748596875	4.3610000000000015	9.956806593406593	6.1629999999999985
ENSG00000225285.1	LINC01770	0.8515421875	0.6788	0.8385483516483515	0.7641
ENSG00000179403.11	VWA1	13.979921875	12.34	15.452181318681316	13.03
ENSG00000215915.9	ATAD3C	1.6928203125	1.123	1.7169241758241756	1.37
ENSG00000160072.19	ATAD3B	11.059421875000002	10.74	10.804642857142857	10.91
ENSG00000197785.13	ATAD3A	8.816984375	8.81	8.932461538461538	8.77
ENSG00000205090.8	TMEM240	19.97359375	18.81	22.478785714285717	23.69
ENSG00000160075.11	SSU72	35.438328125	35.66	37.230423076923074	39.22
ENSG00000215014.4	RP5-832C2.5	1.8129984375	1.707	1.775692307692308	1.716
ENSG00000274481.1	RP11-345P4.11	0.10109796875	0.07439	0.0954712087912088	0.06883
ENSG00000228594.3	FNDC10	13.79059375	12.87	13.824950549450547	13.69
ENSG00000272106.1	RP11-345P4.9	40.593765625	39.07	42.480840659340664	44.84
ENSG00000197530.12	MIB2	26.0793125	25.11	27.330681318681318	27.15
ENSG00000189409.13	MMP23B	0.15257765625	0.1296	0.16949269230769232	0.1358
ENSG00000248333.8	CDK11B	14.987000000000002	14.83	15.124763736263738	15.124763736263738
ENSG00000272004.1	RP11-345P4.10	0.0519265625	0.0	0.05593571428571428	0.0
ENSG00000189339.11	SLC35E2B	12.89340625	12.21	11.9247489010989	11.45
ENSG00000269737.2	RP11-345P4.6	0.7787424999999999	0.7787424999999999	0.6486178571428571	0.5082
ENSG00000215914.4	MMP23A	0.18343609375	0.1189	0.21523906593406594	0.1671
ENSG00000008128.22	CDK11A	6.598046875	6.598046875	6.353352197802197	6.019
ENSG00000227775.3	RP1-283E3.4	3.8287203125	3.59	3.943744505494506	3.664
ENSG00000215790.6	SLC35E2	2.27959375	2.006	2.341207692307692	2.009
ENSG00000008130.15	NADK	10.92159375	10.92159375	10.939917582417582	11.0
ENSG00000078369.17	GNB1	195.10890625000002	195.0	203.20203296703298	202.5
ENSG00000231050.1	RP1-140A9.1	1.890340625	1.832	2.0108060439560442	1.986
ENSG00000169885.9	CALML6	1.052678125	1.006	0.9830924725274724	0.9711
ENSG00000178821.12	TMEM52	1.3549249999999997	1.163	1.3027521978021979	1.155
ENSG00000142609.17	CFAP74	2.6565807812499997	2.0380000000000003	2.3049273076923074	1.831
ENSG00000233542.1	RP11-547D24.1	0.5756621875	0.5756621875	0.6598236813186814	0.6008
ENSG00000187730.8	GABRD	48.940125	43.27	54.88440439560439	55.0
ENSG00000226969.1	RP11-547D24.3	0.0113246875	0.0	0.006335	0.0
ENSG00000067606.16	PRKCZ	27.046078124999998	22.99	28.35050714285714	28.08
ENSG00000271806.1	RP5-892K4.1	0.26518995312500004	0.1168	0.11070321428571428	0.09573
ENSG00000182873.5	PRKCZ-AS1	6.891475	5.728	5.645560439560439	5.296
ENSG00000162585.16	FAAP20	4.762328125	4.524	4.978241758241758	4.812
ENSG00000234396.3	RP11-181G12.4	0.24222421875	0.1614	0.19695324175824175	0.1439
ENSG00000157933.9	SKI	27.378125	29.25	28.17076373626374	29.07
ENSG00000116151.13	MORN1	2.116790625	1.907	1.945281868131868	1.875
ENSG00000272161.1	RP4-713A8.1	0.8963515624999999	0.8335	0.669536978021978	0.6003
ENSG00000269896.2	RP4-740C4.5	2.1964125	2.208	2.047311703296703	1.85
ENSG00000272420.1	RP4-740C4.7	6.901471875	6.8610000000000015	6.406025274725275	6.546
ENSG00000157916.19	RER1	20.9195625	20.8	20.17074725274725	20.63
ENSG00000157911.9	PEX10	15.693031249999999	15.85	16.152791208791207	16.86
ENSG00000149527.17	PLCH2	11.349917187500001	10.99	12.52106263736264	11.81
ENSG00000224387.1	RP3-395M20.2	0.9041384375000001	0.7141	0.900982967032967	0.6368
ENSG00000229393.1	RP3-395M20.3	1.04542640625	0.8629	0.9736212087912086	0.6716
ENSG00000157881.13	PANK4	10.8348125	9.876	11.329115384615385	11.46
ENSG00000197921.5	HES5	12.748457812500002	8.549	13.237509340659342	10.53
ENSG00000272449.1	RP3-395M20.12	10.671453125	10.32	11.3558478021978	10.34
ENSG00000238164.6	RP3-395M20.8	0.3576196875	0.3064	0.2958813736263736	0.2424
ENSG00000157873.17	TNFRSF14	8.382109375	6.956	7.289164835164836	6.78
ENSG00000225931.3	RP3-395M20.7	0.07863796875000001	0.04991	0.05277560439560441	0.03923
ENSG00000228037.1	RP3-395M20.9	0.35845812499999996	0.2583	0.2626095054945055	0.2078
ENSG00000157870.14	FAM213B	29.412343749999998	29.44	30.80541758241759	32.3
ENSG00000142606.15	MMEL1	0.78616171875	0.6605	0.7803477472527475	0.6563
ENSG00000237058.1	RP13-436F16.1	0.1437796875	0.0	0.187821978021978	0.0
ENSG00000215912.12	TTC34	1.1329234375000001	0.7156	0.8475290109890109	0.6603
ENSG00000283259.1	ABC14-1188822O7.1	0.103896875	0.06252	0.09838225274725278	0.038110000000000005
ENSG00000233234.1	RP11-740P5.2	0.0	0.0	0.0004601648351648351	0.0
ENSG00000231630.1	RP11-740P5.3	0.0021665625	0.0	0.00261945054945055	0.0
ENSG00000169717.6	ACTRT2	0.00970234375	0.0	0.017438351648351648	0.0
ENSG00000177133.10	LINC00982	18.444890625	16.68	18.09075824175824	16.0
ENSG00000142611.16	PRDM16	4.0935468749999995	3.506	3.486301098901099	3.465
ENSG00000283572.1	MIR4251	0.0	0.0	0.002460989010989011	0.0
ENSG00000226286.1	RP1-163G9.2	0.0250828125	0.0	0.02975384615384615	0.0
ENSG00000279839.1	RP11-193J6.1	0.049529078125	0.03305	0.04552938461538462	0.0317
ENSG00000272235.1	RP11-22L13.1	0.46811640625	0.3866	0.4208466483516483	0.3584
ENSG00000130762.14	ARHGEF16	0.7817984375	0.6816	0.7905220329670329	0.606
ENSG00000272088.1	RP11-168F9.2	0.08658484375	0.0	0.07301752747252745	0.0
ENSG00000162591.15	MEGF6	1.7243187500000001	1.606	1.5392313186813185	1.38
ENSG00000207776.1	MIR551A	0.0	0.0	0.0	0.0
ENSG00000238260.1	RP11-46F15.2	4.60784375	4.325	4.104985714285715	3.941
ENSG00000158109.14	TPRG1L	96.28359375000001	93.52	105.27838461538462	105.3
ENSG00000116213.15	WRAP73	11.179578125	11.65	11.1015989010989	11.32
ENSG00000078900.14	TP73	0.7160665625	0.2827	0.4566871978021978	0.2464
ENSG00000227589.1	RP5-1092A11.5	0.0173221875	0.0	0.0042227472527472535	0.0
ENSG00000235131.1	RP5-1092A11.2	0.027731093749999998	0.0	0.0584787912087912	0.0
ENSG00000227372.11	TP73-AS1	7.879156249999999	8.243	7.477990659340659	7.662000000000001
ENSG00000162592.9	CCDC27	0.04030046875	0.03137	0.03419117582417582	0.02445
ENSG00000235169.7	SMIM1	0.8365554687500001	0.6735	0.7907417582417582	0.6920000000000001
ENSG00000130764.9	LRRC47	19.53421875	19.33	20.419236263736266	20.82
ENSG00000266075.2	RN7SL574P	0.23101875	0.1743	0.21479120879120878	0.16399999999999998
ENSG00000272153.1	RP1-286D6.5	1.581175	1.511	1.4673911538461537	1.391
ENSG00000116198.12	CEP104	6.779328125000001	6.89	6.75319945054945	6.622999999999998
ENSG00000169598.15	DFFB	5.772375	5.642	5.581713186813188	5.658
ENSG00000198912.10	C1orf174	7.485453125000001	7.575	7.419752747252748	7.633999999999999
ENSG00000236423.5	LINC01134	0.0885784375	0.07282000000000001	0.0894122032967033	0.06369
ENSG00000233304.6	LINC01346	0.0639500625	0.02951	0.04158497252747253	0.036410000000000005
ENSG00000226374.2	LINC01345	0.02059875	0.0	0.01097295054945055	0.0
ENSG00000229280.1	EEF1DP6	0.0152703125	0.0	0.0026263736263736266	0.0
ENSG00000235054.3	LINC01777	0.025677031250000006	0.0	0.006773802197802199	0.0
ENSG00000227169.2	RP1-37J18.1	0.0	0.0	0.001536868131868132	0.0
ENSG00000232596.2	LINC01646	0.0021764062500000004	0.0	0.001253131868131868	0.0
ENSG00000196581.10	AJAP1	7.8311546875	6.431	7.849081318681319	7.7120000000000015
ENSG00000231510.1	RP11-542C10.1	0.0025640625	0.0	0.0003466483516483516	0.0
ENSG00000260972.1	RP1-58B11.1	0.00466625	0.0	0.006013115384615383	0.0
ENSG00000283356.1	RP3-491M17.1	0.012037500000000001	0.0	0.000806043956043956	0.0
ENSG00000236948.2	RP11-154H17.1	0.74235546875	0.7668	0.7954230219780221	0.7287
ENSG00000264341.1	MIR4417	0.0	0.0	0.0	0.0
ENSG00000264101.1	MIR4689	0.0	0.0	0.006796703296703298	0.0
ENSG00000131697.17	NPHP4	6.9789171875000005	6.973	6.858141208791209	6.757999999999999
ENSG00000069424.14	KCNAB2	56.97925	60.69	62.08747802197802	65.4
ENSG00000116254.17	CHD5	9.477929687500001	8.33	9.185384065934066	7.899
ENSG00000116251.9	RPL22	84.9521875	86.01	91.87208791208792	95.19
ENSG00000226944.1	RP1-120G22.11	0.55572640625	0.418	0.4983485164835165	0.4389
ENSG00000158286.12	RNF207	5.34278125	5.216	5.088702747252747	4.985
ENSG00000116237.15	ICMT	21.574484374999997	20.56	21.91908241758242	21.88
ENSG00000225077.2	LINC00337	0.1141128125	0.09296	0.12528917582417584	0.1092
ENSG00000173673.7	HES3	0.01547625	0.0	0.008232637362637364	0.0
ENSG00000158292.6	GPR153	4.5064328125	4.1960000000000015	4.904343956043956	4.549
ENSG00000097021.19	ACOT7	54.33475	54.33475	57.736928571428564	59.0
ENSG00000069812.11	HES2	0.0154865	0.004985	0.01165664835164835	0.006108
ENSG00000187017.15	ESPN	0.34175656249999997	0.3441	0.3616564285714286	0.3582
ENSG00000265392.1	MIR4252	0.0	0.0	0.0026104395604395606	0.0
ENSG00000231868.1	RP1-202O8.2	0.00781515625	0.0	0.010350000000000002	0.0
ENSG00000215788.9	TNFRSF25	19.683078125	19.683078125	18.419373626373627	17.16
ENSG00000171680.21	PLEKHG5	13.868859375	13.65	13.26258021978022	11.8
ENSG00000162408.10	NOL9	4.9423593750000006	5.0360000000000005	4.704551648351648	4.694
ENSG00000253022.1	RNU6-731P	0.028221875	0.0	0.006418131868131867	0.0
ENSG00000229519.2	RP11-58A11.2	0.15934984375	0.1153	0.1435269230769231	0.1058
ENSG00000173662.20	TAS1R1	0.17871703125	0.1777	0.15773295054945055	0.1549
ENSG00000204859.12	ZBTB48	11.184359375000001	11.78	10.807708791208793	11.2
ENSG00000162413.16	KLHL21	17.371984375	17.27	16.83680769230769	16.23
ENSG00000116273.5	PHF13	7.959812500000001	7.907999999999999	8.030388461538461	8.302999999999999
ENSG00000041988.15	THAP3	7.6576875	7.768	7.807835164835167	8.016
ENSG00000007923.15	DNAJC11	10.152875	9.769	10.073070879120879	10.29
ENSG00000228750.6	LINC01672	0.025921374999999997	0.0	0.010935478021978022	0.0
ENSG00000237436.1	RP11-312B8.1	0.3689084375	0.3344	0.40589626373626375	0.3491
ENSG00000171735.18	CAMTA1	14.152890625	14.152890625	14.174549450549451	13.8
ENSG00000227950.1	RP11-312B8.2	0.029605625000000003	0.0	0.020300659340659343	0.0
ENSG00000237365.1	RP11-334N17.1	0.00268	0.0	0.014519395604395604	0.0
ENSG00000207056.1	RNU1-8P	0.028268750000000002	0.0	0.020875329670329672	0.0
ENSG00000237402.1	CAMTA1-IT1	0.147355625	0.1091	0.16385664835164834	0.1207
ENSG00000237728.2	RP3-453P22.2	0.007684999999999999	0.0	0.008148186813186813	0.0
ENSG00000225126.1	RP4-549F15.1	0.05801953124999999	0.0	0.054836263736263734	0.0
ENSG00000270171.1	RP11-338N10.1	1.431071875	1.365	1.4800801098901102	1.403
ENSG00000270035.1	RP11-338N10.2	0.9643293749999999	0.8467	0.9766917582417582	0.8691
ENSG00000269978.1	RP11-338N10.3	1.766355625	1.596	1.9121296703296702	1.654
ENSG00000049245.12	VAMP3	40.642187500000006	33.85	41.56949999999999	36.92
ENSG00000269925.1	RP3-467L1.6	2.886115	2.886115	2.8601054945054947	2.775
ENSG00000049246.14	PER3	12.711515625	12.95	12.727450549450548	12.43
ENSG00000236266.1	RP3-467L1.4	0.7694171875	0.6661	0.8831280219780221	0.8347
ENSG00000049247.13	UTS2	0.1205178125	0.0	0.02810241758241758	0.0
ENSG00000049249.8	TNFRSF9	0.018315390625	0.004172	0.00919148901098901	0.00574
ENSG00000270330.1	RP5-892F13.2	0.0035210937500000004	0.0	0.005950989010989011	0.0
ENSG00000116288.12	PARK7	171.7653125	182.5	186.04148351648348	199.6
ENSG00000200344.1	Y_RNA	0.05958437500000001	0.0	0.06448956043956043	0.0
ENSG00000116285.12	ERRFI1	13.615640625	11.87	12.161098901098901	11.57
ENSG00000238290.1	RP11-431K24.1	0.17248984374999998	0.1349	0.17681126923076923	0.1483
ENSG00000232848.1	CTA-215D11.4	0.03290265625	0.0	0.03118901098901099	0.0
ENSG00000229305.1	RP11-431K24.2	0.0014935937500000001	0.0	0.0019335164835164837	0.0
ENSG00000227634.2	LINC01714	0.0060328125	0.0	0.0073018681318681306	0.0
ENSG00000200975.1	RNU1-7P	0.0	0.0	0.0013633516483516485	0.0
ENSG00000233645.1	RP11-431K24.4	0.00193796875	0.0	0.001693901098901099	0.0
ENSG00000251977.1	RNU6-991P	0.0067328125	0.0	0.001152197802197802	0.0
ENSG00000162426.14	SLC45A1	10.773234375000001	10.54	11.186175824175825	11.29
ENSG00000252254.1	Y_RNA	0.0308046875	0.0	0.039363736263736265	0.0
ENSG00000142599.17	RERE	23.545875000000002	25.15	23.198461538461533	23.16
ENSG00000232912.5	RP5-1115A15.1	0.31669453125	0.2765	0.2873617032967033	0.2571
ENSG00000221083.1	SNORA77	0.3426484375	0.3199	0.2945148351648351	0.2204
ENSG00000270282.1	RP5-1115A15.2	0.12507203125	0.08194	0.10626494505494505	0.06377000000000001
ENSG00000234619.1	RPL7P11	0.04110109375	0.0	0.032292802197802194	0.0
ENSG00000224315.2	RPL7P7	0.0426803125	0.0	0.055710109890109896	0.03485
ENSG00000222511.2	Y_RNA	0.0039578125	0.0	0.011275824175824177	0.0
ENSG00000226545.1	RP4-633I8.3	0.010123749999999999	0.0	0.014542637362637363	0.0
ENSG00000228423.2	RP4-633I8.4	0.028269843750000002	0.0	0.023022527472527473	0.0
ENSG00000229716.2	RPL23AP19	0.01800515625	0.0	0.009466703296703296	0.0
ENSG00000074800.13	ENO1	678.8828125	656.1	685.1546153846153	704.9
ENSG00000274258.1	MIR6728	0.03736250000000001	0.0	0.01867967032967033	0.0
ENSG00000236269.1	ENO1-IT1	0.15339078125	0.09135	0.11654686813186813	0.07624
ENSG00000230679.1	ENO1-AS1	0.6310521875	0.4758	0.6152595054945055	0.5152
ENSG00000201725.1	RNU6-304P	0.017465625	0.0	0.014453296703296703	0.0
ENSG00000238249.2	HMGN2P17	0.04861109375	0.03299	0.04133302197802198	0.02424
ENSG00000232208.2	RP3-477M7.5	0.13008890625	0.09425	0.11297274725274727	0.07389
ENSG00000232663.2	RP3-477M7.6	0.11022828125	0.0	0.02027824175824176	0.0
ENSG00000131686.14	CA6	0.011987796874999998	0.0	0.015538725274725274	0.0
ENSG00000265141.2	RN7SL451P	0.0	0.0	0.001898076923076923	0.0
ENSG00000197241.3	SLC2A7	0.0068676562500000005	0.0	0.00481826923076923	0.0
ENSG00000142583.17	SLC2A5	4.9141109375	2.6010000000000004	4.098351483516484	2.569
ENSG00000252404.1	SCARNA16	0.0	0.0	0.0013868131868131866	0.0
ENSG00000180758.11	GPR157	0.5357000000000001	0.3846	0.3912022527472528	0.3469
ENSG00000228526.6	MIR34AHG	1.660811875	1.406	1.3514393406593406	1.29
ENSG00000234546.3	LINC01759	0.49619625	0.3594	0.4125825824175825	0.3388
ENSG00000281937.1	RP3-510D11.4	0.1820405625	0.153	0.17516203296703295	0.1409
ENSG00000049239.12	H6PD	7.890593750000001	7.705	7.116874175824176	6.897
ENSG00000171621.13	SPSB1	6.4881093750000005	4.809	6.001288461538461	4.913
ENSG00000252956.1	RNA5SP40	0.0064859375	0.0	0.0034543956043956046	0.0
ENSG00000235263.1	RP13-392I16.1	0.02115625	0.0	0.025342637362637362	0.0
ENSG00000171612.6	SLC25A33	8.7111875	8.847000000000003	8.773208791208791	8.64
ENSG00000231181.1	RP13-15M17.1	0.48687109375	0.324	0.40741780219780216	0.3293
ENSG00000188807.12	TMEM201	4.9984375	4.935	4.9325763736263735	4.995
ENSG00000171608.15	PIK3CD	3.2603265624999995	2.825	2.9552895604395597	2.717
ENSG00000179840.5	PIK3CD-AS1	0.02069703125	0.0	0.025708236263736264	0.00914
ENSG00000233268.3	RP11-558F24.2	0.0070374999999999995	0.0	0.0029665384615384623	0.0
ENSG00000231789.2	PIK3CD-AS2	0.18652828124999998	0.09611	0.16297054945054945	0.1344
ENSG00000171603.16	CLSTN1	99.050625	92.54	99.21687362637361	104.0
ENSG00000271264.1	MZT1P1	0.006215625000000001	0.0	0.005504615384615385	0.0
ENSG00000280113.2	RP11-84A14.7	0.046454453125	0.03679	0.0500088846153846	0.04581
ENSG00000178585.14	CTNNBIP1	14.671468749999999	14.16	15.412884615384618	14.9
ENSG00000162441.11	LZIC	10.230812499999999	9.801	10.217758241758242	10.27
ENSG00000228150.1	RP11-84A14.4	0.2222434375	0.2102	0.22112972527472527	0.1899
ENSG00000173614.13	NMNAT1	2.8600984375	2.8960000000000004	2.7617703296703295	2.792
ENSG00000202415.1	RN7SKP269	0.08773390625000001	0.07205	0.1100676923076923	0.071
ENSG00000283611.1	RP11-84A14.6	0.13664421875	0.0861	0.14458807692307693	0.07543
ENSG00000265521.1	MIR5697	0.0	0.0	0.0	0.0
ENSG00000162444.11	RBP7	3.7627640625	2.74	5.298942857142857	2.9410000000000003
ENSG00000130939.18	UBE4B	12.396265625	13.13	12.40022527472527	12.41
ENSG00000224340.1	RP11-496H15.2	0.0135121875	0.0	0.009097637362637363	0.0
ENSG00000233623.2	PGAM1P11	0.01483875	0.0	0.011296593406593405	0.0
ENSG00000201746.1	RNU6-828P	0.052765625	0.0	0.04638956043956044	0.0
ENSG00000054523.17	KIF1B	44.222328125	44.34	45.97740109890109	46.2
ENSG00000264881.1	MIR1273D	0.0	0.0	0.0	0.0
ENSG00000199562.1	RNU6-37P	0.3345296875	0.2549	0.3193554945054945	0.2436
ENSG00000142657.20	PGD	42.2150625	38.26	36.1565989010989	36.72
