Name	Description	female_mean	female_median	male_mean	male_median
ENSG00000228327.3	RP11-206L10.2	2.6841428571428567	2.7525714285714287	2.919307142857143	2.813
ENSG00000223181.1	RNU6-1199P	0.0	0.0	0.04025714285714286	0.0
ENSG00000229905.1	RP11-206L10.4	0.04103714285714286	0.0	0.07071214285714286	0.06602000000000001
ENSG00000237491.8	RP11-206L10.9	0.6897	0.64215	0.7147785714285714	0.6735
ENSG00000230092.7	RP11-206L10.8	1.526042857142857	1.4450214285714287	1.1759857142857142	0.9964
ENSG00000177757.2	FAM87B	0.9782571428571428	0.9059785714285714	0.8388571428571429	0.8388571428571429
ENSG00000228794.8	LINC01128	8.837142857142858	7.432571428571428	8.838142857142858	8.838142857142858
ENSG00000225880.5	LINC00115	7.210428571428571	6.2515	7.652785714285713	7.798999999999999
ENSG00000230368.2	FAM41C	0.08961857142857142	0.06917	0.057222142857142846	0.05776
ENSG00000234711.1	TUBB8P11	0.19401285714285718	0.16630642857142858	0.09070857142857144	0.07148
ENSG00000283040.1	FAM166AP3	0.03947142857142857	0.019735714285714284	0.03422142857142857	0.0
ENSG00000272438.1	RP11-54O7.16	1.6264714285714288	1.3547357142857144	1.2679114285714286	0.7551
ENSG00000230699.2	RP11-54O7.1	1.1809514285714287	0.8983257142857144	0.9765257142857144	0.8798
ENSG00000241180.1	RP11-54O7.2	0.0	0.0	0.0	0.0
ENSG00000223764.2	RP11-54O7.3	16.7926	14.961300000000001	14.039407142857142	14.039407142857142
ENSG00000187634.11	SAMD11	19.82147142857143	19.160735714285714	18.275214285714284	19.06
ENSG00000188976.10	NOC2L	72.67142857142856	73.19571428571427	72.03428571428573	71.36
ENSG00000187961.13	KLHL17	16.874285714285712	15.992142857142856	18.62628571428571	17.72
ENSG00000187583.10	PLEKHN1	21.79537142857143	12.352185714285714	14.569199999999999	6.479
ENSG00000187642.9	PERM1	5.471328571428572	3.305164285714286	4.025514285714285	1.83
ENSG00000272512.1	RP11-54O7.17	14.578	8.571	7.8348714285714305	5.129
ENSG00000188290.10	HES4	45.47257142857143	38.31128571428572	38.642857142857146	33.35
ENSG00000187608.8	ISG15	40.30571428571428	42.03785714285714	34.19571428571429	27.43
ENSG00000231702.2	RP11-54O7.10	0.2923142857142857	0.14615714285714285	0.3816214285714286	0.3409
ENSG00000224969.1	RP11-54O7.11	0.36334857142857147	0.35502428571428574	0.415245	0.415245
ENSG00000188157.14	AGRN	42.63499999999999	31.07	43.17857142857143	24.07
ENSG00000217801.9	RP11-465B22.3	3.625557142857143	2.0910785714285716	2.5646999999999998	0.9192
ENSG00000273443.1	RP11-54O7.18	0.30533	0.271265	0.21103357142857143	0.07207000000000001
ENSG00000237330.2	RNF223	11.879524285714286	6.203912142857143	5.502205714285713	1.374
ENSG00000131591.17	C1orf159	10.911714285714284	9.997857142857143	11.135428571428573	11.135428571428573
ENSG00000223823.1	LINC01342	0.5337	0.1885	0.45685928571428575	0.1072
ENSG00000207730.3	MIR200B	1.6884285714285714	1.4172142857142855	0.6830142857142858	0.0
ENSG00000207607.3	MIR200A	0.8832714285714284	0.3024	0.43500714285714287	0.0
ENSG00000198976.1	MIR429	2.1022857142857143	0.778	0.4669285714285714	0.0
ENSG00000272141.1	RP11-465B22.8	19.123371428571428	8.95	12.05425	6.2
ENSG00000205231.1	TTLL10-AS1	0.25968285714285716	0.17825000000000002	0.09358785714285714	0.09358785714285714
ENSG00000162571.13	TTLL10	0.6590671428571427	0.5629500000000001	0.34346571428571426	0.278
ENSG00000186891.13	TNFRSF18	3.6419285714285716	2.7789642857142858	1.6758714285714285	1.497
ENSG00000186827.10	TNFRSF4	5.244285714285715	5.570142857142857	3.1736428571428563	3.34
ENSG00000078808.16	SDF4	154.20000000000002	154.35000000000002	155.54999999999998	147.6
ENSG00000176022.4	B3GALT6	16.919999999999998	16.33	14.703499999999996	14.21
ENSG00000184163.3	C1QTNF12	1.9635714285714287	1.7032857142857143	2.405364285714285	1.889
ENSG00000260179.1	RP5-902P8.12	0.8633142857142858	0.846	0.9333071428571428	0.9162
ENSG00000160087.20	UBE2J2	26.88714285714286	26.798571428571428	25.948571428571434	24.98
ENSG00000230415.1	LINC01786	4.365285714285714	4.464142857142857	4.731857142857143	4.5760000000000005
ENSG00000162572.20	SCNN1D	7.732285714285715	8.222999999999999	7.6415	7.6415
ENSG00000131584.18	ACAP3	74.32000000000001	75.23	89.97428571428573	89.97428571428573
ENSG00000278073.1	MIR6726	0.0	0.0	0.04775	0.0
ENSG00000169972.11	PUSL1	21.428571428571427	22.074285714285715	19.071428571428573	18.23
ENSG00000127054.20	INTS11	84.26714285714286	76.865	91.34714285714286	91.34714285714286
ENSG00000283712.1	MIR6727	0.27092857142857146	0.0	0.0	0.0
ENSG00000240731.1	RP5-890O3.9	39.57099999999999	37.025	43.77428571428572	42.72
ENSG00000224051.6	CPTP	26.199999999999996	25.389999999999997	26.037142857142857	24.88
ENSG00000169962.4	TAS1R3	0.7985285714285715	0.6912642857142857	0.5681428571428572	0.5035
ENSG00000107404.19	DVL1	84.06714285714285	75.36	81.14571428571428	76.18
ENSG00000284372.1	MIR6808	0.0	0.0	0.0	0.0
ENSG00000162576.16	MXRA8	121.9157142857143	127.35785714285716	134.77214285714288	132.4
ENSG00000175756.13	AURKAIP1	88.23142857142857	86.24571428571429	86.425	81.96
ENSG00000223663.2	NDUFB4P8	0.3182714285714286	0.30045	0.2299857142857143	0.1893
ENSG00000221978.11	CCNL2	216.54285714285714	214.82142857142856	244.43571428571428	244.43571428571428
ENSG00000224870.6	RP4-758J18.2	18.455714285714286	19.057857142857145	17.23785714285714	17.23785714285714
ENSG00000242485.5	MRPL20	80.39	82.255	83.48285714285714	80.2
ENSG00000272455.1	RP4-758J18.13	5.889714285714286	5.795357142857143	7.062714285714286	6.8820000000000014
ENSG00000235098.8	ANKRD65	34.031142857142854	31.46	28.874214285714288	17.86
ENSG00000225905.1	RP4-758J18.7	4.611128571428572	4.599564285714286	2.9210285714285718	2.9210285714285718
ENSG00000205116.3	TMEM88B	0.986757142857143	0.9345785714285715	0.8912071428571429	0.7766
ENSG00000225285.1	LINC01770	10.111142857142855	9.232571428571427	9.409571428571429	9.409571428571429
ENSG00000179403.11	VWA1	95.03857142857142	94.2992857142857	95.75857142857144	95.04
ENSG00000215915.9	ATAD3C	5.044714285714287	4.612857142857143	5.7948571428571425	5.164
ENSG00000160072.19	ATAD3B	28.987142857142853	30.023571428571426	32.905	31.28
ENSG00000197785.13	ATAD3A	21.50142857142857	20.350714285714282	19.905000000000005	18.62
ENSG00000205090.8	TMEM240	8.065857142857144	7.061928571428572	10.345	9.344
ENSG00000160075.11	SSU72	47.459999999999994	47.824999999999996	46.36500000000001	42.19
ENSG00000215014.4	RP5-832C2.5	0.9799428571428571	0.9904714285714284	0.8483499999999999	0.8476
ENSG00000274481.1	RP11-345P4.11	0.011865714285714287	0.0	0.05704571428571429	0.0
ENSG00000228594.3	FNDC10	3.0006285714285714	3.059814285714286	2.425007142857143	1.834
ENSG00000272106.1	RP11-345P4.9	12.81885714285714	12.599428571428572	12.75492857142857	13.73
ENSG00000197530.12	MIB2	43.54571428571428	43.75785714285714	47.989999999999995	48.99
ENSG00000189409.13	MMP23B	2.093814285714286	1.7554999999999998	2.828171428571428	1.5619999999999998
ENSG00000248333.8	CDK11B	37.08	33.65	37.894999999999996	37.894999999999996
ENSG00000272004.1	RP11-345P4.10	0.0	0.0	0.04357142857142857	0.0
ENSG00000189339.11	SLC35E2B	26.28185714285714	26.775928571428572	29.172142857142852	29.172142857142852
ENSG00000269737.2	RP11-345P4.6	3.2278571428571428	2.8259285714285713	3.4313642857142854	3.4313642857142854
ENSG00000215914.4	MMP23A	0.7342771428571429	0.8488885714285714	0.6276385714285715	0.6276385714285715
ENSG00000008128.22	CDK11A	22.494285714285716	23.875	23.822	24.9
ENSG00000227775.3	RP1-283E3.4	10.87742857142857	11.663714285714285	8.835642857142856	8.155
ENSG00000215790.6	SLC35E2	6.513514285714286	6.751757142857143	5.540564285714287	6.23
ENSG00000008130.15	NADK	40.29571428571428	39.22285714285714	39.376428571428576	39.77
ENSG00000078369.17	GNB1	208.41428571428574	193.00714285714287	217.97142857142856	216.5
ENSG00000231050.1	RP1-140A9.1	0.5420571428571428	0.5331285714285714	0.5017428571428572	0.3368
ENSG00000169885.9	CALML6	1.211042857142857	1.1575214285714286	0.9858857142857144	0.9858857142857144
ENSG00000178821.12	TMEM52	0.8674	0.6946	0.7733285714285715	0.6758
ENSG00000142609.17	CFAP74	0.08714999999999999	0.069325	0.05481200000000001	0.03846
ENSG00000233542.1	RP11-547D24.1	0.01316857142857143	0.0	0.10175	0.0514
ENSG00000187730.8	GABRD	0.2823714285714286	0.24175000000000002	0.48378999999999994	0.3692
ENSG00000226969.1	RP11-547D24.3	0.0151	0.0	0.04772142857142858	0.0
ENSG00000067606.16	PRKCZ	3.014185714285714	2.010592857142857	2.7294928571428576	1.289
ENSG00000271806.1	RP5-892K4.1	0.06530285714285713	0.054346428571428566	0.05510857142857144	0.02075
ENSG00000182873.5	PRKCZ-AS1	5.396857142857144	4.942428571428572	6.1189285714285715	6.009
ENSG00000162585.16	FAAP20	12.317571428571428	12.233785714285714	13.319500000000001	13.319500000000001
ENSG00000234396.3	RP11-181G12.4	0.30762857142857136	0.2793	0.5943714285714286	0.5097
ENSG00000157933.9	SKI	61.528571428571425	59.32428571428571	65.94214285714285	65.67
ENSG00000116151.13	MORN1	1.9576428571428572	2.022321428571429	1.9123000000000003	1.95
ENSG00000272161.1	RP4-713A8.1	0.23482714285714287	0.2619135714285714	0.23524285714285711	0.1209
ENSG00000269896.2	RP4-740C4.5	2.504	2.0805	2.821357142857143	2.738
ENSG00000272420.1	RP4-740C4.7	1.6290285714285715	1.5890142857142857	2.067335714285714	2.067335714285714
ENSG00000157916.19	RER1	57.38142857142857	57.30571428571429	62.22785714285715	59.38
ENSG00000157911.9	PEX10	14.83357142857143	14.826785714285716	14.160857142857143	14.160857142857143
ENSG00000149527.17	PLCH2	23.013914285714286	13.015457142857143	25.472785714285713	10.19
ENSG00000224387.1	RP3-395M20.2	0.78126	0.2419	1.6835350000000002	0.4769
ENSG00000229393.1	RP3-395M20.3	0.8127471428571429	0.6235735714285715	1.831177857142857	0.4731
ENSG00000157881.13	PANK4	19.494285714285716	19.807142857142857	19.675	18.95
ENSG00000197921.5	HES5	1.542742857142857	1.1911214285714284	1.6564285714285716	0.9239
ENSG00000272449.1	RP3-395M20.12	3.2133000000000003	2.50715	2.795071428571429	2.167
ENSG00000238164.6	RP3-395M20.8	5.129542857142858	3.658771428571429	5.193464285714286	3.91
ENSG00000157873.17	TNFRSF14	87.59428571428573	75.72214285714287	103.51285714285714	103.5
ENSG00000225931.3	RP3-395M20.7	0.2949428571428571	0.31227142857142853	0.48824785714285707	0.3446
ENSG00000228037.1	RP3-395M20.9	0.7923	0.67875	1.6982642857142856	1.6982642857142856
ENSG00000157870.14	FAM213B	22.93142857142857	23.645714285714284	25.806428571428572	25.41
ENSG00000142606.15	MMEL1	0.7446857142857143	0.5010428571428571	0.820492857142857	0.4356
ENSG00000237058.1	RP13-436F16.1	0.0	0.0	0.0	0.0
ENSG00000215912.12	TTC34	1.2030999999999998	0.9937999999999999	0.9427942857142858	0.7927
ENSG00000283259.1	ABC14-1188822O7.1	0.0	0.0	0.0	0.0
ENSG00000233234.1	RP11-740P5.2	0.0	0.0	0.0	0.0
ENSG00000231630.1	RP11-740P5.3	0.0	0.0	0.0	0.0
ENSG00000169717.6	ACTRT2	0.08097571428571428	0.07976785714285714	0.052883571428571426	0.0
ENSG00000177133.10	LINC00982	1.420685714285714	1.416342857142857	2.28585	2.016
ENSG00000142611.16	PRDM16	1.4280428571428572	1.5314999999999999	1.9826714285714286	1.629
ENSG00000283572.1	MIR4251	0.0	0.0	0.0	0.0
ENSG00000226286.1	RP1-163G9.2	0.057057142857142855	0.0	0.09812571428571427	0.08073
ENSG00000279839.1	RP11-193J6.1	0.017215714285714286	0.0	0.01910785714285714	0.0
ENSG00000272235.1	RP11-22L13.1	0.040291428571428575	0.027409999999999997	0.05515000000000001	0.03762
ENSG00000130762.14	ARHGEF16	11.321528571428571	6.766764285714285	11.281450000000003	5.167999999999998
ENSG00000272088.1	RP11-168F9.2	0.5035999999999999	0.41414999999999996	0.38210714285714287	0.2974
ENSG00000162591.15	MEGF6	28.54885714285714	18.955	20.054214285714288	17.59
ENSG00000207776.1	MIR551A	0.0	0.0	0.0	0.0
ENSG00000238260.1	RP11-46F15.2	2.7034285714285713	2.7522142857142855	4.879378571428572	4.879378571428572
ENSG00000158109.14	TPRG1L	85.22714285714285	83.56857142857143	90.13857142857144	89.03
ENSG00000116213.15	WRAP73	23.60571428571429	23.407857142857146	25.35571428571429	24.87
ENSG00000078900.14	TP73	0.46630142857142853	0.35710071428571427	0.36878000000000005	0.1951
ENSG00000227589.1	RP5-1092A11.5	0.0	0.0	0.0	0.0
ENSG00000235131.1	RP5-1092A11.2	0.0	0.0	0.0	0.0
ENSG00000227372.11	TP73-AS1	20.66814285714286	21.68	23.180714285714284	23.7
ENSG00000162592.9	CCDC27	0.07203142857142857	0.07124071428571428	0.04552	0.03079
ENSG00000235169.7	SMIM1	3.6462857142857144	3.1811428571428575	3.8953571428571423	3.626
ENSG00000130764.9	LRRC47	41.029999999999994	40.334999999999994	41.519999999999996	40.76
ENSG00000266075.2	RN7SL574P	0.9517285714285714	0.8424142857142857	0.9872142857142857	0.9872142857142857
ENSG00000272153.1	RP1-286D6.5	4.411428571428571	4.067	5.695857142857142	5.3039999999999985
ENSG00000116198.12	CEP104	14.737714285714288	14.218857142857143	14.714357142857143	15.07
ENSG00000169598.15	DFFB	7.472571428571428	7.827500000000001	8.277500000000002	8.343
ENSG00000198912.10	C1orf174	19.388571428571428	19.939285714285713	21.232142857142858	20.45
ENSG00000236423.5	LINC01134	0.3975714285714286	0.32730000000000004	0.4495442857142858	0.4495442857142858
ENSG00000233304.6	LINC01346	0.08756028571428572	0.055975142857142855	0.18053071428571427	0.02295
ENSG00000226374.2	LINC01345	0.27347142857142853	0.2159357142857143	0.3486092857142857	0.1099
ENSG00000229280.1	EEF1DP6	0.0	0.0	0.007271428571428572	0.0
ENSG00000235054.3	LINC01777	0.016141428571428574	0.0	0.0013842857142857144	0.0
ENSG00000227169.2	RP1-37J18.1	0.0	0.0	0.0	0.0
ENSG00000232596.2	LINC01646	0.0	0.0	0.0013121428571428572	0.0
ENSG00000196581.10	AJAP1	0.5911857142857143	0.5071428571428571	0.7245785714285714	0.5670000000000001
ENSG00000231510.1	RP11-542C10.1	0.0	0.0	0.0	0.0
ENSG00000260972.1	RP1-58B11.1	0.002291428571428572	0.0	0.002507857142857143	0.0
ENSG00000283356.1	RP3-491M17.1	0.0	0.0	0.0	0.0
ENSG00000236948.2	RP11-154H17.1	0.04780428571428571	0.046227142857142856	0.10592285714285714	0.08163
ENSG00000264341.1	MIR4417	0.0	0.0	0.0	0.0
ENSG00000264101.1	MIR4689	0.0	0.0	0.0	0.0
ENSG00000131697.17	NPHP4	5.935428571428572	6.015714285714286	6.524214285714286	6.524214285714286
ENSG00000069424.14	KCNAB2	7.822857142857144	7.772928571428572	7.762214285714285	7.762214285714285
ENSG00000116254.17	CHD5	1.011557142857143	0.9177785714285716	1.395592857142857	0.8537
ENSG00000116251.9	RPL22	227.09999999999997	232.45	255.94285714285715	248.8
ENSG00000226944.1	RP1-120G22.11	1.4466142857142859	1.155357142857143	1.7591142857142859	1.7591142857142859
ENSG00000158286.12	RNF207	22.34857142857143	20.025	23.399500000000007	22.08
ENSG00000116237.15	ICMT	39.31857142857143	38.12428571428572	39.16357142857142	38.16
ENSG00000225077.2	LINC00337	0.07136571428571428	0.062145	0.06023357142857143	0.04348
ENSG00000173673.7	HES3	0.0	0.0	0.012528571428571429	0.0
ENSG00000158292.6	GPR153	13.974999999999998	13.442499999999999	14.682428571428572	13.8
ENSG00000097021.19	ACOT7	16.53142857142857	17.035714285714285	19.66214285714286	16.48
ENSG00000069812.11	HES2	0.1223942857142857	0.12879714285714283	0.10042	0.027860000000000003
ENSG00000187017.15	ESPN	0.6346428571428573	0.5833714285714287	0.564315	0.4971
ENSG00000265392.1	MIR4252	0.0	0.0	0.0	0.0
ENSG00000231868.1	RP1-202O8.2	0.020971428571428575	0.0	0.047657142857142856	0.0
ENSG00000215788.9	TNFRSF25	12.551	12.6005	13.974571428571426	13.974571428571426
ENSG00000171680.21	PLEKHG5	11.677857142857144	11.055	11.615285714285715	11.63
ENSG00000162408.10	NOL9	9.349142857142855	9.038571428571426	10.351785714285713	10.351785714285713
ENSG00000253022.1	RNU6-731P	0.0	0.0	0.037714285714285714	0.0
ENSG00000229519.2	RP11-58A11.2	0.2777214285714286	0.2162107142857143	0.24709071428571425	0.1268
ENSG00000173662.20	TAS1R1	0.3388514285714286	0.2552257142857143	0.22815714285714286	0.1947
ENSG00000204859.12	ZBTB48	29.281428571428574	28.620714285714286	30.754999999999995	29.83
ENSG00000162413.16	KLHL21	58.27285714285714	46.51642857142857	68.96142857142856	55.44
ENSG00000116273.5	PHF13	25.185714285714283	24.877857142857142	27.65	27.86
ENSG00000041988.15	THAP3	16.37	15.715	18.439999999999998	18.47
ENSG00000007923.15	DNAJC11	20.009999999999998	20.21	20.44928571428571	20.49
ENSG00000228750.6	LINC01672	0.0074228571428571425	0.0	0.0023914285714285717	0.0
ENSG00000237436.1	RP11-312B8.1	0.39945	0.429275	0.3999500000000001	0.2825
ENSG00000171735.18	CAMTA1	7.402714285714285	6.519357142857142	8.786571428571426	8.786571428571426
ENSG00000227950.1	RP11-312B8.2	0.024414285714285715	0.0	0.031999999999999994	0.0
ENSG00000237365.1	RP11-334N17.1	0.0	0.0	0.0	0.0
ENSG00000207056.1	RNU1-8P	0.0	0.0	0.0	0.0
ENSG00000237402.1	CAMTA1-IT1	0.051081428571428576	0.025540714285714288	0.10701214285714285	0.1037
ENSG00000237728.2	RP3-453P22.2	0.021828571428571426	0.0	0.0	0.0
ENSG00000225126.1	RP4-549F15.1	0.2180285714285714	0.2470642857142857	0.18161428571428573	0.1202
ENSG00000270171.1	RP11-338N10.1	0.12039714285714288	0.11809857142857144	0.08658357142857144	0.06925
ENSG00000270035.1	RP11-338N10.2	0.1528857142857143	0.12419285714285715	0.17904285714285711	0.1411
ENSG00000269978.1	RP11-338N10.3	0.3676285714285714	0.336	0.5614000000000001	0.4519
ENSG00000049245.12	VAMP3	102.0442857142857	106.85	106.11428571428571	107.0
ENSG00000269925.1	RP3-467L1.6	4.059285714285714	4.081142857142857	4.136714285714286	4.136714285714286
ENSG00000049246.14	PER3	18.174714285714284	18.047357142857145	21.99664285714286	21.99664285714286
ENSG00000236266.1	RP3-467L1.4	1.3930142857142858	1.025807142857143	1.9222714285714282	1.9222714285714282
ENSG00000049247.13	UTS2	0.19889428571428572	0.05972999999999999	0.12337857142857142	0.1088
ENSG00000049249.8	TNFRSF9	0.055514285714285724	0.05570214285714287	0.0519625	0.0519625
ENSG00000270330.1	RP5-892F13.2	0.03832571428571428	0.0	0.0	0.0
ENSG00000116288.12	PARK7	182.89999999999995	184.14999999999998	196.2642857142857	186.6
ENSG00000200344.1	Y_RNA	0.6478714285714285	0.6250357142857143	0.1619142857142857	0.0
ENSG00000116285.12	ERRFI1	134.10714285714286	122.94999999999999	94.64071428571428	94.64071428571428
ENSG00000238290.1	RP11-431K24.1	0.26340714285714284	0.23935357142857142	0.267585	0.2867
ENSG00000232848.1	CTA-215D11.4	0.06986	0.070455	0.07346785714285715	0.07346785714285715
ENSG00000229305.1	RP11-431K24.2	0.02004142857142857	0.0	0.010515714285714286	0.0
ENSG00000227634.2	LINC01714	0.05780857142857143	0.028904285714285716	0.05872499999999999	0.0
ENSG00000200975.1	RNU1-7P	0.0	0.0	0.0	0.0
ENSG00000233645.1	RP11-431K24.4	0.0	0.0	0.0	0.0
ENSG00000251977.1	RNU6-991P	0.0	0.0	0.02722142857142857	0.0
ENSG00000162426.14	SLC45A1	7.737285714285713	7.940642857142857	7.460071428571429	7.4060000000000015
ENSG00000252254.1	Y_RNA	0.21557142857142855	0.0	0.15667857142857142	0.0
ENSG00000142599.17	RERE	78.48285714285714	78.74142857142857	78.475	86.56
ENSG00000232912.5	RP5-1115A15.1	1.723971428571429	1.894	1.9412785714285714	1.867
ENSG00000221083.1	SNORA77	0.172	0.086	0.2258357142857143	0.0
ENSG00000270282.1	RP5-1115A15.2	0.05455142857142857	0.0	0.07182428571428572	0.0
ENSG00000234619.1	RPL7P11	0.03916857142857143	0.0	0.06489142857142857	0.06489142857142857
ENSG00000224315.2	RPL7P7	0.07704571428571427	0.05788285714285714	0.072395	0.07237
ENSG00000222511.2	Y_RNA	0.06781428571428572	0.0	0.049499999999999995	0.0
ENSG00000226545.1	RP4-633I8.3	0.01682857142857143	0.0	0.03821428571428571	0.0
ENSG00000228423.2	RP4-633I8.4	0.08977142857142859	0.0	0.03514285714285714	0.0
ENSG00000229716.2	RPL23AP19	0.021614285714285714	0.0	0.0	0.0
ENSG00000074800.13	ENO1	717.657142857143	709.5785714285714	752.8357142857143	542.2
ENSG00000274258.1	MIR6728	0.09955714285714286	0.0	0.16131428571428572	0.0
ENSG00000236269.1	ENO1-IT1	0.5752928571428572	0.4161	0.34795785714285715	0.2735
ENSG00000230679.1	ENO1-AS1	0.7768857142857143	0.8190428571428572	0.5094657142857142	0.3611
ENSG00000201725.1	RNU6-304P	0.0	0.0	0.0	0.0
ENSG00000238249.2	HMGN2P17	0.07121571428571428	0.05392285714285715	0.05954142857142857	0.05954142857142857
ENSG00000232208.2	RP3-477M7.5	0.0	0.0	0.02642142857142857	0.0
ENSG00000232663.2	RP3-477M7.6	0.05435714285714286	0.0	0.06687857142857143	0.0
ENSG00000131686.14	CA6	0.005247142857142857	0.0	0.003145714285714286	0.0
ENSG00000265141.2	RN7SL451P	0.0	0.0	0.0	0.0
ENSG00000197241.3	SLC2A7	0.03872142857142857	0.0	0.009964285714285715	0.0
ENSG00000142583.17	SLC2A5	1.1104571428571428	1.1227285714285715	1.47195	1.105
ENSG00000252404.1	SCARNA16	0.0	0.0	0.0	0.0
ENSG00000180758.11	GPR157	6.090571428571429	5.0842857142857145	5.3846428571428575	4.649
ENSG00000228526.6	MIR34AHG	8.36042857142857	7.5855	7.632785714285714	7.754
ENSG00000234546.3	LINC01759	2.165742857142857	1.7388714285714284	1.9294499999999997	1.612
ENSG00000281937.1	RP3-510D11.4	0.09795714285714285	0.10172857142857142	0.15527571428571427	0.1024
ENSG00000049239.12	H6PD	38.347142857142856	39.168571428571425	36.41785714285714	34.82
ENSG00000171621.13	SPSB1	32.96714285714286	33.793571428571425	34.208571428571425	35.5
ENSG00000252956.1	RNA5SP40	0.0	0.0	0.0	0.0
ENSG00000235263.1	RP13-392I16.1	0.019171428571428572	0.0	0.014834285714285715	0.0
ENSG00000171612.6	SLC25A33	4.9761428571428565	4.965071428571428	5.244142857142857	5.462999999999999
ENSG00000231181.1	RP13-15M17.1	0.6185285714285715	0.5311642857142858	0.3603721428571429	0.2188
ENSG00000188807.12	TMEM201	6.077	6.0835	5.960785714285714	5.892
ENSG00000171608.15	PIK3CD	9.133	8.7995	11.56928571428571	11.29
ENSG00000179840.5	PIK3CD-AS1	0.018468571428571428	0.0	0.023711428571428574	0.0
ENSG00000233268.3	RP11-558F24.2	0.0	0.0	0.0	0.0
ENSG00000231789.2	PIK3CD-AS2	1.1105	1.21275	1.5956214285714287	1.414
ENSG00000171603.16	CLSTN1	82.90714285714286	90.17357142857142	81.37	78.71
ENSG00000271264.1	MZT1P1	0.0	0.0	0.0	0.0
ENSG00000280113.2	RP11-84A14.7	0.061675714285714285	0.047592857142857145	0.05437142857142858	0.051320000000000005
ENSG00000178585.14	CTNNBIP1	16.44142857142857	14.715714285714284	16.80635714285714	16.35
