Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102135	Gm37108	1	+	6986783	6993812	0.000000	0.000000	0.000000
ENSMUSG00000051285	Pcmtd1	1	+	7159144	7243852	157.659683	14.453661	46.713108
ENSMUSG00000098201	Gm26983	1	-	7206423	7206810	0.000000	0.000000	0.000000
ENSMUSG00000103509	Gm38372	1	+	7218334	7222361	6.463754	0.416682	1.346684
ENSMUSG00000048538	Gm9826	1	+	7247963	7249261	3.232095	0.208355	0.673387
ENSMUSG00000103709	Nras-ps2	1	-	7259966	7260143	0.837079	0.053962	0.174400
ENSMUSG00000097797	Gm26901	1	-	7419630	7468093	0.461958	0.597909	1.932395
ENSMUSG00000025909	Sntg1	1	-	8431699	9370103	3.527782	3.267606	10.560647
ENSMUSG00000102647	Gm38024	1	-	8521184	8523715	0.445498	0.028719	0.092817
ENSMUSG00000086235	Gm16284	1	-	8538650	8539049	0.312500	0.020145	0.065107
ENSMUSG00000102253	Gm38259	1	-	8598004	8601537	0.000000	0.000000	0.000000
ENSMUSG00000103884	Gm37005	1	-	8713920	8715083	0.000000	0.000000	0.000000
ENSMUSG00000084353	Gm15452	1	-	8862147	8862386	1.041690	0.067152	0.217030
ENSMUSG00000103933	Gm36964	1	+	8886066	8886263	0.722232	0.046558	0.150473
ENSMUSG00000086195	Gm6152	1	-	8926152	8926491	0.000000	0.000000	0.000000
ENSMUSG00000104504	Gm7445	1	+	8926987	8927326	0.000000	0.000000	0.000000
ENSMUSG00000066693	Gm7493	1	-	9033220	9033845	1.371408	0.088407	0.285725
ENSMUSG00000102316	Gm37629	1	-	9261292	9262341	0.000000	0.000000	0.000000
ENSMUSG00000103819	Gm38008	1	-	9328842	9329359	0.463320	0.029868	0.096530
ENSMUSG00000102871	Gm37143	1	+	9357147	9360405	0.000000	0.000000	0.000000
ENSMUSG00000061024	Rrs1	1	+	9615633	9617680	105.481079	6.799774	21.976341
ENSMUSG00000025911	Adhfe1	1	+	9618173	9650898	59.940365	5.310104	17.161842
ENSMUSG00000079671	2610203C22Rik	1	-	9631057	9701400	0.366054	0.331596	1.071693
ENSMUSG00000081441	Gm6161	1	+	9644773	9645874	6.188882	0.398963	1.289416
ENSMUSG00000067879	Vxn	1	+	9671424	9697368	259.788391	16.747103	54.125328
ENSMUSG00000099827	Gm29520	1	-	9709480	9710807	0.000000	0.000000	0.000000
ENSMUSG00000025912	Mybl1	1	-	9737640	9770434	3.882543	0.299209	0.967020
ENSMUSG00000045210	Vcpip1	1	-	9788847	9818607	64.117142	4.133273	13.358417
ENSMUSG00000097893	1700034P13Rik	1	+	9817873	9862149	0.118388	0.033513	0.108313
ENSMUSG00000025915	Sgk3	1	+	9868332	9971070	8.356151	4.735227	15.303885
ENSMUSG00000046334	Gm6195	1	-	9872422	9872778	0.000000	0.000000	0.000000
ENSMUSG00000046101	Mcmdc2	1	+	9978863	10012310	4.257677	1.108484	3.582535
ENSMUSG00000098234	Snhg6	1	-	10012184	10014343	89.878876	13.081421	42.278133
ENSMUSG00000093178	Snord87	1	-	10012688	10012774	0.287356	0.018524	0.059869
ENSMUSG00000099032	Tcf24	1	-	10030388	10038157	0.906988	0.092898	0.300239
ENSMUSG00000104025	E330040D14Rik	1	+	10037539	10038912	0.314750	0.020290	0.065576
ENSMUSG00000025916	Ppp1r42	1	-	10038849	10079361	2.895294	0.291881	0.943337
ENSMUSG00000087199	Gm15818	1	+	10052612	10062591	0.000000	0.000000	0.000000
ENSMUSG00000025917	Cops5	1	-	10094826	10108393	167.046143	24.415390	78.908638
ENSMUSG00000056763	Cspp1	1	+	10108212	10206993	8.763268	3.969377	12.828716
ENSMUSG00000102356	1700047N06Rik	1	-	10127250	10128169	0.000000	0.000000	0.000000
ENSMUSG00000067851	Arfgef1	1	-	10207796	10302895	91.183449	9.636653	31.144913
ENSMUSG00000102556	Gm37569	1	-	10267306	10269027	0.000000	0.000000	0.000000
ENSMUSG00000042501	Cpa6	1	-	10394945	10790170	0.066228	0.016773	0.054210
ENSMUSG00000103810	Gm38005	1	-	10519470	10522214	0.000000	0.000000	0.000000
ENSMUSG00000083422	Gm15604	1	-	10624323	10625778	0.000000	0.000000	0.000000
ENSMUSG00000119312	AC102469.1	1	-	10625779	10625885	0.000000	0.000000	0.000000
ENSMUSG00000081417	Gm15603	1	+	10765348	10765839	0.000000	0.000000	0.000000
ENSMUSG00000100212	Gm5522	1	+	10875505	10876746	1.448873	0.093401	0.301864
ENSMUSG00000048960	Prex2	1	+	11063689	11373905	28.964535	4.218839	13.634957
ENSMUSG00000077318	Gm24173	1	-	11204335	11204462	0.000000	0.000000	0.000000
ENSMUSG00000101827	Gm28686	1	-	11293790	11294398	0.000000	0.000000	0.000000
ENSMUSG00000101610	Gm7560	1	+	12191184	12192056	0.183276	0.011815	0.038184
ENSMUSG00000097628	Gm2383	1	+	12635801	12636607	0.258613	0.016671	0.053880
ENSMUSG00000057715	A830018L16Rik	1	+	11484329	12046125	35.924782	8.260983	26.698851
ENSMUSG00000103825	Gm38178	1	+	11487142	11489612	0.000000	0.000000	0.000000
ENSMUSG00000099845	Gm29273	1	-	11678363	11678624	0.000000	0.000000	0.000000
ENSMUSG00000103561	Gm38069	1	+	11774431	11776574	0.000000	0.000000	0.000000
ENSMUSG00000016918	Sulf1	1	+	12762501	12931416	19.336674	5.260358	17.001066
ENSMUSG00000025938	Slco5a1	1	-	12936773	13062874	6.320143	1.216894	3.932907
ENSMUSG00000101476	Gm29570	1	+	13446294	13458637	1.086637	0.070049	0.226394
ENSMUSG00000119076	AC121538.1	1	-	13446426	13446538	0.000000	0.000000	0.000000
ENSMUSG00000005886	Ncoa2	1	-	13209329	13444307	76.163780	11.054165	35.726200
ENSMUSG00000103506	Gm38376	1	-	13247686	13249938	0.000000	0.000000	0.000000
ENSMUSG00000103495	Gm37409	1	-	13305033	13306658	0.000000	0.000000	0.000000
ENSMUSG00000102639	Gm38223	1	-	13360036	13360730	0.000000	0.000000	0.000000
ENSMUSG00000104170	Gm37702	1	-	13367260	13369131	0.000000	0.000000	0.000000
ENSMUSG00000087782	Gm23169	1	-	13404722	13404833	0.000000	0.000000	0.000000
ENSMUSG00000103085	Gm38120	1	-	13413787	13418428	0.271226	0.017484	0.056508
ENSMUSG00000102664	Gm38380	1	-	13424707	13426954	0.000000	0.000000	0.000000
ENSMUSG00000025935	Tram1	1	-	13634922	13660134	54.333801	3.821465	12.350676
ENSMUSG00000025937	Lactb2	1	-	13693554	13730770	23.722515	1.593106	5.148796
ENSMUSG00000102982	Gm38319	1	-	13711707	13712972	0.119273	0.007689	0.024850
ENSMUSG00000097711	Gm5523	1	-	13856107	13857103	1.097695	0.070762	0.228698
ENSMUSG00000025932	Eya1	1	-	14239178	14380459	7.519689	1.151787	3.722487
ENSMUSG00000102588	Gm37444	1	-	14325776	14326214	0.000000	0.000000	0.000000
ENSMUSG00000054493	Gm9947	1	+	14823161	14847155	0.248942	0.046830	0.151351
ENSMUSG00000025930	Msc	1	-	14823570	14826216	2.700029	0.320951	1.037287
ENSMUSG00000103492	Gm37412	1	+	14858869	14863189	0.671372	0.043280	0.139876
ENSMUSG00000081201	Smt3h2-ps4	1	-	14910093	14910380	20.939060	1.349824	4.362526
ENSMUSG00000082193	Rpl5-ps1	1	+	14935296	14936189	67.282829	4.337347	14.017969
ENSMUSG00000032769	Trpa1	1	-	14942872	14989086	0.672062	0.043324	0.140020
ENSMUSG00000073737	Gm10566	1	-	15339026	15340021	107.562553	6.933955	22.410004
ENSMUSG00000092083	Kcnb2	1	+	15357478	15793974	8.658490	0.690125	2.230429
ENSMUSG00000102937	Gm38116	1	+	15434526	15436058	0.000000	0.000000	0.000000
ENSMUSG00000104149	Gm37138	1	+	15626473	15628561	0.020855	0.001344	0.004345
ENSMUSG00000088829	Gm25227	1	-	15756159	15756270	0.000000	0.000000	0.000000
ENSMUSG00000025925	Terf1	1	+	15875870	15914276	13.395589	1.753944	5.668611
ENSMUSG00000104379	Gm37509	1	+	15923555	15926723	1.494738	0.096357	0.311420
ENSMUSG00000032719	Sbspon	1	-	15924086	15962946	2.125610	0.137026	0.442858
ENSMUSG00000104165	Gm38249	1	-	16278421	16280741	0.329168	0.021220	0.068580
ENSMUSG00000067795	4930444P10Rik	1	-	16136203	16163549	1.804653	0.130152	0.420642
ENSMUSG00000043716	Rpl7	1	-	16171519	16174886	1256.300659	191.235519	618.058350
ENSMUSG00000025921	Rdh10	1	+	16175998	16203958	32.503853	2.480515	8.016833
ENSMUSG00000100868	Gm28095	1	+	16298730	16314286	0.149835	0.009659	0.031217
ENSMUSG00000025920	Stau2	1	-	16298898	16590336	116.438583	22.182865	71.693298
ENSMUSG00000089982	Gm7568	1	+	16323816	16338145	0.309073	0.048154	0.155630
ENSMUSG00000025939	Ube2w	1	-	16611014	16689713	16.950190	10.934324	35.338886
ENSMUSG00000102457	Gm38342	1	+	16688784	16691763	0.590991	0.038098	0.123129
ENSMUSG00000079658	Eloc	1	-	16711949	16727266	261.170807	28.409319	91.816711
ENSMUSG00000025940	Tmem70	1	+	16735431	16748499	173.144318	12.197532	39.421474
ENSMUSG00000025779	Ly96	1	+	16758275	16779835	1.145935	0.119341	0.385700
ENSMUSG00000091020	Gm5828	1	-	16838503	16840362	0.177957	0.011472	0.037076
ENSMUSG00000099899	Gm28784	1	+	17238627	17243327	1.493571	0.096282	0.311176
ENSMUSG00000101640	Gm28376	1	+	16968409	17161855	0.049956	0.003220	0.010408
ENSMUSG00000104133	4921511E07Rik	1	+	17001194	17002020	0.000000	0.000000	0.000000
ENSMUSG00000042686	Jph1	1	-	17034784	17168113	32.818089	2.202506	7.118328
ENSMUSG00000100110	Gm28783	1	+	17194971	17199180	0.000000	0.000000	0.000000
ENSMUSG00000025777	Gdap1	1	+	17215586	17234495	125.890450	16.138371	52.157955
ENSMUSG00000100398	Gm5251	1	+	17465182	17465653	0.076271	0.004917	0.015891
ENSMUSG00000101589	Rbm6-ps1	1	-	17467636	17470505	0.550523	0.035489	0.114698
ENSMUSG00000067780	Pi15	1	+	17672125	17701163	0.582578	0.037556	0.121377
ENSMUSG00000100053	Gm28154	1	-	17685308	17711305	1.109486	0.071522	0.231155
ENSMUSG00000085125	Gm16070	1	-	17746251	17797870	0.403048	0.073703	0.238203
ENSMUSG00000025776	Crispld1	1	+	17797269	17836568	9.907814	0.644843	2.084081
ENSMUSG00000099895	Gm28153	1	-	17812139	17875641	2.486486	0.160290	0.518044
ENSMUSG00000100554	Gm7690	1	+	18017265	18018663	0.587563	0.037877	0.122415
ENSMUSG00000099473	Gm18775	1	-	18063234	18069846	0.000000	0.000000	0.000000
ENSMUSG00000099591	Gm17969	1	+	18064037	18067707	0.276311	0.017812	0.057568
ENSMUSG00000109887	Gm28756	1	-	18064686	18129280	19.802809	1.367455	4.419508
ENSMUSG00000102001	Gm28755	1	-	18076185	18086410	0.000000	0.000000	0.000000
ENSMUSG00000101717	Gm45784	1	-	18118324	18128493	0.000000	0.000000	0.000000
ENSMUSG00000089787	Gm15825	1	-	19133524	19175064	0.936673	0.060382	0.195150
ENSMUSG00000042596	Tfap2d	1	+	19173246	19236570	1.356585	0.140538	0.454208
ENSMUSG00000100720	Gm10075	1	-	19223646	19224190	6.128178	0.395049	1.276769
ENSMUSG00000025927	Tfap2b	1	+	19279138	19308800	0.273579	0.023442	0.075761
ENSMUSG00000043760	Pkhd1	1	-	20128003	20688288	0.000000	0.000000	0.000000
ENSMUSG00000104095	Gm37315	1	-	20132294	20135772	0.000000	0.000000	0.000000
ENSMUSG00000089914	4930486I03Rik	1	+	20426676	20462524	0.000000	0.000000	0.000000
ENSMUSG00000090142	Gm15795	1	-	20514482	20515034	0.036392	0.002346	0.007582
ENSMUSG00000070175	Gm24162	1	-	20515035	20515136	0.000000	0.000000	0.000000
ENSMUSG00000041872	Il17f	1	-	20847370	20860841	0.000000	0.000000	0.000000
ENSMUSG00000041859	Mcm3	1	-	20873192	20890536	11.954024	0.976501	3.155974
ENSMUSG00000097934	6720483E21Rik	1	-	20958874	20960697	3.208036	0.206804	0.668375
ENSMUSG00000025931	Paqr8	1	+	20960830	21009874	56.295498	13.311075	43.020363
ENSMUSG00000077314	Gm24171	1	-	20985634	20985764	0.000000	0.000000	0.000000
ENSMUSG00000100929	Gm28064	1	+	21015935	21017138	0.391608	0.025245	0.081589
ENSMUSG00000041809	Efhc1	1	+	21021850	21061065	7.462409	0.533494	1.724211
ENSMUSG00000041779	Tram2	1	-	21066523	21149453	3.052395	0.201893	0.652503
ENSMUSG00000100819	Gm2693	1	+	21249212	21257651	3.138354	0.202312	0.653857
ENSMUSG00000025933	Tmem14a	1	+	21288799	21300391	193.374771	13.975477	45.167656
ENSMUSG00000102633	Gm38224	1	+	21304946	21307045	0.105722	0.006815	0.022027
ENSMUSG00000025934	Gsta3	1	+	21310813	21335885	6.076890	1.169142	3.778575
ENSMUSG00000099343	Gm28836	1	-	21320583	21341817	3.206954	0.206734	0.668149
ENSMUSG00000096375	Gm7094	1	+	21342627	21343130	1.289618	0.083134	0.268684
ENSMUSG00000085079	Khdc1b	1	+	21453780	21456597	0.127013	0.008188	0.026462
ENSMUSG00000028033	Kcnq5	1	-	21468627	22032166	65.477196	14.913836	48.200359
ENSMUSG00000104138	Gm36949	1	-	21524915	21527241	0.000000	0.000000	0.000000
ENSMUSG00000082935	Gm7658	1	-	21582157	21583280	2.219984	0.143110	0.462520
ENSMUSG00000103748	Gm38243	1	-	21909172	21910738	0.340901	0.021976	0.071025
ENSMUSG00000101227	Gm29506	1	-	23087376	23274754	0.000000	0.000000	0.000000
ENSMUSG00000073730	Ppp1r14bl	1	-	23139554	23141334	0.286356	0.018460	0.059661
ENSMUSG00000041670	Rims1	1	-	22356475	22845203	40.680210	12.130322	39.204254
ENSMUSG00000097642	Gm26866	1	+	22779845	22780646	0.000000	0.000000	0.000000
ENSMUSG00000097970	Gm27028	1	+	23330618	23331016	7.700795	0.496427	1.604414
ENSMUSG00000065567	Mir30c-2	1	+	23330782	23330865	0.004559	0.000294	0.000950
ENSMUSG00000026158	Ogfrl1	1	-	23405505	23436853	95.766777	10.374083	33.528229
ENSMUSG00000026156	B3gat2	1	+	23800834	23888239	51.080322	3.651723	11.802084
ENSMUSG00000026155	Smap1	1	-	23883927	23961398	54.002468	13.516197	43.683296
ENSMUSG00000026154	Sdhaf4	1	-	24035020	24044737	161.586960	13.409268	43.337711
ENSMUSG00000102495	Gm26524	1	+	24044586	24044975	0.374376	0.024258	0.078401
ENSMUSG00000026153	Fam135a	1	-	24050174	24139422	36.676193	3.498860	11.308044
ENSMUSG00000102398	Gm37580	1	+	24139706	24142505	0.520357	0.033545	0.108413
ENSMUSG00000026147	Col9a1	1	+	24216691	24291765	0.943047	0.081295	0.262739
ENSMUSG00000086240	Gm7846	1	-	28619580	28619853	0.630772	0.040662	0.131418
ENSMUSG00000099492	Gm5525	1	-	29523685	29524996	16.308561	1.051322	3.397789
ENSMUSG00000100261	Gm6473	1	+	30808768	30810896	10.993587	0.708695	2.290447
ENSMUSG00000033569	Adgrb3	1	-	25106557	25868788	72.538612	17.499748	56.557827
ENSMUSG00000080849	Gm15702	1	+	25262811	25263254	0.000000	0.000000	0.000000
ENSMUSG00000104257	Gm20172	1	-	25315485	25317035	0.224796	0.014491	0.046835
ENSMUSG00000119153	AC122187.1	1	-	25318526	25318632	0.000000	0.000000	0.000000
ENSMUSG00000102296	Gm37543	1	-	25323299	25324329	0.000000	0.000000	0.000000
ENSMUSG00000103209	Gm37331	1	-	25335593	25338967	0.030346	0.001956	0.006322
ENSMUSG00000104027	Gm37211	1	-	25353357	25356789	0.000000	0.000000	0.000000
ENSMUSG00000102407	Gm37862	1	-	25364947	25367479	0.000000	0.000000	0.000000
ENSMUSG00000103214	Gm38286	1	-	25385059	25388163	0.000000	0.000000	0.000000
ENSMUSG00000104100	Gm37880	1	-	25401645	25404901	0.000000	0.000000	0.000000
ENSMUSG00000084740	Gm25294	1	+	25490152	25490255	0.000000	0.000000	0.000000
ENSMUSG00000103889	Gm37011	1	-	25647331	25650265	0.044364	0.002860	0.009243
ENSMUSG00000101301	Gm29214	1	-	25654027	25654596	0.000000	0.000000	0.000000
ENSMUSG00000104221	Gm37051	1	-	25659319	25662261	0.000000	0.000000	0.000000
ENSMUSG00000102250	Gm38260	1	-	25711326	25715320	0.087780	0.005659	0.018288
ENSMUSG00000102317	Gm37628	1	-	25725143	25730582	0.000000	0.000000	0.000000
ENSMUSG00000103563	8030445P17Rik	1	-	25761119	25763859	0.000000	0.000000	0.000000
ENSMUSG00000102465	Gm38198	1	-	25774470	25778050	0.307323	0.019811	0.064029
ENSMUSG00000102659	Gm37077	1	-	25794424	25798114	0.000000	0.000000	0.000000
ENSMUSG00000103924	Gm37895	1	-	25814838	25819387	0.000000	0.000000	0.000000
ENSMUSG00000104132	Gm36952	1	-	25836362	25839986	0.000000	0.000000	0.000000
ENSMUSG00000102747	Gm37602	1	-	25843178	25846487	0.000000	0.000000	0.000000
ENSMUSG00000102386	2900022M07Rik	1	-	25848037	25849053	5.916891	0.381429	1.232748
ENSMUSG00000103004	2900002M20Rik	1	-	25863471	25863800	0.000000	0.000000	0.000000
ENSMUSG00000104516	Gm9884	1	+	25869738	25870959	2.340425	0.150874	0.487613
ENSMUSG00000048874	Phf3	1	-	30841420	30913002	69.742317	9.218163	29.792391
ENSMUSG00000103783	Gm37522	1	-	30872629	30875512	0.000000	0.000000	0.000000
ENSMUSG00000104315	Gm37906	1	-	30904585	30907619	0.098188	0.006330	0.020457
ENSMUSG00000026064	Ptp4a1	1	-	30979383	30988390	37.407089	3.441298	11.122009
ENSMUSG00000117310	Ptp4a1	1	-	30979383	30988851	47.609161	3.392941	10.965720
ENSMUSG00000070960	Gm19680	1	+	31654230	31655742	3.891937	0.250891	0.810861
ENSMUSG00000104433	Gm37426	1	+	32749260	32751729	0.313360	0.020201	0.065287
ENSMUSG00000102917	Gm37724	1	+	33104211	33105431	2.446219	0.157694	0.509655
ENSMUSG00000100481	Gm7114	1	+	33139988	33141776	3.870877	0.249534	0.806474
ENSMUSG00000026134	Prim2	1	-	33492891	33708876	12.884894	2.495619	8.065647
ENSMUSG00000101682	Gm29228	1	+	33521182	33521599	0.000000	0.000000	0.000000
ENSMUSG00000102714	Gm37618	1	-	33652839	33655913	0.170407	0.010985	0.035503
ENSMUSG00000102093	Gm17813	1	+	33696862	33697189	0.000000	0.000000	0.000000
ENSMUSG00000103746	1700001G17Rik	1	+	33708905	33709793	3.438695	0.224164	0.724480
ENSMUSG00000102198	Gm38173	1	-	33710996	33713309	0.191011	0.012313	0.039796
ENSMUSG00000026058	Khdrbs2	1	+	32211795	32697649	5.157515	4.721718	15.260225
ENSMUSG00000064688	Gm25814	1	-	32252214	32252320	0.000000	0.000000	0.000000
ENSMUSG00000103482	Gm37999	1	+	32512838	32514646	3.755113	0.242071	0.782355
ENSMUSG00000104498	Gm37110	1	+	32524396	32526023	0.528572	0.034074	0.110125
ENSMUSG00000104313	Gm37911	1	+	32535525	32537069	0.000000	0.000000	0.000000
ENSMUSG00000102865	Gm9839	1	-	32558644	32560080	4.775180	0.307829	0.994880
ENSMUSG00000102321	Gm37792	1	+	32578109	32581521	0.701436	0.045218	0.146140
ENSMUSG00000091318	Gm5415	1	-	32582767	32586375	2.442715	0.157468	0.508925
ENSMUSG00000089489	Gm24732	1	-	32607440	32607502	0.000000	0.000000	0.000000
ENSMUSG00000004768	Rab23	1	+	33758968	33781645	32.199860	4.771809	15.422115
ENSMUSG00000042215	Bag2	1	-	33784565	33796876	24.055540	2.853639	9.222737
ENSMUSG00000103072	Gm37905	1	+	33787088	33787428	1.155726	0.074503	0.240788
ENSMUSG00000042197	Zfp451	1	-	33800626	33853676	29.003805	4.185726	13.527941
ENSMUSG00000081402	Gm15455	1	-	33875205	33877761	1.603374	0.103361	0.334053
ENSMUSG00000102839	Gm37385	1	+	34389856	34390242	1.335745	0.086108	0.278294
ENSMUSG00000101462	Gm3052	1	-	34454131	34457067	3.574926	0.326775	1.056111
ENSMUSG00000102336	Gm37233	1	-	34466083	34472345	8.232791	0.530722	1.715252
ENSMUSG00000092852	Mir5103	1	-	34472202	34472280	0.000407	0.000026	0.000085
ENSMUSG00000042111	Ccdc115	1	-	34475751	34478753	91.896492	8.776355	28.364498
ENSMUSG00000101711	Gm28306	1	-	34478592	34483811	1.106336	0.071319	0.230498
ENSMUSG00000026127	Imp4	1	+	34478932	34488437	39.907360	4.086071	13.205862
ENSMUSG00000026126	Ptpn18	1	+	34498843	34514814	1.926016	0.745147	2.408258
ENSMUSG00000100280	Gm28417	1	-	34507915	34512229	0.761343	0.176523	0.570507
ENSMUSG00000101223	4930568A12Rik	1	-	34516248	34525014	0.079049	0.027081	0.087522
ENSMUSG00000026124	Cfc1	1	+	34574729	34583394	0.259615	0.016736	0.054089
ENSMUSG00000101803	Gm28419	1	-	34577167	34577641	0.000000	0.000000	0.000000
ENSMUSG00000037529	Prss40	1	-	34583049	34600024	0.000000	0.000000	0.000000
ENSMUSG00000045815	1700101I19Rik	1	-	34618283	34618792	0.731433	0.057382	0.185454
ENSMUSG00000045174	Amer3	1	+	34618738	34630025	102.958328	6.637146	21.450741
ENSMUSG00000100524	Gm28418	1	-	34646378	34646800	0.000000	0.000000	0.000000
ENSMUSG00000102499	Gm36984	1	-	34649653	34649887	0.000000	0.000000	0.000000
ENSMUSG00000103521	Gm29730	1	-	34649989	34651384	0.000000	0.000000	0.000000
ENSMUSG00000104098	AA619741	1	-	34674625	34675270	0.000000	0.000000	0.000000
ENSMUSG00000042182	Bend6	1	-	33891133	33946897	29.376600	24.610668	79.539764
ENSMUSG00000104416	Gm37067	1	-	33928571	33930198	1.159091	0.074720	0.241490
ENSMUSG00000026131	Dst	1	+	33947306	34347742	36.124496	18.343412	59.284477
ENSMUSG00000103596	Gm37354	1	+	33961536	33963919	0.000000	0.000000	0.000000
ENSMUSG00000099382	Gm28631	1	-	34002433	34002766	0.000000	0.000000	0.000000
ENSMUSG00000084506	Gm23792	1	-	34020491	34020583	0.000000	0.000000	0.000000
ENSMUSG00000103364	Gm38157	1	+	34071181	34072878	1.971552	0.127095	0.410761
ENSMUSG00000105982	Mir6896	1	+	34156440	34156512	0.000000	0.000000	0.000000
ENSMUSG00000096992	Gm26788	1	-	34204937	34217527	0.647753	0.065338	0.211168
ENSMUSG00000103001	A930005N03Rik	1	-	34308963	34310209	0.000000	0.000000	0.000000
ENSMUSG00000037509	Arhgef4	1	+	34717269	34852390	49.496502	39.017403	126.101204
ENSMUSG00000102537	Gm37224	1	+	34791856	34792003	0.000000	0.000000	0.000000
ENSMUSG00000102612	Gm37845	1	+	34792204	34792558	0.000000	0.000000	0.000000
ENSMUSG00000118272	SMIM39	1	+	34840875	34841045	0.025172	0.001623	0.005244
ENSMUSG00000104002	Gm38336	1	-	34848441	34850989	24.726213	1.593960	5.151556
ENSMUSG00000037503	Fam168b	1	-	34852300	34882146	715.910339	48.554340	156.923859
ENSMUSG00000104358	Gm37127	1	+	34862606	34865641	2.169066	0.139828	0.451912
ENSMUSG00000103548	Gm37670	1	-	35008708	35008936	0.716157	0.046167	0.149207
ENSMUSG00000103760	Gm8009	1	+	35009146	35009581	0.000000	0.000000	0.000000
ENSMUSG00000103997	Gm38027	1	+	35024737	35024971	0.000000	0.000000	0.000000
ENSMUSG00000102531	1110002O04Rik	1	+	35918926	35920200	2.706714	0.174487	0.563927
