Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSRNOG00000012346	Epb41l2	1	-	20893995	20962526	3.839118	3.546371	4.767103
ENSRNOG00000013202	Akap7	1	+	21141970	21263850	0.593957	0.547593	0.736086
ENSRNOG00000055111	AABR07000658.2	1	-	21145360	21146846	0.000000	0.000000	0.000000
ENSRNOG00000054921	AABR07000658.1	1	+	21165673	21165796	0.000000	0.000000	0.000000
ENSRNOG00000013422	Med23	1	-	21539765	21586910	2.525703	2.328548	3.130081
ENSRNOG00000015036	Ccn2	1	-	21851660	21854773	0.643437	0.640160	0.860515
ENSRNOG00000013994	Enpp1	1	+	21748261	21813371	0.594680	0.548260	0.736982
ENSRNOG00000015321	Moxd1	1	-	22124495	22206505	1.553255	1.432009	1.924935
ENSRNOG00000015670	Stx7	1	-	22241661	22281788	3.883198	4.019404	5.402964
ENSRNOG00000016371	Slc18b1	1	-	22705916	22748422	3.025110	2.788972	3.748992
ENSRNOG00000016411	Rps12	1	+	22758212	22760370	31.118212	28.689142	38.564522
ENSRNOG00000057952	-	1	+	22758917	22758990	0.000000	0.000000	0.000000
ENSRNOG00000061678	-	1	+	22759629	22759703	0.000000	0.000000	0.000000
ENSRNOG00000054517	-	1	+	22759963	22760089	1.409449	1.299428	1.746718
ENSRNOG00000011114	Tbpl1	1	+	23977688	24002506	18.212290	16.790649	22.570330
ENSRNOG00000011161	Slc2a12	1	-	24003625	24056373	0.495386	0.456716	0.613927
ENSRNOG00000016627	Eya4	1	+	23409408	23610164	2.339548	2.156924	2.899381
ENSRNOG00000048248	LOC100910446	1	-	23543426	23556241	0.000000	0.000000	0.000000
ENSRNOG00000051379	U6	1	-	24333769	24333875	0.247663	0.228331	0.306927
ENSRNOG00000058047	AABR07000733.1	1	-	24854907	24858316	2.008968	1.852149	2.489696
ENSRNOG00000052999	AABR07000738.1	1	-	24889958	24891461	1.719600	1.585369	2.131085
ENSRNOG00000048976	LOC501467	1	+	24900858	24905169	0.000000	0.000000	0.000000
ENSRNOG00000048796	AABR07000740.1	1	-	24922304	24924918	0.000000	0.000000	0.000000
ENSRNOG00000011815	Sgk1	1	-	24185435	24302298	1.638945	13.628254	18.319374
ENSRNOG00000054246	LOC679711	1	-	24981823	24982606	1.255802	1.157775	1.556304
ENSRNOG00000012122	Clvs2	1	+	25173242	25296927	2.962505	3.167106	4.257287
ENSRNOG00000062105	AABR07000765.1	1	-	25253270	25254279	0.000000	0.000000	0.000000
ENSRNOG00000062163	AABR07000765.3	1	-	25262796	25263797	0.768569	0.708575	0.952481
ENSRNOG00000012609	Trdn	1	-	25403390	25839345	0.317253	0.317311	0.426535
ENSRNOG00000013323	Rnf217	1	+	28301922	28390837	3.340147	3.079417	4.139414
ENSRNOG00000021442	Hddc2	1	-	28579990	28600586	0.051166	0.047172	0.063410
ENSRNOG00000041720	5S_rRNA	1	+	28595961	28596073	0.000000	0.000000	0.000000
ENSRNOG00000021478	Tpd52l1	1	+	28454966	28576553	5.633433	6.042960	8.123069
ENSRNOG00000013364	Hey2	1	+	29191192	29201531	0.909091	0.838128	1.126628
ENSRNOG00000014190	Hint3	1	+	29413365	29423347	1.900834	1.752456	2.355687
ENSRNOG00000014240	Trmt11	1	+	29432152	29487473	0.678981	0.628382	0.844683
ENSRNOG00000014004	Ncoa7	1	+	29225707	29385199	4.355729	4.015723	5.398016
ENSRNOG00000045369	5S_rRNA	1	+	29352780	29352913	0.000000	0.000000	0.000000
ENSRNOG00000054753	AABR07000986.1	1	-	31000772	31004646	0.000000	0.000000	0.000000
ENSRNOG00000029608	Nkain2	1	+	27476375	28159290	43.761547	41.014259	55.132191
ENSRNOG00000052712	AABR07000900.1	1	-	27540846	27540948	0.000000	0.000000	0.000000
ENSRNOG00000057890	U4	1	+	27723197	27723313	0.000000	0.000000	0.000000
ENSRNOG00000056670	AABR07000902.1	1	+	27924825	27927782	0.000000	0.000000	0.000000
ENSRNOG00000011588	Rnf146	1	+	30863217	30873808	4.339925	4.001153	5.378430
ENSRNOG00000011622	Echdc1	1	-	30874418	30917882	5.681696	5.238186	7.041276
ENSRNOG00000023407	LOC100910528	1	-	31261370	31262466	0.000000	0.000000	0.000000
ENSRNOG00000023387	LOC100912599	1	+	31264755	31273159	0.000000	0.000000	0.000000
ENSRNOG00000042309	Kiaa0408L	1	-	31040142	31055453	17.862476	16.468142	22.136808
ENSRNOG00000012324	Soga3	1	-	31066798	31122093	10.244703	9.445007	12.696169
ENSRNOG00000028357	Lrrc14b	1	+	31531143	31535314	0.877670	0.809160	1.087689
ENSRNOG00000039783	AC094217.1	1	-	31527646	31528083	20.923567	19.290285	25.930389
ENSRNOG00000012775	Ccdc127	1	-	31539215	31545559	7.579618	6.987957	9.393353
ENSRNOG00000014485	Pdcd6	1	+	31576183	31591849	4.941868	4.556109	6.124413
ENSRNOG00000013331	Sdha	1	+	31545631	31570601	19.119455	17.627003	23.694572
ENSRNOG00000015465	Cep72	1	+	31835000	31864628	0.515459	0.475223	0.638804
ENSRNOG00000039776	Exoc3	1	+	31700953	31731815	6.840239	6.382580	8.579593
ENSRNOG00000028261	Tppp	1	-	31870899	31890778	16.583002	18.870859	25.366589
ENSRNOG00000039743	Zdhhc11	1	-	31906064	31936537	0.268587	0.247621	0.332857
ENSRNOG00000016103	Nkd2	1	+	32058044	32084877	0.220563	0.203346	0.273342
ENSRNOG00000015676	Brd9	1	-	31939585	31967915	5.342712	4.925663	6.621175
ENSRNOG00000061518	AC142421.2	1	+	32240144	32244377	0.000000	0.000000	0.000000
ENSRNOG00000025327	Tert	1	-	32251714	32272476	0.194790	0.179585	0.241402
ENSRNOG00000016923	Clptm1l	1	-	32281207	32297190	2.773789	2.557269	3.437532
ENSRNOG00000016372	Slc12a7	1	-	32086755	32141036	0.092276	0.100616	0.135250
ENSRNOG00000017302	Slc6a3	1	-	32321580	32363983	0.000000	0.000000	0.000000
ENSRNOG00000047971	Mrpl36	1	-	32570296	32570589	2.202381	2.030464	2.729391
ENSRNOG00000017930	Lpcat1	1	-	32379432	32429917	1.985584	1.830590	2.460716
ENSRNOG00000049394	LOC679739	1	+	32573228	32581781	7.225358	8.736697	11.744043
ENSRNOG00000016812	Adamts16	1	+	35067490	35198939	0.000000	0.000000	0.000000
ENSRNOG00000047117	AABR07001037.1	1	-	35151638	35157157	0.000000	0.000000	0.000000
ENSRNOG00000023053	Ice1	1	+	35280701	35319182	4.067974	3.750431	5.041404
ENSRNOG00000049434	AABR07001048.1	1	+	35526239	35527033	0.067421	0.062158	0.083554
ENSRNOG00000017095	LOC679881	1	+	35868009	35869909	0.821496	0.757371	1.018073
ENSRNOG00000017150	Med10	1	-	36107232	36112993	5.386243	4.965796	6.675123
ENSRNOG00000034075	Ube2ql1	1	+	36185916	36226276	7.491142	6.906388	9.283706
ENSRNOG00000017254	Nsun2	1	-	36295650	36319966	2.244707	2.158673	2.901732
ENSRNOG00000017601	Srd5a1	1	+	36320461	36354756	2.792938	2.574923	3.461263
ENSRNOG00000052644	AABR07001060.1	1	-	36350944	36351073	0.000000	0.000000	0.000000
ENSRNOG00000017613	Tent4a	1	+	36400443	36433238	1.456664	1.342958	1.805231
ENSRNOG00000017678	AABR07001064.1	1	-	36954496	36957300	1.872309	1.726158	2.320336
ENSRNOG00000058077	AABR07001068.1	1	+	37059412	37162589	0.591549	0.545373	0.733101
ENSRNOG00000047406	RGD1308544	1	-	37702041	37726151	7.500500	6.915015	9.295303
ENSRNOG00000027422	Fastkd3	1	-	37734403	37742932	2.862893	2.639417	3.547958
ENSRNOG00000017826	Mtrr	1	+	37743147	37774015	1.278533	1.485524	1.996871
ENSRNOG00000042308	LOC680200	1	-	37802592	37818879	1.630228	1.502973	2.020327
ENSRNOG00000051377	AABR07001099.2	1	-	37853553	37863756	9.231540	8.510932	11.440565
ENSRNOG00000032150	Adcy2	1	+	37507276	37698390	7.151850	6.593581	8.863224
ENSRNOG00000055957	U6	1	+	37681259	37681365	0.000000	0.000000	0.000000
ENSRNOG00000017963	-	1	-	37878516	37886675	1.417658	1.306996	1.756891
ENSRNOG00000046712	Mir3556b-2	1	-	38238896	38239002	1.957944	1.805108	2.426463
ENSRNOG00000049259	LOC102549842	1	-	37896780	37957412	0.060907	1.491017	2.004255
ENSRNOG00000016462	LOC102547287	1	-	37928102	37932084	2.679012	2.469890	3.320076
ENSRNOG00000049881	AABR07001160.1	1	-	38483874	38486334	0.000000	0.000000	0.000000
ENSRNOG00000047145	LOC102551340	1	-	38527519	38538987	5.212702	4.805801	6.460055
ENSRNOG00000046353	LOC501406	1	-	38582629	38586563	4.067065	3.749592	5.040277
ENSRNOG00000054466	AABR07001207.1	1	-	38814643	38835507	0.307176	0.283198	0.380680
ENSRNOG00000057057	AABR07001210.1	1	-	38836865	38882496	0.210669	0.447110	0.601014
ENSRNOG00000053328	AABR07001233.1	1	-	38895131	39035633	1.335726	1.231460	1.655353
ENSRNOG00000016368	Ppp1r14c	1	+	39811314	39923057	1.883032	1.736044	2.333625
ENSRNOG00000016286	Iyd	1	+	40086470	40101840	0.085329	0.078668	0.105747
ENSRNOG00000016011	Plekhg1	1	+	40389638	40520447	2.009335	1.852488	2.490151
ENSRNOG00000019582	Mthfd1l	1	+	40529045	40719391	0.455008	0.419490	0.563887
ENSRNOG00000055235	U1	1	+	40672831	40672993	0.000000	0.000000	0.000000
ENSRNOG00000019544	Zbtb2	1	-	40914171	40921508	0.741874	0.683964	0.919398
ENSRNOG00000019501	Rmnd1	1	-	40948847	40972826	3.947844	3.639678	4.892528
ENSRNOG00000019489	Armt1	1	+	40982862	41006371	1.266013	3.387526	4.553581
ENSRNOG00000054876	SNORA73	1	+	41003877	41004005	0.000000	0.000000	0.000000
ENSRNOG00000019549	Akap12	1	+	40816107	40906581	1.432920	5.491821	7.382217
ENSRNOG00000024280	Ccdc170	1	+	41034308	41126043	0.224898	0.230770	0.310206
ENSRNOG00000019358	Esr1	1	+	41192824	41594796	0.231365	0.324419	0.436090
ENSRNOG00000057689	AABR07001379.2	1	+	41324538	41325153	0.000000	0.000000	0.000000
ENSRNOG00000055223	AABR07001379.1	1	-	41383910	41384003	0.000000	0.000000	0.000000
ENSRNOG00000055166	AABR07001382.2	1	+	41594112	41594799	0.304865	0.281067	0.377816
ENSRNOG00000018960	AABR07001382.1	1	-	41608418	41821544	11.340572	10.455335	14.054270
ENSRNOG00000053113	AABR07001389.1	1	+	42133308	42134374	0.005904	0.005443	0.007317
ENSRNOG00000018808	Vip	1	+	42169501	42177582	0.676372	0.787456	1.058514
ENSRNOG00000054156	AABR07001392.1	1	+	42216726	42233317	0.000000	0.000000	0.000000
ENSRNOG00000024077	Fbxo5	1	-	42461291	42467586	0.202946	0.187104	0.251509
ENSRNOG00000018773	Mtrf1l	1	-	42475792	42486035	2.741408	2.527415	3.397403
ENSRNOG00000059321	AABR07001406.2	1	+	42477177	42477256	0.000000	0.000000	0.000000
ENSRNOG00000055161	AABR07001406.1	1	+	42477399	42477468	10.750000	9.910862	13.322379
ENSRNOG00000018960	AABR07001382.1	1	-	41832830	42077535	14.015639	17.615036	23.678486
ENSRNOG00000052241	U6	1	+	41926987	41927090	0.000000	0.000000	0.000000
ENSRNOG00000033265	AABR07001408.1	1	-	42741148	42741551	0.000000	0.000000	0.000000
ENSRNOG00000018690	Rgs17	1	-	42492761	42587721	15.551724	14.337766	19.273113
ENSRNOG00000004144	AABR07001435.1	1	-	43933275	43934512	0.396607	0.365648	0.491512
ENSRNOG00000018191	Oprm1	1	+	43454803	43704948	0.384743	8.743601	11.753325
ENSRNOG00000060991	AABR07001432.2	1	-	43532902	43533277	4.968085	4.580279	6.156904
ENSRNOG00000059866	AABR07001432.1	1	-	43563457	43563998	0.000000	0.000000	0.000000
ENSRNOG00000018163	Ipcef1	1	-	43567842	43638161	1.259235	1.160940	1.560559
ENSRNOG00000055098	AABR07001433.1	1	+	43662162	43663521	0.000000	0.000000	0.000000
ENSRNOG00000018052	Cnksr3	1	-	43789791	43884267	1.421236	1.310580	1.761708
ENSRNOG00000016919	Scaf8	1	+	44019059	44120615	5.899154	5.658075	7.605698
ENSRNOG00000057561	AABR07001444.1	1	+	44201653	44228243	1.292063	1.191205	1.601242
ENSRNOG00000016728	Tiam2	1	+	44311513	44433193	1.498569	1.381592	1.857163
ENSRNOG00000056223	Tfb1m	1	-	44433116	44474674	7.095490	6.541620	8.793378
ENSRNOG00000023531	Cldn20	1	+	44446765	44447424	2.393939	2.207069	2.966787
ENSRNOG00000053052	LOC102548472	1	-	45821855	45828543	0.657908	0.606552	0.815340
ENSRNOG00000016973	Tmem242	1	-	46302970	46329682	1.010811	0.931908	1.252689
ENSRNOG00000017030	Arid1b	1	+	45923222	46234874	4.695798	7.261500	9.761055
ENSRNOG00000058103	AABR07001477.1	1	-	46740305	46744647	1.229667	1.133680	1.523915
ENSRNOG00000046874	Snx9	1	+	46779860	46825830	1.377104	1.269608	1.706633
ENSRNOG00000018007	Gtf2h5	1	+	46978458	46985032	2.861631	2.638254	3.546394
ENSRNOG00000017889	Serac1	1	-	46942192	46978261	0.267385	0.246513	0.331368
ENSRNOG00000029049	Zdhhc14	1	+	46378807	46649292	3.673274	3.386540	4.552256
ENSRNOG00000017114	Synj2	1	+	46835971	46932529	2.156464	2.141306	2.878386
ENSRNOG00000018158	Tmem181	1	+	47162394	47202549	4.024272	3.710140	4.987245
ENSRNOG00000018207	Dynlt1	1	-	47206895	47213749	7.641289	7.044815	9.469782
ENSRNOG00000018524	Ezr	1	-	47287874	47331412	1.642180	1.518620	2.041359
ENSRNOG00000018012	Tulp4	1	+	47032113	47127035	13.419115	12.371628	16.630190
ENSRNOG00000045491	5S_rRNA	1	+	47041989	47042105	0.000000	0.000000	0.000000
ENSRNOG00000018762	Rsph3	1	-	47426258	47477524	0.451454	0.416214	0.559483
ENSRNOG00000058258	AABR07001493.1	1	+	47513066	47537519	0.320580	0.921941	1.239291
ENSRNOG00000018935	RGD1560015	1	-	47587021	47588122	9.868969	9.098603	12.230526
ENSRNOG00000019048	Sod2	1	-	47914759	47921587	13.382937	12.338273	16.585356
ENSRNOG00000019091	Wtap	1	+	47942500	47967631	2.973472	12.830400	17.246881
ENSRNOG00000014582	Mrpl18	1	+	48033768	48038726	1.806349	1.665347	2.238592
ENSRNOG00000023140	Pnldc1	1	+	48039909	48058400	0.013321	0.013355	0.017952
ENSRNOG00000019189	Acat2	1	+	47972399	47992653	0.000000	0.000000	0.000000
ENSRNOG00000013975	Acat2l1	1	+	47996521	48026268	1.562931	1.650320	2.218393
ENSRNOG00000014160	Tcp1	1	-	48025663	48033396	9.788478	10.324855	13.878877
ENSRNOG00000058152	-	1	-	48027142	48027271	1.800000	1.659493	2.230724
ENSRNOG00000051969	AABR07071864.1	1	-	48030434	48030570	0.000000	0.000000	0.000000
ENSRNOG00000017412	AABR07001512.1	1	-	48565160	48565711	0.000000	0.000000	0.000000
ENSRNOG00000022946	Slc22a3	1	+	48433079	48521256	0.150029	0.138318	0.185930
ENSRNOG00000014997	Igf2r	1	+	48176106	48264477	1.369978	1.263038	1.697802
ENSRNOG00000051780	AC129234.1	1	-	48200191	48200322	0.000000	0.000000	0.000000
ENSRNOG00000017419	Map3k4	1	+	48625743	48711642	1.901997	1.789536	2.405531
ENSRNOG00000059864	-	1	-	48643706	48643840	0.000000	0.000000	0.000000
ENSRNOG00000055981	AABR07001516.1	1	-	48681243	48686713	0.000000	0.000000	0.000000
ENSRNOG00000017731	Agpat4	1	-	48719633	48825364	7.248183	7.002334	9.412679
ENSRNOG00000055547	AABR07001519.1	1	-	49290112	49844547	0.013171	3.907421	5.252434
ENSRNOG00000044833	5S_rRNA	1	+	49487970	49487998	0.000000	0.000000	0.000000
ENSRNOG00000060475	AABR07001555.1	1	-	51525068	51525579	0.497222	0.458409	0.616203
ENSRNOG00000017367	Pabpc6	1	+	51619875	51622942	0.006193	0.005710	0.007675
ENSRNOG00000048297	LOC108348175	1	+	50828134	51052340	15.977601	26.899422	36.158741
ENSRNOG00000024149	Prr18	1	-	52991287	52992213	4.187702	3.860813	5.189782
ENSRNOG00000024172	T2	1	-	52907435	52962388	1.218157	1.123068	1.509651
ENSRNOG00000011310	Pde10a	1	-	52360296	52544450	14.605482	14.296583	19.217754
ENSRNOG00000024140	Sft2d1	1	-	52998529	53014466	7.488647	6.904088	9.280614
ENSRNOG00000012415	Mpc1	1	-	53026608	53038229	15.474244	14.266335	19.177094
ENSRNOG00000055093	Fgfr1op	1	-	53122322	53152866	2.891318	2.665623	3.583185
ENSRNOG00000013190	Rnaset2	1	+	53174879	53192048	5.124895	5.814065	7.815383
ENSRNOG00000057484	AABR07001573.2	1	+	53220397	53284319	2.166667	1.997538	2.685131
ENSRNOG00000052521	AABR07001573.1	1	-	53236650	53236764	8.104348	7.471727	10.043647
ENSRNOG00000013194	Rps6ka2	1	+	53360157	53499445	2.334692	2.152447	2.893363
ENSRNOG00000060227	U6	1	-	53434962	53435066	0.000000	0.000000	0.000000
ENSRNOG00000051938	AABR07001591.1	1	+	53841653	53844518	0.655053	0.603920	0.811801
ENSRNOG00000051553	LOC103690980	1	+	54062186	54063901	0.000000	0.000000	0.000000
ENSRNOG00000060438	AABR07001634.1	1	-	54439977	54441579	0.000000	0.000000	0.000000
ENSRNOG00000023753	Afdn	1	-	53715693	53802658	4.497465	4.146396	5.573668
ENSRNOG00000054056	AABR07001662.1	1	-	54879971	54883562	0.000000	0.000000	0.000000
ENSRNOG00000046250	LOC100911027	1	-	54719971	54748763	0.000000	0.000000	0.000000
ENSRNOG00000022921	Dact2	1	-	56159426	56168351	1.123235	1.123144	1.509753
ENSRNOG00000010529	Thbs2	1	-	56653938	56683731	0.058173	0.053632	0.072093
ENSRNOG00000015597	LOC100125364	1	+	56949712	56952431	2.525820	2.328656	3.130226
ENSRNOG00000061312	Phf10	1	-	56951518	56967895	2.559287	2.359511	3.171702
ENSRNOG00000015609	Wdr27	1	-	56808450	56942556	0.907440	0.836606	1.124582
ENSRNOG00000059948	SNORD115	1	-	56860067	56860144	13.018574	12.002352	16.133802
ENSRNOG00000055517	SNORD115	1	-	56862958	56863036	2.472587	2.279578	3.064255
ENSRNOG00000053938	SNORD115	1	-	56864797	56864874	0.647348	0.596816	0.802253
ENSRNOG00000058803	SNORD115	1	-	56872995	56873072	19.300627	17.794031	23.919094
ENSRNOG00000060933	SNORD115	1	-	56875234	56875310	1.276938	1.177261	1.582498
ENSRNOG00000051787	SNORD115	1	-	56880544	56880620	20.744467	19.125166	25.708433
