Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSRNOG00000014290	Grm1	1	-	4753144	5165859	4.216118	3.273215	4.763448
ENSRNOG00000040242	Epm2a	1	+	5448958	5571512	1.476815	1.146537	1.668533
ENSRNOG00000053880	SNORA73	1	+	6440055	6440244	0.768421	0.596569	0.868176
ENSRNOG00000014908	Sf3b5	1	+	7101715	7102426	8.132023	6.313358	9.187709
ENSRNOG00000014902	Stx11	1	-	7039162	7064870	0.072783	0.056506	0.082232
ENSRNOG00000015217	Ltv1	1	-	7323040	7335936	1.981472	1.538331	2.238703
ENSRNOG00000025587	Plagl1	1	+	7252349	7259035	2.554143	1.982928	2.885718
ENSRNOG00000015551	Fuca2	1	+	7658890	7673683	1.067838	0.829024	1.206463
ENSRNOG00000016624	AABR07000276.1	1	-	7800941	7801438	0.000000	0.000000	0.000000
ENSRNOG00000015473	Phactr2	1	-	7355154	7480825	0.943406	0.742551	1.080620
ENSRNOG00000015660	Pex3	1	-	7685338	7726401	7.566278	5.874138	8.548520
ENSRNOG00000011058	Utrn	1	-	6451810	6970040	7.583397	6.014661	8.753021
ENSRNOG00000010753	Aig1	1	-	7816838	8038665	11.685211	9.071902	13.202166
ENSRNOG00000011399	AABR07000292.1	1	-	8465333	8466091	0.533268	0.414007	0.602496
ENSRNOG00000011015	Hivep2	1	+	8310577	8333885	10.360404	8.043379	11.705375
ENSRNOG00000012092	Gje1	1	-	8883961	8885967	0.063107	0.048994	0.071299
ENSRNOG00000012103	Nmbr	1	+	8933831	8944987	0.387412	0.325177	0.473224
ENSRNOG00000011540	Vta1	1	-	8830411	8878244	10.289130	8.541451	12.430211
ENSRNOG00000011411	Adgrg6	1	-	8593075	8751198	1.661415	1.289852	1.877097
ENSRNOG00000060990	AABR07000382.1	1	+	11766992	11772215	3.066926	2.381032	3.465069
ENSRNOG00000058425	AABR07000385.2	1	-	11834038	11840581	0.438542	0.340465	0.495473
ENSRNOG00000051831	5_8S_rRNA	1	-	11906441	11906593	0.076564	0.059441	0.086503
ENSRNOG00000052007	AABR07000392.1	1	-	11915537	11915623	0.000000	0.000000	0.000000
ENSRNOG00000061685	AABR07000398.2	1	+	11962750	11962836	0.000000	0.000000	0.000000
ENSRNOG00000047746	AABR07000398.1	1	+	11963836	11968939	0.000000	0.000000	0.000000
ENSRNOG00000053888	5_8S_rRNA	1	+	11970092	11970244	0.076414	0.059325	0.086334
ENSRNOG00000055836	AABR07000402.1	1	+	11974142	11974190	28.426527	22.069151	32.116814
ENSRNOG00000060657	AABR07000404.1	1	+	11975022	11975070	26.657780	20.695971	30.118450
ENSRNOG00000059898	LOC100909599	1	-	11982257	11995787	0.000000	0.000000	0.000000
ENSRNOG00000055789	AABR07000411.1	1	+	12006598	12136637	1.132884	0.879523	1.279953
ENSRNOG00000062232	Mcc	1	+	12006660	12128845	0.000000	0.000000	0.000000
ENSRNOG00000055972	AC128394.1	1	+	12906899	12908181	0.035876	0.027853	0.040533
ENSRNOG00000056940	Cited2	1	+	12823363	12825786	12.933813	10.041265	14.612860
ENSRNOG00000060021	Txlnb	1	+	12915734	12961670	0.191495	0.148669	0.216355
ENSRNOG00000060610	AABR07071848.1	1	-	12952553	12952906	0.000000	0.000000	0.000000
ENSRNOG00000060972	Heca	1	-	13036909	13050644	5.494368	4.265594	6.207638
ENSRNOG00000051450	Abracl	1	-	13165572	13175876	7.561160	5.870164	8.542737
ENSRNOG00000052189	AABR07000452.1	1	-	13344901	13382067	0.309161	0.444258	0.646520
ENSRNOG00000053331	AABR07000451.1	1	+	13351242	13354315	0.000000	0.000000	0.000000
ENSRNOG00000055142	Ect2l	1	-	13302256	13341952	0.838843	0.651242	0.947740
ENSRNOG00000053347	Ccdc28a	1	-	13384156	13395370	5.101255	3.960398	5.763492
ENSRNOG00000059224	Reps1	1	+	13212324	13298347	4.834793	4.080979	5.938971
ENSRNOG00000053735	Hebp2	1	-	13714440	13719829	0.129371	0.100438	0.146166
ENSRNOG00000060603	Nhsl1	1	+	13595295	13705396	1.979802	1.537034	2.236817
ENSRNOG00000011994	Perp	1	+	14224393	14236846	0.659393	0.511925	0.744994
ENSRNOG00000049517	Tnfaip3	1	-	14402913	14412807	0.247444	0.192105	0.279567
ENSRNOG00000012057	Olig3	1	+	14797766	14799835	0.001836	0.001425	0.002074
ENSRNOG00000053291	AABR07000493.1	1	+	14938230	14950781	0.128342	0.104808	0.152525
ENSRNOG00000011460	Arfgef3	1	-	13838707	13915594	11.490864	8.921020	12.982589
ENSRNOG00000012259	Il22ra2	1	+	15093599	15106954	0.787226	0.611169	0.889422
ENSRNOG00000012074	Ifngr1	1	+	15062432	15080907	16.735481	12.992718	18.908054
ENSRNOG00000012286	Il20ra	1	+	15180328	15222785	0.375303	0.291369	0.424024
ENSRNOG00000057719	AC136053.1	1	+	15247333	15255928	1.237113	0.960442	1.397713
ENSRNOG00000012311	Slc35d3	1	-	15298526	15301998	2.349310	1.823905	2.654294
ENSRNOG00000012322	Pex7	1	-	15311770	15374850	0.731314	0.567761	0.826252
ENSRNOG00000031700	Map3k5	1	+	15412603	15613746	0.516542	0.401021	0.583599
ENSRNOG00000054452	AABR07000497.1	1	-	15540605	15540739	0.090741	0.070447	0.102521
ENSRNOG00000012701	Map7	1	+	15620653	15748203	0.718724	8.818861	12.833920
ENSRNOG00000058050	Bclaf1	1	+	15782477	15860624	9.216552	34.080109	49.596130
ENSRNOG00000013436	Pde7b	1	-	15893533	16203909	5.174567	4.138078	6.022065
ENSRNOG00000055858	Myb	1	-	16659442	16687817	0.888439	0.689746	1.003775
ENSRNOG00000014907	Aldh8a1	1	+	16910069	16930481	0.052280	0.040588	0.059067
ENSRNOG00000048762	AABR07000534.1	1	-	16987382	16989482	0.000000	0.000000	0.000000
ENSRNOG00000014531	Hbs1l	1	+	16819170	16896219	1.262869	3.155665	4.592379
ENSRNOG00000013969	Ahi1	1	+	16478127	16601769	42.341183	32.871899	47.837849
ENSRNOG00000047605	Ptprk	1	-	17446417	18058055	3.239583	2.515075	3.660140
ENSRNOG00000046617	LOC103690149	1	+	17602281	17625197	23.630024	18.345350	26.697636
ENSRNOG00000051380	LOC102554576	1	-	19638106	19640329	0.189774	0.151718	0.220793
ENSRNOG00000033517	LOC100360791	1	+	20115995	20116513	45.446373	35.282639	51.346146
ENSRNOG00000011720	L3mbtl3	1	+	20022793	20097099	1.190233	0.924046	1.344747
ENSRNOG00000011245	Arhgap18	1	-	19227121	19376301	14.394749	11.175473	16.263453
ENSRNOG00000050801	AABR07000629.3	1	-	20238386	20243910	0.000000	0.000000	0.000000
ENSRNOG00000011134	Lama2	1	+	18491384	19143269	0.601118	0.472713	0.687931
ENSRNOG00000046438	AABR07000583.1	1	-	18511024	18511695	0.000000	0.000000	0.000000
ENSRNOG00000057281	U6	1	+	18578036	18578142	0.035514	0.027572	0.040124
ENSRNOG00000026462	RGD1559962	1	-	20417008	20417637	0.240293	0.186553	0.271487
ENSRNOG00000049569	AABR07000629.2	1	-	20331886	20332466	0.000000	0.000000	0.000000
ENSRNOG00000047783	Tmem200a	1	+	20331976	20412381	1.408458	1.093467	1.591302
ENSRNOG00000011855	AABR07000629.1	1	+	20332371	20332844	0.000000	0.000000	0.000000
ENSRNOG00000053931	AABR07000631.1	1	+	20388991	20389124	0.000000	0.000000	0.000000
ENSRNOG00000012346	Epb41l2	1	-	20893995	20962526	3.960113	3.725767	5.422037
ENSRNOG00000013304	Arg1	1	+	21525421	21537863	0.319092	0.247730	0.360516
ENSRNOG00000013202	Akap7	1	+	21141970	21263850	0.746459	0.579519	0.843363
ENSRNOG00000055111	AABR07000658.2	1	-	21145360	21146846	0.577673	0.448481	0.652666
ENSRNOG00000054921	AABR07000658.1	1	+	21165673	21165796	0.000000	0.000000	0.000000
ENSRNOG00000013791	Enpp3	1	+	21613148	21684480	0.342960	0.266260	0.387482
ENSRNOG00000015036	Ccn2	1	-	21851660	21854773	1.794985	1.437894	2.092539
ENSRNOG00000013422	Med23	1	-	21539765	21586910	4.832875	3.752039	5.460271
ENSRNOG00000013994	Enpp1	1	+	21748261	21813371	1.657638	1.286920	1.872830
ENSRNOG00000015321	Moxd1	1	-	22124495	22206505	1.912855	1.485060	2.161179
ENSRNOG00000030414	Taar8a	1	-	22402878	22404002	0.023111	0.017942	0.026111
ENSRNOG00000052726	AC128759.2	1	-	22453877	22455381	0.000000	0.000000	0.000000
ENSRNOG00000015670	Stx7	1	-	22241661	22281788	6.407202	5.814172	8.461253
ENSRNOG00000016371	Slc18b1	1	-	22705916	22748422	2.908330	2.257904	3.285885
ENSRNOG00000060376	LOC100910237	1	-	22757012	22758012	0.287042	0.222847	0.324305
ENSRNOG00000016411	Rps12	1	+	22758212	22760370	34.325928	26.649195	38.782063
ENSRNOG00000057952	-	1	+	22758917	22758990	0.324324	0.251791	0.366427
ENSRNOG00000061678	-	1	+	22759629	22759703	3.800000	2.950159	4.293310
ENSRNOG00000054517	-	1	+	22759963	22760089	0.094488	0.073356	0.106754
ENSRNOG00000011114	Tbpl1	1	+	23977688	24002506	24.832403	19.278826	28.056107
ENSRNOG00000011161	Slc2a12	1	-	24003625	24056373	1.196212	0.928688	1.351502
ENSRNOG00000051379	U6	1	-	24333769	24333875	0.102804	0.079813	0.116150
ENSRNOG00000016627	Eya4	1	+	23409408	23610164	1.587571	1.232523	1.793667
ENSRNOG00000048248	LOC100910446	1	-	23543426	23556241	0.000000	0.000000	0.000000
ENSRNOG00000055637	AABR07000725.1	1	+	24825371	24828485	0.000000	0.000000	0.000000
ENSRNOG00000011815	Sgk1	1	-	24185435	24302298	1.643291	11.260261	16.386841
ENSRNOG00000054246	LOC679711	1	-	24981823	24982606	0.532358	0.413300	0.601468
ENSRNOG00000058047	AABR07000733.1	1	-	24854907	24858316	0.690177	0.535824	0.779775
ENSRNOG00000052999	AABR07000738.1	1	-	24889958	24891461	2.775635	2.154885	3.135963
ENSRNOG00000048976	LOC501467	1	+	24900858	24905169	0.679920	0.527861	0.768186
ENSRNOG00000048796	AABR07000740.1	1	-	24922304	24924918	0.000000	0.000000	0.000000
ENSRNOG00000012122	Clvs2	1	+	25173242	25296927	2.107128	2.425347	3.529561
ENSRNOG00000062105	AABR07000765.1	1	-	25253270	25254279	0.111881	0.086860	0.126405
ENSRNOG00000062163	AABR07000765.3	1	-	25262796	25263797	0.373677	0.290107	0.422187
ENSRNOG00000012609	Trdn	1	-	25403390	25839345	0.027423	0.023097	0.033612
ENSRNOG00000013323	Rnf217	1	+	28301922	28390837	1.677841	1.302605	1.895656
ENSRNOG00000021442	Hddc2	1	-	28579990	28600586	1.656885	1.286335	1.871979
ENSRNOG00000041720	5S_rRNA	1	+	28595961	28596073	0.000000	0.000000	0.000000
ENSRNOG00000021478	Tpd52l1	1	+	28454966	28576553	11.697151	10.321264	15.020339
ENSRNOG00000013364	Hey2	1	+	29191192	29201531	1.384587	1.074935	1.564332
ENSRNOG00000058582	U6	1	-	27472395	27472501	0.046729	0.036278	0.052795
ENSRNOG00000029608	Nkain2	1	+	27476375	28159290	84.642662	66.876259	97.323746
ENSRNOG00000052712	AABR07000900.1	1	-	27540846	27540948	3.407767	2.645646	3.850158
ENSRNOG00000057890	U4	1	+	27723197	27723313	5.256410	4.080854	5.938788
ENSRNOG00000056670	AABR07000902.1	1	+	27924825	27927782	0.908772	0.705532	1.026747
ENSRNOG00000014190	Hint3	1	+	29413365	29423347	4.851715	3.766666	5.481557
ENSRNOG00000014240	Trmt11	1	+	29432152	29487473	1.845860	1.438545	2.093487
ENSRNOG00000042944	Cenpw	1	+	29915443	29920598	0.151156	0.117351	0.170779
ENSRNOG00000014004	Ncoa7	1	+	29225707	29385199	3.053089	2.370289	3.449436
ENSRNOG00000045369	5S_rRNA	1	+	29352780	29352913	0.052239	0.040556	0.059021
ENSRNOG00000011568	Rspo3	1	+	30681681	30766860	0.196161	0.152291	0.221626
ENSRNOG00000011588	Rnf146	1	+	30863217	30873808	6.797435	5.277240	7.679867
ENSRNOG00000011622	Echdc1	1	-	30874418	30917882	12.289318	9.540906	13.884697
ENSRNOG00000054753	AABR07000986.1	1	-	31000772	31004646	0.472824	0.367081	0.534205
ENSRNOG00000042309	Kiaa0408L	1	-	31040142	31055453	18.961224	14.720691	21.422739
ENSRNOG00000012324	Soga3	1	-	31066798	31122093	9.916313	7.698606	11.203632
ENSRNOG00000023407	LOC100910528	1	-	31261370	31262466	0.000000	0.000000	0.000000
ENSRNOG00000023387	LOC100912599	1	+	31264755	31273159	0.000000	0.000000	0.000000
ENSRNOG00000039783	AC094217.1	1	-	31527646	31528083	20.165171	15.655384	22.782980
ENSRNOG00000028357	Lrrc14b	1	+	31531143	31535314	0.329320	0.255670	0.372072
ENSRNOG00000012775	Ccdc127	1	-	31539215	31545559	15.007962	11.651546	16.956270
ENSRNOG00000014485	Pdcd6	1	+	31576183	31591849	9.205748	7.146952	10.400824
ENSRNOG00000013331	Sdha	1	+	31545631	31570601	27.087835	21.029846	30.604334
ENSRNOG00000015159	Slc9a3	1	-	31734327	31777070	0.073090	0.056744	0.082578
ENSRNOG00000039776	Exoc3	1	+	31700953	31731815	5.322709	4.182314	6.086441
ENSRNOG00000015465	Cep72	1	+	31835000	31864628	0.571297	0.443531	0.645462
ENSRNOG00000039743	Zdhhc11	1	-	31906064	31936537	0.037508	0.029120	0.042377
ENSRNOG00000028261	Tppp	1	-	31870899	31890778	13.783161	13.167323	19.162153
ENSRNOG00000015676	Brd9	1	-	31939585	31967915	5.100203	3.959581	5.762303
ENSRNOG00000016103	Nkd2	1	+	32058044	32084877	0.144386	0.112095	0.163130
ENSRNOG00000015810	Trip13	1	+	31967978	32012919	0.313195	0.279158	0.406253
ENSRNOG00000051415	AABR07001001.1	1	-	31978116	31978253	0.000000	0.000000	0.000000
ENSRNOG00000025327	Tert	1	-	32251714	32272476	0.265542	0.206156	0.300014
ENSRNOG00000016372	Slc12a7	1	-	32086755	32141036	0.384147	0.352720	0.513307
ENSRNOG00000016923	Clptm1l	1	-	32281207	32297190	7.188797	5.581077	8.122035
ENSRNOG00000047971	Mrpl36	1	-	32570296	32570589	3.467687	2.692165	3.917856
ENSRNOG00000017930	Lpcat1	1	-	32379432	32429917	2.898808	2.250512	3.275126
ENSRNOG00000049394	LOC679739	1	+	32573228	32581781	5.854203	5.816966	8.465319
ENSRNOG00000016812	Adamts16	1	+	35067490	35198939	0.167895	0.130347	0.189691
ENSRNOG00000047117	AABR07001037.1	1	-	35151638	35157157	0.000000	0.000000	0.000000
ENSRNOG00000049434	AABR07001048.1	1	+	35526239	35527033	0.050440	0.039159	0.056988
ENSRNOG00000023053	Ice1	1	+	35280701	35319182	6.560058	5.092951	7.411674
ENSRNOG00000017095	LOC679881	1	+	35868009	35869909	1.293619	1.004311	1.461555
ENSRNOG00000017150	Med10	1	-	36107232	36112993	3.841270	2.982199	4.339937
ENSRNOG00000034075	Ube2ql1	1	+	36185916	36226276	7.814549	6.066885	8.829021
ENSRNOG00000017254	Nsun2	1	-	36295650	36319966	1.761357	1.475437	2.147176
ENSRNOG00000017601	Srd5a1	1	+	36320461	36354756	1.488047	1.155257	1.681223
ENSRNOG00000052644	AABR07001060.1	1	-	36350944	36351073	0.000000	0.000000	0.000000
ENSRNOG00000017613	Tent4a	1	+	36400443	36433238	4.301650	3.339619	4.860083
ENSRNOG00000017678	AABR07001064.1	1	-	36954496	36957300	1.634104	1.268649	1.846241
ENSRNOG00000058077	AABR07001068.1	1	+	37059412	37162589	1.524257	1.183368	1.722134
ENSRNOG00000047406	RGD1308544	1	-	37702041	37726151	5.529470	4.292846	6.247297
ENSRNOG00000027422	Fastkd3	1	-	37734403	37742932	4.795666	3.723152	5.418231
ENSRNOG00000042308	LOC680200	1	-	37802592	37818879	2.513942	1.951718	2.840298
ENSRNOG00000017826	Mtrr	1	+	37743147	37774015	2.348845	2.280636	3.318966
ENSRNOG00000059310	U6	1	+	37865411	37865508	1.938776	1.505184	2.190465
ENSRNOG00000032150	Adcy2	1	+	37507276	37698390	10.287535	7.986806	11.623046
ENSRNOG00000055957	U6	1	+	37681259	37681365	0.000000	0.000000	0.000000
ENSRNOG00000051377	AABR07001099.2	1	-	37853553	37863756	16.478598	12.793285	18.617823
ENSRNOG00000056694	AABR07001100.1	1	-	37988255	37990007	4.066667	3.157188	4.594595
ENSRNOG00000049256	Mir29b-3	1	+	38238376	38238459	3.708333	2.878993	4.189743
ENSRNOG00000046712	Mir3556b-2	1	-	38238896	38239002	3.967290	3.080036	4.482317
ENSRNOG00000049881	AABR07001160.1	1	-	38483874	38486334	0.000000	0.000000	0.000000
ENSRNOG00000017963	-	1	-	37878516	37886675	3.729493	2.895420	4.213650
ENSRNOG00000049259	LOC102549842	1	-	37896780	37957412	0.268000	6.463583	9.406328
ENSRNOG00000016462	LOC102547287	1	-	37928102	37932084	4.868518	3.779711	5.500541
ENSRNOG00000047145	LOC102551340	1	-	38527519	38538987	5.359556	4.210120	6.126907
ENSRNOG00000046353	LOC501406	1	-	38582629	38586563	2.935923	2.384273	3.469786
ENSRNOG00000054466	AABR07001207.1	1	-	38814643	38835507	0.000000	0.000000	0.000000
ENSRNOG00000057057	AABR07001210.1	1	-	38836865	38882496	0.057749	0.100829	0.146734
ENSRNOG00000053328	AABR07001233.1	1	-	38895131	39035633	0.000000	0.000000	0.000000
ENSRNOG00000016286	Iyd	1	+	40086470	40101840	0.062690	0.048670	0.070828
ENSRNOG00000016368	Ppp1r14c	1	+	39811314	39923057	2.492058	1.934728	2.815573
ENSRNOG00000016011	Plekhg1	1	+	40389638	40520447	2.515067	1.952592	2.841569
ENSRNOG00000019544	Zbtb2	1	-	40914171	40921508	1.898662	1.474041	2.145143
ENSRNOG00000019582	Mthfd1l	1	+	40529045	40719391	1.205410	0.935829	1.361894
ENSRNOG00000055235	U1	1	+	40672831	40672993	0.000000	0.000000	0.000000
ENSRNOG00000019549	Akap12	1	+	40816107	40906581	0.864086	2.753331	4.006870
ENSRNOG00000019501	Rmnd1	1	-	40948847	40972826	6.177031	4.795585	6.978923
ENSRNOG00000019489	Armt1	1	+	40982862	41006371	2.840319	5.335216	7.764237
ENSRNOG00000054876	SNORA73	1	+	41003877	41004005	0.310078	0.240731	0.350332
ENSRNOG00000024280	Ccdc170	1	+	41034308	41126043	0.484994	0.419073	0.609869
ENSRNOG00000019358	Esr1	1	+	41192824	41594796	0.710999	0.857558	1.247987
ENSRNOG00000057689	AABR07001379.2	1	+	41324538	41325153	0.000000	0.000000	0.000000
ENSRNOG00000055223	AABR07001379.1	1	-	41383910	41384003	0.000000	0.000000	0.000000
ENSRNOG00000055166	AABR07001382.2	1	+	41594112	41594799	1.303363	1.011876	1.472564
ENSRNOG00000018960	AABR07001382.1	1	-	41608418	41821544	16.316820	13.129601	19.107258
ENSRNOG00000053113	AABR07001389.1	1	+	42133308	42134374	0.095528	0.074164	0.107929
ENSRNOG00000018808	Vip	1	+	42169501	42177582	0.059189	0.058028	0.084447
ENSRNOG00000054156	AABR07001392.1	1	+	42216726	42233317	0.000000	0.000000	0.000000
ENSRNOG00000024077	Fbxo5	1	-	42461291	42467586	0.953628	0.740356	1.077426
ENSRNOG00000018773	Mtrf1l	1	-	42475792	42486035	6.219313	4.828411	7.026694
ENSRNOG00000059321	AABR07001406.2	1	+	42477177	42477256	0.475000	0.368770	0.536664
ENSRNOG00000055161	AABR07001406.1	1	+	42477399	42477468	5.092857	3.953878	5.754004
ENSRNOG00000033265	AABR07001408.1	1	-	42741148	42741551	0.000000	0.000000	0.000000
ENSRNOG00000018690	Rgs17	1	-	42492761	42587721	20.544106	15.949574	23.211109
ENSRNOG00000018960	AABR07001382.1	1	-	41832830	42077535	23.264099	25.904306	37.698040
ENSRNOG00000052241	U6	1	+	41926987	41927090	0.000000	0.000000	0.000000
ENSRNOG00000004144	AABR07001435.1	1	-	43933275	43934512	0.311659	0.241959	0.352118
ENSRNOG00000018052	Cnksr3	1	-	43789791	43884267	1.244017	0.966012	1.405818
ENSRNOG00000018191	Oprm1	1	+	43454803	43704948	0.545424	10.210652	14.859366
ENSRNOG00000060991	AABR07001432.2	1	-	43532902	43533277	6.845745	5.314746	7.734448
ENSRNOG00000059866	AABR07001432.1	1	-	43563457	43563998	0.274908	0.213427	0.310596
ENSRNOG00000018163	Ipcef1	1	-	43567842	43638161	1.579455	1.226222	1.784497
ENSRNOG00000055098	AABR07001433.1	1	+	43662162	43663521	0.000000	0.000000	0.000000
ENSRNOG00000057561	AABR07001444.1	1	+	44201653	44228243	0.403175	0.313008	0.455515
ENSRNOG00000016919	Scaf8	1	+	44019059	44120615	7.027897	5.785537	8.419580
ENSRNOG00000016728	Tiam2	1	+	44311513	44433193	3.725657	2.892442	4.209316
ENSRNOG00000056223	Tfb1m	1	-	44433116	44474674	12.943891	10.049088	14.624246
ENSRNOG00000023531	Cldn20	1	+	44446765	44447424	0.466667	0.362300	0.527249
ENSRNOG00000016973	Tmem242	1	-	46302970	46329682	0.597297	0.463716	0.674837
ENSRNOG00000053052	LOC102548472	1	-	45821855	45828543	0.000000	0.000000	0.000000
ENSRNOG00000017030	Arid1b	1	+	45923222	46234874	6.128294	7.693934	11.196835
ENSRNOG00000058103	AABR07001477.1	1	-	46740305	46744647	0.429760	0.333647	0.485551
ENSRNOG00000046874	Snx9	1	+	46779860	46825830	1.739618	1.350566	1.965452
ENSRNOG00000018007	Gtf2h5	1	+	46978458	46985032	7.382175	5.731207	8.340517
ENSRNOG00000017889	Serac1	1	-	46942192	46978261	1.230997	0.955694	1.390803
ENSRNOG00000029049	Zdhhc14	1	+	46378807	46649292	5.891642	4.574021	6.656486
ENSRNOG00000017114	Synj2	1	+	46835971	46932529	1.311754	1.091392	1.588282
ENSRNOG00000018207	Dynlt1	1	-	47206895	47213749	6.194101	4.808837	6.998209
ENSRNOG00000018158	Tmem181	1	+	47162394	47202549	3.542611	2.750333	4.002507
ENSRNOG00000018321	Sytl3	1	+	47231093	47287371	0.378623	0.293947	0.427775
ENSRNOG00000018012	Tulp4	1	+	47032113	47127035	22.845276	17.736105	25.811012
ENSRNOG00000045491	5S_rRNA	1	+	47041989	47042105	7.743590	6.011795	8.748850
ENSRNOG00000018915	Tagap	1	-	47493994	47502952	0.050081	0.038881	0.056582
ENSRNOG00000018524	Ezr	1	-	47287874	47331412	4.484597	3.492291	5.082264
ENSRNOG00000018762	Rsph3	1	-	47426258	47477524	1.016456	0.789133	1.148411
ENSRNOG00000018935	RGD1560015	1	-	47587021	47588122	8.414853	6.532935	9.507256
ENSRNOG00000030210	Fndc1	1	+	47605262	47687504	0.131062	0.101751	0.148076
ENSRNOG00000019048	Sod2	1	-	47914759	47921587	17.233641	13.379469	19.470882
ENSRNOG00000019091	Wtap	1	+	47942500	47967631	2.925029	10.317348	15.014640
ENSRNOG00000014582	Mrpl18	1	+	48033768	48038726	6.921693	5.373709	7.820256
ENSRNOG00000023140	Pnldc1	1	+	48039909	48058400	0.208544	0.176057	0.256212
ENSRNOG00000014971	Mas1	1	+	48077033	48108216	0.144790	0.112409	0.163586
ENSRNOG00000019189	Acat2	1	+	47972399	47992653	0.250245	0.195717	0.284824
ENSRNOG00000013975	Acat2l1	1	+	47996521	48026268	1.926887	1.713340	2.493391
ENSRNOG00000014160	Tcp1	1	-	48025663	48033396	12.323390	10.992597	15.997315
ENSRNOG00000058152	-	1	-	48027142	48027271	0.576923	0.447899	0.651818
ENSRNOG00000051969	AABR07071864.1	1	-	48030434	48030570	0.011366	0.008824	0.012842
ENSRNOG00000016625	Slc22a2	1	-	48317995	48360261	0.000000	0.000000	0.000000
ENSRNOG00000053944	AC114389.1	1	+	48319522	48323700	0.044403	0.063798	0.092844
ENSRNOG00000017412	AABR07001512.1	1	-	48565160	48565711	1.304307	1.012609	1.473630
ENSRNOG00000017223	Plg	1	-	48521772	48563776	0.032316	0.034758	0.050583
ENSRNOG00000014997	Igf2r	1	+	48176106	48264477	1.769773	1.373977	1.999522
ENSRNOG00000051780	AC129234.1	1	-	48200191	48200322	0.000000	0.000000	0.000000
ENSRNOG00000017419	Map3k4	1	+	48625743	48711642	2.101146	1.646510	2.396135
ENSRNOG00000059864	-	1	-	48643706	48643840	1.800000	1.397444	2.033673
ENSRNOG00000055981	AABR07001516.1	1	-	48681243	48686713	0.000000	0.000000	0.000000
ENSRNOG00000054620	AC135026.1	1	-	48880111	48891130	3.901709	3.029122	4.408223
ENSRNOG00000017731	Agpat4	1	-	48719633	48825364	8.491173	6.907808	10.052802
ENSRNOG00000055141	AABR07001518.1	1	+	49132368	49134065	0.818919	0.635774	0.925230
ENSRNOG00000055547	AABR07001519.1	1	-	49290112	49844547	0.025805	6.282987	9.143509
ENSRNOG00000044833	5S_rRNA	1	+	49487970	49487998	0.000000	0.000000	0.000000
ENSRNOG00000017367	Pabpc6	1	+	51619875	51622942	0.056714	0.044030	0.064077
ENSRNOG00000011243	MGC94891	1	-	52330443	52354175	0.742950	0.576795	0.839399
ENSRNOG00000048297	LOC108348175	1	+	50828134	51052340	19.261082	25.414268	36.984898
