"Gene_ID" "Chr" "Start" "End" "Strand" "Length" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"2022" "ENSRNOG00000015445" "3" "114864378" "114888136" "-" 23759 1.00429732387447 6.42679673870127 5.1279199689135 0.00045234636074182 0.220911348148667 0.305097178260297
"1998" "ENSRNOG00000012906" "3" "159136083" "159219106" "-" 83024 1.00635251518377 6.94845348496383 4.99514726479654 0.000549110322038114 0.220911348148667 0.126813296596061
"2710" "ENSRNOG00000066027" "5" "28357859" "28578642" "-" 220784 -0.957114262426169 6.93910922075505 -4.94005249149539 0.000595548433094404 0.220911348148667 0.0528517325992528
"1301" "ENSRNOG00000023338" "2" "190177741" "190219660" "+" 41920 1.03583234190869 7.13876041951051 4.86957554256081 0.000661141691824698 0.220911348148667 -0.0429672991476791
"305" "ENSRNOG00000062814" "1" "196523920" "196528302" "-" 4383 0.923818411283285 6.67361942309531 4.85877473158863 0.000671855966268306 0.220911348148667 -0.0518648476740031
"975" "ENSRNOG00000010280" "2" "26276635" "26509209" "-" 232575 -1.05582625640721 8.4208945101571 -4.88681224485694 0.000644418258920542 0.220911348148667 -0.0604115659437978
"1747" "ENSRNOG00000021472" "3" "42626309" "42633744" "-" 7436 1.07253275850937 7.25780702760674 4.84662607699922 0.000684128611946885 0.220911348148667 -0.0755392528383751
"1252" "ENSRNOG00000028348" "2" "243244961" "243269416" "-" 24456 1.95609518968744 3.31059372003366 5.0972449862492 0.000472959366857358 0.220911348148667 -0.0860075286835587
"4100" "ENSRNOG00000018700" "8" "119869626" "119899563" "+" 29938 1.1964325987212 9.55108888435066 4.85428883740683 0.00067636012394959 0.220911348148667 -0.170249795203657
"1606" "ENSRNOG00000006231" "4" "170164431" "170374771" "+" 210341 -0.992253277260228 7.05657720210084 -4.70916255620023 0.000840878495343305 0.24419599707815 -0.258001496730603
"5079" "ENSRNOG00000003841" "13" "103722245" "104024740" "+" 302496 -0.900935387268582 7.31014988683386 -4.69477967906065 0.000859360913141014 0.24419599707815 -0.280263807269678
"2126" "ENSRNOG00000018991" "3" "18585172" "18638402" "+" 53231 1.03687247845701 4.40986851564979 4.72459561099248 0.00082151546628303 0.24419599707815 -0.283276945342807
"4944" "ENSRNOG00000007377" "10" "19571684" "20156634" "+" 584951 -1.02891118526246 8.51779871646752 -4.65191900709813 0.00091704300908462 0.25056436678989 -0.367991199941631
"6545" "ENSRNOG00000003479" "19" "25006611" "25228678" "-" 222068 -0.95814918571711 8.26473935727837 -4.62440982981197 0.000956220960726904 0.25159235944459 -0.395245546186775
"426" "ENSRNOG00000050104" "1" "85547206" "85563184" "+" 15979 0.925585273073978 7.14853813107032 4.58548451286946 0.00101472079459859 0.257449161601014 -0.427146698862178
"3734" "ENSRNOG00000004089" "7" "86202350" "86324827" "-" 122478 1.00402355245159 6.98809968132447 4.51936066387486 0.00112296970332688 0.269645463386209 -0.518262828725251
"1847" "ENSRNOG00000008364" "3" "89842399" "89874478" "-" 32080 0.858098448491204 5.22403792012598 4.46606930606126 0.00121910615969212 0.27064156745165 -0.59313714989208
"3653" "ENSRNOG00000004179" "7" "37564533" "37574423" "-" 9891 -1.1197183523933 4.58242950643031 -4.48428869957864 0.00118529334190987 0.27064156745165 -0.593802094003596
"5426" "ENSRNOG00000008716" "14" "79830362" "79840351" "-" 9990 1.27063599006851 3.44719142924588 4.51031437871356 0.00113870550416473 0.269645463386209 -0.694394321469123
"2604" "ENSRNOG00000014302" "5" "139492947" "139562625" "+" 69679 -0.794447602016397 6.02653178448002 -4.37438588067258 0.00140546339779921 0.289052090877793 -0.722477303044329
"6527" "ENSRNOG00000016516" "18" "75855878" "75966404" "+" 110527 0.995060795543493 9.18829035359027 4.39708935084037 0.0013566694813242 0.289052090877793 -0.728975151889873
"5718" "ENSRNOG00000019533" "17" "6521912" "6642154" "+" 120243 -0.945977727126886 5.8079431901269 -4.33560683850605 0.00149314677081097 0.289052090877793 -0.777485032606244
"3759" "ENSRNOG00000007393" "7" "98684487" "98725880" "-" 41394 0.867904031067321 4.83264135468058 4.3303462489607 0.00150547963998851 0.289052090877793 -0.788016153902647
"1297" "ENSRNOG00000009345" "2" "214264483" "214332660" "-" 68178 0.869238143430638 6.48788885180659 4.29347253575782 0.00159500392249705 0.290783217803884 -0.838492732533223
"4853" "ENSRNOG00000007869" "10" "56395874" "56424677" "+" 28804 0.829827300547218 5.0344766361141 4.28497643136464 0.00161641750686924 0.290783217803884 -0.849368752416396
"532" "ENSRNOG00000021023" "1" "86148228" "86163656" "-" 15429 1.01259560645044 4.34557633096805 4.24713953359444 0.00171553275667549 0.290783217803884 -0.919604068944293
"2287" "ENSRNOG00000066993" "5" "82527980" "82532797" "+" 4818 -1.33694728962806 3.1348139614031 -4.36119174358449 0.00143466950842674 0.289052090877793 -0.953174312073483
"6675" "ENSRNOG00000018950" "19" "39312906" "39364153" "-" 51248 0.924363140599102 4.68848305791885 4.20827990031248 0.00182402665346918 0.290783217803884 -0.962020662247087
"2650" "ENSRNOG00000006200" "5" "12584110" "12671790" "-" 87681 0.882281367631935 5.83963206774235 4.18973529081039 0.00187832989425037 0.290783217803884 -0.987924262292596
"6983" "ENSRNOG00000000886" "12" "25819628" "26303344" "-" 483717 -0.977449952875975 8.88323274756652 -4.1882048651117 0.00188288682699587 0.290783217803884 -1.00132508096773
"2822" "ENSRNOG00000030880" "X" "130968385" "131261492" "-" 293108 -0.803623274635157 7.58089985811878 -4.14029657773428 0.00203158857691857 0.297302920868702 -1.05585467813859
"2137" "ENSRNOG00000024693" "3" "163438006" "163509095" "+" 71090 -0.797872233158675 5.08863185403863 -4.10750020090978 0.00214047905728238 0.297302920868702 -1.10309703939029
"5534" "ENSRNOG00000069181" "15" "7963142" "7967231" "-" 4090 -1.27557498399147 3.18326359505854 -4.21086161720289 0.00181659897052511 0.290783217803884 -1.11792643072487
"82" "ENSRNOG00000020393" "1" "156615349" "156631257" "-" 15909 1.01088843381807 3.84345482850361 4.12062626235624 0.0020961785053064 0.297302920868702 -1.12700285280733
"911" "ENSRNOG00000068448" "2" "45438242" "45822559" "+" 384318 -0.885577553326783 8.77906711112689 -4.06766733962085 0.00228104673089515 0.297302920868702 -1.16611601401321
"1331" "ENSRNOG00000012302" "2" "167418640" "167481671" "-" 63032 -0.990399482518207 7.62612480452602 -4.06038738677159 0.00230776956692786 0.297302920868702 -1.17086375097447
"861" "ENSRNOG00000068287" "2" "117170926" "117209919" "-" 38994 -0.867926824642194 5.77840676940813 -4.05948291953244 0.00231111254114574 0.297302920868702 -1.17814985712848
"414" "ENSRNOG00000019212" "1" "160096833" "160104129" "-" 7297 0.788574180827174 5.33986178386299 4.05221901658183 0.00233814570208333 0.297302920868702 -1.18728766358218
"4744" "ENSRNOG00000007367" "10" "72366873" "72390768" "+" 23896 0.726647208237632 5.75234468462336 4.04518137672474 0.00236465386968413 0.297302920868702 -1.20148602888863
"5671" "ENSRNOG00000011323" "15" "45605611" "45612739" "+" 7129 1.44593215675957 2.49371630556225 4.24826663165741 0.00171248941466082 0.290783217803884 -1.22742784215759
"1045" "ENSRNOG00000014046" "2" "139086908" "139106459" "-" 19552 1.51780635068834 2.72797683859488 4.18916544319093 0.00188002528972164 0.290783217803884 -1.23014026100216
"185" "ENSRNOG00000067065" "1" "85444608" "85454795" "-" 10188 0.834386051607702 4.7359233380892 4.0026122283525 0.00253187305173551 0.297302920868702 -1.25342338901453
"3777" "ENSRNOG00000006086" "7" "106632797" "106638023" "-" 5227 0.789639733385683 5.27482786249349 3.97895125220489 0.00263014368035174 0.297302920868702 -1.2910100077353
"4475" "ENSRNOG00000013408" "9" "41463830" "41642320" "+" 178491 -0.768315512137391 7.40376225496078 -3.97142750370802 0.00266222414487693 0.297302920868702 -1.30201946719006
"1516" "ENSRNOG00000006076" "4" "28348362" "28375791" "+" 27430 0.97565465731699 3.85942971001505 3.98094525180963 0.00262170964658879 0.297302920868702 -1.31121259831258
"398" "ENSRNOG00000013436" "1" "15182704" "15492900" "-" 310197 -0.989463399125794 9.40251791376972 -3.96841270432785 0.00267519388654276 0.297302920868702 -1.31600761537149
"6523" "ENSRNOG00000016246" "18" "77377394" "77453509" "-" 76116 -0.753006796292929 5.67142134400935 -3.95740599771705 0.00272311047387578 0.297302920868702 -1.32921333142507
"2119" "ENSRNOG00000001596" "3" "58810535" "58814279" "-" 3745 0.760132111718558 5.2616326582478 3.94885259421495 0.00276096798027646 0.297302920868702 -1.33869760112911
"1923" "ENSRNOG00000014268" "3" "8244639" "8264537" "+" 19899 0.703437377199215 5.84247372421175 3.93110940351089 0.00284126996821537 0.297302920868702 -1.37254634539831
"1389" "ENSRNOG00000023657" "4" "88563607" "88657429" "-" 93823 -0.886192828685237 7.4744051156796 -3.91006710008487 0.00293968649351759 0.297302920868702 -1.39144501736537
"1495" "ENSRNOG00000009734" "4" "63040169" "63053852" "+" 13684 1.14447171328849 3.27866230435034 3.9415649126202 0.0027936587288579 0.297302920868702 -1.42460182857815
"3268" "ENSRNOG00000006729" "6" "121280031" "121414949" "+" 134919 -0.794752544060322 6.81071113411835 -3.89253869934271 0.0030243934369287 0.297302920868702 -1.42470862678816
"5634" "ENSRNOG00000027012" "15" "3659240" "3757711" "+" 98472 0.810964667877359 7.41648455728587 3.88517083099953 0.00306075850769006 0.297302920868702 -1.4297748106614
"4642" "ENSRNOG00000014882" "10" "54517077" "54522062" "-" 4986 1.61377696515856 2.55051118794671 4.05173346790155 0.00233996451611582 0.297302920868702 -1.4390288560956
"5420" "ENSRNOG00000014874" "14" "76468424" "76554039" "+" 85616 -0.916241298121339 6.42959573138388 -3.88344829584826 0.00306932614618783 0.297302920868702 -1.44090705169171
"5520" "ENSRNOG00000010065" "15" "53991481" "54150706" "-" 159226 -0.82011441087297 7.40824236091293 -3.87561893831725 0.00310858581491898 0.297302920868702 -1.44312204463285
"6404" "ENSRNOG00000017503" "18" "54758902" "54861194" "-" 102293 -0.72016014878298 5.92789819941556 -3.85911026714963 0.00319309966892463 0.297302920868702 -1.47833440905623
"3318" "ENSRNOG00000010650" "6" "97839288" "97888709" "+" 49422 0.77862634790032 4.91278840008345 3.83887926702395 0.00329995913355056 0.297302920868702 -1.49514877258696
"4596" "ENSRNOG00000038328" "10" "43962642" "43970467" "-" 7826 1.43233952984344 2.32636996118782 4.04319043279574 0.00237221017764245 0.297302920868702 -1.49702871871303
"229" "ENSRNOG00000027240" "1" "194690135" "194738362" "+" 48228 0.702584007217622 6.09445556489118 3.84363332008214 0.00327451661286162 0.297302920868702 -1.50457327784169
"5701" "ENSRNOG00000009783" "15" "3504085" "3563050" "+" 58966 0.776465913979362 5.86325510575334 3.83643627841444 0.00331311374254563 0.297302920868702 -1.51433620061353
"2574" "ENSRNOG00000005561" "5" "82348930" "82493150" "-" 144221 -0.773371747290463 7.86519216216955 -3.8236174010974 0.00338304319233617 0.297302920868702 -1.51519748516812
"5373" "ENSRNOG00000006329" "14" "95254589" "95308285" "+" 53697 -0.709316551211248 6.69176862980662 -3.8204348319628 0.00340064270154833 0.297302920868702 -1.53427260140735
"6751" "ENSRNOG00000001242" "20" "12874854" "12882599" "+" 7746 0.957801903088731 4.06783428510136 3.81084809943049 0.00345423771547142 0.297302920868702 -1.53638340803096
"983" "ENSRNOG00000018285" "2" "194704639" "194718400" "+" 13762 0.712532016294702 7.03153037033664 3.81594525444918 0.00342563282744494 0.297302920868702 -1.53792101454041
"829" "ENSRNOG00000064053" "1" "138495716" "138547754" "+" 52039 0.768271906310606 4.85902212644292 3.80510291795909 0.00348677876186465 0.297302920868702 -1.54375125391545
"3357" "ENSRNOG00000019584" "6" "128410316" "128417522" "+" 7207 0.997063058311458 3.61273901054737 3.8222355720386 0.00339067293959027 0.297302920868702 -1.54540118578556
"1209" "ENSRNOG00000009629" "2" "86741626" "86756818" "-" 15193 0.830985574805027 6.36290130849477 3.81268842120233 0.00344388126670753 0.297302920868702 -1.54934010253611
"5895" "ENSRNOG00000014264" "17" "21562721" "22039831" "-" 477111 -1.17373427510041 11.9409616972085 -3.87926409714819 0.0030902424721948 0.297302920868702 -1.5504305559825
"4697" "ENSRNOG00000002636" "10" "6999819" "7092835" "-" 93017 -0.696058183149568 5.71373500170681 -3.80009483528909 0.00351540615892047 0.297302920868702 -1.56460683822412
"6570" "ENSRNOG00000018445" "19" "52529185" "52540977" "-" 11793 1.34816585916211 3.33570413787749 3.82595589433207 0.00337017210072392 0.297302920868702 -1.56747668116037
"5070" "ENSRNOG00000009033" "13" "43947265" "43975887" "-" 28623 0.763616162320382 4.90267249247281 3.7863920888506 0.00359499640163322 0.297955185250227 -1.57272173624822
"7034" "ENSRNOG00000001235" "12" "13805698" "13886255" "+" 80558 0.673510207959745 6.17962617983253 3.78435258259525 0.00360700252414408 0.297955185250227 -1.59424731639953
"6876" "ENSRNOG00000008673" "12" "34172780" "34186651" "-" 13872 1.04189899406784 3.50513272998697 3.77641594935472 0.00365412373105563 0.298378103280681 -1.61456595620804
"379" "ENSRNOG00000012286" "1" "14451228" "14493602" "+" 42375 -1.02036949050828 4.08581107575004 -3.74482018209448 0.00384817971416043 0.30963925683745 -1.63019601354122
"5932" "ENSRNOG00000001837" "11" "76956896" "76958173" "+" 1278 0.824653015934471 4.88574652236268 3.72529433945694 0.00397345382557245 0.30963925683745 -1.65583794350785
"3283" "ENSRNOG00000006570" "6" "95266058" "95310359" "+" 44302 0.763928876520168 4.61418586437914 3.71972378688918 0.0040099678531877 0.30963925683745 -1.66450017333966
"4665" "ENSRNOG00000003947" "10" "52899934" "53085326" "-" 185393 -0.71500364297605 6.37271406664506 -3.72284862324774 0.00398944219954655 0.30963925683745 -1.68444497772951
"5145" "ENSRNOG00000002730" "13" "81836304" "81885518" "+" 49215 0.890494832408371 4.8122113544355 3.70733824533561 0.00409241222838587 0.311431760200557 -1.68562351900333
"661" "ENSRNOG00000011310" "1" "51770132" "52216563" "-" 446432 -1.06238526105322 10.0183297282155 -3.67523015457707 0.00431447042073981 0.314491275171598 -1.73529750920058
"291" "ENSRNOG00000006962" "1" "193900718" "193981723" "-" 81006 -0.837062294209625 5.57583145103605 -3.68215716645381 0.004265523788711 0.314491275171598 -1.74087570206212
"1569" "ENSRNOG00000019219" "4" "158012663" "158019349" "+" 6687 0.777245557298132 4.71621983263685 3.66556626055399 0.00438373530596117 0.314491275171598 -1.74577974991202
"3227" "ENSRNOG00000052758" "6" "35045208" "35150668" "+" 105461 -0.8171547906395 7.41876136748655 -3.67120383678043 0.00434318907333528 0.314491275171598 -1.74835974258356
"5749" "ENSRNOG00000017833" "17" "58142625" "58210622" "+" 67998 -0.82072332478125 5.29137348770458 -3.65961567614873 0.00442696051761821 0.314491275171598 -1.76920444368986
"4235" "ENSRNOG00000019926" "9" "91781285" "91816151" "+" 34867 -1.20322176594726 4.47780149244094 -3.59999583623886 0.00488533390119612 0.330325401954935 -1.83486336039895
"3608" "ENSRNOG00000005299" "7" "63049424" "63092858" "-" 43435 0.696261107038298 7.32477223537217 3.61302532467144 0.00478110967641055 0.330325401954935 -1.83968263277527
"905" "ENSRNOG00000020444" "2" "174551680" "174565966" "-" 14287 1.30103921657712 2.35185717680976 3.72278131572793 0.00398988315617371 0.30963925683745 -1.8481046366678
"3287" "ENSRNOG00000007329" "6" "89346035" "89419579" "+" 73545 -0.660051525415817 5.911123728491 -3.61173483853466 0.00479132848960026 0.330325401954935 -1.85405154133951
"6773" "ENSRNOG00000000775" "20" "1513239" "1523474" "+" 10236 0.747708237894717 4.90120112346325 3.57947982019825 0.00505425500319342 0.330325401954935 -1.88154856081852
"2541" "ENSRNOG00000036869" "5" "166391080" "166393904" "-" 2825 1.21624937467003 2.82030490868439 3.62577874941068 0.00468133093287779 0.32926905888281 -1.88834154286855
"6422" "ENSRNOG00000047436" "18" "3892132" "3903840" "+" 11709 0.988468149457337 3.44780028943173 3.57560101962782 0.00508686772846747 0.330325401954935 -1.89003021355197
"3533" "ENSRNOG00000026793" "7" "21190554" "21247374" "+" 56821 -0.706240211145602 5.01122293672112 -3.56995004376289 0.00513477243348053 0.330325401954935 -1.89725811179547
"1457" "ENSRNOG00000057729" "4" "58536055" "58578291" "+" 42237 -0.845666264711435 6.85798221884179 -3.56485452939111 0.00517837000834304 0.330325401954935 -1.91884008202115
"4719" "ENSRNOG00000003386" "10" "103720636" "104156935" "-" 436300 -0.737890636180345 8.35473815181354 -3.54197213720633 0.00537894282369545 0.330325401954935 -1.92620726451762
"5469" "ENSRNOG00000004621" "14" "103449930" "103497686" "+" 47757 0.674916547903334 7.1461567873169 3.55030560216056 0.00530497933535655 0.330325401954935 -1.93872235031912
"5542" "ENSRNOG00000014311" "15" "28183015" "28242717" "-" 59703 -0.664107947140597 5.90827973559378 -3.55503807006906 0.00526344704148356 0.330325401954935 -1.94144462845366
"6797" "ENSRNOG00000001295" "20" "12372881" "12394743" "-" 21863 0.716774056609925 8.15782347179225 3.53055392092253 0.00548202628326609 0.330325401954935 -1.94731992680117
"4951" "ENSRNOG00000003512" "10" "26595160" "26650864" "-" 55705 0.892960830933351 7.62953805141689 3.52560056130609 0.00552738038353686 0.330325401954935 -1.96479717836247
"2182" "ENSRNOG00000019065" "3" "62355196" "62640510" "-" 285315 -0.76461046943664 8.46099981827511 -3.51452832086528 0.00563017285686413 0.330325401954935 -1.96533702051426
"1344" "ENSRNOG00000007234" "4" "30036865" "30055410" "+" 18546 0.700970471706497 4.84719791699211 3.52105738009282 0.00556932093026141 0.330325401954935 -1.96908618050875
"5058" "ENSRNOG00000002653" "13" "100766113" "100963435" "-" 197323 -0.698010597654865 6.47599045398275 -3.53483919968828 0.00544310070988862 0.330325401954935 -1.97189366800055
"1980" "ENSRNOG00000000168" "3" "109658951" "109684129" "-" 25179 0.795151508046129 5.60093805177626 3.53093154137637 0.00547858457512943 0.330325401954935 -1.97564167647499
"5535" "ENSRNOG00000064094" "15" "8017311" "8028588" "-" 11278 -0.916320845874304 4.09847344379011 -3.49860317628381 0.0057815059384303 0.330325401954935 -1.980223236484
"3879" "ENSRNOG00000008428" "8" "49708927" "49772875" "+" 63949 -0.895322436891781 7.03774625657255 -3.51644455387111 0.00561224210815894 0.330325401954935 -1.99032186157481
"1967" "ENSRNOG00000004731" "3" "97238354" "97550154" "-" 311801 -0.728330050734463 8.00517640815266 -3.50116810294697 0.00575685007183247 0.330325401954935 -1.99361716791831
"3223" "ENSRNOG00000006867" "6" "55590234" "55681775" "+" 91542 0.694093620154036 6.14455726985041 3.51820420631624 0.00559582867108533 0.330325401954935 -2.00135633635361
"834" "ENSRNOG00000063049" "1" "77669078" "77673858" "+" 4781 0.638535851841266 5.76608972415963 3.51616801764094 0.00561482607839502 0.330325401954935 -2.0043910141104
"304" "ENSRNOG00000020206" "1" "197527467" "197539488" "-" 12022 0.724490938270139 4.54566475035202 3.48893717606376 0.00587540965738427 0.33126119211157 -2.00566535977868
"1143" "ENSRNOG00000012655" "2" "35421510" "35633298" "+" 211789 -0.648344659489549 6.57084345208999 -3.5037613934536 0.0057320323046891 0.330325401954935 -2.01864825589787
"5734" "ENSRNOG00000067998" "17" "70904405" "71130427" "+" 226023 -0.852164280775595 9.9247138913255 -3.47203946492801 0.00604338173909188 0.333091526674572 -2.0195739887499
"4104" "ENSRNOG00000033026" "8" "111401358" "111453999" "+" 52642 -0.930946662777933 5.4464032732525 -3.49541417428446 0.00581231351975885 0.330325401954935 -2.02170361494232
"5957" "ENSRNOG00000001911" "11" "80734148" "80740377" "+" 6230 1.05276724051682 3.4321664066684 3.47737459221674 0.00598981717134834 0.333091526674572 -2.02485073345381
"3147" "ENSRNOG00000009967" "6" "25928055" "26024631" "+" 96577 -1.06058407039536 5.52818297018799 -3.47023920447231 0.00606156802294868 0.333091526674572 -2.05943292869399
"190" "ENSRNOG00000018603" "1" "201459076" "201469845" "-" 10770 1.11896489003624 2.88815269425708 3.46690255737043 0.00609542489691644 0.333091526674572 -2.08015993489779
"3679" "ENSRNOG00000069679" "7" "127402737" "127422676" "-" 19940 -0.89004534894049 4.4962995127078 -3.42848233605696 0.00649967509393832 0.34457979005476 -2.08938476929125
"5811" "ENSRNOG00000016690" "17" "61629594" "61637357" "-" 7764 1.58602596135569 1.49623335020038 3.6966908985727 0.00416469836979911 0.311431760200557 -2.09706237288175
"1018" "ENSRNOG00000016552" "2" "51649497" "51667100" "+" 17604 0.616109044386268 5.8697019540421 3.45572488968788 0.00621027753112809 0.336777187642244 -2.09923631611388
"3115" "ENSRNOG00000045892" "6" "72355664" "72359674" "-" 4011 0.66129492614705 5.36770963399318 3.44422276482828 0.00633080377970343 0.340712348871312 -2.1066782927148
"6603" "ENSRNOG00000064451" "19" "45260610" "45263829" "-" 3220 1.38834815875273 2.09162729500348 3.5328081402768 0.0054615140902541 0.330325401954935 -2.12007749456975
"7030" "ENSRNOG00000025235" "12" "9837055" "9862840" "+" 25786 0.629786302862892 6.91073057642056 3.43122969940433 0.00646986781817906 0.34457979005476 -2.12665493392569
"4912" "ENSRNOG00000003800" "10" "94197054" "94270892" "-" 73839 -1.06762056021523 8.38839186728529 -3.3975751866207 0.00684494678900436 0.353003307974688 -2.1409536547209
"3355" "ENSRNOG00000005776" "6" "126834531" "126928224" "-" 93694 -0.756796501098095 6.64804372035863 -3.42070225194 0.00658485711582258 0.346509814450397 -2.14586068487002
"2932" "ENSRNOG00000002660" "X" "70189187" "70192810" "+" 3624 0.746382800831357 4.30083301838165 3.38724903243892 0.00696448088243237 0.353003307974688 -2.14786054846754
"277" "ENSRNOG00000020102" "1" "84052903" "84076975" "+" 24073 0.624150279274528 5.47682967228332 3.41525802514911 0.00664515005874963 0.347111367774686 -2.15491110841822
"2916" "ENSRNOG00000012995" "X" "61543906" "61549691" "+" 5786 1.32377611979498 4.98450098176737 3.38367105341586 0.00700640011605166 0.353003307974688 -2.1757913885668
"6092" "ENSRNOG00000001991" "11" "31165217" "31171592" "-" 6376 0.656960927252284 4.9267605079766 3.38670522730188 0.00697083532334488 0.353003307974688 -2.17654490347963
"940" "ENSRNOG00000013397" "2" "136312168" "136387790" "+" 75623 -0.638313565071851 7.18335389796564 -3.39179848332308 0.00691155364678953 0.353003307974688 -2.17948970640351
"5934" "ENSRNOG00000002229" "11" "65471612" "65618974" "-" 147363 -0.786413504327811 8.35843069280968 -3.36707723044179 0.0072042435781349 0.35384779651208 -2.1880596379294
"4923" "ENSRNOG00000006565" "10" "36911420" "37338588" "+" 427169 -0.676991857032108 8.03240777051023 -3.36712927232074 0.00720361416685038 0.35384779651208 -2.19617407074106
"3632" "ENSRNOG00000056457" "7" "130844138" "130851529" "+" 7392 0.847575211761594 3.7562181536036 3.34703987678839 0.00745084807276803 0.359577895201572 -2.19829879280471
"3695" "ENSRNOG00000001376" "7" "131451641" "131460154" "+" 8514 0.793277725134687 3.98271764503147 3.34165274876536 0.00751862211779956 0.359577895201572 -2.2071201010076
"5407" "ENSRNOG00000026716" "14" "42893942" "42897136" "+" 3195 0.655705689922595 5.05304950276378 3.36865105880859 0.00718523425426919 0.35384779651208 -2.21111605862043
"1635" "ENSRNOG00000015290" "4" "157615386" "157619541" "-" 4156 0.657641355791291 5.07968672385277 3.36557800098808 0.00722240012588001 0.35384779651208 -2.21706232385896
"6355" "ENSRNOG00000019711" "18" "52158790" "52178703" "+" 19914 0.93939500820655 4.02859982731187 3.33478625398952 0.00760592998438627 0.359577895201572 -2.21779847957992
"5014" "ENSRNOG00000002595" "13" "34595868" "36269292" "-" 1673425 -0.872160215122008 10.2107686812103 -3.31809524964243 0.00782254059938108 0.359644668927222 -2.23982881286605
"5799" "ENSRNOG00000017133" "17" "10049160" "10061819" "+" 12660 0.677197533183316 4.64230895701442 3.33402454137285 0.0076156793801142 0.359577895201572 -2.24368013220555
"7101" "ENSRNOG00000060437" "JACYVU010000493.1" "115389" "142998" "-" 27610 -8.81052176727976 0.0383158477099353 -8.58749003359641 0.00000650074721848176 0.0461813082400944 -2.24954119833033
"3430" "ENSRNOG00000011305" "7" "110725274" "110735544" "-" 10271 0.914665367641851 3.4703910741856 3.30749447746375 0.00796340441973442 0.359644668927222 -2.25828070344434
"6584" "ENSRNOG00000018404" "19" "38999163" "39021147" "+" 21985 0.768842424731951 4.73037098642355 3.31890183526454 0.00781192824315822 0.359644668927222 -2.26993723095634
"6149" "ENSRNOG00000000111" "16" "75720061" "75726375" "+" 6315 1.18887069819349 2.32988447143469 3.36041995675281 0.00728522848454746 0.354481254480994 -2.28212443379268
"4321" "ENSRNOG00000025527" "9" "106321098" "106442203" "-" 121106 -0.76528636745985 6.64247663017679 -3.33189107231339 0.00764305492334422 0.359577895201572 -2.28352885099154
"939" "ENSRNOG00000014528" "2" "39212949" "39378924" "-" 165976 -0.676140822828121 8.1655874891276 -3.30473009230588 0.0080005653658658 0.359644668927222 -2.28741452027064
"60" "ENSRNOG00000046005" "1" "243169236" "243182232" "+" 12997 0.765076065727177 9.46159546616332 3.28323538763184 0.00829567227784856 0.359644668927222 -2.29369070803264
"6934" "ENSRNOG00000069015" "12" "5872497" "5884750" "-" 12254 -0.956742606932738 3.1687417051462 -3.28647694772085 0.00825046051788998 0.359644668927222 -2.30098340558073
"5578" "ENSRNOG00000016828" "15" "28412624" "28415287" "+" 2664 0.820001789580519 3.74590789346492 3.27239261272975 0.00844876282824723 0.359644668927222 -2.3050434661656
"5882" "ENSRNOG00000043350" "17" "18054431" "18203373" "-" 148943 -0.676507053857768 6.97101902083478 -3.30057779070319 0.00805671952844229 0.359644668927222 -2.32630103118583
