circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:110237001|110267119	1	110237001	110267119	16	9_13_1	28	0.533	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:11101:14473:7188,NB501259:26:HYTWLBGXX:1:23308:13226:18925,NB501259:26:HYTWLBGXX:2:22108:21652:3501,NB501259:26:HYTWLBGXX:2:22311:23608:19134,NB501259:26:HYTWLBGXX:3:11409:13137:6601,NB501259:26:HYTWLBGXX:3:12410:7449:5979,NB501259:26:HYTWLBGXX:3:12509:22543:16962,NB501259:26:HYTWLBGXX:3:21401:11359:3130,NB501259:26:HYTWLBGXX:3:23603:6745:13210,NB501259:26:HYTWLBGXX:4:23511:10141:13505,NB501259:26:HYTWLBGXX:4:23606:7851:4934,NB501259:26:HYTWLBGXX:2:12101:6071:7333,NB501259:26:HYTWLBGXX:2:12211:16042:3000,NB501259:26:HYTWLBGXX:3:11507:14071:15989,NB501259:26:HYTWLBGXX:3:12505:7218:6339,NB501259:26:HYTWLBGXX:4:11512:11873:10518,
1:110238421|110238956	1	110238421	110238956	1	1_1_0	91	0.022	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:21603:5112:9198,
1:110402469|110458572	1	110402469	110458572	2	1_1_0	88	0.043	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:12103:16456:9047,NB501259:26:HYTWLBGXX:4:11606:4955:13608,
1:110402469|110467617	1	110402469	110467617	4	2_1_0	43	0.157	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:23611:1581:19763,NB501259:26:HYTWLBGXX:1:23302:23697:10451,NB501259:26:HYTWLBGXX:3:23601:11178:1288,NB501259:26:HYTWLBGXX:4:12403:24765:17261,
1:110427541|110467617	1	110427541	110467617	4	1_1_0	51	0.136	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:21207:23246:13303,NB501259:26:HYTWLBGXX:2:13207:23999:1718,NB501259:26:HYTWLBGXX:4:11607:21744:5349,NB501259:26:HYTWLBGXX:4:12609:14769:18572,
1:111999671|112096320	1	111999671	112096320	1	1_1_0	58	0.033	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:23210:24243:16965,
1:111999671|112102435	1	111999671	112102435	2	1_1_0	49	0.075	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:13311:17229:10870,NB501259:26:HYTWLBGXX:4:13602:24892:10676,
1:112096174|112179653	1	112096174	112179653	3	3_1_0	17	0.261	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:13110:8934:19834,NB501259:26:HYTWLBGXX:1:22206:12010:10437,NB501259:26:HYTWLBGXX:4:11601:15237:15015,
1:112195726|112284554	1	112195726	112284554	1	1_1_0	45	0.043	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:21107:2667:18262,
1:112252523|112345226	1	112252523	112345226	2	1_1_0	23	0.148	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:11306:8798:2804,NB501259:26:HYTWLBGXX:3:11401:8793:17896,
1:112380898|112417776	1	112380898	112417776	1	1_1_0	34	0.056	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:13403:14689:17615,
1:112480287|112532699	1	112480287	112532699	1	1_1_0	22	0.083	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:22107:20744:2911,
1:112480287|112605004	1	112480287	112605004	1	1_1_0	13	0.133	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:13304:16853:6922,
1:114722583|114921439	1	114722583	114921439	1	1_1_0	14	0.125	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:13507:16327:2101,
1:116771956|116782547	1	116771956	116782547	5	2_3_0	9	0.526	exon	ENSRNOG00000010853,	-	NB501259:26:HYTWLBGXX:2:12304:11071:17924,NB501259:26:HYTWLBGXX:2:22112:6527:19039,NB501259:26:HYTWLBGXX:2:22210:9824:6681,NB501259:26:HYTWLBGXX:4:22503:1583:12431,NB501259:26:HYTWLBGXX:3:23509:3241:5651,
1:124010020|124013972	1	124010020	124013972	1	1_0_1	8	0.200	exon	ENSRNOG00000010308,	-	NB501259:26:HYTWLBGXX:4:23511:10169:15279,
1:127260530|127278296	1	127260530	127278296	1	1_1_0	24	0.077	exon	ENSRNOG00000012716,	-	NB501259:26:HYTWLBGXX:3:11602:11609:3512,
1:131954702|132085512	1	131954702	132085512	1	1_1_0	0	1	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:12502:23471:8706,
1:136735208|136749367	1	136735208	136749367	2	2_2_0	7	0.364	exon	ENSRNOG00000032723,	+	NB501259:26:HYTWLBGXX:3:13611:3981:15479,NB501259:26:HYTWLBGXX:4:23606:19898:7804,
1:141321054|141328067	1	141321054	141328067	3	1_3_0	77	0.072	exon	ENSRNOG00000016429,	+	NB501259:26:HYTWLBGXX:2:22308:7348:2118,NB501259:26:HYTWLBGXX:4:12503:23104:5153,NB501259:26:HYTWLBGXX:4:12512:21753:2069,
1:146699564|146719499	1	146699564	146719499	12	0_7_5	35	0.407	exon	ENSRNOG00000009891,	-	NB501259:26:HYTWLBGXX:1:11105:4295:4366,NB501259:26:HYTWLBGXX:3:12601:22160:5096,NB501259:26:HYTWLBGXX:3:13512:11122:11314,NB501259:26:HYTWLBGXX:3:21506:23462:2154,NB501259:26:HYTWLBGXX:4:22601:17083:19418,NB501259:26:HYTWLBGXX:1:21104:2715:10144,NB501259:26:HYTWLBGXX:2:12212:5669:11283,NB501259:26:HYTWLBGXX:3:11612:12375:2614,NB501259:26:HYTWLBGXX:3:23408:16462:15367,NB501259:26:HYTWLBGXX:4:11506:20229:16920,NB501259:26:HYTWLBGXX:4:21409:12523:9578,NB501259:26:HYTWLBGXX:4:21612:20396:5806,
1:150646987|150700925	1	150646987	150700925	2	2_2_0	3	0.571	intron	ENSRNOG00000069803,	+	NB501259:26:HYTWLBGXX:4:13412:7586:9385,NB501259:26:HYTWLBGXX:4:13612:26815:11439,
1:150963052|150963591	1	150963052	150963591	1	1_1_0	3	0.400	intron	ENSRNOG00000011151,	+	NB501259:26:HYTWLBGXX:2:21308:22004:11689,
1:151983016|151993035	1	151983016	151993035	1	1_1_0	17	0.105	exon	ENSRNOG00000024194,	+	NB501259:26:HYTWLBGXX:3:21402:20564:6501,
1:170625834|170626104	1	170625834	170626104	2	1_2_0	8	0.333	exon	ENSRNOG00000020479,	-	NB501259:26:HYTWLBGXX:1:12105:2079:20316,NB501259:26:HYTWLBGXX:3:22601:18426:19376,
1:170641697|170660961	1	170641697	170660961	2	2_1_0	13	0.235	exon	ENSRNOG00000020479,	-	NB501259:26:HYTWLBGXX:4:23405:6818:13077,NB501259:26:HYTWLBGXX:1:22211:10027:15900,
1:174298298|174304305	1	174298298	174304305	2	1_1_0	7	0.364	exon	ENSRNOG00000024530,	+	NB501259:26:HYTWLBGXX:2:23302:8109:13232,NB501259:26:HYTWLBGXX:4:13611:14890:19977,
1:177523168|177525785	1	177523168	177525785	9	5_6_2	46	0.281	exon	ENSRNOG00000012806,	+	NB501259:26:HYTWLBGXX:1:11307:1355:11918,NB501259:26:HYTWLBGXX:1:11308:26871:11910,NB501259:26:HYTWLBGXX:1:22207:8997:19090,NB501259:26:HYTWLBGXX:3:11412:17429:10599,NB501259:26:HYTWLBGXX:3:12501:8542:9812,NB501259:26:HYTWLBGXX:3:23603:13658:1648,NB501259:26:HYTWLBGXX:2:23309:7513:11323,NB501259:26:HYTWLBGXX:4:13510:2592:15666,NB501259:26:HYTWLBGXX:4:22410:21270:20101,
1:178752721|178753137	1	178752721	178753137	2	1_2_0	8	0.333	intron	ENSRNOG00000063290,	+	NB501259:26:HYTWLBGXX:1:12206:10062:17297,NB501259:26:HYTWLBGXX:1:13105:1457:3150,
1:182097252|182099578	1	182097252	182099578	3	2_2_1	5	0.545	exon	ENSRNOG00000042728,	+	NB501259:26:HYTWLBGXX:2:11307:12870:12551,NB501259:26:HYTWLBGXX:3:21505:10371:16536,NB501259:26:HYTWLBGXX:1:13109:3624:8653,
1:183946016|183963431	1	183946016	183963431	1	1_1_0	4	0.333	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:23311:16976:13613,
1:187740267|187742785	1	187740267	187742785	1	1_1_0	10	0.167	exon	ENSRNOG00000017294,	+	NB501259:26:HYTWLBGXX:4:11402:2814:18463,
1:196680997|196699758	1	196680997	196699758	1	1_1_0	12	0.143	exon	ENSRNOG00000019534,	+	NB501259:26:HYTWLBGXX:1:13209:6765:2642,
1:202086011|202087615	1	202086011	202087615	1	1_1_0	6	0.250	exon	ENSRNOG00000045568,ENSRNOG00000050741,	-	NB501259:26:HYTWLBGXX:2:13302:4120:4197,
1:202994209|202997203	1	202994209	202997203	1	1_1_0	2	0.500	exon	ENSRNOG00000056038,	-	NB501259:26:HYTWLBGXX:2:22104:22085:7158,
1:203088052|203088420	1	203088052	203088420	74	6_51_0	43914	0.003	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:11109:17323:18868,NB501259:26:HYTWLBGXX:1:11202:12590:20168,NB501259:26:HYTWLBGXX:1:11310:21051:12428,NB501259:26:HYTWLBGXX:1:12103:8744:14736,NB501259:26:HYTWLBGXX:1:12205:4884:3769,NB501259:26:HYTWLBGXX:3:22407:25340:5035,NB501259:26:HYTWLBGXX:1:12110:5937:5429,NB501259:26:HYTWLBGXX:1:12203:20682:12931,NB501259:26:HYTWLBGXX:1:21207:11513:15520,NB501259:26:HYTWLBGXX:1:21305:22471:5864,NB501259:26:HYTWLBGXX:1:22103:23481:18478,NB501259:26:HYTWLBGXX:1:22212:2204:3943,NB501259:26:HYTWLBGXX:1:22212:9231:8700,NB501259:26:HYTWLBGXX:1:22312:11899:17965,NB501259:26:HYTWLBGXX:1:23109:12136:14565,NB501259:26:HYTWLBGXX:1:23304:6784:7528,NB501259:26:HYTWLBGXX:1:23310:25887:18018,NB501259:26:HYTWLBGXX:2:11101:17095:4734,NB501259:26:HYTWLBGXX:2:11206:12883:1110,NB501259:26:HYTWLBGXX:2:11301:22199:19216,NB501259:26:HYTWLBGXX:2:11305:2211:16006,NB501259:26:HYTWLBGXX:2:11308:15397:1143,NB501259:26:HYTWLBGXX:2:12209:16139:7601,NB501259:26:HYTWLBGXX:2:12211:24508:8397,NB501259:26:HYTWLBGXX:2:12312:25543:16201,NB501259:26:HYTWLBGXX:2:13104:22490:1817,NB501259:26:HYTWLBGXX:2:13202:10309:5305,NB501259:26:HYTWLBGXX:2:13211:19991:8226,NB501259:26:HYTWLBGXX:2:13301:7966:9908,NB501259:26:HYTWLBGXX:2:21210:5563:16410,NB501259:26:HYTWLBGXX:2:21304:10516:7677,NB501259:26:HYTWLBGXX:2:21308:11912:6418,NB501259:26:HYTWLBGXX:2:21308:25498:18858,NB501259:26:HYTWLBGXX:2:22206:5256:11498,NB501259:26:HYTWLBGXX:2:22208:23762:11978,NB501259:26:HYTWLBGXX:2:22210:5893:14154,NB501259:26:HYTWLBGXX:2:22303:22201:9198,NB501259:26:HYTWLBGXX:3:11412:16047:13762,NB501259:26:HYTWLBGXX:3:11501:25532:16423,NB501259:26:HYTWLBGXX:3:11504:22568:14774,NB501259:26:HYTWLBGXX:3:11605:3005:20097,NB501259:26:HYTWLBGXX:3:11607:21697:6228,NB501259:26:HYTWLBGXX:3:12404:3050:6258,NB501259:26:HYTWLBGXX:3:12410:11462:14252,NB501259:26:HYTWLBGXX:3:12506:25030:10950,NB501259:26:HYTWLBGXX:3:13408:2136:7166,NB501259:26:HYTWLBGXX:3:13505:18778:20178,NB501259:26:HYTWLBGXX:3:13512:7359:11396,NB501259:26:HYTWLBGXX:3:21504:13198:12656,NB501259:26:HYTWLBGXX:3:21607:4636:9250,NB501259:26:HYTWLBGXX:3:22401:20554:13691,NB501259:26:HYTWLBGXX:3:22402:16379:8645,NB501259:26:HYTWLBGXX:3:22411:19442:7785,NB501259:26:HYTWLBGXX:3:23407:12324:5170,NB501259:26:HYTWLBGXX:3:23504:18332:10229,NB501259:26:HYTWLBGXX:3:23506:12367:13932,NB501259:26:HYTWLBGXX:3:23507:18291:3207,NB501259:26:HYTWLBGXX:3:23606:3671:19682,NB501259:26:HYTWLBGXX:3:23609:24087:9158,NB501259:26:HYTWLBGXX:4:11408:19894:14271,NB501259:26:HYTWLBGXX:4:11610:4748:18100,NB501259:26:HYTWLBGXX:4:12502:10276:7683,NB501259:26:HYTWLBGXX:4:12612:21129:13090,NB501259:26:HYTWLBGXX:4:13404:22031:1825,NB501259:26:HYTWLBGXX:4:13506:11371:2392,NB501259:26:HYTWLBGXX:4:21404:14320:15141,NB501259:26:HYTWLBGXX:4:21409:8107:19524,NB501259:26:HYTWLBGXX:4:21503:15599:2522,NB501259:26:HYTWLBGXX:4:21603:22078:6359,NB501259:26:HYTWLBGXX:4:22405:15064:1286,NB501259:26:HYTWLBGXX:4:22604:13526:6294,NB501259:26:HYTWLBGXX:4:23402:1743:19486,NB501259:26:HYTWLBGXX:4:23407:15426:5246,NB501259:26:HYTWLBGXX:4:23412:18219:16173,
1:203088052|203088698	1	203088052	203088698	5	3_2_0	25138	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:22209:5065:3443,NB501259:26:HYTWLBGXX:4:11607:13133:19014,NB501259:26:HYTWLBGXX:1:11201:8076:1724,NB501259:26:HYTWLBGXX:2:22311:3507:8796,NB501259:26:HYTWLBGXX:3:21406:24711:4267,
1:203088117|203088351	1	203088117	203088351	2	2_2_0	74915	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:21210:22866:9948,NB501259:26:HYTWLBGXX:3:13404:6363:7834,
1:203088117|203088500	1	203088117	203088500	3	1_2_0	51697	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:23306:18029:12807,NB501259:26:HYTWLBGXX:4:22404:5681:9636,NB501259:26:HYTWLBGXX:2:21208:21393:17433,
1:203088180|203088397	1	203088180	203088397	2	1_1_0	96353	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:12112:5095:7967,NB501259:26:HYTWLBGXX:2:23212:15909:2436,
1:213963346|213966513	1	213963346	213966513	2	2_2_0	28	0.125	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:3:23612:10522:9203,NB501259:26:HYTWLBGXX:4:22403:1485:4667,
1:214063779|214094552	1	214063779	214094552	1	1_1_0	28	0.067	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:4:22611:4320:11719,
1:214073817|214078487	1	214073817	214078487	1	1_1_0	18	0.100	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:2:21112:20913:9711,
1:224289844|224333050	1	224289844	224333050	3	1_2_0	40	0.130	exon	ENSRNOG00000011931,	+	NB501259:26:HYTWLBGXX:3:13510:20921:19851,NB501259:26:HYTWLBGXX:4:23509:18658:5262,NB501259:26:HYTWLBGXX:3:12606:3531:2335,
1:235351892|235425847	1	235351892	235425847	1	1_1_0	4	0.333	exon	ENSRNOG00000036601,	+	NB501259:26:HYTWLBGXX:1:11304:9227:7838,
1:239184645|239203372	1	239184645	239203372	1	1_0_1	39	0.049	exon	ENSRNOG00000015658,	-	NB501259:26:HYTWLBGXX:4:21611:25154:19605,
1:239193373|239223654	1	239193373	239223654	2	2_2_0	15	0.211	intron	ENSRNOG00000015658,	-	NB501259:26:HYTWLBGXX:3:23401:12185:6200,NB501259:26:HYTWLBGXX:4:13605:3822:15234,
1:240051393|240075097	1	240051393	240075097	4	1_1_0	30	0.211	exon	ENSRNOG00000013443,	-	NB501259:26:HYTWLBGXX:1:22302:25663:18925,NB501259:26:HYTWLBGXX:2:11103:10688:3139,NB501259:26:HYTWLBGXX:3:21509:24729:9063,NB501259:26:HYTWLBGXX:4:13601:13645:11724,
1:240326975|240327336	1	240326975	240327336	2	2_2_0	9	0.308	intron	ENSRNOG00000042679,	+	NB501259:26:HYTWLBGXX:1:23211:6546:15314,NB501259:26:HYTWLBGXX:3:23402:20830:19676,
1:240357830|240367244	1	240357830	240367244	1	1_1_0	11	0.154	exon	ENSRNOG00000042679,	+	NB501259:26:HYTWLBGXX:2:23308:20931:1637,
1:243786005|243796364	1	243786005	243796364	1	1_1_0	27	0.069	exon	ENSRNOG00000014482,	+	NB501259:26:HYTWLBGXX:2:23210:20139:16267,
1:243786005|243804433	1	243786005	243804433	1	1_1_0	34	0.056	exon	ENSRNOG00000014482,	+	NB501259:26:HYTWLBGXX:4:11505:6739:15975,
1:246492007|246523145	1	246492007	246523145	1	1_1_0	5	0.286	exon	ENSRNOG00000011339,	+	NB501259:26:HYTWLBGXX:1:13201:15345:3065,
1:252619975|252625103	1	252619975	252625103	1	1_1_0	28	0.067	exon	ENSRNOG00000014173,	+	NB501259:26:HYTWLBGXX:2:21207:3494:4832,
1:252996000|253013919	1	252996000	253013919	1	1_1_0	43	0.044	exon	ENSRNOG00000015339,	+	NB501259:26:HYTWLBGXX:3:12508:19463:16295,
1:256790685|256860110	1	256790685	256860110	1	1_1_0	14	0.125	exon	ENSRNOG00000017406,	+	NB501259:26:HYTWLBGXX:1:21104:3236:8134,
10:2359198|2373054	10	2359198	2373054	1	1_1_0	3	0.400	exon	ENSRNOG00000040121,	+	NB501259:26:HYTWLBGXX:2:12304:5115:2250,
10:8562417|8563422	10	8562417	8563422	1	1_1_0	105	0.019	intron	ENSRNOG00000002827,	+	NB501259:26:HYTWLBGXX:1:12102:24067:2759,
10:16416184|16439952	10	16416184	16439952	3	1_2_1	13	0.316	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:3:12510:25134:8652,NB501259:26:HYTWLBGXX:1:11201:25061:9187,NB501259:26:HYTWLBGXX:1:21204:11539:10000,
10:16433874|16434963	10	16433874	16434963	4	3_3_0	124	0.061	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:13107:11391:1968,NB501259:26:HYTWLBGXX:2:23204:23573:16936,NB501259:26:HYTWLBGXX:3:13609:5091:8206,NB501259:26:HYTWLBGXX:3:21601:8559:17114,
10:16433874|16439952	10	16433874	16439952	35	19_18_0	22	0.761	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:11307:6267:3058,NB501259:26:HYTWLBGXX:1:12211:16213:13598,NB501259:26:HYTWLBGXX:1:13203:19124:3924,NB501259:26:HYTWLBGXX:1:21209:13450:13611,NB501259:26:HYTWLBGXX:1:22203:4907:18146,NB501259:26:HYTWLBGXX:1:22207:15614:10366,NB501259:26:HYTWLBGXX:1:22307:16334:13461,NB501259:26:HYTWLBGXX:1:23108:4143:11633,NB501259:26:HYTWLBGXX:1:23110:15958:9483,NB501259:26:HYTWLBGXX:2:11303:18759:6758,NB501259:26:HYTWLBGXX:2:21111:23518:8424,NB501259:26:HYTWLBGXX:2:21212:21881:8651,NB501259:26:HYTWLBGXX:2:23105:11575:3507,NB501259:26:HYTWLBGXX:3:11603:15343:10189,NB501259:26:HYTWLBGXX:3:22611:17017:1524,NB501259:26:HYTWLBGXX:4:21405:2374:3928,NB501259:26:HYTWLBGXX:4:21604:21197:4780,NB501259:26:HYTWLBGXX:4:22511:12798:19255,NB501259:26:HYTWLBGXX:1:12204:15381:15255,NB501259:26:HYTWLBGXX:1:13109:18198:12079,NB501259:26:HYTWLBGXX:1:22209:14319:19887,NB501259:26:HYTWLBGXX:2:21203:17969:17857,NB501259:26:HYTWLBGXX:2:21211:5430:5454,NB501259:26:HYTWLBGXX:2:23107:2620:13741,NB501259:26:HYTWLBGXX:2:23212:19148:11628,NB501259:26:HYTWLBGXX:3:12504:3386:3543,NB501259:26:HYTWLBGXX:3:13407:15490:14002,NB501259:26:HYTWLBGXX:3:13601:14130:8382,NB501259:26:HYTWLBGXX:3:22502:20599:13501,NB501259:26:HYTWLBGXX:3:22508:15717:2907,NB501259:26:HYTWLBGXX:4:11408:19305:19076,NB501259:26:HYTWLBGXX:4:12502:23814:9158,NB501259:26:HYTWLBGXX:4:12608:1989:18099,NB501259:26:HYTWLBGXX:4:13611:14540:11353,NB501259:26:HYTWLBGXX:4:23508:5939:9264,
10:16479512|16484451	10	16479512	16484451	2	2_1_0	1	0.800	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:13512:21344:10278,NB501259:26:HYTWLBGXX:3:23608:10895:20021,
10:18074703|18094312	10	18074703	18094312	1	1_1_0	1	0.667	exon	ENSRNOG00000005042,	-	NB501259:26:HYTWLBGXX:1:13308:23122:19111,
10:20745676|20853008	10	20745676	20853008	1	1_1_0	43	0.044	exon	ENSRNOG00000027341,	-	NB501259:26:HYTWLBGXX:3:22608:11381:4922,
10:21161199|21162124	10	21161199	21162124	3	2_2_0	41	0.128	intron	ENSRNOG00000027341,	-	NB501259:26:HYTWLBGXX:1:12203:8407:10461,NB501259:26:HYTWLBGXX:1:13203:5325:11480,NB501259:26:HYTWLBGXX:4:12512:26153:11132,
10:27313070|27351135	10	27313070	27351135	1	1_1_0	0	1	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:4:21502:19365:6946,
10:28178628|28179571	10	28178628	28179571	10	7_6_0	8	0.714	exon	ENSRNOG00000003936,	+	NB501259:26:HYTWLBGXX:1:11308:1289:4713,NB501259:26:HYTWLBGXX:3:12503:13310:4065,NB501259:26:HYTWLBGXX:3:13410:12174:16068,NB501259:26:HYTWLBGXX:3:22611:22655:14346,NB501259:26:HYTWLBGXX:4:23412:16338:9491,NB501259:26:HYTWLBGXX:1:23104:5287:7452,NB501259:26:HYTWLBGXX:1:23208:26324:10036,NB501259:26:HYTWLBGXX:2:21304:8678:10987,NB501259:26:HYTWLBGXX:3:22505:4156:17507,NB501259:26:HYTWLBGXX:4:11605:1292:19802,
10:30326084|30338951	10	30326084	30338951	2	2_2_0	6	0.400	exon	ENSRNOG00000005406,	+	NB501259:26:HYTWLBGXX:1:11105:16065:13225,NB501259:26:HYTWLBGXX:2:22312:3347:20287,
10:37519629|37526869	10	37519629	37526869	1	1_1_0	41	0.047	exon	ENSRNOG00000006965,	+	NB501259:26:HYTWLBGXX:1:23304:19307:12170,
10:42248370|42249322	10	42248370	42249322	1	1_1_0	1	0.667	intron	ENSRNOG00000027259,	+	NB501259:26:HYTWLBGXX:1:12204:23992:1555,
10:46846196|46856272	10	46846196	46856272	3	2_2_0	18	0.250	exon	ENSRNOG00000002903,	+	NB501259:26:HYTWLBGXX:2:21108:24332:5894,NB501259:26:HYTWLBGXX:3:22401:8344:4074,NB501259:26:HYTWLBGXX:4:12412:2635:2356,
10:50632861|50664075	10	50632861	50664075	1	1_1_0	3	0.400	exon	ENSRNOG00000004171,	-	NB501259:26:HYTWLBGXX:1:21204:11109:15830,
10:55595059|55621500	10	55595059	55621500	1	1_1_0	54	0.036	exon	ENSRNOG00000005015,	+	NB501259:26:HYTWLBGXX:3:21604:15091:18424,
10:59541586|59566151	10	59541586	59566151	1	1_1_0	106	0.019	exon	ENSRNOG00000002755,	-	NB501259:26:HYTWLBGXX:2:22103:5687:17056,
10:70469675|70470402	10	70469675	70470402	1	1_1_0	3	0.400	intron	ENSRNOG00000066893,	+	NB501259:26:HYTWLBGXX:3:11504:24370:6883,
10:70974569|71027980	10	70974569	71027980	1	1_1_0	0	1	exon	ENSRNOG00000059997,	-	NB501259:26:HYTWLBGXX:4:13610:11401:18422,
10:71841633|71867271	10	71841633	71867271	5	5_5_0	25	0.286	exon	ENSRNOG00000060561,	-	NB501259:26:HYTWLBGXX:3:11506:6508:6110,NB501259:26:HYTWLBGXX:3:12506:10278:15016,NB501259:26:HYTWLBGXX:3:23406:19609:13133,NB501259:26:HYTWLBGXX:4:11402:3397:14152,NB501259:26:HYTWLBGXX:4:22608:3374:2313,
10:71841686|71867271	10	71841686	71867271	2	2_1_0	25	0.138	exon	ENSRNOG00000060561,	-	NB501259:26:HYTWLBGXX:1:21101:12203:6241,NB501259:26:HYTWLBGXX:1:21207:6334:17412,
10:78088547|78089057	10	78088547	78089057	2	2_2_0	2	0.667	intron	ENSRNOG00000002626,	-	NB501259:26:HYTWLBGXX:2:23305:16164:8368,NB501259:26:HYTWLBGXX:4:23612:24721:3751,
10:78986113|79026059	10	78986113	79026059	1	1_1_0	32	0.059	exon	ENSRNOG00000002749,	+	NB501259:26:HYTWLBGXX:4:23507:17783:14227,
10:79001255|79026059	10	79001255	79026059	2	2_2_0	46	0.080	exon	ENSRNOG00000002749,	+	NB501259:26:HYTWLBGXX:4:11603:12962:7234,NB501259:26:HYTWLBGXX:4:12607:19514:6660,
