circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:110257215|110267119	1	110257215	110267119	1	1_1_0	6	0.250	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:22106:19953:11922,
1:110402469|110465132	1	110402469	110465132	3	2_1_1	75	0.074	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:22105:25239:8613,NB501259:25:HYMKWBGXX:1:23206:8382:2238,NB501259:25:HYMKWBGXX:3:11511:22766:16825,
1:111155072|111237460	1	111155072	111237460	1	0_1_1	20	0.091	intron	ENSRNOG00000064120,	-	NB501259:25:HYMKWBGXX:2:11305:11595:2662,
1:111208423|111237460	1	111208423	111237460	6	1_4_0	18	0.400	exon	ENSRNOG00000064120,	-	NB501259:25:HYMKWBGXX:3:11512:15267:19446,NB501259:25:HYMKWBGXX:1:12206:12124:4365,NB501259:25:HYMKWBGXX:1:22307:9712:14233,NB501259:25:HYMKWBGXX:2:13202:7111:9313,NB501259:25:HYMKWBGXX:2:21101:17360:2555,NB501259:25:HYMKWBGXX:3:12412:6383:4966,
1:112079622|112129362	1	112079622	112129362	4	2_4_0	8	0.500	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:22308:1552:15242,NB501259:25:HYMKWBGXX:4:11403:13130:11296,NB501259:25:HYMKWBGXX:2:23305:5026:16287,NB501259:25:HYMKWBGXX:4:22511:1901:13174,
1:112195726|112284554	1	112195726	112284554	3	1_3_1	41	0.128	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:13607:12982:3548,NB501259:25:HYMKWBGXX:4:21610:17634:16791,NB501259:25:HYMKWBGXX:1:13307:2256:7768,
1:112195726|112381047	1	112195726	112381047	1	1_1_0	31	0.061	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:11609:26076:13272,
1:112284504|112345226	1	112284504	112345226	2	2_1_0	19	0.174	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:22206:21690:11477,NB501259:25:HYMKWBGXX:4:13603:4290:8064,
1:112339681|112450624	1	112339681	112450624	2	1_2_0	22	0.154	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:12202:24319:1327,NB501259:25:HYMKWBGXX:2:12311:21742:15428,
1:112339681|112532699	1	112339681	112532699	1	1_1_0	24	0.077	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:11408:4923:15520,
1:112480287|112605004	1	112480287	112605004	1	1_1_0	18	0.100	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:13401:20436:5504,
1:112480287|112614213	1	112480287	112614213	1	1_1_0	10	0.167	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:13102:1879:12213,
1:112532602|112614213	1	112532602	112614213	1	1_1_0	10	0.167	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:21307:4558:10474,
1:112566352|112700641	1	112566352	112700641	1	1_1_0	9	0.182	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:23211:11384:15979,
1:112593781|112614213	1	112593781	112614213	2	1_2_0	6	0.400	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:12404:21316:9264,NB501259:25:HYMKWBGXX:2:23301:13673:4878,
1:112794580|112890750	1	112794580	112890750	1	1_1_0	2	0.500	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:23411:22406:15106,
1:112946324|113101569	1	112946324	113101569	3	2_1_0	7	0.462	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:21309:25531:16287,NB501259:25:HYMKWBGXX:2:11111:5171:16249,NB501259:25:HYMKWBGXX:4:12404:16109:14817,
1:113028374|113101569	1	113028374	113101569	1	1_1_0	5	0.286	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:13408:26670:14397,
1:113028374|113141127	1	113028374	113141127	1	1_1_0	3	0.400	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:13407:24405:17426,
1:113028374|113177104	1	113028374	113177104	1	1_1_0	2	0.500	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:13409:1224:14400,
1:113430065|113430488	1	113430065	113430488	1	1_1_0	3	0.400	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:22505:11965:13306,
1:114331965|114386329	1	114331965	114386329	3	1_0_1	30	0.167	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:12303:4249:13211,NB501259:25:HYMKWBGXX:3:12610:5737:14357,NB501259:25:HYMKWBGXX:3:22608:5618:7755,
1:114355397|114386329	1	114355397	114386329	1	1_1_0	31	0.061	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:21106:12572:2048,
1:115342783|115350591	1	115342783	115350591	3	3_1_0	20	0.231	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:12505:14158:2329,NB501259:25:HYMKWBGXX:2:11212:7731:14023,NB501259:25:HYMKWBGXX:4:21401:13750:17004,
1:115534566|115581911	1	115534566	115581911	1	1_1_0	7	0.222	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:12401:26752:1763,
1:118853285|118861258	1	118853285	118861258	1	1_1_0	70	0.028	exon	ENSRNOG00000011077,	-	NB501259:25:HYMKWBGXX:1:12110:12059:9268,
1:127196355|127210256	1	127196355	127210256	1	1_1_0	2	0.500	exon	ENSRNOG00000012716,	-	NB501259:25:HYMKWBGXX:3:12410:14254:17417,
1:132286707|132400587	1	132286707	132400587	1	1_1_0	27	0.069	exon	ENSRNOG00000018674,	-	NB501259:25:HYMKWBGXX:1:21205:5157:19917,
1:134981269|134983501	1	134981269	134983501	5	5_4_0	8	0.556	exon	ENSRNOG00000060206,	+	NB501259:25:HYMKWBGXX:1:11108:19686:9400,NB501259:25:HYMKWBGXX:1:13110:5155:2948,NB501259:25:HYMKWBGXX:1:22303:18838:17757,NB501259:25:HYMKWBGXX:4:22609:17337:10383,NB501259:25:HYMKWBGXX:1:22110:2014:19172,
1:135308363|135325097	1	135308363	135325097	1	1_1_0	3	0.400	exon	ENSRNOG00000019161,	-	NB501259:25:HYMKWBGXX:1:22109:18359:2393,
1:136209718|136232819	1	136209718	136232819	1	1_1_0	6	0.250	exon	ENSRNOG00000019776,	+	NB501259:25:HYMKWBGXX:1:13101:24322:18724,
1:141735119|141786901	1	141735119	141786901	1	1_1_0	26	0.071	exon	ENSRNOG00000016429,	+	NB501259:25:HYMKWBGXX:2:12308:4405:4116,
1:144085190|144126607	1	144085190	144126607	2	1_2_0	72	0.053	exon	ENSRNOG00000018322,	+	NB501259:25:HYMKWBGXX:2:12207:5018:16096,NB501259:25:HYMKWBGXX:4:23512:17552:14577,
1:146698118|146719499	1	146698118	146719499	4	3_3_0	20	0.286	exon	ENSRNOG00000009891,	-	NB501259:25:HYMKWBGXX:3:11407:10398:7910,NB501259:25:HYMKWBGXX:4:13608:2441:11388,NB501259:25:HYMKWBGXX:1:13104:13095:6846,NB501259:25:HYMKWBGXX:2:21204:13671:12513,
1:146699564|146719499	1	146699564	146719499	2	0_2_1	15	0.211	exon	ENSRNOG00000009891,	-	NB501259:25:HYMKWBGXX:4:12604:12608:6890,NB501259:25:HYMKWBGXX:4:11404:1578:15960,
1:151955382|151993035	1	151955382	151993035	1	1_1_0	17	0.105	exon	ENSRNOG00000024194,	+	NB501259:25:HYMKWBGXX:4:23412:9202:6644,
1:151958422|151986906	1	151958422	151986906	1	1_1_0	30	0.062	exon	ENSRNOG00000024194,	+	NB501259:25:HYMKWBGXX:4:12509:19696:13222,
1:151983016|151986906	1	151983016	151986906	1	1_1_0	27	0.069	exon	ENSRNOG00000024194,	+	NB501259:25:HYMKWBGXX:4:22604:26351:11781,
1:152905047|152939231	1	152905047	152939231	1	1_1_0	46	0.042	exon	ENSRNOG00000015560,	-	NB501259:25:HYMKWBGXX:4:12412:17379:16019,
1:156533085|156552321	1	156533085	156552321	2	1_2_0	43	0.085	exon	ENSRNOG00000020347,	-	NB501259:25:HYMKWBGXX:4:23406:7649:15510,NB501259:25:HYMKWBGXX:3:21609:9161:7231,
1:163572843|163578557	1	163572843	163578557	1	1_1_0	0	1	exon	ENSRNOG00000013934,	-	NB501259:25:HYMKWBGXX:3:12402:16918:15584,
1:164490343|164505699	1	164490343	164505699	3	2_2_0	37	0.140	exon	ENSRNOG00000009812,	-	NB501259:25:HYMKWBGXX:2:13209:10088:17383,NB501259:25:HYMKWBGXX:1:23111:4149:17757,NB501259:25:HYMKWBGXX:2:13309:16124:13782,
1:170659833|170660961	1	170659833	170660961	4	2_4_0	25	0.242	exon	ENSRNOG00000020479,	-	NB501259:25:HYMKWBGXX:2:12111:7201:17043,NB501259:25:HYMKWBGXX:4:21410:22284:18505,NB501259:25:HYMKWBGXX:3:11502:18296:11588,NB501259:25:HYMKWBGXX:3:21601:13858:17670,
1:175278928|175411860	1	175278928	175411860	1	1_1_0	7	0.222	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:2:12110:24922:13584,
1:177523168|177523734	1	177523168	177523734	1	1_1_0	30	0.062	exon	ENSRNOG00000012806,	+	NB501259:25:HYMKWBGXX:2:21212:17293:4076,
1:177523168|177525785	1	177523168	177525785	3	2_3_0	24	0.200	exon	ENSRNOG00000012806,	+	NB501259:25:HYMKWBGXX:1:21307:17619:11224,NB501259:25:HYMKWBGXX:3:22602:14875:18281,NB501259:25:HYMKWBGXX:4:22507:20326:18695,
1:187740267|187742785	1	187740267	187742785	12	8_8_0	8	0.750	exon	ENSRNOG00000017294,	+	NB501259:25:HYMKWBGXX:1:13203:5350:7408,NB501259:25:HYMKWBGXX:1:21211:6561:13809,NB501259:25:HYMKWBGXX:1:23108:24886:19018,NB501259:25:HYMKWBGXX:2:12303:5435:3001,NB501259:25:HYMKWBGXX:2:23207:14442:2247,NB501259:25:HYMKWBGXX:3:12510:20027:7471,NB501259:25:HYMKWBGXX:3:13407:11442:7143,NB501259:25:HYMKWBGXX:3:13609:9531:7170,NB501259:25:HYMKWBGXX:1:12207:25172:2058,NB501259:25:HYMKWBGXX:1:21107:19747:14427,NB501259:25:HYMKWBGXX:2:12107:6176:19080,NB501259:25:HYMKWBGXX:2:23311:9760:10864,
1:189135527|189144896	1	189135527	189144896	1	1_1_0	5	0.286	exon	ENSRNOG00000027542,	-	NB501259:25:HYMKWBGXX:2:23102:9292:12524,
1:203088052|203088420	1	203088052	203088420	62	3_46_0	24439	0.005	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:22104:1972:16248,NB501259:25:HYMKWBGXX:1:22312:1620:10019,NB501259:25:HYMKWBGXX:2:12106:12855:9531,NB501259:25:HYMKWBGXX:1:11106:21867:4649,NB501259:25:HYMKWBGXX:1:11210:8540:4505,NB501259:25:HYMKWBGXX:1:11210:26555:14577,NB501259:25:HYMKWBGXX:1:12101:1484:6403,NB501259:25:HYMKWBGXX:1:12104:6256:10305,NB501259:25:HYMKWBGXX:1:12109:12488:12232,NB501259:25:HYMKWBGXX:1:13104:4251:8821,NB501259:25:HYMKWBGXX:1:13112:1893:2078,NB501259:25:HYMKWBGXX:1:13207:16198:13563,NB501259:25:HYMKWBGXX:1:21301:3865:5488,NB501259:25:HYMKWBGXX:1:22208:3056:4490,NB501259:25:HYMKWBGXX:1:22209:2868:3585,NB501259:25:HYMKWBGXX:1:22210:18487:2784,NB501259:25:HYMKWBGXX:1:23301:24772:17853,NB501259:25:HYMKWBGXX:2:11203:1721:12640,NB501259:25:HYMKWBGXX:2:11205:5329:1779,NB501259:25:HYMKWBGXX:2:12108:16622:10017,NB501259:25:HYMKWBGXX:2:12204:5140:20297,NB501259:25:HYMKWBGXX:2:12205:10589:4387,NB501259:25:HYMKWBGXX:2:12210:23781:19344,NB501259:25:HYMKWBGXX:2:13110:2586:17191,NB501259:25:HYMKWBGXX:2:13211:17301:14385,NB501259:25:HYMKWBGXX:2:13212:19029:16241,NB501259:25:HYMKWBGXX:2:21106:10399:19546,NB501259:25:HYMKWBGXX:2:21201:20308:10812,NB501259:25:HYMKWBGXX:2:21208:20714:19529,NB501259:25:HYMKWBGXX:2:21210:19325:3834,NB501259:25:HYMKWBGXX:2:22102:17755:11094,NB501259:25:HYMKWBGXX:2:23210:23805:10396,NB501259:25:HYMKWBGXX:2:23310:5944:1122,NB501259:25:HYMKWBGXX:3:11506:7758:6762,NB501259:25:HYMKWBGXX:3:11610:7397:15750,NB501259:25:HYMKWBGXX:3:12512:19242:12998,NB501259:25:HYMKWBGXX:3:13610:12560:9999,NB501259:25:HYMKWBGXX:3:21501:15296:7209,NB501259:25:HYMKWBGXX:3:21512:23435:16607,NB501259:25:HYMKWBGXX:3:22410:18130:16533,NB501259:25:HYMKWBGXX:3:22504:3294:16917,NB501259:25:HYMKWBGXX:3:22505:8744:15674,NB501259:25:HYMKWBGXX:3:22608:1402:8711,NB501259:25:HYMKWBGXX:3:23407:14169:11819,NB501259:25:HYMKWBGXX:3:23408:8108:13148,NB501259:25:HYMKWBGXX:3:23512:4982:12312,NB501259:25:HYMKWBGXX:3:23512:10483:18221,NB501259:25:HYMKWBGXX:3:23604:22886:13653,NB501259:25:HYMKWBGXX:4:11411:23816:18553,NB501259:25:HYMKWBGXX:4:12410:1835:14282,NB501259:25:HYMKWBGXX:4:12503:23145:8209,NB501259:25:HYMKWBGXX:4:12506:10035:8683,NB501259:25:HYMKWBGXX:4:12601:25700:20296,NB501259:25:HYMKWBGXX:4:13509:17749:8515,NB501259:25:HYMKWBGXX:4:13604:8013:13629,NB501259:25:HYMKWBGXX:4:21407:8298:3178,NB501259:25:HYMKWBGXX:4:21502:25145:5080,NB501259:25:HYMKWBGXX:4:22501:22547:17912,NB501259:25:HYMKWBGXX:4:22603:4306:11253,NB501259:25:HYMKWBGXX:4:22606:2190:10898,NB501259:25:HYMKWBGXX:4:23602:3314:15285,NB501259:25:HYMKWBGXX:4:23603:1542:10803,
1:203088052|203088698	1	203088052	203088698	2	2_1_0	11562	0.000	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:13507:18042:5387,NB501259:25:HYMKWBGXX:4:22406:18233:1542,
1:203088117|203088397	1	203088117	203088397	2	2_1_0	37682	0.000	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:12312:8479:2454,NB501259:25:HYMKWBGXX:3:12601:15492:3270,
1:203088117|203088430	1	203088117	203088430	3	2_3_0	30548	0.000	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:22202:10578:11737,NB501259:25:HYMKWBGXX:2:22309:21486:14118,NB501259:25:HYMKWBGXX:3:23610:6570:7575,
1:211724059|211765291	1	211724059	211765291	1	0_1_1	44	0.043	exon	ENSRNOG00000013239,	-	NB501259:25:HYMKWBGXX:4:12408:19566:13532,
1:214063779|214103159	1	214063779	214103159	3	3_1_0	33	0.154	exon	ENSRNOG00000025539,	-	NB501259:25:HYMKWBGXX:4:22507:9536:15194,NB501259:25:HYMKWBGXX:2:13303:4963:18641,NB501259:25:HYMKWBGXX:3:21501:4980:11972,
1:223049385|223052063	1	223049385	223052063	1	1_1_0	7	0.222	exon	ENSRNOG00000016023,	+	NB501259:25:HYMKWBGXX:4:23404:18568:6271,
1:227514204|227537086	1	227514204	227537086	1	1_1_0	20	0.091	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:4:12502:24862:13559,
1:227514204|227551977	1	227514204	227551977	2	2_1_1	9	0.308	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:1:11210:16872:5260,NB501259:25:HYMKWBGXX:4:23609:9839:16874,
1:227535669|227551977	1	227535669	227551977	1	1_1_0	10	0.167	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:3:12512:5710:16146,
1:240051393|240075097	1	240051393	240075097	1	1_1_0	25	0.074	exon	ENSRNOG00000013443,	-	NB501259:25:HYMKWBGXX:2:12208:1770:18155,
1:240057991|240075097	1	240057991	240075097	2	1_1_0	24	0.143	exon	ENSRNOG00000013443,	-	NB501259:25:HYMKWBGXX:1:22303:22524:4931,NB501259:25:HYMKWBGXX:4:21402:8441:19632,
1:240357830|240367244	1	240357830	240367244	3	3_2_0	11	0.353	exon	ENSRNOG00000042679,	+	NB501259:25:HYMKWBGXX:1:23204:8507:10087,NB501259:25:HYMKWBGXX:4:11501:22645:5682,NB501259:25:HYMKWBGXX:4:23610:20048:11308,
1:243170299|243277127	1	243170299	243277127	1	0_1_1	320	0.006	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:11605:15701:10913,
1:243786005|243801845	1	243786005	243801845	3	2_2_1	31	0.162	exon	ENSRNOG00000014482,	+	NB501259:25:HYMKWBGXX:1:12209:20910:5459,NB501259:25:HYMKWBGXX:4:23405:20474:12975,NB501259:25:HYMKWBGXX:1:11109:23924:9036,
1:243794334|243801845	1	243794334	243801845	2	1_2_0	80	0.048	exon	ENSRNOG00000014482,	+	NB501259:25:HYMKWBGXX:4:22602:24178:7439,NB501259:25:HYMKWBGXX:4:21602:4896:12110,
1:246499828|246510915	1	246499828	246510915	3	2_2_0	44	0.120	exon	ENSRNOG00000011339,	+	NB501259:25:HYMKWBGXX:2:23302:23861:8651,NB501259:25:HYMKWBGXX:2:23306:15980:8743,NB501259:25:HYMKWBGXX:3:11609:6130:7388,
1:249414033|249485263	1	249414033	249485263	1	1_1_0	23	0.080	intron	ENSRNOG00000011313,	-	NB501259:25:HYMKWBGXX:3:13612:13484:5240,
1:252925026|252943527	1	252925026	252943527	1	1_1_0	105	0.019	exon	ENSRNOG00000014779,	+	NB501259:25:HYMKWBGXX:2:21111:13639:8144,
1:256692383|256813514	1	256692383	256813514	1	1_1_0	5	0.286	exon	ENSRNOG00000017406,	+	NB501259:25:HYMKWBGXX:3:13607:10918:12062,
1:256790685|256842267	1	256790685	256842267	1	1_1_0	10	0.167	exon	ENSRNOG00000017406,	+	NB501259:25:HYMKWBGXX:1:12106:25182:8875,
1:258452646|258458186	1	258452646	258458186	4	3_2_0	46	0.148	exon	ENSRNOG00000009460,	-	NB501259:25:HYMKWBGXX:3:22406:3703:2415,NB501259:25:HYMKWBGXX:1:21301:13479:6883,NB501259:25:HYMKWBGXX:3:21606:21393:5996,NB501259:25:HYMKWBGXX:4:22506:5857:6400,
10:1236679|1269129	10	1236679	1269129	1	1_1_0	109	0.018	exon	ENSRNOG00000066694,	+	NB501259:25:HYMKWBGXX:3:12410:13876:15715,
10:16433874|16439952	10	16433874	16439952	28	16_19_0	17	0.767	exon	ENSRNOG00000020769,	-	NB501259:25:HYMKWBGXX:1:13207:11917:8151,NB501259:25:HYMKWBGXX:1:21204:21632:14002,NB501259:25:HYMKWBGXX:1:21311:25808:10244,NB501259:25:HYMKWBGXX:1:23308:1807:2966,NB501259:25:HYMKWBGXX:2:22102:16143:14196,NB501259:25:HYMKWBGXX:2:22104:8164:19397,NB501259:25:HYMKWBGXX:2:23209:4077:17235,NB501259:25:HYMKWBGXX:3:12412:14605:20297,NB501259:25:HYMKWBGXX:3:13510:8263:12949,NB501259:25:HYMKWBGXX:3:22401:22375:5109,NB501259:25:HYMKWBGXX:4:11403:24286:5010,NB501259:25:HYMKWBGXX:4:12504:4576:9867,NB501259:25:HYMKWBGXX:4:13510:5591:11670,NB501259:25:HYMKWBGXX:4:21604:18954:5968,NB501259:25:HYMKWBGXX:4:22610:7169:5206,NB501259:25:HYMKWBGXX:4:23403:13685:1189,NB501259:25:HYMKWBGXX:4:23502:1412:14274,NB501259:25:HYMKWBGXX:1:11310:17728:15633,NB501259:25:HYMKWBGXX:1:12102:1758:8473,NB501259:25:HYMKWBGXX:1:13112:22604:19314,NB501259:25:HYMKWBGXX:1:23311:6893:5851,NB501259:25:HYMKWBGXX:2:23205:15185:15823,NB501259:25:HYMKWBGXX:2:23312:3754:10473,NB501259:25:HYMKWBGXX:3:11611:9324:11401,NB501259:25:HYMKWBGXX:3:12403:25677:10452,NB501259:25:HYMKWBGXX:4:11611:17848:15769,NB501259:25:HYMKWBGXX:4:12404:18759:16704,NB501259:25:HYMKWBGXX:4:22412:13556:16144,
10:16433874|16441714	10	16433874	16441714	1	1_1_0	15	0.118	intron	ENSRNOG00000020769,	-	NB501259:25:HYMKWBGXX:4:23505:25577:16339,
10:28178628|28179571	10	28178628	28179571	11	9_9_0	6	0.786	exon	ENSRNOG00000003936,	+	NB501259:25:HYMKWBGXX:1:12312:12262:17688,NB501259:25:HYMKWBGXX:1:21112:1908:4186,NB501259:25:HYMKWBGXX:2:22311:22772:20102,NB501259:25:HYMKWBGXX:2:23106:13321:7026,NB501259:25:HYMKWBGXX:2:23108:24991:13043,NB501259:25:HYMKWBGXX:3:23404:12793:1492,NB501259:25:HYMKWBGXX:4:21604:23498:19337,NB501259:25:HYMKWBGXX:1:21305:19231:14853,NB501259:25:HYMKWBGXX:1:22101:18711:16954,NB501259:25:HYMKWBGXX:1:22307:10479:1790,NB501259:25:HYMKWBGXX:4:22510:14033:2980,
10:30326084|30338951	10	30326084	30338951	2	2_1_0	0	1	exon	ENSRNOG00000005406,	+	NB501259:25:HYMKWBGXX:4:11505:16593:9572,NB501259:25:HYMKWBGXX:3:12401:23990:3196,
10:34630283|34642702	10	34630283	34642702	1	1_1_0	27	0.069	exon	ENSRNOG00000003343,	-	NB501259:25:HYMKWBGXX:3:13608:25355:13928,
10:35991677|36003215	10	35991677	36003215	2	2_1_0	12	0.250	exon	ENSRNOG00000004563,	-	NB501259:25:HYMKWBGXX:4:11608:22540:13107,NB501259:25:HYMKWBGXX:2:22310:13805:5613,
10:36002751|36003215	10	36002751	36003215	1	1_0_1	10	0.167	exon	ENSRNOG00000004563,	-	NB501259:25:HYMKWBGXX:1:23305:22970:10866,
10:36571129|36571634	10	36571129	36571634	1	1_1_0	9	0.182	exon	ENSRNOG00000006148,	+	NB501259:25:HYMKWBGXX:4:22408:3350:11891,
10:37519629|37526869	10	37519629	37526869	1	1_1_0	47	0.041	exon	ENSRNOG00000006965,	+	NB501259:25:HYMKWBGXX:4:12511:4130:8564,
10:37519629|37531861	10	37519629	37531861	3	3_2_0	41	0.128	exon	ENSRNOG00000006965,	+	NB501259:25:HYMKWBGXX:2:22309:14990:12561,NB501259:25:HYMKWBGXX:2:23103:18578:14853,NB501259:25:HYMKWBGXX:4:23509:6486:15341,
10:46580013|46601952	10	46580013	46601952	1	1_1_0	5	0.286	exon	ENSRNOG00000002899,	-	NB501259:25:HYMKWBGXX:4:11609:14859:6549,
10:46589314|46601952	10	46589314	46601952	1	1_1_0	4	0.333	exon	ENSRNOG00000002899,	-	NB501259:25:HYMKWBGXX:1:23103:12931:9413,
10:46803941|46823521	10	46803941	46823521	1	1_1_0	27	0.069	exon	ENSRNOG00000002903,	+	NB501259:25:HYMKWBGXX:3:23609:8911:13148,
10:49796621|49797207	10	49796621	49797207	1	1_1_0	6	0.250	intron	ENSRNOG00000003603,	+	NB501259:25:HYMKWBGXX:1:13304:23553:14191,
10:50632861|50664075	10	50632861	50664075	1	1_1_0	2	0.500	exon	ENSRNOG00000004171,	-	NB501259:25:HYMKWBGXX:2:11101:9013:16480,
10:55595059|55627560	10	55595059	55627560	2	2_1_0	45	0.082	exon	ENSRNOG00000005015,	+	NB501259:25:HYMKWBGXX:1:23310:13603:16665,NB501259:25:HYMKWBGXX:2:21306:25286:13803,
10:59541586|59566151	10	59541586	59566151	1	1_1_0	91	0.022	exon	ENSRNOG00000002755,	-	NB501259:25:HYMKWBGXX:3:12412:14232:2716,
10:61077913|61093076	10	61077913	61093076	2	2_2_0	111	0.035	exon	ENSRNOG00000007788,	-	NB501259:25:HYMKWBGXX:1:11206:9520:4500,NB501259:25:HYMKWBGXX:4:23401:23718:7922,
10:64505660|64508327	10	64505660	64508327	2	2_2_0	50	0.074	exon	ENSRNOG00000013780,	+	NB501259:25:HYMKWBGXX:2:13105:6468:9137,NB501259:25:HYMKWBGXX:2:21312:4361:5958,
10:68876901|68890014	10	68876901	68890014	1	1_1_0	24	0.077	exon	ENSRNOG00000053814,	+	NB501259:25:HYMKWBGXX:2:12106:16624:13115,
10:71015215|71027980	10	71015215	71027980	1	1_1_0	0	1	exon	ENSRNOG00000059997,	-	NB501259:25:HYMKWBGXX:3:12605:22957:8289,
10:71046919|71056387	10	71046919	71056387	6	4_5_0	6	0.667	exon	ENSRNOG00000003576,	-	NB501259:25:HYMKWBGXX:1:11109:14245:9409,NB501259:25:HYMKWBGXX:1:11112:20219:7300,NB501259:25:HYMKWBGXX:1:21103:3699:15871,NB501259:25:HYMKWBGXX:1:13310:21740:10302,NB501259:25:HYMKWBGXX:3:21609:20320:1598,NB501259:25:HYMKWBGXX:3:23506:19874:3061,
10:80683355|80688839	10	80683355	80688839	1	1_1_0	2	0.500	exon	ENSRNOG00000017001,	+	NB501259:25:HYMKWBGXX:4:12404:25566:13227,
