circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:112746052|112818681	1	112746052	112818681	2	1_1_0	1	0.800	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:11611:10991:3311,NB501259:26:HYTWLBGXX:4:12509:9497:17715,
1:112946324|113101569	1	112946324	113101569	2	2_1_0	20	0.167	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:12209:14034:15232,NB501259:26:HYTWLBGXX:3:12611:20760:4114,
1:114067804|114086844	1	114067804	114086844	1	1_1_0	1	0.667	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:23310:17811:16442,
1:114330743|114386329	1	114330743	114386329	2	2_1_1	34	0.105	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:21108:7589:10469,NB501259:26:HYTWLBGXX:1:23109:22545:2947,
1:114331965|114382597	1	114331965	114382597	2	1_1_0	47	0.078	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:23609:25784:10532,NB501259:26:HYTWLBGXX:4:13602:12550:14073,
1:115474651|115643387	1	115474651	115643387	3	2_3_0	58	0.094	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:23103:9663:10131,NB501259:26:HYTWLBGXX:4:21603:15147:19182,NB501259:26:HYTWLBGXX:1:22101:18297:12397,
1:115535262|115545736	1	115535262	115545736	2	1_1_0	21	0.160	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:22107:16891:3441,NB501259:26:HYTWLBGXX:4:12404:16724:15118,
1:124010558|124013972	1	124010558	124013972	1	1_1_0	39	0.049	exon	ENSRNOG00000010308,	-	NB501259:26:HYTWLBGXX:2:22203:22375:2214,
1:124101180|124125933	1	124101180	124125933	3	3_3_0	9	0.400	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:11312:16650:2693,NB501259:26:HYTWLBGXX:2:22309:16897:9486,NB501259:26:HYTWLBGXX:3:22405:10120:16775,
1:124101180|124157414	1	124101180	124157414	2	2_1_0	10	0.286	intergenic_region	n/a	+	NB501259:26:HYTWLBGXX:1:22311:5241:13473,NB501259:26:HYTWLBGXX:4:22402:17873:13582,
1:132286707|132400587	1	132286707	132400587	2	1_1_0	21	0.160	exon	ENSRNOG00000018674,	-	NB501259:26:HYTWLBGXX:3:21411:5234:1785,NB501259:26:HYTWLBGXX:4:21404:4672:17956,
1:132373967|132385148	1	132373967	132385148	1	1_1_0	21	0.087	exon	ENSRNOG00000018674,	-	NB501259:26:HYTWLBGXX:1:11106:2772:15835,
1:134562497|134573825	1	134562497	134573825	1	1_1_0	7	0.222	exon	ENSRNOG00000011975,	-	NB501259:26:HYTWLBGXX:1:11301:18402:16898,
1:136209718|136232819	1	136209718	136232819	5	4_2_0	12	0.455	exon	ENSRNOG00000019776,	+	NB501259:26:HYTWLBGXX:2:22109:6321:1314,NB501259:26:HYTWLBGXX:4:23405:3141:4756,NB501259:26:HYTWLBGXX:2:21107:7176:9867,NB501259:26:HYTWLBGXX:2:21304:16885:16928,NB501259:26:HYTWLBGXX:4:12410:17890:13450,
1:136735208|136749367	1	136735208	136749367	2	2_2_0	5	0.444	exon	ENSRNOG00000032723,	+	NB501259:26:HYTWLBGXX:4:23601:26346:11631,NB501259:26:HYTWLBGXX:4:23602:1016:11634,
1:141321054|141328067	1	141321054	141328067	3	3_3_0	24	0.200	exon	ENSRNOG00000016429,	+	NB501259:26:HYTWLBGXX:2:11303:15221:19756,NB501259:26:HYTWLBGXX:3:21610:2178:16021,NB501259:26:HYTWLBGXX:4:12501:5231:11707,
1:144428086|144429176	1	144428086	144429176	1	1_1_0	0	1	intron	ENSRNOG00000022748,	-	NB501259:26:HYTWLBGXX:1:12301:23107:1173,
1:146699564|146719499	1	146699564	146719499	46	11_25_17	22	0.807	exon	ENSRNOG00000009891,	-	NB501259:26:HYTWLBGXX:1:11212:24458:5607,NB501259:26:HYTWLBGXX:1:13305:9025:19258,NB501259:26:HYTWLBGXX:2:11312:2688:11600,NB501259:26:HYTWLBGXX:2:12212:8768:12589,NB501259:26:HYTWLBGXX:2:21109:26527:17240,NB501259:26:HYTWLBGXX:2:22212:13512:1919,NB501259:26:HYTWLBGXX:3:11607:9112:10210,NB501259:26:HYTWLBGXX:3:13604:16868:4303,NB501259:26:HYTWLBGXX:3:13609:21918:1344,NB501259:26:HYTWLBGXX:3:21401:8247:19867,NB501259:26:HYTWLBGXX:4:11608:5070:16170,NB501259:26:HYTWLBGXX:4:11609:10573:13137,NB501259:26:HYTWLBGXX:4:13406:8859:1135,NB501259:26:HYTWLBGXX:4:13507:20303:8542,NB501259:26:HYTWLBGXX:4:21611:12621:13028,NB501259:26:HYTWLBGXX:4:22610:8227:15737,NB501259:26:HYTWLBGXX:1:11209:22769:12010,NB501259:26:HYTWLBGXX:1:13310:17531:6094,NB501259:26:HYTWLBGXX:1:13310:12530:7142,NB501259:26:HYTWLBGXX:1:21209:7858:4365,NB501259:26:HYTWLBGXX:2:11304:16281:3294,NB501259:26:HYTWLBGXX:2:12107:7293:20131,NB501259:26:HYTWLBGXX:2:22111:24811:4677,NB501259:26:HYTWLBGXX:3:11401:5133:2420,NB501259:26:HYTWLBGXX:3:11606:22280:3993,NB501259:26:HYTWLBGXX:3:11611:3983:18411,NB501259:26:HYTWLBGXX:3:12604:13832:14319,NB501259:26:HYTWLBGXX:3:12609:24672:20266,NB501259:26:HYTWLBGXX:3:13405:16409:12564,NB501259:26:HYTWLBGXX:3:13604:24689:11624,NB501259:26:HYTWLBGXX:3:13604:10602:16288,NB501259:26:HYTWLBGXX:3:21607:12162:16380,NB501259:26:HYTWLBGXX:3:21607:10509:18770,NB501259:26:HYTWLBGXX:3:23511:21977:3722,NB501259:26:HYTWLBGXX:3:23611:25721:11880,NB501259:26:HYTWLBGXX:4:11403:8140:19610,NB501259:26:HYTWLBGXX:4:11408:25631:8164,NB501259:26:HYTWLBGXX:4:11412:24311:1621,NB501259:26:HYTWLBGXX:4:11608:9825:3845,NB501259:26:HYTWLBGXX:4:11609:20298:1427,NB501259:26:HYTWLBGXX:4:11612:14217:11371,NB501259:26:HYTWLBGXX:4:12405:7249:5683,NB501259:26:HYTWLBGXX:4:12506:24145:14680,NB501259:26:HYTWLBGXX:4:13407:26255:13863,NB501259:26:HYTWLBGXX:4:21605:16020:18029,NB501259:26:HYTWLBGXX:4:21605:10071:19022,
1:152889670|152897230	1	152889670	152897230	1	1_1_0	10	0.167	exon	ENSRNOG00000015560,	-	NB501259:26:HYTWLBGXX:4:21606:1897:18478,
1:156542918|156552321	1	156542918	156552321	1	1_1_0	24	0.077	exon	ENSRNOG00000020347,	-	NB501259:26:HYTWLBGXX:2:12101:18617:15460,
1:164016363|164020340	1	164016363	164020340	2	1_2_0	21	0.160	exon	ENSRNOG00000010752,	-	NB501259:26:HYTWLBGXX:4:21603:21388:3132,NB501259:26:HYTWLBGXX:4:23605:25098:4165,
1:170641697|170660961	1	170641697	170660961	2	2_1_0	10	0.286	exon	ENSRNOG00000020479,	-	NB501259:26:HYTWLBGXX:4:12606:13858:11181,NB501259:26:HYTWLBGXX:2:23304:25190:8237,
1:170659833|170660961	1	170659833	170660961	9	8_8_0	11	0.621	exon	ENSRNOG00000020479,	-	NB501259:26:HYTWLBGXX:1:11112:25480:3769,NB501259:26:HYTWLBGXX:1:21203:11250:6954,NB501259:26:HYTWLBGXX:1:23111:11920:4797,NB501259:26:HYTWLBGXX:2:11304:1467:14293,NB501259:26:HYTWLBGXX:3:22411:3037:6537,NB501259:26:HYTWLBGXX:4:12401:13652:8205,NB501259:26:HYTWLBGXX:4:22612:14664:11048,NB501259:26:HYTWLBGXX:1:21207:19793:17875,NB501259:26:HYTWLBGXX:2:11107:9662:17687,
1:177523168|177525785	1	177523168	177525785	3	2_1_1	27	0.182	exon	ENSRNOG00000012806,	+	NB501259:26:HYTWLBGXX:1:21104:2821:6632,NB501259:26:HYTWLBGXX:3:23503:13057:15630,NB501259:26:HYTWLBGXX:3:23507:24063:5481,
1:182416029|182418732	1	182416029	182418732	1	1_1_0	76	0.026	exon	ENSRNOG00000019193,	+	NB501259:26:HYTWLBGXX:4:11506:6496:8704,
1:187740267|187742785	1	187740267	187742785	5	4_4_0	5	0.667	exon	ENSRNOG00000017294,	+	NB501259:26:HYTWLBGXX:1:13103:10990:16316,NB501259:26:HYTWLBGXX:1:13211:12690:14035,NB501259:26:HYTWLBGXX:1:22201:8499:9415,NB501259:26:HYTWLBGXX:1:12102:5209:8113,NB501259:26:HYTWLBGXX:3:12605:23208:6967,
1:200734716|200758908	1	200734716	200758908	2	2_2_0	13	0.235	exon	ENSRNOG00000015540,	-	NB501259:26:HYTWLBGXX:1:11303:18417:12271,NB501259:26:HYTWLBGXX:4:22504:9673:1905,
1:201046428|201047925	1	201046428	201047925	1	1_1_0	18	0.100	exon	ENSRNOG00000016790,	-	NB501259:26:HYTWLBGXX:4:22505:25771:3765,
1:201638334|201679021	1	201638334	201679021	1	1_1_0	11	0.154	exon	ENSRNOG00000019145,	-	NB501259:26:HYTWLBGXX:1:13310:5068:2862,
1:203086862|203088351	1	203086862	203088351	3	2_2_0	20919	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:2:13111:2300:3302,NB501259:26:HYTWLBGXX:4:21402:12645:6258,NB501259:26:HYTWLBGXX:4:21402:15844:20053,
1:203087307|203088110	1	203087307	203088110	1	1_1_0	24542	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:12610:14385:11063,
1:203088052|203088420	1	203088052	203088420	47	2_36_0	26249	0.004	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:22504:13044:2073,NB501259:26:HYTWLBGXX:1:11103:21553:10612,NB501259:26:HYTWLBGXX:1:11105:10050:13190,NB501259:26:HYTWLBGXX:1:11209:3321:15123,NB501259:26:HYTWLBGXX:1:12205:25338:9709,NB501259:26:HYTWLBGXX:1:12211:9892:15255,NB501259:26:HYTWLBGXX:1:12309:22837:9754,NB501259:26:HYTWLBGXX:1:13107:19536:15710,NB501259:26:HYTWLBGXX:1:13111:11065:16448,NB501259:26:HYTWLBGXX:1:13307:23586:16566,NB501259:26:HYTWLBGXX:1:21202:5107:10198,NB501259:26:HYTWLBGXX:1:21209:21894:9099,NB501259:26:HYTWLBGXX:1:22209:14316:11267,NB501259:26:HYTWLBGXX:1:23205:24210:14825,NB501259:26:HYTWLBGXX:1:23207:15570:16749,NB501259:26:HYTWLBGXX:2:11312:16251:17235,NB501259:26:HYTWLBGXX:2:11312:26400:19847,NB501259:26:HYTWLBGXX:2:12201:13393:3531,NB501259:26:HYTWLBGXX:2:12304:16889:4443,NB501259:26:HYTWLBGXX:2:13105:13845:15763,NB501259:26:HYTWLBGXX:2:13301:23902:12935,NB501259:26:HYTWLBGXX:2:13311:1675:11672,NB501259:26:HYTWLBGXX:2:22106:2331:15493,NB501259:26:HYTWLBGXX:2:23104:21445:7388,NB501259:26:HYTWLBGXX:2:23309:9241:18700,NB501259:26:HYTWLBGXX:3:11503:13146:2986,NB501259:26:HYTWLBGXX:3:11507:16173:5657,NB501259:26:HYTWLBGXX:3:12511:7882:13572,NB501259:26:HYTWLBGXX:3:13403:10092:11793,NB501259:26:HYTWLBGXX:3:13607:21286:2857,NB501259:26:HYTWLBGXX:3:21407:22515:15360,NB501259:26:HYTWLBGXX:3:22507:23829:5853,NB501259:26:HYTWLBGXX:3:22604:15056:6281,NB501259:26:HYTWLBGXX:3:22607:9184:8965,NB501259:26:HYTWLBGXX:3:23505:7254:12123,NB501259:26:HYTWLBGXX:4:11502:26812:3697,NB501259:26:HYTWLBGXX:4:11503:1309:3705,NB501259:26:HYTWLBGXX:4:11509:13831:10172,NB501259:26:HYTWLBGXX:4:11510:14449:14155,NB501259:26:HYTWLBGXX:4:11603:13328:20146,NB501259:26:HYTWLBGXX:4:12407:14188:9016,NB501259:26:HYTWLBGXX:4:12604:19237:1931,NB501259:26:HYTWLBGXX:4:13605:3180:20145,NB501259:26:HYTWLBGXX:4:22512:7491:19836,NB501259:26:HYTWLBGXX:4:23401:12394:14966,NB501259:26:HYTWLBGXX:4:23404:6634:14860,NB501259:26:HYTWLBGXX:4:23412:16913:1525,
1:203088052|203088698	1	203088052	203088698	3	3_1_0	11895	0.001	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:1:21102:14203:14210,NB501259:26:HYTWLBGXX:1:11110:14442:14546,NB501259:26:HYTWLBGXX:2:13210:8286:8556,
1:203088117|203088397	1	203088117	203088397	4	2_3_0	44678	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:4:23501:7781:1603,NB501259:26:HYTWLBGXX:2:22309:12051:13986,NB501259:26:HYTWLBGXX:3:11501:23209:16759,NB501259:26:HYTWLBGXX:3:23412:25503:18317,
1:203088180|203088397	1	203088180	203088397	2	1_2_0	60320	0.000	intergenic_region	n/a	-	NB501259:26:HYTWLBGXX:3:12608:2278:14961,NB501259:26:HYTWLBGXX:3:11406:11570:17892,
1:204616293|204621909	1	204616293	204621909	4	3_3_0	372	0.021	exon	ENSRNOG00000021202,	-	NB501259:26:HYTWLBGXX:3:12410:20616:15030,NB501259:26:HYTWLBGXX:3:23603:22391:9004,NB501259:26:HYTWLBGXX:4:13409:13968:15098,NB501259:26:HYTWLBGXX:4:13506:14118:8417,
1:211724059|211765291	1	211724059	211765291	1	1_1_0	25	0.074	exon	ENSRNOG00000013239,	-	NB501259:26:HYTWLBGXX:3:13405:17607:11457,
1:211749787|211765291	1	211749787	211765291	3	3_1_0	45	0.118	exon	ENSRNOG00000013239,	-	NB501259:26:HYTWLBGXX:4:21506:22266:10763,NB501259:26:HYTWLBGXX:2:21206:13682:18097,NB501259:26:HYTWLBGXX:4:13611:9949:12990,
1:214022222|214037702	1	214022222	214037702	1	1_1_0	52	0.037	exon	ENSRNOG00000025539,	-	NB501259:26:HYTWLBGXX:3:23401:10602:10928,
1:227522750|227551977	1	227522750	227551977	1	1_1_0	14	0.125	exon	ENSRNOG00000026942,	-	NB501259:26:HYTWLBGXX:1:23306:23522:19560,
1:227535669|227537086	1	227535669	227537086	4	2_2_0	14	0.364	exon	ENSRNOG00000026942,	-	NB501259:26:HYTWLBGXX:1:23207:12083:17605,NB501259:26:HYTWLBGXX:3:11503:7559:15590,NB501259:26:HYTWLBGXX:2:22212:2126:13321,NB501259:26:HYTWLBGXX:3:22410:23941:10426,
1:227535669|227551977	1	227535669	227551977	2	2_2_0	10	0.286	exon	ENSRNOG00000026942,	-	NB501259:26:HYTWLBGXX:3:23406:23276:7461,NB501259:26:HYTWLBGXX:3:23503:3301:15892,
1:240357830|240367244	1	240357830	240367244	2	2_1_0	13	0.235	exon	ENSRNOG00000042679,	+	NB501259:26:HYTWLBGXX:1:22107:14285:15026,NB501259:26:HYTWLBGXX:3:12508:21146:20387,
1:241092295|241125389	1	241092295	241125389	1	0_1_1	6	0.250	exon	ENSRNOG00000015220,	-	NB501259:26:HYTWLBGXX:2:21110:17339:18214,
1:249187053|249207844	1	249187053	249207844	1	1_1_0	7	0.222	exon	ENSRNOG00000011313,	-	NB501259:26:HYTWLBGXX:2:23311:17634:18986,
1:252925026|252943527	1	252925026	252943527	1	1_1_0	94	0.021	exon	ENSRNOG00000014779,	+	NB501259:26:HYTWLBGXX:4:23412:13955:17592,
1:256692383|256732501	1	256692383	256732501	2	2_2_0	5	0.444	exon	ENSRNOG00000017406,	+	NB501259:26:HYTWLBGXX:1:21103:23370:15571,NB501259:26:HYTWLBGXX:3:11607:2900:2886,
1:258123318|258190707	1	258123318	258190707	2	2_2_0	17	0.190	exon	ENSRNOG00000018350,	-	NB501259:26:HYTWLBGXX:2:13210:12319:8361,NB501259:26:HYTWLBGXX:4:12412:6890:16137,
1:258147915|258190707	1	258147915	258190707	1	1_1_0	14	0.125	exon	ENSRNOG00000018350,	-	NB501259:26:HYTWLBGXX:4:22609:19114:12615,
1:259914758|259919940	1	259914758	259919940	1	1_1_0	118	0.017	exon	ENSRNOG00000010117,	-	NB501259:26:HYTWLBGXX:2:13302:11893:6918,
10:4971574|5057423	10	4971574	5057423	3	1_3_0	5	0.545	intron	ENSRNOG00000057378,	-	NB501259:26:HYTWLBGXX:3:11512:13517:4883,NB501259:26:HYTWLBGXX:2:22312:11212:16795,NB501259:26:HYTWLBGXX:4:21505:10531:11229,
10:9051987|9066665	10	9051987	9066665	3	2_1_0	14	0.300	intron	ENSRNOG00000002827,	-	NB501259:26:HYTWLBGXX:4:12608:4861:9761,NB501259:26:HYTWLBGXX:1:21209:15542:4587,NB501259:26:HYTWLBGXX:1:22304:3657:9116,
10:16416184|16439952	10	16416184	16439952	1	1_1_0	29	0.065	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:11201:4749:1486,
10:16433874|16437673	10	16433874	16437673	2	2_1_0	108	0.036	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:23204:11045:19544,NB501259:26:HYTWLBGXX:1:11201:7261:3519,
10:16433874|16439952	10	16433874	16439952	46	31_29_0	27	0.773	exon	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:11206:18590:16267,NB501259:26:HYTWLBGXX:1:21305:2564:13164,NB501259:26:HYTWLBGXX:1:22206:21548:19468,NB501259:26:HYTWLBGXX:1:23312:8088:7782,NB501259:26:HYTWLBGXX:2:11105:15702:13749,NB501259:26:HYTWLBGXX:2:12109:15772:14552,NB501259:26:HYTWLBGXX:2:12201:21058:5230,NB501259:26:HYTWLBGXX:2:12306:22241:15882,NB501259:26:HYTWLBGXX:2:13205:16977:17104,NB501259:26:HYTWLBGXX:2:13309:9213:15996,NB501259:26:HYTWLBGXX:2:13311:14760:15517,NB501259:26:HYTWLBGXX:2:21311:20859:14087,NB501259:26:HYTWLBGXX:2:22105:20341:15016,NB501259:26:HYTWLBGXX:2:22211:23784:7884,NB501259:26:HYTWLBGXX:2:23109:24111:14731,NB501259:26:HYTWLBGXX:2:23312:1677:14055,NB501259:26:HYTWLBGXX:3:11503:11454:11826,NB501259:26:HYTWLBGXX:3:11508:9580:12780,NB501259:26:HYTWLBGXX:3:13503:12440:10840,NB501259:26:HYTWLBGXX:3:13611:26067:8105,NB501259:26:HYTWLBGXX:3:22508:6487:6197,NB501259:26:HYTWLBGXX:3:23512:10365:8454,NB501259:26:HYTWLBGXX:4:12401:12545:8692,NB501259:26:HYTWLBGXX:4:21506:16573:18417,NB501259:26:HYTWLBGXX:4:21603:10382:6810,NB501259:26:HYTWLBGXX:4:22612:15868:11419,NB501259:26:HYTWLBGXX:1:13103:21308:6416,NB501259:26:HYTWLBGXX:1:13207:14609:8189,NB501259:26:HYTWLBGXX:1:21105:25318:19480,NB501259:26:HYTWLBGXX:1:22212:3973:12350,NB501259:26:HYTWLBGXX:2:12204:9493:6272,NB501259:26:HYTWLBGXX:2:13104:14574:14881,NB501259:26:HYTWLBGXX:2:13203:20429:3781,NB501259:26:HYTWLBGXX:2:23212:23859:14543,NB501259:26:HYTWLBGXX:3:12508:13608:19679,NB501259:26:HYTWLBGXX:3:13610:13161:16020,NB501259:26:HYTWLBGXX:3:13611:23774:16981,NB501259:26:HYTWLBGXX:3:22601:8923:5998,NB501259:26:HYTWLBGXX:4:11605:8198:6598,NB501259:26:HYTWLBGXX:4:11609:15380:2440,NB501259:26:HYTWLBGXX:4:13506:23613:13807,NB501259:26:HYTWLBGXX:4:13608:20211:11416,NB501259:26:HYTWLBGXX:4:21404:25687:9660,NB501259:26:HYTWLBGXX:4:22501:11157:18793,NB501259:26:HYTWLBGXX:4:22612:26562:7684,NB501259:26:HYTWLBGXX:4:23605:11418:15127,
10:16433874|16441714	10	16433874	16441714	2	2_1_0	13	0.235	intron	ENSRNOG00000020769,	-	NB501259:26:HYTWLBGXX:1:13107:25020:20162,NB501259:26:HYTWLBGXX:4:23411:18318:6012,
10:17831187|17884883	10	17831187	17884883	1	1_1_0	3	0.400	exon	ENSRNOG00000005042,	-	NB501259:26:HYTWLBGXX:4:12612:13101:7258,
10:18019571|18062237	10	18019571	18062237	2	2_1_0	8	0.333	exon	ENSRNOG00000005042,	-	NB501259:26:HYTWLBGXX:2:21102:10698:14513,NB501259:26:HYTWLBGXX:3:13512:9845:17681,
10:18056127|18094312	10	18056127	18094312	1	1_1_0	6	0.250	exon	ENSRNOG00000005042,	-	NB501259:26:HYTWLBGXX:2:21307:6459:18775,
10:21215865|21216706	10	21215865	21216706	1	1_1_0	2	0.500	intron	ENSRNOG00000027341,	-	NB501259:26:HYTWLBGXX:3:13404:24461:17928,
10:28178628|28179571	10	28178628	28179571	6	6_5_0	11	0.522	exon	ENSRNOG00000003936,	+	NB501259:26:HYTWLBGXX:2:12212:19323:9958,NB501259:26:HYTWLBGXX:3:12411:23275:9187,NB501259:26:HYTWLBGXX:4:13506:6143:5126,NB501259:26:HYTWLBGXX:4:21503:21813:1341,NB501259:26:HYTWLBGXX:4:23511:5603:9936,NB501259:26:HYTWLBGXX:1:13102:17280:9620,
10:33534157|33538377	10	33534157	33538377	1	1_1_0	9	0.182	intron	ENSRNOG00000051756,	+	NB501259:26:HYTWLBGXX:2:11310:14925:16638,
10:35966496|35981105	10	35966496	35981105	1	1_1_0	9	0.182	exon	ENSRNOG00000004563,	-	NB501259:26:HYTWLBGXX:2:23204:20223:18600,
10:35975732|35994056	10	35975732	35994056	1	1_1_0	15	0.118	exon	ENSRNOG00000004563,	-	NB501259:26:HYTWLBGXX:1:23211:9171:10761,
10:41448129|41448376	10	41448129	41448376	2	2_1_0	4	0.500	intron	ENSRNOG00000045816,	+	NB501259:26:HYTWLBGXX:3:23409:22396:11392,NB501259:26:HYTWLBGXX:3:11402:3776:17884,
10:44618359|44632565	10	44618359	44632565	1	1_1_0	105	0.019	exon	ENSRNOG00000053943,	-	NB501259:26:HYTWLBGXX:2:21201:13641:16341,
