circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:110237001|110267119	1	110237001	110267119	17	10_13_3	31	0.523	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:11111:25818:11695,NB501259:25:HYMKWBGXX:1:12301:20330:9988,NB501259:25:HYMKWBGXX:1:21109:8105:11605,NB501259:25:HYMKWBGXX:2:11311:9370:13125,NB501259:25:HYMKWBGXX:2:12107:9830:2845,NB501259:25:HYMKWBGXX:2:21104:24556:4455,NB501259:25:HYMKWBGXX:2:22305:1069:12977,NB501259:25:HYMKWBGXX:2:22306:26584:12969,NB501259:25:HYMKWBGXX:2:23207:13305:7298,NB501259:25:HYMKWBGXX:4:11412:11283:17161,NB501259:25:HYMKWBGXX:4:22403:22270:2771,NB501259:25:HYMKWBGXX:1:12206:17723:17734,NB501259:25:HYMKWBGXX:1:13306:13552:2544,NB501259:25:HYMKWBGXX:1:13309:22590:8363,NB501259:25:HYMKWBGXX:3:13609:4096:13478,NB501259:25:HYMKWBGXX:4:21404:4402:11557,NB501259:25:HYMKWBGXX:4:22411:9127:14977,
1:110238421|110253657	1	110238421	110253657	2	1_1_1	61	0.062	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:12103:24299:14914,NB501259:25:HYMKWBGXX:4:23401:23874:2392,
1:110242099|110257334	1	110242099	110257334	1	1_1_0	76	0.026	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:13109:25329:15923,
1:110269328|110299445	1	110269328	110299445	1	1_1_0	28	0.067	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:22507:13845:7963,
1:110377047|110458572	1	110377047	110458572	1	1_1_0	80	0.024	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:23112:8937:7144,
1:110402469|110467617	1	110402469	110467617	4	3_2_1	40	0.167	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:11303:17319:2872,NB501259:25:HYMKWBGXX:4:22504:19946:1913,NB501259:25:HYMKWBGXX:2:11101:7149:12126,NB501259:25:HYMKWBGXX:3:23510:21207:3647,
1:111086106|111090196	1	111086106	111090196	2	1_1_0	143	0.027	exon	ENSRNOG00000065497,	-	NB501259:25:HYMKWBGXX:1:12104:6219:14484,NB501259:25:HYMKWBGXX:3:22504:14598:12024,
1:111155072|111237460	1	111155072	111237460	1	1_1_0	18	0.100	intron	ENSRNOG00000064120,	-	NB501259:25:HYMKWBGXX:2:22203:25659:13950,
1:111208419|111237460	1	111208419	111237460	1	1_1_0	12	0.143	intron	ENSRNOG00000064120,	-	NB501259:25:HYMKWBGXX:3:23402:7307:14787,
1:111425155|111453603	1	111425155	111453603	2	0_1_1	1	0.800	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:13401:26588:16840,NB501259:25:HYMKWBGXX:3:13402:1177:16837,
1:111929359|112105979	1	111929359	112105979	2	1_1_0	44	0.083	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:23308:21197:16409,NB501259:25:HYMKWBGXX:3:23605:17234:12211,
1:112079622|112105979	1	112079622	112105979	1	1_1_0	33	0.057	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:13201:2025:14549,
1:112079622|112129362	1	112079622	112129362	2	2_2_0	16	0.200	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:13303:19839:16249,NB501259:25:HYMKWBGXX:3:13506:21346:12124,
1:112151521|112159627	1	112151521	112159627	1	1_1_0	38	0.050	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:12405:24070:11802,
1:112195726|112284554	1	112195726	112284554	2	2_2_0	51	0.073	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:12606:2793:3356,NB501259:25:HYMKWBGXX:4:21506:4026:5352,
1:112195726|112381047	1	112195726	112381047	1	1_1_0	41	0.047	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:13301:6997:14882,
1:112480287|112532699	1	112480287	112532699	4	3_2_0	9	0.471	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:12504:2750:11077,NB501259:25:HYMKWBGXX:2:13309:20960:11682,NB501259:25:HYMKWBGXX:3:22501:18809:8684,NB501259:25:HYMKWBGXX:4:22509:14720:6957,
1:112517839|112605004	1	112517839	112605004	4	2_1_0	16	0.333	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:13105:7973:5460,NB501259:25:HYMKWBGXX:3:11511:7561:6346,NB501259:25:HYMKWBGXX:3:11601:10432:7011,NB501259:25:HYMKWBGXX:4:22611:16381:11321,
1:112593781|112700641	1	112593781	112700641	1	1_1_0	13	0.133	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:12201:20946:16593,
1:112595263|112700641	1	112595263	112700641	1	1_1_0	15	0.118	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:12307:5218:16453,
1:112746052|112818681	1	112746052	112818681	1	0_1_1	3	0.400	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:12606:3403:7435,
1:114296745|114448268	1	114296745	114448268	1	1_1_0	44	0.043	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:12412:8010:9490,
1:115342783|115350591	1	115342783	115350591	1	1_1_0	19	0.095	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:12604:19662:8763,
1:116771956|116782547	1	116771956	116782547	2	2_1_0	9	0.308	exon	ENSRNOG00000010853,	-	NB501259:25:HYMKWBGXX:2:12102:12704:15078,NB501259:25:HYMKWBGXX:1:21208:8446:5562,
1:118228939|118229932	1	118228939	118229932	1	1_1_0	8	0.200	exon	ENSRNOG00000016358,	+	NB501259:25:HYMKWBGXX:4:11402:15695:12734,
1:118883956|118892830	1	118883956	118892830	1	1_1_0	37	0.051	exon	ENSRNOG00000011077,	-	NB501259:25:HYMKWBGXX:4:22407:19173:6054,
1:132027747|132085512	1	132027747	132085512	2	1_1_0	0	1	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:23110:13319:17819,NB501259:25:HYMKWBGXX:4:11604:7011:3232,
1:143726247|143728100	1	143726247	143728100	1	1_1_0	26	0.071	exon	ENSRNOG00000017311,	+	NB501259:25:HYMKWBGXX:3:11406:22774:2262,
1:144085190|144104639	1	144085190	144104639	1	1_1_0	55	0.035	exon	ENSRNOG00000018322,	+	NB501259:25:HYMKWBGXX:2:22212:4227:15563,
1:151972545|151986906	1	151972545	151986906	2	2_2_0	18	0.182	exon	ENSRNOG00000024194,	+	NB501259:25:HYMKWBGXX:2:11201:10787:6990,NB501259:25:HYMKWBGXX:4:13609:3705:5218,
1:152027178|152039191	1	152027178	152039191	1	1_1_0	28	0.067	exon	ENSRNOG00000012788,	+	NB501259:25:HYMKWBGXX:1:23111:7982:14787,
1:152916774|152939231	1	152916774	152939231	1	1_1_0	44	0.043	exon	ENSRNOG00000015560,	-	NB501259:25:HYMKWBGXX:4:13404:3740:3560,
1:156530968|156552321	1	156530968	156552321	1	1_1_0	23	0.080	exon	ENSRNOG00000020347,	-	NB501259:25:HYMKWBGXX:4:23601:25812:8070,
1:173217081|173222249	1	173217081	173222249	1	1_1_0	2	0.500	exon	ENSRNOG00000036758,	+	NB501259:25:HYMKWBGXX:3:22608:1614:13128,
1:177041368|177041735	1	177041368	177041735	1	1_1_0	13	0.133	intron	ENSRNOG00000012061,	+	NB501259:25:HYMKWBGXX:2:13308:15837:17492,
1:177523168|177525785	1	177523168	177525785	4	4_4_0	28	0.222	exon	ENSRNOG00000012806,	+	NB501259:25:HYMKWBGXX:2:11301:22628:5197,NB501259:25:HYMKWBGXX:2:21112:22541:9547,NB501259:25:HYMKWBGXX:3:13606:13822:10299,NB501259:25:HYMKWBGXX:3:23408:23618:15135,
1:185440372|185483220	1	185440372	185483220	2	2_2_0	5	0.444	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:11406:1936:16808,NB501259:25:HYMKWBGXX:4:12507:12633:1265,
1:187741935|187769529	1	187741935	187769529	2	1_2_0	11	0.267	exon	ENSRNOG00000017294,	+	NB501259:25:HYMKWBGXX:3:23406:16432:6982,NB501259:25:HYMKWBGXX:3:21503:17926:7299,
1:188866705|188867773	1	188866705	188867773	1	1_1_0	4	0.333	intron	ENSRNOG00000018384,	-	NB501259:25:HYMKWBGXX:3:23512:18127:12904,
1:202390907|202391989	1	202390907	202391989	1	1_1_0	4	0.333	intron	ENSRNOG00000049951,	-	NB501259:25:HYMKWBGXX:1:22308:4136:17717,
1:203088036|203088690	1	203088036	203088690	1	1_1_0	5151	0.000	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:13603:16415:6206,
1:203088052|203088420	1	203088052	203088420	45	5_37_0	18073	0.005	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:11604:17725:3511,NB501259:25:HYMKWBGXX:3:13503:11929:11929,NB501259:25:HYMKWBGXX:3:21604:17399:5711,NB501259:25:HYMKWBGXX:4:22403:8201:1784,NB501259:25:HYMKWBGXX:1:11211:1067:13203,NB501259:25:HYMKWBGXX:1:11212:26521:13200,NB501259:25:HYMKWBGXX:1:13211:5408:15760,NB501259:25:HYMKWBGXX:1:21107:17455:6336,NB501259:25:HYMKWBGXX:1:21112:5437:13726,NB501259:25:HYMKWBGXX:1:23201:16286:8548,NB501259:25:HYMKWBGXX:2:11205:24114:2112,NB501259:25:HYMKWBGXX:2:11303:7168:9721,NB501259:25:HYMKWBGXX:2:12207:23084:7556,NB501259:25:HYMKWBGXX:2:12207:21695:12703,NB501259:25:HYMKWBGXX:2:13106:7651:9809,NB501259:25:HYMKWBGXX:2:13207:21045:9923,NB501259:25:HYMKWBGXX:2:13212:18167:17485,NB501259:25:HYMKWBGXX:2:13212:3956:18863,NB501259:25:HYMKWBGXX:2:13304:16847:14361,NB501259:25:HYMKWBGXX:2:22105:4686:10234,NB501259:25:HYMKWBGXX:2:22201:22357:17590,NB501259:25:HYMKWBGXX:2:23204:13217:12111,NB501259:25:HYMKWBGXX:3:11402:25283:13616,NB501259:25:HYMKWBGXX:3:11506:4516:13945,NB501259:25:HYMKWBGXX:3:12402:22212:3043,NB501259:25:HYMKWBGXX:3:12404:20816:6011,NB501259:25:HYMKWBGXX:3:12510:14468:7197,NB501259:25:HYMKWBGXX:3:13408:1513:15914,NB501259:25:HYMKWBGXX:3:22504:17849:5734,NB501259:25:HYMKWBGXX:3:22504:14890:13462,NB501259:25:HYMKWBGXX:3:22506:11097:1289,NB501259:25:HYMKWBGXX:3:22512:16890:9696,NB501259:25:HYMKWBGXX:3:22611:20381:16616,NB501259:25:HYMKWBGXX:3:23405:19358:12020,NB501259:25:HYMKWBGXX:3:23608:19223:12968,NB501259:25:HYMKWBGXX:4:12407:15381:3392,NB501259:25:HYMKWBGXX:4:12501:15384:18492,NB501259:25:HYMKWBGXX:4:12608:14480:11183,NB501259:25:HYMKWBGXX:4:13408:19235:11067,NB501259:25:HYMKWBGXX:4:21411:23111:7771,NB501259:25:HYMKWBGXX:4:21503:19010:16839,NB501259:25:HYMKWBGXX:4:21607:1772:7143,NB501259:25:HYMKWBGXX:4:22501:14607:17627,NB501259:25:HYMKWBGXX:4:22605:13431:17586,NB501259:25:HYMKWBGXX:4:23407:7650:3709,
1:203088117|203088351	1	203088117	203088351	2	2_2_0	25525	0.000	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:11105:17729:20119,NB501259:25:HYMKWBGXX:3:22610:19111:18927,
1:203088117|203088397	1	203088117	203088397	1	1_1_0	26550	0.000	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:23406:14757:11496,
1:203088117|203088500	1	203088117	203088500	5	1_5_0	18516	0.001	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:12204:3184:1330,NB501259:25:HYMKWBGXX:1:21110:15371:5622,NB501259:25:HYMKWBGXX:3:21510:16826:16633,NB501259:25:HYMKWBGXX:4:12403:5198:18291,NB501259:25:HYMKWBGXX:4:21510:11346:3795,
1:204555395|204556576	1	204555395	204556576	1	1_1_0	4	0.333	exon	ENSRNOG00000025061,	-	NB501259:25:HYMKWBGXX:2:22311:4899:8006,
1:213204686|213205464	1	213204686	213205464	1	1_1_0	7	0.222	intron	ENSRNOG00000013971,	-	NB501259:25:HYMKWBGXX:4:13503:11918:5587,
1:214014325|214037702	1	214014325	214037702	2	2_2_0	37	0.098	exon	ENSRNOG00000025539,	-	NB501259:25:HYMKWBGXX:1:23201:21077:5856,NB501259:25:HYMKWBGXX:4:13403:25415:6516,
1:214063779|214094552	1	214063779	214094552	1	1_1_0	26	0.071	exon	ENSRNOG00000025539,	-	NB501259:25:HYMKWBGXX:2:22204:12516:2547,
1:227514204|227551977	1	227514204	227551977	1	1_1_0	14	0.125	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:2:22207:19803:15946,
1:227535669|227537086	1	227535669	227537086	4	2_1_0	19	0.296	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:1:21203:7104:17490,NB501259:25:HYMKWBGXX:2:13105:7546:17061,NB501259:25:HYMKWBGXX:3:11509:16605:7590,NB501259:25:HYMKWBGXX:3:21610:20577:12972,
1:227535669|227551977	1	227535669	227551977	4	2_3_0	20	0.286	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:1:23303:16555:12443,NB501259:25:HYMKWBGXX:2:11108:24311:11666,NB501259:25:HYMKWBGXX:2:22109:2795:13910,NB501259:25:HYMKWBGXX:4:11603:15994:14142,
1:236278639|236280173	1	236278639	236280173	1	1_1_0	0	1	exon	ENSRNOG00000014276,	+	NB501259:25:HYMKWBGXX:2:12307:22894:2774,
1:239193373|239222297	1	239193373	239222297	1	1_1_0	27	0.069	exon	ENSRNOG00000015658,	-	NB501259:25:HYMKWBGXX:2:23205:21149:14820,
1:240357830|240367244	1	240357830	240367244	1	1_1_0	13	0.133	exon	ENSRNOG00000042679,	+	NB501259:25:HYMKWBGXX:2:11101:8629:8185,
1:243786005|243804433	1	243786005	243804433	1	1_1_0	43	0.044	exon	ENSRNOG00000014482,	+	NB501259:25:HYMKWBGXX:4:12511:23702:16309,
1:243786005|243820729	1	243786005	243820729	1	0_1_1	30	0.062	exon	ENSRNOG00000014482,	+	NB501259:25:HYMKWBGXX:3:23602:18945:3650,
1:243789888|243814497	1	243789888	243814497	1	1_1_0	104	0.019	exon	ENSRNOG00000014482,	+	NB501259:25:HYMKWBGXX:2:22101:24729:2773,
1:256790685|256860110	1	256790685	256860110	1	1_1_0	7	0.222	exon	ENSRNOG00000017406,	+	NB501259:25:HYMKWBGXX:2:11104:2123:15298,
10:1236679|1269129	10	1236679	1269129	1	1_1_0	83	0.024	exon	ENSRNOG00000066694,	+	NB501259:25:HYMKWBGXX:1:13108:14047:12660,
10:1478633|1538964	10	1478633	1538964	1	1_1_0	9	0.182	exon	ENSRNOG00000002912,	-	NB501259:25:HYMKWBGXX:4:13603:25946:14034,
10:2130125|2130867	10	2130125	2130867	1	1_1_0	21	0.087	exon	ENSRNOG00000003326,	-	NB501259:25:HYMKWBGXX:1:11104:24441:12672,
10:9352786|9357450	10	9352786	9357450	1	1_1_0	19	0.095	intron	ENSRNOG00000002827,	-	NB501259:25:HYMKWBGXX:1:13209:18909:18472,
10:13120019|13142156	10	13120019	13142156	2	2_2_0	43	0.085	exon	ENSRNOG00000006136,	-	NB501259:25:HYMKWBGXX:3:21501:8890:3665,NB501259:25:HYMKWBGXX:4:21401:15388:7846,
10:15658408|15659597	10	15658408	15659597	1	1_1_0	3	0.400	intron	ENSRNOG00000020644,	-	NB501259:25:HYMKWBGXX:3:11606:7932:11195,
10:16408875|16439952	10	16408875	16439952	2	2_2_0	29	0.121	exon	ENSRNOG00000020769,	-	NB501259:25:HYMKWBGXX:1:12205:15511:8108,NB501259:25:HYMKWBGXX:2:11104:17691:3724,
10:16433874|16439952	10	16433874	16439952	22	14_17_0	10	0.815	exon	ENSRNOG00000020769,	-	NB501259:25:HYMKWBGXX:1:12210:7613:13274,NB501259:25:HYMKWBGXX:1:13101:8901:4536,NB501259:25:HYMKWBGXX:1:22107:17141:15601,NB501259:25:HYMKWBGXX:1:22209:24160:10885,NB501259:25:HYMKWBGXX:3:13509:17198:10325,NB501259:25:HYMKWBGXX:3:21408:12029:1089,NB501259:25:HYMKWBGXX:4:21509:4421:16951,NB501259:25:HYMKWBGXX:4:21602:13051:15609,NB501259:25:HYMKWBGXX:4:21603:1273:6462,NB501259:25:HYMKWBGXX:4:22611:6221:9636,NB501259:25:HYMKWBGXX:4:23411:14834:16104,NB501259:25:HYMKWBGXX:4:23603:9731:4095,NB501259:25:HYMKWBGXX:1:12107:6648:1358,NB501259:25:HYMKWBGXX:2:12111:21712:2941,NB501259:25:HYMKWBGXX:2:13307:1237:12475,NB501259:25:HYMKWBGXX:2:22205:19123:14499,NB501259:25:HYMKWBGXX:3:13605:20540:12780,NB501259:25:HYMKWBGXX:3:21402:19318:13126,NB501259:25:HYMKWBGXX:3:23610:20909:1877,NB501259:25:HYMKWBGXX:4:11510:21454:3258,NB501259:25:HYMKWBGXX:4:11607:3017:7300,NB501259:25:HYMKWBGXX:4:21610:16399:19801,
10:18019571|18094312	10	18019571	18094312	1	1_1_0	1	0.667	exon	ENSRNOG00000005042,	-	NB501259:25:HYMKWBGXX:4:22406:25528:1938,
10:20678223|20853008	10	20678223	20853008	2	2_2_0	12	0.250	exon	ENSRNOG00000027341,	-	NB501259:25:HYMKWBGXX:1:12205:11334:6455,NB501259:25:HYMKWBGXX:2:13204:11890:1196,
10:28178628|28179571	10	28178628	28179571	12	8_9_0	10	0.706	exon	ENSRNOG00000003936,	+	NB501259:25:HYMKWBGXX:1:22202:19843:6452,NB501259:25:HYMKWBGXX:1:22203:1978:18091,NB501259:25:HYMKWBGXX:3:11505:23201:17701,NB501259:25:HYMKWBGXX:3:22602:24217:20373,NB501259:25:HYMKWBGXX:4:11406:20455:18250,NB501259:25:HYMKWBGXX:4:22409:18898:14170,NB501259:25:HYMKWBGXX:4:23509:7029:4727,NB501259:25:HYMKWBGXX:1:13207:13503:20082,NB501259:25:HYMKWBGXX:1:22105:19337:13587,NB501259:25:HYMKWBGXX:3:22508:20182:2354,NB501259:25:HYMKWBGXX:4:11403:2101:9101,NB501259:25:HYMKWBGXX:4:13503:2380:14636,
10:30326084|30338951	10	30326084	30338951	1	1_1_0	3	0.400	exon	ENSRNOG00000005406,	+	NB501259:25:HYMKWBGXX:2:12208:7669:8456,
10:41309360|41320305	10	41309360	41320305	1	1_1_0	35	0.054	intron	ENSRNOG00000045816,	+	NB501259:25:HYMKWBGXX:3:22612:25239:2494,
10:47030333|47050855	10	47030333	47050855	1	1_1_0	45	0.043	exon	ENSRNOG00000055246,	-	NB501259:25:HYMKWBGXX:3:11606:18793:8232,
10:47058881|47083912	10	47058881	47083912	1	1_1_0	56	0.034	exon	ENSRNOG00000055246,	-	NB501259:25:HYMKWBGXX:3:22502:23502:5984,
10:55595059|55627560	10	55595059	55627560	4	2_3_0	16	0.333	exon	ENSRNOG00000005015,	+	NB501259:25:HYMKWBGXX:3:22502:9214:16192,NB501259:25:HYMKWBGXX:3:23407:5507:10436,NB501259:25:HYMKWBGXX:3:23412:2216:18491,NB501259:25:HYMKWBGXX:3:13409:9256:13053,
10:59538320|59566151	10	59538320	59566151	1	1_1_0	33	0.057	exon	ENSRNOG00000002755,	-	NB501259:25:HYMKWBGXX:2:12109:17125:5255,
10:60608899|60615403	10	60608899	60615403	1	1_1_0	149	0.013	exon	ENSRNOG00000005290,	+	NB501259:25:HYMKWBGXX:3:21601:23906:6317,
10:62391804|62433451	10	62391804	62433451	4	1_4_0	40	0.167	exon	ENSRNOG00000015692,	-	NB501259:25:HYMKWBGXX:3:11505:20880:10866,NB501259:25:HYMKWBGXX:1:11107:13563:4788,NB501259:25:HYMKWBGXX:2:12307:14476:11353,NB501259:25:HYMKWBGXX:2:23107:6475:17032,
10:65228044|65244262	10	65228044	65244262	1	1_1_0	17	0.105	exon	ENSRNOG00000004093,	+	NB501259:25:HYMKWBGXX:2:22310:18982:1205,
10:79043765|79055566	10	79043765	79055566	1	1_1_0	71	0.027	exon	ENSRNOG00000002749,	+	NB501259:25:HYMKWBGXX:1:13111:4436:6804,
10:79044338|79052076	10	79044338	79052076	1	1_1_0	105	0.019	exon	ENSRNOG00000002749,	+	NB501259:25:HYMKWBGXX:2:12201:16645:8934,
10:89205935|89223870	10	89205935	89223870	1	1_1_0	31	0.061	exon	ENSRNOG00000005133,	+	NB501259:25:HYMKWBGXX:2:13310:18225:17551,
10:89324561|89325932	10	89324561	89325932	3	2_3_0	31	0.162	exon	ENSRNOG00000053680,	-	NB501259:25:HYMKWBGXX:2:23205:18781:14257,NB501259:25:HYMKWBGXX:2:23305:11073:4760,NB501259:25:HYMKWBGXX:2:13306:5375:12459,
10:90192829|90224602	10	90192829	90224602	1	1_1_0	19	0.095	exon	ENSRNOG00000006285,	+	NB501259:25:HYMKWBGXX:2:21304:5657:13068,
10:91130686|91131788	10	91130686	91131788	2	2_1_0	91	0.042	exon	ENSRNOG00000009006,	-	NB501259:25:HYMKWBGXX:2:11205:11066:16222,NB501259:25:HYMKWBGXX:1:23106:24604:6105,
10:91997819|92001047	10	91997819	92001047	1	1_1_0	41	0.047	exon	ENSRNOG00000047296,	-	NB501259:25:HYMKWBGXX:3:23408:13741:19936,
10:93455055|93488696	10	93455055	93488696	1	1_1_0	13	0.133	exon	ENSRNOG00000024557,	+	NB501259:25:HYMKWBGXX:1:21108:20856:16397,
10:93507405|93590660	10	93507405	93590660	1	1_1_0	11	0.154	exon	ENSRNOG00000024557,	+	NB501259:25:HYMKWBGXX:4:12608:11989:20311,
11:33703457|33730652	11	33703457	33730652	1	1_1_0	61	0.032	exon	ENSRNOG00000001682,	+	NB501259:25:HYMKWBGXX:2:11209:15554:10343,
11:33758928|33771278	11	33758928	33771278	3	2_2_0	129	0.044	exon	ENSRNOG00000001682,	+	NB501259:25:HYMKWBGXX:1:13109:24077:1925,NB501259:25:HYMKWBGXX:1:22312:2786:3486,NB501259:25:HYMKWBGXX:4:22408:6907:16659,
11:43394043|43403917	11	43394043	43403917	1	1_1_0	17	0.105	exon	ENSRNOG00000001640,	-	NB501259:25:HYMKWBGXX:1:12105:7149:2766,
11:43963187|43981686	11	43963187	43981686	1	1_1_0	0	1	exon	ENSRNOG00000001627,	-	NB501259:25:HYMKWBGXX:2:12102:7921:14488,
11:48601792|48621550	11	48601792	48621550	1	1_1_0	2	0.500	exon	ENSRNOG00000001982,	-	NB501259:25:HYMKWBGXX:4:21402:2830:4712,
11:60281536|60342652	11	60281536	60342652	1	1_1_0	60	0.032	intron	ENSRNOG00000031852,	-	NB501259:25:HYMKWBGXX:2:22104:25544:1829,
11:61734952|61751717	11	61734952	61751717	1	1_1_0	27	0.069	exon	ENSRNOG00000001525,	-	NB501259:25:HYMKWBGXX:2:22308:10052:9041,
11:77769238|77769889	11	77769238	77769889	1	1_0_1	13	0.133	exon	ENSRNOG00000001815,	-	NB501259:25:HYMKWBGXX:2:13309:6112:10629,
11:80858297|80872254	11	80858297	80872254	2	2_1_0	34	0.105	exon	ENSRNOG00000033372,	-	NB501259:25:HYMKWBGXX:2:13206:6364:4144,NB501259:25:HYMKWBGXX:4:21410:21857:7128,
12:7492150|7576314	12	7492150	7576314	3	2_2_1	13	0.316	exon	ENSRNOG00000000942,	-	NB501259:25:HYMKWBGXX:1:13103:20856:9052,NB501259:25:HYMKWBGXX:3:12503:20564:3981,NB501259:25:HYMKWBGXX:2:23203:24991:14066,
