circRNA_ID	chr	circRNA_start	circRNA_end	#junction_reads	SM_MS_SMS	#non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID
1:156516457|156559107	1	156516457	156559107	1	1_1_0	15	0.118	exon	ENSRNOG00000020347,	-	NB501259:25:HYMKWBGXX:2:13112:4509:11390,
1:161589467|161616382	1	161589467	161616382	1	1_1_0	0	1	exon	ENSRNOG00000019667,	+	NB501259:25:HYMKWBGXX:2:13205:8892:16092,
1:182097252|182099578	1	182097252	182099578	2	1_1_1	1	0.800	exon	ENSRNOG00000042728,	+	NB501259:25:HYMKWBGXX:1:23211:14573:4116,NB501259:25:HYMKWBGXX:4:11401:10459:14205,
1:187741935|187742785	1	187741935	187742785	2	2_1_0	8	0.333	exon	ENSRNOG00000017294,	+	NB501259:25:HYMKWBGXX:3:23402:1192:14799,NB501259:25:HYMKWBGXX:3:23401:26607:14807,
1:203087368|203088116	1	203087368	203088116	1	1_1_0	14174	0.000	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:2:22203:20720:5121,
1:203088052|203088420	1	203088052	203088420	52	8_31_1	18895	0.005	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:22201:5409:15859,NB501259:25:HYMKWBGXX:2:13108:10669:2036,NB501259:25:HYMKWBGXX:2:13204:21594:9577,NB501259:25:HYMKWBGXX:2:22211:5290:14345,NB501259:25:HYMKWBGXX:3:21601:12645:18074,NB501259:25:HYMKWBGXX:3:23411:2378:8449,NB501259:25:HYMKWBGXX:1:11201:24027:16245,NB501259:25:HYMKWBGXX:1:11211:21150:5545,NB501259:25:HYMKWBGXX:1:11211:23823:7739,NB501259:25:HYMKWBGXX:1:11305:10129:1080,NB501259:25:HYMKWBGXX:1:11311:9981:17601,NB501259:25:HYMKWBGXX:1:12204:17962:14273,NB501259:25:HYMKWBGXX:1:12311:20340:4485,NB501259:25:HYMKWBGXX:1:21105:16014:13924,NB501259:25:HYMKWBGXX:1:21306:8229:10331,NB501259:25:HYMKWBGXX:1:23301:5037:11591,NB501259:25:HYMKWBGXX:2:11111:9142:3520,NB501259:25:HYMKWBGXX:2:11209:23705:16050,NB501259:25:HYMKWBGXX:2:12208:6592:16901,NB501259:25:HYMKWBGXX:2:12308:8718:12967,NB501259:25:HYMKWBGXX:2:12310:15840:19336,NB501259:25:HYMKWBGXX:2:13105:6997:6085,NB501259:25:HYMKWBGXX:2:13310:24558:11559,NB501259:25:HYMKWBGXX:2:21202:2579:15096,NB501259:25:HYMKWBGXX:2:23208:10006:12189,NB501259:25:HYMKWBGXX:2:23309:8146:14392,NB501259:25:HYMKWBGXX:2:23312:25915:18289,NB501259:25:HYMKWBGXX:3:11412:5029:15589,NB501259:25:HYMKWBGXX:3:12506:18883:10446,NB501259:25:HYMKWBGXX:3:12507:6572:2639,NB501259:25:HYMKWBGXX:3:13402:26699:1263,NB501259:25:HYMKWBGXX:3:21406:7155:3920,NB501259:25:HYMKWBGXX:3:21408:15357:7772,NB501259:25:HYMKWBGXX:3:23401:18126:12723,NB501259:25:HYMKWBGXX:3:23607:13685:14512,NB501259:25:HYMKWBGXX:3:23609:4671:6378,NB501259:25:HYMKWBGXX:4:11503:3501:9288,NB501259:25:HYMKWBGXX:4:11601:3893:7772,NB501259:25:HYMKWBGXX:4:11610:9198:13807,NB501259:25:HYMKWBGXX:4:12404:5322:7794,NB501259:25:HYMKWBGXX:4:12506:5534:13359,NB501259:25:HYMKWBGXX:4:13405:11711:4070,NB501259:25:HYMKWBGXX:4:13507:25896:16598,NB501259:25:HYMKWBGXX:4:13601:18337:6985,NB501259:25:HYMKWBGXX:4:21607:19114:10242,NB501259:25:HYMKWBGXX:4:21611:2891:15343,NB501259:25:HYMKWBGXX:4:22402:19279:13802,NB501259:25:HYMKWBGXX:4:22405:6873:12019,NB501259:25:HYMKWBGXX:4:22405:6693:15428,NB501259:25:HYMKWBGXX:4:22507:4096:7421,NB501259:25:HYMKWBGXX:4:23405:5378:2965,NB501259:25:HYMKWBGXX:4:23612:13082:5282,
1:220799323|220830792	1	220799323	220830792	1	1_1_0	21	0.087	exon	ENSRNOG00000030572,	-	NB501259:25:HYMKWBGXX:3:21606:4317:7312,
1:220801088|220816426	1	220801088	220816426	1	1_1_0	33	0.057	exon	ENSRNOG00000030572,	-	NB501259:25:HYMKWBGXX:1:21112:2407:15916,
1:227535669|227537086	1	227535669	227537086	1	1_1_0	7	0.222	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:3:23404:7872:10095,
1:227535669|227551977	1	227535669	227551977	2	1_2_0	4	0.500	exon	ENSRNOG00000026942,	-	NB501259:25:HYMKWBGXX:2:21104:4554:18001,NB501259:25:HYMKWBGXX:4:11610:22022:17155,
1:234697032|234721959	1	234697032	234721959	2	1_1_0	8	0.333	exon	ENSRNOG00000017938,	+	NB501259:25:HYMKWBGXX:1:23110:9405:11982,NB501259:25:HYMKWBGXX:2:11211:7283:3949,
1:239168729|239222297	1	239168729	239222297	1	1_1_0	22	0.083	exon	ENSRNOG00000015658,	-	NB501259:25:HYMKWBGXX:3:22409:2505:16075,
1:240059809|240075097	1	240059809	240075097	1	1_1_0	11	0.154	exon	ENSRNOG00000013443,	-	NB501259:25:HYMKWBGXX:2:22308:14332:16828,
1:243786005|243801845	1	243786005	243801845	1	0_1_1	25	0.074	exon	ENSRNOG00000014482,	+	NB501259:25:HYMKWBGXX:1:22307:4621:10125,
1:244360102|244363874	1	244360102	244363874	1	1_1_0	4	0.333	exon	ENSRNOG00000016280,	+	NB501259:25:HYMKWBGXX:2:23109:21418:4047,
1:256790685|256842267	1	256790685	256842267	1	1_1_0	9	0.182	exon	ENSRNOG00000017406,	+	NB501259:25:HYMKWBGXX:2:21309:19985:6660,
1:256790685|256860110	1	256790685	256860110	1	1_1_0	11	0.154	exon	ENSRNOG00000017406,	+	NB501259:25:HYMKWBGXX:1:22207:20062:4315,
1:259681962|259682690	1	259681962	259682690	1	1_1_0	2	0.500	intron	ENSRNOG00000009954,	-	NB501259:25:HYMKWBGXX:4:13510:9860:9752,
10:1279611|1280296	10	1279611	1280296	1	1_1_0	116	0.017	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:1:22302:15686:5173,
10:4377524|4389681	10	4377524	4389681	1	1_1_0	22	0.083	exon	ENSRNOG00000046271,	+	NB501259:25:HYMKWBGXX:2:23209:22835:7102,
10:8661354|8667854	10	8661354	8667854	1	1_1_0	30	0.062	intron	ENSRNOG00000002827,	+	NB501259:25:HYMKWBGXX:4:21505:14282:4323,
10:16433874|16439952	10	16433874	16439952	4	3_3_0	5	0.615	exon	ENSRNOG00000020769,	-	NB501259:25:HYMKWBGXX:1:22105:2515:8856,NB501259:25:HYMKWBGXX:4:13401:25493:3334,NB501259:25:HYMKWBGXX:2:22204:1826:4614,NB501259:25:HYMKWBGXX:4:11404:7754:3493,
10:17742734|17749920	10	17742734	17749920	1	1_1_0	0	1	exon	ENSRNOG00000004616,	-	NB501259:25:HYMKWBGXX:4:22603:24741:6997,
10:18056127|18074768	10	18056127	18074768	1	1_1_0	1	0.667	exon	ENSRNOG00000005042,	-	NB501259:25:HYMKWBGXX:2:11201:2727:1171,
10:28178628|28179571	10	28178628	28179571	4	2_3_0	6	0.571	exon	ENSRNOG00000003936,	+	NB501259:25:HYMKWBGXX:4:11401:15905:20209,NB501259:25:HYMKWBGXX:2:13107:24475:17978,NB501259:25:HYMKWBGXX:3:13409:4628:17604,NB501259:25:HYMKWBGXX:3:21405:14002:20063,
10:30326084|30338951	10	30326084	30338951	3	2_2_0	2	0.750	exon	ENSRNOG00000005406,	+	NB501259:25:HYMKWBGXX:2:22312:3460:16730,NB501259:25:HYMKWBGXX:3:13412:5304:2121,NB501259:25:HYMKWBGXX:4:21403:16279:13237,
10:35966496|35981105	10	35966496	35981105	1	1_1_0	7	0.222	exon	ENSRNOG00000004563,	-	NB501259:25:HYMKWBGXX:2:21105:23578:12936,
10:37519629|37526869	10	37519629	37526869	1	1_1_0	24	0.077	exon	ENSRNOG00000006965,	+	NB501259:25:HYMKWBGXX:2:21204:25130:12814,
10:62391804|62433451	10	62391804	62433451	1	1_1_0	29	0.065	exon	ENSRNOG00000015692,	-	NB501259:25:HYMKWBGXX:3:22410:25447:12116,
10:64381900|64399655	10	64381900	64399655	2	2_2_0	27	0.129	exon	ENSRNOG00000013780,	+	NB501259:25:HYMKWBGXX:2:21204:10310:4208,NB501259:25:HYMKWBGXX:4:22608:6102:9456,
10:65218248|65221786	10	65218248	65221786	1	1_1_0	6	0.250	exon	ENSRNOG00000004093,	+	NB501259:25:HYMKWBGXX:3:23411:20629:9308,
10:66641743|66656082	10	66641743	66656082	3	2_2_0	1	0.857	intron	ENSRNOG00000058308,	-	NB501259:25:HYMKWBGXX:1:11104:3785:7408,NB501259:25:HYMKWBGXX:1:12105:14458:19254,NB501259:25:HYMKWBGXX:2:12309:4860:6937,
10:69885926|69925836	10	69885926	69925836	1	1_1_0	22	0.083	exon	ENSRNOG00000027711,	-	NB501259:25:HYMKWBGXX:2:22308:8219:15591,
10:72123042|72133904	10	72123042	72133904	1	1_1_0	2	0.500	intron	ENSRNOG00000024730,	-	NB501259:25:HYMKWBGXX:2:23203:16272:19646,
10:83160032|83166625	10	83160032	83166625	1	1_1_0	14	0.125	exon	ENSRNOG00000005606,	-	NB501259:25:HYMKWBGXX:2:13307:10055:10958,
10:89324561|89325932	10	89324561	89325932	4	1_2_0	17	0.320	exon	ENSRNOG00000053680,	-	NB501259:25:HYMKWBGXX:2:13210:1352:11875,NB501259:25:HYMKWBGXX:2:13211:26722:11868,NB501259:25:HYMKWBGXX:1:13308:1336:7482,NB501259:25:HYMKWBGXX:1:13309:26732:7476,
10:90181077|90212586	10	90181077	90212586	1	1_1_0	5	0.286	exon	ENSRNOG00000006285,	+	NB501259:25:HYMKWBGXX:1:11304:13858:2056,
10:91773528|91783327	10	91773528	91783327	1	1_1_0	10	0.167	exon	ENSRNOG00000014623,	-	NB501259:25:HYMKWBGXX:4:12407:2467:4094,
10:92024761|92031320	10	92024761	92031320	1	1_1_0	23	0.080	exon	ENSRNOG00000047296,	-	NB501259:25:HYMKWBGXX:2:23211:8454:5409,
10:102913574|102914704	10	102913574	102914704	2	2_0_2	7	0.364	exon	ENSRNOG00000022395,	+	NB501259:25:HYMKWBGXX:2:12102:9249:6978,NB501259:25:HYMKWBGXX:4:22605:8559:18830,
11:160228|171501	11	160228	171501	1	1_1_0	4	0.333	exon	ENSRNOG00000047194,	-	NB501259:25:HYMKWBGXX:3:22603:11910:17766,
11:16827015|16831035	11	16827015	16831035	1	1_1_0	0	1	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:4:23602:12770:18742,
11:29478850|29497323	11	29478850	29497323	2	1_1_0	18	0.182	exon	ENSRNOG00000002104,	-	NB501259:25:HYMKWBGXX:2:21111:20175:18764,NB501259:25:HYMKWBGXX:2:22309:23799:8899,
11:30213511|30248869	11	30213511	30248869	1	1_1_0	41	0.047	exon	ENSRNOG00000002051,	-	NB501259:25:HYMKWBGXX:2:11307:7142:4607,
11:33721911|33787842	11	33721911	33787842	1	1_1_0	44	0.043	exon	ENSRNOG00000001682,	+	NB501259:25:HYMKWBGXX:3:23503:15649:8150,
11:42432335|42432799	11	42432335	42432799	2	1_2_0	0	1	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:3:22504:24595:11831,NB501259:25:HYMKWBGXX:2:12307:4225:2153,
11:43394043|43403917	11	43394043	43403917	1	1_1_0	6	0.250	exon	ENSRNOG00000001640,	-	NB501259:25:HYMKWBGXX:4:21602:22045:14223,
11:50563269|50597061	11	50563269	50597061	1	1_1_0	15	0.118	exon	ENSRNOG00000001971,	+	NB501259:25:HYMKWBGXX:4:13407:2344:17534,
11:57117612|57125656	11	57117612	57125656	1	1_1_0	30	0.062	exon	ENSRNOG00000056716,	-	NB501259:25:HYMKWBGXX:4:23605:6520:9224,
11:60596220|60596994	11	60596220	60596994	1	1_1_0	6	0.250	intron	ENSRNOG00000031852,	-	NB501259:25:HYMKWBGXX:1:12302:17805:19741,
11:63636403|63657732	11	63636403	63657732	1	1_1_0	10	0.167	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:12309:24739:14672,
11:64756721|64757311	11	64756721	64757311	1	1_1_0	3	0.400	intron	ENSRNOG00000051711,	-	NB501259:25:HYMKWBGXX:1:22302:12534:12614,
11:78614019|78614776	11	78614019	78614776	1	1_1_0	6	0.250	intron	ENSRNOG00000001785,	+	NB501259:25:HYMKWBGXX:3:22404:6187:14491,
12:7492150|7501068	12	7492150	7501068	1	1_1_0	7	0.222	exon	ENSRNOG00000000942,	-	NB501259:25:HYMKWBGXX:3:11409:2136:12969,
12:7495966|7503408	12	7495966	7503408	4	2_1_0	13	0.381	exon	ENSRNOG00000000942,	-	NB501259:25:HYMKWBGXX:4:12601:8460:18875,NB501259:25:HYMKWBGXX:2:13304:10365:16753,NB501259:25:HYMKWBGXX:3:13512:8697:1827,NB501259:25:HYMKWBGXX:4:13512:10328:11473,
12:7499655|7535879	12	7499655	7535879	1	1_1_0	16	0.111	exon	ENSRNOG00000000942,	-	NB501259:25:HYMKWBGXX:1:12307:4900:9936,
12:39038752|39100307	12	39038752	39100307	1	1_1_0	11	0.154	exon	ENSRNOG00000028630,	-	NB501259:25:HYMKWBGXX:2:11305:7796:13415,
12:45903529|45904898	12	45903529	45904898	2	1_1_0	4	0.500	exon	ENSRNOG00000037483,	+	NB501259:25:HYMKWBGXX:1:13212:9122:19235,NB501259:25:HYMKWBGXX:1:22110:3980:3335,
13:12093666|12093942	13	12093666	12093942	1	1_1_0	4	0.333	intron	ENSRNOG00000066325,	+	NB501259:25:HYMKWBGXX:4:23609:16598:4475,
13:30842154|30877644	13	30842154	30877644	1	1_1_0	17	0.105	exon	ENSRNOG00000002625,	-	NB501259:25:HYMKWBGXX:2:21305:21984:12579,
13:49428751|49429919	13	49428751	49429919	1	1_1_0	1	0.667	intron	ENSRNOG00000066582,	+	NB501259:25:HYMKWBGXX:4:11405:18426:7514,
13:63460962|63480945	13	63460962	63480945	1	1_1_0	4	0.333	exon	ENSRNOG00000032258,	-	NB501259:25:HYMKWBGXX:4:23402:11801:7882,
13:63488279|63498083	13	63488279	63498083	1	1_1_0	3	0.400	exon	ENSRNOG00000032258,	-	NB501259:25:HYMKWBGXX:2:11203:7879:13336,
13:65009548|65017541	13	65009548	65017541	1	1_1_0	14	0.125	exon	ENSRNOG00000027962,	-	NB501259:25:HYMKWBGXX:3:11506:2660:11717,
13:73287919|73298322	13	73287919	73298322	1	1_1_0	1	0.667	exon	ENSRNOG00000026907,	-	NB501259:25:HYMKWBGXX:1:22105:19307:11450,
13:77648403|77654285	13	77648403	77654285	2	2_1_0	12	0.250	exon	ENSRNOG00000003078,	-	NB501259:25:HYMKWBGXX:2:11110:1659:1814,NB501259:25:HYMKWBGXX:4:11604:11504:14403,
13:86537447|86615843	13	86537447	86615843	2	2_1_0	28	0.125	exon	ENSRNOG00000061764,	+	NB501259:25:HYMKWBGXX:4:23508:18746:20127,NB501259:25:HYMKWBGXX:2:12306:6140:16960,
13:86537447|86693047	13	86537447	86693047	1	1_1_0	44	0.043	exon	ENSRNOG00000061764,	+	NB501259:25:HYMKWBGXX:4:11506:15082:16712,
13:86554121|86557951	13	86554121	86557951	3	2_3_0	36	0.143	exon	ENSRNOG00000061764,	+	NB501259:25:HYMKWBGXX:2:23211:15222:7001,NB501259:25:HYMKWBGXX:3:12611:20870:20247,NB501259:25:HYMKWBGXX:4:22409:12505:6491,
13:91728703|91853047	13	91728703	91853047	2	1_2_0	28	0.125	exon	ENSRNOG00000002841,	+	NB501259:25:HYMKWBGXX:3:13502:11857:18185,NB501259:25:HYMKWBGXX:4:12511:4934:13884,
13:99411432|99414980	13	99411432	99414980	4	4_2_0	4	0.667	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:1:13111:19259:17034,NB501259:25:HYMKWBGXX:4:23609:4869:18238,NB501259:25:HYMKWBGXX:2:21312:20655:8778,NB501259:25:HYMKWBGXX:2:23211:5517:10062,
13:104511331|104517875	13	104511331	104517875	2	2_1_0	4	0.500	exon	ENSRNOG00000046139,	-	NB501259:25:HYMKWBGXX:3:23512:2899:1486,NB501259:25:HYMKWBGXX:3:21610:25026:7234,
14:1927025|1938817	14	1927025	1938817	2	2_2_0	6	0.400	exon	ENSRNOG00000002039,	+	NB501259:25:HYMKWBGXX:1:22205:20454:13150,NB501259:25:HYMKWBGXX:4:11511:4771:8358,
14:41896665|41910815	14	41896665	41910815	1	1_1_0	4	0.333	exon	ENSRNOG00000025494,	-	NB501259:25:HYMKWBGXX:4:23401:11936:14640,
14:62741779|62763710	14	62741779	62763710	2	1_1_0	14	0.222	exon	ENSRNOG00000003840,	-	NB501259:25:HYMKWBGXX:3:21610:25487:12004,NB501259:25:HYMKWBGXX:3:23607:4579:12772,
14:65281227|65369295	14	65281227	65369295	1	1_1_0	4	0.333	exon	ENSRNOG00000003787,	+	NB501259:25:HYMKWBGXX:4:21503:23729:2676,
14:74776670|74796952	14	74776670	74796952	1	1_1_0	4	0.333	exon	ENSRNOG00000060665,	-	NB501259:25:HYMKWBGXX:4:11609:15004:8871,
14:94226312|94235352	14	94226312	94235352	1	1_1_0	4	0.333	exon	ENSRNOG00000004888,	+	NB501259:25:HYMKWBGXX:4:11504:14974:6848,
14:96143619|96229682	14	96143619	96229682	1	1_1_0	9	0.182	exon	ENSRNOG00000008917,	-	NB501259:25:HYMKWBGXX:3:11501:9074:9654,
14:103226434|103242631	14	103226434	103242631	2	2_2_0	40	0.091	exon	ENSRNOG00000004057,	+	NB501259:25:HYMKWBGXX:4:11411:4154:3274,NB501259:25:HYMKWBGXX:4:21512:22087:4435,
15:2677289|2695587	15	2677289	2695587	3	2_3_0	20	0.231	exon	ENSRNOG00000012850,	-	NB501259:25:HYMKWBGXX:1:21303:11073:10340,NB501259:25:HYMKWBGXX:2:21106:3679:13442,NB501259:25:HYMKWBGXX:4:11609:17907:10266,
15:3719838|3729309	15	3719838	3729309	1	1_1_0	17	0.105	exon	ENSRNOG00000027012,	+	NB501259:25:HYMKWBGXX:1:12305:13100:10914,
15:9165136|9182836	15	9165136	9182836	1	1_1_0	10	0.167	exon	ENSRNOG00000006143,	-	NB501259:25:HYMKWBGXX:4:21402:14136:13026,
15:24002526|24002800	15	24002526	24002800	1	1_1_0	3	0.400	intron	ENSRNOG00000008850,	-	NB501259:25:HYMKWBGXX:1:23312:15071:16463,
15:33334142|33345806	15	33334142	33345806	2	1_2_0	1	0.800	intron	ENSRNOG00000021712,	+	NB501259:25:HYMKWBGXX:4:22612:1363:15147,NB501259:25:HYMKWBGXX:4:22611:26800:15145,
15:88748572|88820067	15	88748572	88820067	1	1_1_0	7	0.222	intergenic_region	n/a	-	NB501259:25:HYMKWBGXX:3:23610:11484:15137,
15:99780539|99801911	15	99780539	99801911	1	1_1_0	4	0.333	exon	ENSRNOG00000057042,	+	NB501259:25:HYMKWBGXX:1:12312:10129:7172,
16:3218630|3285011	16	3218630	3285011	2	0_2_2	71	0.053	exon	ENSRNOG00000015148,	+	NB501259:25:HYMKWBGXX:3:23505:3286:13009,NB501259:25:HYMKWBGXX:4:13412:1417:2776,
16:4233179|4297289	16	4233179	4297289	1	1_1_0	29	0.065	exon	ENSRNOG00000031287,	-	NB501259:25:HYMKWBGXX:3:22511:4540:8455,
16:6150244|6170941	16	6150244	6170941	1	1_1_0	1	0.667	exon	ENSRNOG00000017997,	+	NB501259:25:HYMKWBGXX:3:22603:19561:15679,
16:6261968|6262610	16	6261968	6262610	2	2_2_0	14	0.222	exon	ENSRNOG00000028227,	+	NB501259:25:HYMKWBGXX:1:11205:9011:18429,NB501259:25:HYMKWBGXX:2:11111:3466:1147,
16:15310400|15310888	16	15310400	15310888	1	1_1_0	7	0.222	intron	ENSRNOG00000063450,	-	NB501259:25:HYMKWBGXX:3:13612:6837:10942,
16:21812249|21845411	16	21812249	21845411	1	1_1_0	21	0.087	exon	ENSRNOG00000013884,	+	NB501259:25:HYMKWBGXX:1:13208:21115:12246,
16:37135132|37137439	16	37135132	37137439	2	2_2_0	9	0.308	exon	ENSRNOG00000048847,	+	NB501259:25:HYMKWBGXX:3:21604:10095:9401,NB501259:25:HYMKWBGXX:4:13605:13223:18467,
16:59295172|59297256	16	59295172	59297256	1	1_1_0	4	0.333	intron	ENSRNOG00000010392,	+	NB501259:25:HYMKWBGXX:3:13411:14656:11227,
16:59592777|59594268	16	59592777	59594268	2	2_1_0	8	0.333	intron	ENSRNOG00000010392,	+	NB501259:25:HYMKWBGXX:3:21503:9482:19097,NB501259:25:HYMKWBGXX:1:11207:15271:1585,
16:79972175|79972933	16	79972175	79972933	1	1_1_0	0	1	intron	ENSRNOG00000066120,	+	NB501259:25:HYMKWBGXX:3:23406:6623:13070,
17:1570998|1579089	17	1570998	1579089	2	1_1_0	15	0.211	intron	ENSRNOG00000019354,	+	NB501259:25:HYMKWBGXX:2:11112:9817:17454,NB501259:25:HYMKWBGXX:4:22402:24969:2186,
17:4870450|4889468	17	4870450	4889468	1	1_1_0	18	0.100	exon	ENSRNOG00000016629,	+	NB501259:25:HYMKWBGXX:2:23305:11757:9042,
17:9082364|9089702	17	9082364	9089702	1	1_1_0	11	0.154	exon	ENSRNOG00000039807,	+	NB501259:25:HYMKWBGXX:4:11503:5234:7440,
17:12735124|12735270	17	12735124	12735270	1	1_1_0	2	0.500	intron	ENSRNOG00000062731,	-	NB501259:25:HYMKWBGXX:2:22202:4052:9194,
17:16388762|16389536	17	16388762	16389536	1	1_1_0	28	0.067	intergenic_region	n/a	+	NB501259:25:HYMKWBGXX:4:11411:2862:1117,
