Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000102982	Gm38319	1	-	13711707	13712972	0.338073	0.154692	0.353739
ENSMUSG00000103492	Gm37412	1	+	14858869	14863189	0.059014	0.027003	0.061749
ENSMUSG00000054493	Gm9947	1	+	14823161	14847155	0.220190	0.252265	0.576860
ENSMUSG00000025930	Msc	1	-	14823570	14826216	0.259153	0.364025	0.832425
ENSMUSG00000005886	Ncoa2	1	-	13209329	13444307	17.202312	16.991453	38.854797
ENSMUSG00000103506	Gm38376	1	-	13247686	13249938	0.027075	0.012389	0.028330
ENSMUSG00000103495	Gm37409	1	-	13305033	13306658	0.123001	0.056282	0.128701
ENSMUSG00000102639	Gm38223	1	-	13360036	13360730	0.000000	0.000000	0.000000
ENSMUSG00000104170	Gm37702	1	-	13367260	13369131	0.053419	0.024443	0.055894
ENSMUSG00000087782	Gm23169	1	-	13404722	13404833	0.000000	0.000000	0.000000
ENSMUSG00000103085	Gm38120	1	-	13413787	13418428	0.024774	0.011336	0.025922
ENSMUSG00000102664	Gm38380	1	-	13424707	13426954	0.143683	0.065745	0.150341
ENSMUSG00000081201	Smt3h2-ps4	1	-	14910093	14910380	8.944571	4.092773	9.359053
ENSMUSG00000025932	Eya1	1	-	14239178	14380459	1.286246	1.280030	2.927078
ENSMUSG00000102588	Gm37444	1	-	14325776	14326214	0.000000	0.000000	0.000000
ENSMUSG00000082193	Rpl5-ps1	1	+	14935296	14936189	31.103348	14.231981	32.544643
ENSMUSG00000032769	Trpa1	1	-	14942872	14989086	0.196106	0.089732	0.205193
ENSMUSG00000073737	Gm10566	1	-	15339026	15340021	26.282690	12.026189	27.500601
ENSMUSG00000101652	Gm6060	1	-	15830346	15830892	0.000000	0.000000	0.000000
ENSMUSG00000025925	Terf1	1	+	15875870	15914276	3.181640	3.312320	7.574370
ENSMUSG00000104379	Gm37509	1	+	15923555	15926723	1.083058	0.495576	1.133246
ENSMUSG00000032719	Sbspon	1	-	15924086	15962946	0.572703	0.262052	0.599241
ENSMUSG00000067795	4930444P10Rik	1	-	16136203	16163549	0.331071	0.169480	0.387553
ENSMUSG00000092083	Kcnb2	1	+	15357478	15793974	2.551665	1.350936	3.089220
ENSMUSG00000102937	Gm38116	1	+	15434526	15436058	0.000000	0.000000	0.000000
ENSMUSG00000104149	Gm37138	1	+	15626473	15628561	0.041264	0.018881	0.043176
ENSMUSG00000088829	Gm25227	1	-	15756159	15756270	0.000000	0.000000	0.000000
ENSMUSG00000104165	Gm38249	1	-	16278421	16280741	0.071521	0.032726	0.074835
ENSMUSG00000043716	Rpl7	1	-	16171519	16174886	147.090652	153.343872	350.655457
ENSMUSG00000025921	Rdh10	1	+	16175998	16203958	8.679327	4.747305	10.855785
ENSMUSG00000100868	Gm28095	1	+	16298730	16314286	0.190759	0.087286	0.199599
ENSMUSG00000025920	Stau2	1	-	16298898	16590336	20.073542	26.925093	61.570316
ENSMUSG00000089982	Gm7568	1	+	16323816	16338145	0.058824	0.038077	0.087072
ENSMUSG00000025939	Ube2w	1	-	16611014	16689713	5.080523	23.839382	54.514137
ENSMUSG00000102457	Gm38342	1	+	16688784	16691763	0.100050	0.045780	0.104686
ENSMUSG00000079658	Eloc	1	-	16711949	16727266	55.903008	45.072517	103.068504
ENSMUSG00000025779	Ly96	1	+	16758275	16779835	0.807052	0.596579	1.364213
ENSMUSG00000091020	Gm5828	1	-	16838503	16840362	0.501344	0.229400	0.524576
ENSMUSG00000025940	Tmem70	1	+	16735431	16748499	36.785713	18.419773	42.120975
ENSMUSG00000101640	Gm28376	1	+	16968409	17161855	0.046727	0.021381	0.048892
ENSMUSG00000104133	4921511E07Rik	1	+	17001194	17002020	0.000000	0.000000	0.000000
ENSMUSG00000042686	Jph1	1	-	17034784	17168113	4.933108	2.345959	5.364565
ENSMUSG00000101589	Rbm6-ps1	1	-	17467636	17470505	0.317247	0.145163	0.331948
ENSMUSG00000102048	Gm6075	1	-	17499267	17499752	0.095032	0.043484	0.099436
ENSMUSG00000025777	Gdap1	1	+	17215586	17234495	31.022766	28.841917	65.953568
ENSMUSG00000099899	Gm28784	1	+	17238627	17243327	1.329377	0.608284	1.390979
ENSMUSG00000067780	Pi15	1	+	17672125	17701163	0.044224	0.020236	0.046273
ENSMUSG00000100053	Gm28154	1	-	17685308	17711305	0.259445	0.118714	0.271467
ENSMUSG00000085125	Gm16070	1	-	17746251	17797870	0.160219	0.183768	0.420226
ENSMUSG00000025776	Crispld1	1	+	17797269	17836568	2.044360	0.944434	2.159662
ENSMUSG00000099895	Gm28153	1	-	17812139	17875641	0.130366	0.059652	0.136407
ENSMUSG00000099473	Gm18775	1	-	18063234	18069846	0.000000	0.000000	0.000000
ENSMUSG00000099591	Gm17969	1	+	18064037	18067707	0.256573	0.117400	0.268462
ENSMUSG00000109887	Gm28756	1	-	18064686	18129280	3.133720	1.649234	3.771346
ENSMUSG00000102001	Gm28755	1	-	18076185	18086410	0.000000	0.000000	0.000000
ENSMUSG00000101717	Gm45784	1	-	18118324	18128493	0.000000	0.000000	0.000000
ENSMUSG00000100204	Gm4849	1	+	19401163	19403408	0.169412	0.077518	0.177262
ENSMUSG00000025927	Tfap2b	1	+	19279138	19308800	0.099833	0.060718	0.138846
ENSMUSG00000089787	Gm15825	1	-	19133524	19175064	0.000000	0.000000	0.000000
ENSMUSG00000042596	Tfap2d	1	+	19173246	19236570	0.000000	0.000000	0.000000
ENSMUSG00000100720	Gm10075	1	-	19223646	19224190	3.527074	1.613886	3.690515
ENSMUSG00000041872	Il17f	1	-	20847370	20860841	0.000000	0.000000	0.000000
ENSMUSG00000041859	Mcm3	1	-	20873192	20890536	1.656183	1.039960	2.378104
ENSMUSG00000043760	Pkhd1	1	-	20128003	20688288	0.000000	0.000000	0.000000
ENSMUSG00000104095	Gm37315	1	-	20132294	20135772	0.000546	0.000250	0.000571
ENSMUSG00000089914	4930486I03Rik	1	+	20426676	20462524	0.000000	0.000000	0.000000
ENSMUSG00000090142	Gm15795	1	-	20514482	20515034	0.617189	0.282408	0.645789
ENSMUSG00000070175	Gm24162	1	-	20515035	20515136	0.000000	0.000000	0.000000
ENSMUSG00000100819	Gm2693	1	+	21249212	21257651	0.281961	0.129017	0.295027
ENSMUSG00000041779	Tram2	1	-	21066523	21149453	0.521318	0.244750	0.559675
ENSMUSG00000102633	Gm38224	1	+	21304946	21307045	0.054143	0.024774	0.056652
ENSMUSG00000096375	Gm7094	1	+	21342627	21343130	0.000000	0.000000	0.000000
ENSMUSG00000085507	Gm2709	1	+	21442894	21443988	0.285714	0.130734	0.298954
ENSMUSG00000085079	Khdc1b	1	+	21453780	21456597	0.044723	0.020464	0.046795
ENSMUSG00000025933	Tmem14a	1	+	21288799	21300391	31.977308	16.508482	37.750374
ENSMUSG00000025934	Gsta3	1	+	21310813	21335885	1.151473	1.589456	3.634650
ENSMUSG00000099343	Gm28836	1	-	21320583	21341817	0.039494	0.018071	0.041324
ENSMUSG00000097934	6720483E21Rik	1	-	20958874	20960697	0.550000	0.251664	0.575486
ENSMUSG00000025931	Paqr8	1	+	20960830	21009874	19.146038	32.133400	73.480278
ENSMUSG00000077314	Gm24171	1	-	20985634	20985764	0.000000	0.000000	0.000000
ENSMUSG00000100929	Gm28064	1	+	21015935	21017138	0.177156	0.081061	0.185365
ENSMUSG00000041809	Efhc1	1	+	21021850	21061065	0.538949	0.253732	0.580216
ENSMUSG00000097970	Gm27028	1	+	23330618	23331016	2.622751	1.200094	2.744286
ENSMUSG00000065567	Mir30c-2	1	+	23330782	23330865	0.006222	0.002847	0.006510
ENSMUSG00000028033	Kcnq5	1	-	21468627	22032166	10.782218	17.683186	40.436604
ENSMUSG00000104138	Gm36949	1	-	21524915	21527241	0.042974	0.019664	0.044965
ENSMUSG00000082935	Gm7658	1	-	21582157	21583280	4.064947	1.860001	4.253313
ENSMUSG00000103748	Gm38243	1	-	21909172	21910738	0.000000	0.000000	0.000000
ENSMUSG00000097920	Gm7784	1	+	23518620	23519608	0.010111	0.004626	0.010580
ENSMUSG00000026158	Ogfrl1	1	-	23405505	23436853	21.640158	16.711723	38.215134
ENSMUSG00000041670	Rims1	1	-	22356475	22845203	6.328628	11.779927	26.937469
ENSMUSG00000097642	Gm26866	1	+	22779845	22780646	0.000000	0.000000	0.000000
ENSMUSG00000026154	Sdhaf4	1	-	24035020	24044737	26.645998	15.675425	35.845406
ENSMUSG00000102495	Gm26524	1	+	24044586	24044975	0.265125	0.121938	0.278840
ENSMUSG00000102398	Gm37580	1	+	24139706	24142505	0.201429	0.092168	0.210763
ENSMUSG00000026156	B3gat2	1	+	23800834	23888239	12.383862	6.277486	14.354893
ENSMUSG00000026155	Smap1	1	-	23883927	23961398	9.201650	17.539965	40.109100
ENSMUSG00000026147	Col9a1	1	+	24216691	24291765	0.125805	0.076978	0.176028
ENSMUSG00000026153	Fam135a	1	-	24050174	24139422	8.105878	5.710939	13.059354
ENSMUSG00000099997	Tubb4b-ps2	1	-	24633168	24634504	2.590126	1.185166	2.710150
ENSMUSG00000026141	Col19a1	1	-	24300971	24626553	1.398141	0.861367	1.969711
ENSMUSG00000077463	Gm26418	1	-	24587922	24588058	0.000000	0.000000	0.000000
ENSMUSG00000100450	Gm9443	1	+	25051022	25051837	0.054097	0.024753	0.056604
ENSMUSG00000073725	Lmbrd1	1	+	24717711	24805382	25.762094	30.551567	69.863068
ENSMUSG00000104516	Gm9884	1	+	25869738	25870959	0.719313	0.329137	0.752645
ENSMUSG00000086240	Gm7846	1	-	28619580	28619853	0.403288	0.184533	0.421976
ENSMUSG00000081557	Gm5697	1	-	28839321	28841802	0.060032	0.027469	0.062814
ENSMUSG00000101726	Gm7858	1	+	29969175	29969796	0.008039	0.003678	0.008412
ENSMUSG00000099492	Gm5525	1	-	29523685	29524996	10.278216	4.703011	10.754497
ENSMUSG00000100261	Gm6473	1	+	30808768	30810896	4.877273	2.231697	5.103281
ENSMUSG00000048874	Phf3	1	-	30841420	30913002	15.638992	15.659653	35.809338
ENSMUSG00000103783	Gm37522	1	-	30872629	30875512	0.092580	0.042362	0.096870
ENSMUSG00000104315	Gm37906	1	-	30904585	30907619	0.164745	0.075382	0.172379
ENSMUSG00000026064	Ptp4a1	1	-	30979383	30988390	0.811194	0.747148	1.708523
ENSMUSG00000117310	Ptp4a1	1	-	30979383	30988851	20.333509	9.924487	22.694584
ENSMUSG00000070960	Gm19680	1	+	31654230	31655742	0.670192	0.306660	0.701248
ENSMUSG00000033569	Adgrb3	1	-	25106557	25868788	11.551187	20.195858	46.182396
ENSMUSG00000080849	Gm15702	1	+	25262811	25263254	0.012174	0.005570	0.012738
ENSMUSG00000104257	Gm20172	1	-	25315485	25317035	0.000000	0.000000	0.000000
ENSMUSG00000119153	AC122187.1	1	-	25318526	25318632	0.000000	0.000000	0.000000
ENSMUSG00000102296	Gm37543	1	-	25323299	25324329	0.000000	0.000000	0.000000
ENSMUSG00000103209	Gm37331	1	-	25335593	25338967	0.000000	0.000000	0.000000
ENSMUSG00000104027	Gm37211	1	-	25353357	25356789	0.029129	0.013329	0.030479
ENSMUSG00000102407	Gm37862	1	-	25364947	25367479	0.039479	0.018064	0.041308
ENSMUSG00000103214	Gm38286	1	-	25385059	25388163	0.038969	0.017831	0.040775
ENSMUSG00000104100	Gm37880	1	-	25401645	25404901	0.052195	0.023883	0.054614
ENSMUSG00000084740	Gm25294	1	+	25490152	25490255	0.000000	0.000000	0.000000
ENSMUSG00000103889	Gm37011	1	-	25647331	25650265	0.055537	0.025412	0.058111
ENSMUSG00000101301	Gm29214	1	-	25654027	25654596	0.000000	0.000000	0.000000
ENSMUSG00000104221	Gm37051	1	-	25659319	25662261	0.000000	0.000000	0.000000
ENSMUSG00000102250	Gm38260	1	-	25711326	25715320	0.000000	0.000000	0.000000
ENSMUSG00000102317	Gm37628	1	-	25725143	25730582	0.000000	0.000000	0.000000
ENSMUSG00000103563	8030445P17Rik	1	-	25761119	25763859	0.000000	0.000000	0.000000
ENSMUSG00000102465	Gm38198	1	-	25774470	25778050	0.000000	0.000000	0.000000
ENSMUSG00000102659	Gm37077	1	-	25794424	25798114	0.000000	0.000000	0.000000
ENSMUSG00000103924	Gm37895	1	-	25814838	25819387	0.000000	0.000000	0.000000
ENSMUSG00000104132	Gm36952	1	-	25836362	25839986	0.000000	0.000000	0.000000
ENSMUSG00000102747	Gm37602	1	-	25843178	25846487	0.030211	0.013824	0.031611
ENSMUSG00000102386	2900022M07Rik	1	-	25848037	25849053	0.150442	0.068838	0.157413
ENSMUSG00000103004	2900002M20Rik	1	-	25863471	25863800	0.000000	0.000000	0.000000
ENSMUSG00000104433	Gm37426	1	+	32749260	32751729	0.276113	0.126341	0.288908
ENSMUSG00000102917	Gm37724	1	+	33104211	33105431	0.511949	0.234253	0.535672
ENSMUSG00000100590	Gm4785	1	-	33147986	33148736	0.090546	0.041431	0.094742
ENSMUSG00000100481	Gm7114	1	+	33139988	33141776	3.496084	1.599706	3.658089
ENSMUSG00000042215	Bag2	1	-	33784565	33796876	5.052631	4.036314	9.229944
ENSMUSG00000103072	Gm37905	1	+	33787088	33787428	0.000000	0.000000	0.000000
ENSMUSG00000026058	Khdrbs2	1	+	32211795	32697649	0.788300	5.019708	11.478698
ENSMUSG00000064688	Gm25814	1	-	32252214	32252320	0.000000	0.000000	0.000000
ENSMUSG00000103482	Gm37999	1	+	32512838	32514646	0.046434	0.021247	0.048586
ENSMUSG00000104498	Gm37110	1	+	32524396	32526023	0.155038	0.070941	0.162222
ENSMUSG00000104313	Gm37911	1	+	32535525	32537069	0.000000	0.000000	0.000000
ENSMUSG00000102865	Gm9839	1	-	32558644	32560080	0.183160	0.083809	0.191647
ENSMUSG00000102321	Gm37792	1	+	32578109	32581521	0.000000	0.000000	0.000000
ENSMUSG00000091318	Gm5415	1	-	32582767	32586375	0.064284	0.029414	0.067263
ENSMUSG00000089489	Gm24732	1	-	32607440	32607502	0.000000	0.000000	0.000000
ENSMUSG00000004768	Rab23	1	+	33758968	33781645	6.851848	8.103254	18.529924
ENSMUSG00000026134	Prim2	1	-	33492891	33708876	2.053553	2.825123	6.460281
ENSMUSG00000101682	Gm29228	1	+	33521182	33521599	0.075654	0.034617	0.079160
ENSMUSG00000102714	Gm37618	1	-	33652839	33655913	0.000000	0.000000	0.000000
ENSMUSG00000102093	Gm17813	1	+	33696862	33697189	0.000000	0.000000	0.000000
ENSMUSG00000103746	1700001G17Rik	1	+	33708905	33709793	0.944882	0.441151	1.008792
ENSMUSG00000081402	Gm15455	1	-	33875205	33877761	1.651800	0.755815	1.728343
ENSMUSG00000042197	Zfp451	1	-	33800626	33853676	8.984783	8.200552	18.752419
ENSMUSG00000042182	Bend6	1	-	33891133	33946897	4.893210	28.468107	65.098770
ENSMUSG00000104416	Gm37067	1	-	33928571	33930198	0.582310	0.266448	0.609294
ENSMUSG00000102839	Gm37385	1	+	34389856	34390242	0.494316	0.226185	0.517222
ENSMUSG00000101462	Gm3052	1	-	34454131	34457067	1.226415	0.741079	1.694645
ENSMUSG00000102336	Gm37233	1	-	34466083	34472345	1.618345	0.740507	1.693337
ENSMUSG00000092852	Mir5103	1	-	34472202	34472280	0.003872	0.001772	0.004051
ENSMUSG00000026126	Ptpn18	1	+	34498843	34514814	0.280129	0.594687	1.359887
ENSMUSG00000100280	Gm28417	1	-	34507915	34512229	0.070504	0.070022	0.160120
ENSMUSG00000045815	1700101I19Rik	1	-	34618283	34618792	0.000000	0.000000	0.000000
ENSMUSG00000045174	Amer3	1	+	34618738	34630025	15.076275	6.898462	15.774893
ENSMUSG00000042111	Ccdc115	1	-	34475751	34478753	14.935388	10.077795	23.045158
ENSMUSG00000101711	Gm28306	1	-	34478592	34483811	0.678661	0.310535	0.710109
ENSMUSG00000026127	Imp4	1	+	34478932	34488437	8.841207	7.127677	16.299046
ENSMUSG00000026131	Dst	1	+	33947306	34347742	7.128756	26.002899	59.461514
ENSMUSG00000103596	Gm37354	1	+	33961536	33963919	0.000000	0.000000	0.000000
ENSMUSG00000099382	Gm28631	1	-	34002433	34002766	0.000000	0.000000	0.000000
ENSMUSG00000084506	Gm23792	1	-	34020491	34020583	0.000000	0.000000	0.000000
ENSMUSG00000103364	Gm38157	1	+	34071181	34072878	0.117786	0.053895	0.123244
ENSMUSG00000105982	Mir6896	1	+	34156440	34156512	0.000000	0.000000	0.000000
ENSMUSG00000096992	Gm26788	1	-	34204937	34217527	0.259231	0.204813	0.468351
ENSMUSG00000103001	A930005N03Rik	1	-	34308963	34310209	0.223335	0.102192	0.233684
ENSMUSG00000103548	Gm37670	1	-	35008708	35008936	0.109170	0.049953	0.114229
ENSMUSG00000103760	Gm8009	1	+	35009146	35009581	0.233180	0.106696	0.243985
ENSMUSG00000102531	1110002O04Rik	1	+	35918926	35920200	0.348057	0.159261	0.364186
ENSMUSG00000037509	Arhgef4	1	+	34717269	34852390	6.989874	39.516102	90.362503
ENSMUSG00000102537	Gm37224	1	+	34791856	34792003	0.000000	0.000000	0.000000
ENSMUSG00000102612	Gm37845	1	+	34792204	34792558	0.000000	0.000000	0.000000
ENSMUSG00000118272	SMIM39	1	+	34840875	34841045	0.011140	0.005097	0.011656
ENSMUSG00000104002	Gm38336	1	-	34848441	34850989	4.468629	2.044714	4.675700
ENSMUSG00000037503	Fam168b	1	-	34852300	34882146	132.767578	63.977051	146.298004
ENSMUSG00000104358	Gm37127	1	+	34862606	34865641	2.033395	0.930422	2.127620
ENSMUSG00000102202	Gm33280	1	+	36171123	36177827	0.242857	0.111124	0.254111
